AA,AP,AE,ASucc%,AP/S,BAA,BAP,BAE,BASucc%,BP,BP/S,SVA,SVP,SVE,SVx,SVEff%,RA,Rx,Rg,RSucc%,MatchNo.,Date,Year,Month,Day,Place,Venue,Team,Op.Team,Director,Coach,Win Set,Lose Set,Total Set,Win Lose,Game time,Home Away,OpAA,OpAP,OpAE,OpASucc%,OpAP/S,OpBAA,OpBAP,OpBAE,OpBASucc%,OpBP,OpBP/S,OpSVA,OpSVP,OpSVE,OpSVx,OpSVEff%,OpRA,OpRx,OpRg,OpRSucc%
93,48,2,51.6,16.00,8,4,0,50.0,4,1.33,73,4,12,17,10.8,44,37.0,0.0,84.1,886,2010-12-26,2010,12,26,,高松市香川総合体育館,日立リヴァーレ,四国Eighty8Queen,濱田義弘,菅原貞敬,3,0,3,Win,67,Home,94,33,9,35.1,11.00,1,1,0,100.0,0,0.00,52,2,8,5,5.5,42,27.0,0.0,64.3
94,33,9,35.1,11.00,1,1,0,100.0,0,0.00,52,2,8,5,5.5,42,27.0,0.0,64.3,886,2010-12-26,2010,12,26,,高松市香川総合体育館,四国Eighty8Queen,日立リヴァーレ,米田一典,,0,3,3,Lose,67,Away,93,48,2,51.6,16.00,8,4,0,50.0,4,1.33,73,4,12,17,10.8,44,37.0,0.0,84.1
105,38,4,36.2,12.67,2,0,0,0.0,4,1.33,53,2,14,14,10.4,67,50.0,0.0,74.6,887,2011-01-08,2011,01,08,,陸前高田市民体育館,健祥会レッドハーツ,埼玉上尾メディックス,佐々木充,,0,3,3,Lose,68,Home,99,45,3,45.5,15.00,6,3,1,50.0,7,2.33,73,5,3,15,11.4,37,23.0,0.0,62.2
99,45,3,45.5,15.00,6,3,1,50.0,7,2.33,73,5,3,15,11.4,37,23.0,0.0,62.2,887,2011-01-08,2011,01,08,,陸前高田市民体育館,埼玉上尾メディックス,健祥会レッドハーツ,吉田敏明,藤本幹朗,3,0,3,Win,68,Away,105,38,4,36.2,12.67,2,0,0,0.0,4,1.33,53,2,14,14,10.4,67,50.0,0.0,74.6
90,43,5,47.8,14.33,6,3,0,50.0,10,3.33,73,4,5,23,12.5,46,37.0,0.0,80.4,888,2011-01-08,2011,01,08,,陸前高田市民体育館,三洋電機レッドソア,GSS東京サンビームズ,坂本博秋,天野ゆかり,3,0,3,Win,65,Home,108,31,11,28.7,10.33,6,1,2,16.7,5,1.67,51,1,5,8,5.5,44,23.0,0.0,52.3
108,31,11,28.7,10.33,6,1,2,16.7,5,1.67,51,1,5,8,5.5,44,23.0,0.0,52.3,888,2011-01-08,2011,01,08,,陸前高田市民体育館,GSS東京サンビームズ,三洋電機レッドソア,笛木彰,國見茂行,0,3,3,Lose,65,Away,90,43,5,47.8,14.33,6,3,0,50.0,10,3.33,73,4,5,23,12.5,46,37.0,0.0,80.4
194,73,9,37.6,14.60,1,1,0,100.0,5,1.00,107,6,11,20,9.5,94,64.0,0.0,68.1,889,2011-01-08,2011,01,08,,陸前高田市民体育館,フォレストリーヴズ熊本,四国Eighty8Queen,中島裕二,古閑鈴香,2,3,5,Lose,109,Home,171,65,7,38.0,13.00,3,1,0,33.3,16,3.20,109,5,13,27,10.2,61,46.0,0.0,75.4
171,65,7,38.0,13.00,3,1,0,33.3,16,3.20,109,5,13,27,10.2,61,46.0,0.0,75.4,889,2011-01-08,2011,01,08,,陸前高田市民体育館,四国Eighty8Queen,フォレストリーヴズ熊本,米田一典,,3,2,5,Win,109,Away,194,73,9,37.6,14.60,1,1,0,100.0,5,1.00,107,6,11,20,9.5,94,64.0,0.0,68.1
116,36,2,31.0,12.00,5,1,0,20.0,4,1.33,55,1,6,15,8.3,69,57.0,0.0,82.6,890,2011-01-08,2011,01,08,,南砺市福野体育館,大野石油広島オイラーズ,PFUブルーキャッツ,豆田憲昭,三ヶ島正好,0,3,3,Lose,61,Home,99,50,6,50.5,16.67,4,2,1,50.0,9,3.00,73,1,3,12,5.5,49,33.0,0.0,67.3
99,50,6,50.5,16.67,4,2,1,50.0,9,3.00,73,1,3,12,5.5,49,33.0,0.0,67.3,890,2011-01-08,2011,01,08,,南砺市福野体育館,PFUブルーキャッツ,大野石油広島オイラーズ,岸本太道,和田昭郁,3,0,3,Win,61,Away,116,36,2,31.0,12.00,5,1,0,20.0,4,1.33,55,1,6,15,8.3,69,57.0,0.0,82.6
95,47,5,49.5,15.67,12,8,0,66.7,7,2.33,74,4,9,20,11.4,46,32.0,0.0,69.6,891,2011-01-08,2011,01,08,,南砺市福野体育館,日立リヴァーレ,KUROBEアクアフェアリーズ,濱田義弘,菅原貞敬,3,0,3,Win,71,Home,108,33,7,30.6,11.00,7,1,0,14.3,4,1.33,55,3,7,13,11.0,64,41.0,0.0,64.1
108,33,7,30.6,11.00,7,1,0,14.3,4,1.33,55,3,7,13,11.0,64,41.0,0.0,64.1,891,2011-01-08,2011,01,08,,南砺市福野体育館,KUROBEアクアフェアリーズ,日立リヴァーレ,米山弘,浜田勝彦,0,3,3,Lose,71,Away,95,47,5,49.5,15.67,12,8,0,66.7,7,2.33,74,4,9,20,11.4,46,32.0,0.0,69.6
105,39,6,37.1,13.00,4,3,0,75.0,1,0.33,52,2,4,12,8.8,40,28.0,0.0,70.0,892,2011-01-09,2011,01,09,,水沢ふれあいの丘公園水沢総合体育館,四国Eighty8Queen,埼玉上尾メディックス,米田一典,,0,3,3,Lose,65,Home,102,51,3,50.0,17.00,7,2,0,28.6,10,3.33,75,4,2,22,11.9,48,34.0,0.0,70.8
102,51,3,50.0,17.00,7,2,0,28.6,10,3.33,75,4,2,22,11.9,48,34.0,0.0,70.8,892,2011-01-09,2011,01,09,,水沢ふれあいの丘公園水沢総合体育館,埼玉上尾メディックス,四国Eighty8Queen,吉田敏明,藤本幹朗,3,0,3,Win,65,Away,105,39,6,37.1,13.00,4,3,0,75.0,1,0.33,52,2,4,12,8.8,40,28.0,0.0,70.0
123,37,11,30.1,12.33,5,2,0,40.0,6,2.00,61,1,7,8,4.9,67,46.0,0.0,68.7,893,2011-01-09,2011,01,09,,水沢ふれあいの丘公園水沢総合体育館,健祥会レッドハーツ,三洋電機レッドソア,佐々木充,,0,3,3,Lose,69,Home,116,48,6,41.4,16.00,6,3,0,50.0,6,2.00,73,2,6,19,8.7,53,45.0,0.0,84.9
116,48,6,41.4,16.00,6,3,0,50.0,6,2.00,73,2,6,19,8.7,53,45.0,0.0,84.9,893,2011-01-09,2011,01,09,,水沢ふれあいの丘公園水沢総合体育館,三洋電機レッドソア,健祥会レッドハーツ,坂本博秋,天野ゆかり,3,0,3,Win,69,Away,123,37,11,30.1,12.33,5,2,0,40.0,6,2.00,61,1,7,8,4.9,67,46.0,0.0,68.7
188,71,10,37.8,14.20,30,10,3,33.3,11,2.20,114,2,4,38,9.7,109,79.0,0.0,72.5,894,2011-01-09,2011,01,09,,南砺市福野体育館,日立リヴァーレ,PFUブルーキャッツ,濱田義弘,菅原貞敬,3,2,5,Win,125,Home,206,75,16,36.4,15.00,3,0,2,0.0,8,1.60,111,3,2,27,8.2,109,69.0,0.0,63.3
206,75,16,36.4,15.00,3,0,2,0.0,8,1.60,111,3,2,27,8.2,109,69.0,0.0,63.3,894,2011-01-09,2011,01,09,,南砺市福野体育館,PFUブルーキャッツ,日立リヴァーレ,岸本太道,和田昭郁,2,3,5,Lose,125,Away,188,71,10,37.8,14.20,30,10,3,33.3,11,2.20,114,2,4,38,9.7,109,79.0,0.0,72.5
171,51,13,29.8,12.75,1,0,0,0.0,7,1.75,92,4,5,25,10.3,88,61.0,0.0,69.3,895,2011-01-09,2011,01,09,,南砺市福野体育館,大野石油広島オイラーズ,KUROBEアクアフェアリーズ,豆田憲昭,三ヶ島正好,1,3,4,Lose,98,Home,141,54,13,38.3,13.50,9,3,3,33.3,15,3.75,96,5,8,22,9.9,87,58.0,0.0,66.7
141,54,13,38.3,13.50,9,3,3,33.3,15,3.75,96,5,8,22,9.9,87,58.0,0.0,66.7,895,2011-01-09,2011,01,09,,南砺市福野体育館,KUROBEアクアフェアリーズ,大野石油広島オイラーズ,米山弘,浜田勝彦,3,1,4,Win,98,Away,171,51,13,29.8,12.75,1,0,0,0.0,7,1.75,92,4,5,25,10.3,88,61.0,0.0,69.3
190,70,9,36.8,14.00,10,4,1,40.0,8,1.60,101,4,8,31,10.8,94,62.0,0.0,66.0,896,2011-01-15,2011,01,15,,松任総合運動公園体育館,埼玉上尾メディックス,三洋電機レッドソア,吉田敏明,藤本幹朗,2,3,5,Lose,113,Home,180,63,10,35.0,12.60,31,15,0,48.4,10,2.00,99,2,4,31,9.6,93,58.0,0.0,62.4
180,63,10,35.0,12.60,31,15,0,48.4,10,2.00,99,2,4,31,9.6,93,58.0,0.0,62.4,896,2011-01-15,2011,01,15,,松任総合運動公園体育館,三洋電機レッドソア,埼玉上尾メディックス,坂本博秋,天野ゆかり,3,2,5,Win,113,Away,190,70,9,36.8,14.00,10,4,1,40.0,8,1.60,101,4,8,31,10.8,94,62.0,0.0,66.0
104,47,4,45.2,15.67,3,0,1,0.0,8,2.67,74,1,4,14,5.8,38,32.0,0.0,84.2,897,2011-01-15,2011,01,15,,松任総合運動公園体育館,PFUブルーキャッツ,四国Eighty8Queen,岸本太道,和田昭郁,3,0,3,Win,64,Home,108,26,10,24.1,8.67,1,0,0,0.0,4,1.33,43,2,5,4,6.0,49,40.0,0.0,81.6
108,26,10,24.1,8.67,1,0,0,0.0,4,1.33,43,2,5,4,6.0,49,40.0,0.0,81.6,897,2011-01-15,2011,01,15,,松任総合運動公園体育館,四国Eighty8Queen,PFUブルーキャッツ,米田一典,,0,3,3,Lose,64,Away,104,47,4,45.2,15.67,3,0,1,0.0,8,2.67,74,1,4,14,5.8,38,32.0,0.0,84.2
153,57,7,37.3,11.40,3,0,1,0.0,16,3.20,107,7,9,23,11.2,89,65.0,0.0,73.0,898,2011-01-15,2011,01,15,,穂高総合体育館,健祥会レッドハーツ,大野石油広島オイラーズ,佐々木充,,3,2,5,Win,105,Home,165,62,14,37.6,12.40,8,1,0,12.5,9,1.80,98,2,9,22,7.2,95,68.0,0.0,71.6
165,62,14,37.6,12.40,8,1,0,12.5,9,1.80,98,2,9,22,7.2,95,68.0,0.0,71.6,898,2011-01-15,2011,01,15,,穂高総合体育館,大野石油広島オイラーズ,健祥会レッドハーツ,豆田憲昭,三ヶ島正好,2,3,5,Lose,105,Away,153,57,7,37.3,11.40,3,0,1,0.0,16,3.20,107,7,9,23,11.2,89,65.0,0.0,73.0
164,67,7,40.9,13.40,1,1,0,100.0,11,2.20,105,5,7,32,12.2,92,64.0,0.0,69.6,899,2011-01-15,2011,01,15,,穂高総合体育館,柏エンゼルクロス,フォレストリーヴズ熊本,片田瑞己,田部井千夏,2,3,5,Lose,99,Home,178,74,11,41.6,14.80,0,0,0,-,3,0.60,98,4,5,25,9.8,94,61.0,0.0,64.9
178,74,11,41.6,14.80,0,0,0,-,3,0.60,98,4,5,25,9.8,94,61.0,0.0,64.9,899,2011-01-15,2011,01,15,,穂高総合体育館,フォレストリーヴズ熊本,柏エンゼルクロス,中島裕二,古閑鈴香,3,2,5,Win,99,Away,164,67,7,40.9,13.40,1,1,0,100.0,11,2.20,105,5,7,32,12.2,92,64.0,0.0,69.6
210,73,7,34.8,14.60,18,5,1,27.8,9,1.80,107,6,3,26,11.3,96,60.0,0.0,62.5,900,2011-01-16,2011,01,16,,松任総合運動公園体育館,三洋電機レッドソア,四国Eighty8Queen,坂本博秋,天野ゆかり,2,3,5,Lose,112,Home,213,77,7,36.2,15.40,8,1,1,12.5,10,2.00,103,4,6,33,11.3,77,60.0,0.0,77.9
213,77,7,36.2,15.40,8,1,1,12.5,10,2.00,103,4,6,33,11.3,77,60.0,0.0,77.9,900,2011-01-16,2011,01,16,,松任総合運動公園体育館,四国Eighty8Queen,三洋電機レッドソア,米田一典,,3,2,5,Win,112,Away,210,73,7,34.8,14.60,18,5,1,27.8,9,1.80,107,6,3,26,11.3,96,60.0,0.0,62.5
135,41,4,30.4,13.67,5,0,0,0.0,3,1.00,58,0,1,22,9.5,69,40.0,0.0,58.0,901,2011-01-16,2011,01,16,,松任総合運動公園体育館,PFUブルーキャッツ,埼玉上尾メディックス,岸本太道,和田昭郁,0,3,3,Lose,74,Home,127,56,4,44.1,18.67,7,1,1,14.3,9,3.00,73,3,3,27,12.8,57,35.0,0.0,61.4
127,56,4,44.1,18.67,7,1,1,14.3,9,3.00,73,3,3,27,12.8,57,35.0,0.0,61.4,901,2011-01-16,2011,01,16,,松任総合運動公園体育館,埼玉上尾メディックス,PFUブルーキャッツ,吉田敏明,藤本幹朗,3,0,3,Win,74,Away,135,41,4,30.4,13.67,5,0,0,0.0,3,1.00,58,0,1,22,9.5,69,40.0,0.0,58.0
160,61,6,38.1,15.25,4,0,0,0.0,4,1.00,89,2,8,19,7.1,86,58.0,0.0,67.4,902,2011-01-16,2011,01,16,,穂高総合体育館,健祥会レッドハーツ,フォレストリーヴズ熊本,佐々木充,,1,3,4,Lose,94,Home,171,67,14,39.2,16.75,0,0,0,-,3,0.75,91,2,5,26,8.9,81,60.0,0.0,74.1
171,67,14,39.2,16.75,0,0,0,-,3,0.75,91,2,5,26,8.9,81,60.0,0.0,74.1,902,2011-01-16,2011,01,16,,穂高総合体育館,フォレストリーヴズ熊本,健祥会レッドハーツ,中島裕二,古閑鈴香,3,1,4,Win,94,Away,160,61,6,38.1,15.25,4,0,0,0.0,4,1.00,89,2,8,19,7.1,86,58.0,0.0,67.4
161,62,13,38.5,15.50,2,0,0,0.0,7,1.75,98,6,7,18,9.7,82,68.0,0.0,82.9,903,2011-01-16,2011,01,16,,穂高総合体育館,大野石油広島オイラーズ,Befcoビービースターズ,豆田憲昭,三ヶ島正好,3,1,4,Win,88,Home,143,51,11,35.7,12.75,1,0,0,0.0,10,2.50,88,2,5,13,5.7,90,67.0,0.0,74.4
143,51,11,35.7,12.75,1,0,0,0.0,10,2.50,88,2,5,13,5.7,90,67.0,0.0,74.4,903,2011-01-16,2011,01,16,,穂高総合体育館,Befcoビービースターズ,大野石油広島オイラーズ,大澤長蔵,佐藤和也,1,3,4,Lose,88,Away,161,62,13,38.5,15.50,2,0,0,0.0,7,1.75,98,6,7,18,9.7,82,68.0,0.0,82.9
130,49,7,37.7,16.33,4,0,1,0.0,8,2.67,73,2,2,15,7.6,54,41.0,0.0,75.9,904,2011-01-22,2011,01,22,,白根カルチャーセンター,KUROBEアクアフェアリーズ,四国Eighty8Queen,米山弘,浜田勝彦,3,0,3,Win,79,Home,134,38,6,28.4,12.67,2,0,1,0.0,4,1.33,59,0,5,13,5.5,61,48.0,0.0,78.7
134,38,6,28.4,12.67,2,0,1,0.0,4,1.33,59,0,5,13,5.5,61,48.0,0.0,78.7,904,2011-01-22,2011,01,22,,白根カルチャーセンター,四国Eighty8Queen,KUROBEアクアフェアリーズ,米田一典,,0,3,3,Lose,79,Away,130,49,7,37.7,16.33,4,0,1,0.0,8,2.67,73,2,2,15,7.6,54,41.0,0.0,75.9
134,54,10,40.3,13.50,6,0,1,0.0,5,1.25,88,3,11,19,8.4,67,42.0,0.0,62.7,905,2011-01-22,2011,01,22,,白根カルチャーセンター,GSS東京サンビームズ,Befcoビービースターズ,笛木彰,國見茂行,1,3,4,Lose,83,Home,125,55,9,44.0,13.75,3,2,0,66.7,11,2.75,95,3,10,32,11.2,76,55.0,0.0,72.4
125,55,9,44.0,13.75,3,2,0,66.7,11,2.75,95,3,10,32,11.2,76,55.0,0.0,72.4,905,2011-01-22,2011,01,22,,白根カルチャーセンター,Befcoビービースターズ,GSS東京サンビームズ,大澤長蔵,佐藤和也,3,1,4,Win,83,Away,134,54,10,40.3,13.50,6,0,1,0.0,5,1.25,88,3,11,19,8.4,67,42.0,0.0,62.7
111,44,4,39.6,14.67,14,7,1,50.0,7,2.33,73,1,7,31,11.7,61,40.0,0.0,65.6,906,2011-01-22,2011,01,22,,猫田記念体育館,三洋電機レッドソア,フォレストリーヴズ熊本,坂本博秋,天野ゆかり,3,0,3,Win,68,Home,123,47,11,38.2,15.67,0,0,0,-,1,0.33,66,2,5,19,9.6,66,34.0,0.0,51.5
123,47,11,38.2,15.67,0,0,0,-,1,0.33,66,2,5,19,9.6,66,34.0,0.0,51.5,906,2011-01-22,2011,01,22,,猫田記念体育館,フォレストリーヴズ熊本,三洋電機レッドソア,中島裕二,古閑鈴香,0,3,3,Lose,68,Away,111,44,4,39.6,14.67,14,7,1,50.0,7,2.33,73,1,7,31,11.7,61,40.0,0.0,65.6
144,47,7,32.6,11.75,2,1,0,50.0,6,1.50,84,3,11,24,10.5,79,44.0,0.0,55.7,907,2011-01-22,2011,01,22,,猫田記念体育館,健祥会レッドハーツ,柏エンゼルクロス,佐々木充,,1,3,4,Lose,91,Home,141,51,7,36.2,12.75,4,1,0,25.0,9,2.25,95,8,11,32,16.2,71,46.0,0.0,64.8
141,51,7,36.2,12.75,4,1,0,25.0,9,2.25,95,8,11,32,16.2,71,46.0,0.0,64.8,907,2011-01-22,2011,01,22,,猫田記念体育館,柏エンゼルクロス,健祥会レッドハーツ,片田瑞己,田部井千夏,3,1,4,Win,91,Away,144,47,7,32.6,11.75,2,1,0,50.0,6,1.50,84,3,11,24,10.5,79,44.0,0.0,55.7
160,47,8,29.4,11.75,6,2,2,33.3,5,1.25,76,2,9,17,8.0,85,58.0,0.0,68.2,908,2011-01-22,2011,01,22,,猫田記念体育館,大野石油広島オイラーズ,日立リヴァーレ,豆田憲昭,三ヶ島正好,1,3,4,Lose,91,Home,126,53,5,42.1,13.25,17,5,1,29.4,19,4.75,97,5,10,24,10.7,66,48.0,0.0,72.7
126,53,5,42.1,13.25,17,5,1,29.4,19,4.75,97,5,10,24,10.7,66,48.0,0.0,72.7,908,2011-01-22,2011,01,22,,猫田記念体育館,日立リヴァーレ,大野石油広島オイラーズ,濱田義弘,菅原貞敬,3,1,4,Win,91,Away,160,47,8,29.4,11.75,6,2,2,33.3,5,1.25,76,2,9,17,8.0,85,58.0,0.0,68.2
125,45,9,36.0,15.00,4,2,1,50.0,9,3.00,73,5,7,19,12.5,48,35.0,0.0,72.9,909,2011-01-23,2011,01,23,,白根カルチャーセンター,KUROBEアクアフェアリーズ,GSS東京サンビームズ,米山弘,浜田勝彦,3,0,3,Win,66,Home,120,29,8,24.2,9.67,8,2,1,25.0,1,0.33,52,2,7,9,7.4,46,27.0,0.0,58.7
120,29,8,24.2,9.67,8,2,1,25.0,1,0.33,52,2,7,9,7.4,46,27.0,0.0,58.7,909,2011-01-23,2011,01,23,,白根カルチャーセンター,GSS東京サンビームズ,KUROBEアクアフェアリーズ,笛木彰,國見茂行,0,3,3,Lose,66,Away,125,45,9,36.0,15.00,4,2,1,50.0,9,3.00,73,5,7,19,12.5,48,35.0,0.0,72.9
152,62,7,40.8,12.40,2,0,1,0.0,9,1.80,100,5,8,35,13.4,66,48.0,0.0,72.7,910,2011-01-23,2011,01,23,,白根カルチャーセンター,四国Eighty8Queen,Befcoビービースターズ,米田一典,,3,2,5,Win,99,Home,159,55,8,34.6,11.00,3,1,0,33.3,11,2.20,98,6,7,23,11.2,89,52.0,0.0,58.4
159,55,8,34.6,11.00,3,1,0,33.3,11,2.20,98,6,7,23,11.2,89,52.0,0.0,58.4,910,2011-01-23,2011,01,23,,白根カルチャーセンター,Befcoビービースターズ,四国Eighty8Queen,大澤長蔵,佐藤和也,2,3,5,Lose,99,Away,152,62,7,40.8,12.40,2,0,1,0.0,9,1.80,100,5,8,35,13.4,66,48.0,0.0,72.7
203,62,9,30.5,12.40,34,12,2,35.3,10,2.00,106,2,5,30,8.8,96,52.0,0.0,54.2,911,2011-01-23,2011,01,23,,猫田記念体育館,三洋電機レッドソア,日立リヴァーレ,坂本博秋,天野ゆかり,2,3,5,Lose,115,Home,214,75,15,35.0,15.00,34,11,6,32.4,13,2.60,105,2,8,43,12.0,100,69.0,0.0,69.0
214,75,15,35.0,15.00,34,11,6,32.4,13,2.60,105,2,8,43,12.0,100,69.0,0.0,69.0,911,2011-01-23,2011,01,23,,猫田記念体育館,日立リヴァーレ,三洋電機レッドソア,濱田義弘,菅原貞敬,3,2,5,Win,115,Away,203,62,9,30.5,12.40,34,12,2,35.3,10,2.00,106,2,5,30,8.8,96,52.0,0.0,54.2
173,75,14,43.4,15.00,6,1,1,16.7,15,3.00,113,0,10,31,6.9,92,56.0,0.0,60.9,912,2011-01-23,2011,01,23,,猫田記念体育館,大野石油広島オイラーズ,フォレストリーヴズ熊本,豆田憲昭,三ヶ島正好,3,2,5,Win,102,Home,176,66,11,37.5,13.20,0,0,0,-,4,0.80,100,2,8,34,10.1,103,72.0,0.0,69.9
176,66,11,37.5,13.20,0,0,0,-,4,0.80,100,2,8,34,10.1,103,72.0,0.0,69.9,912,2011-01-23,2011,01,23,,猫田記念体育館,フォレストリーヴズ熊本,大野石油広島オイラーズ,中島裕二,古閑鈴香,2,3,5,Lose,102,Away,173,75,14,43.4,15.00,6,1,1,16.7,15,3.00,113,0,10,31,6.9,92,56.0,0.0,60.9
179,71,12,39.7,14.20,23,8,3,34.8,17,3.40,105,2,6,24,7.4,94,66.0,0.0,70.2,913,2011-01-29,2011,01,29,,結城市かなくぼ総合体育館,三洋電機レッドソア,大野石油広島オイラーズ,坂本博秋,天野ゆかり,3,2,5,Win,101,Home,197,72,13,36.5,14.40,7,2,0,28.6,3,0.60,98,4,3,25,9.8,98,73.0,0.0,74.5
197,72,13,36.5,14.40,7,2,0,28.6,3,0.60,98,4,3,25,9.8,98,73.0,0.0,74.5,913,2011-01-29,2011,01,29,,結城市かなくぼ総合体育館,大野石油広島オイラーズ,三洋電機レッドソア,豆田憲昭,三ヶ島正好,2,3,5,Lose,101,Away,179,71,12,39.7,14.20,23,8,3,34.8,17,3.40,105,2,6,24,7.4,94,66.0,0.0,70.2
121,40,8,33.1,13.33,17,8,1,47.1,3,1.00,54,0,4,16,7.4,70,54.0,0.0,77.1,914,2011-01-29,2011,01,29,,結城市かなくぼ総合体育館,日立リヴァーレ,埼玉上尾メディックス,濱田義弘,菅原貞敬,0,3,3,Lose,70,Home,113,51,5,45.1,17.00,7,1,0,14.3,6,2.00,73,4,3,12,8.5,50,34.0,0.0,68.0
113,51,5,45.1,17.00,7,1,0,14.3,6,2.00,73,4,3,12,8.5,50,34.0,0.0,68.0,914,2011-01-29,2011,01,29,,結城市かなくぼ総合体育館,埼玉上尾メディックス,日立リヴァーレ,吉田敏明,藤本幹朗,3,0,3,Win,70,Away,121,40,8,33.1,13.33,17,8,1,47.1,3,1.00,54,0,4,16,7.4,70,54.0,0.0,77.1
196,75,9,38.3,15.00,6,1,0,16.7,8,1.60,99,0,4,27,6.8,96,63.0,0.0,65.6,915,2011-01-29,2011,01,29,,佐伯市総合体育館,PFUブルーキャッツ,KUROBEアクアフェアリーズ,岸本太道,和田昭郁,2,3,5,Lose,114,Home,206,69,7,33.5,13.80,6,2,1,33.3,12,2.40,102,3,6,30,9.7,95,68.0,0.0,71.6
206,69,7,33.5,13.80,6,2,1,33.3,12,2.40,102,3,6,30,9.7,95,68.0,0.0,71.6,915,2011-01-29,2011,01,29,,佐伯市総合体育館,KUROBEアクアフェアリーズ,PFUブルーキャッツ,米山弘,浜田勝彦,3,2,5,Win,114,Away,196,75,9,38.3,15.00,6,1,0,16.7,8,1.60,99,0,4,27,6.8,96,63.0,0.0,65.6
94,39,8,41.5,13.00,0,0,0,-,5,1.67,62,2,7,26,13.4,36,22.0,0.0,61.1,916,2011-01-29,2011,01,29,,佐伯市総合体育館,四国Eighty8Queen,柏エンゼルクロス,米田一典,,0,3,3,Lose,64,Home,91,42,8,46.2,14.00,1,0,1,0.0,8,2.67,74,5,4,26,15.0,54,27.0,0.0,50.0
91,42,8,46.2,14.00,1,0,1,0.0,8,2.67,74,5,4,26,15.0,54,27.0,0.0,50.0,916,2011-01-29,2011,01,29,,佐伯市総合体育館,柏エンゼルクロス,四国Eighty8Queen,片田瑞己,,3,0,3,Win,64,Away,94,39,8,41.5,13.00,0,0,0,-,5,1.67,62,2,7,26,13.4,36,22.0,0.0,61.1
121,37,7,30.6,12.33,0,0,0,-,4,1.33,56,2,2,14,9.1,72,49.0,0.0,68.1,917,2011-01-30,2011,01,30,,結城市かなくぼ総合体育館,健祥会レッドハーツ,埼玉上尾メディックス,佐々木充,,0,3,3,Lose,69,Home,120,51,9,42.5,17.00,15,4,4,26.7,10,3.33,73,4,0,20,11.5,54,38.0,0.0,70.4
120,51,9,42.5,17.00,15,4,4,26.7,10,3.33,73,4,0,20,11.5,54,38.0,0.0,70.4,917,2011-01-30,2011,01,30,,結城市かなくぼ総合体育館,埼玉上尾メディックス,健祥会レッドハーツ,吉田敏明,藤本幹朗,3,0,3,Win,69,Away,121,37,7,30.6,12.33,0,0,0,-,4,1.33,56,2,2,14,9.1,72,49.0,0.0,68.1
111,35,9,31.5,11.67,0,0,0,-,1,0.33,54,0,5,7,3.2,64,45.0,0.0,70.3,918,2011-01-30,2011,01,30,,結城市かなくぼ総合体育館,大野石油広島オイラーズ,日立リヴァーレ,豆田憲昭,三ヶ島正好,0,3,3,Lose,62,Home,114,50,5,43.9,16.67,18,7,1,38.9,7,2.33,74,2,10,17,7.9,49,42.0,0.0,85.7
114,50,5,43.9,16.67,18,7,1,38.9,7,2.33,74,2,10,17,7.9,49,42.0,0.0,85.7,918,2011-01-30,2011,01,30,,結城市かなくぼ総合体育館,日立リヴァーレ,大野石油広島オイラーズ,濱田義弘,菅原貞敬,3,0,3,Win,62,Away,111,35,9,31.5,11.67,0,0,0,-,1,0.33,54,0,5,7,3.2,64,45.0,0.0,70.3
170,72,7,42.4,18.00,2,1,0,50.0,4,1.00,95,4,7,28,10.7,64,39.0,0.0,60.9,919,2011-01-30,2011,01,30,,大原総合体育館(フレッシュランドみえ),四国Eighty8Queen,KUROBEアクアフェアリーズ,米田一典,,1,3,4,Lose,105,Home,160,71,7,44.4,17.75,1,0,1,0.0,10,2.50,101,6,3,37,14.1,88,56.0,0.0,63.6
160,71,7,44.4,17.75,1,0,1,0.0,10,2.50,101,6,3,37,14.1,88,56.0,0.0,63.6,919,2011-01-30,2011,01,30,,大原総合体育館(フレッシュランドみえ),KUROBEアクアフェアリーズ,四国Eighty8Queen,米山弘,浜田勝彦,3,1,4,Win,105,Away,170,72,7,42.4,18.00,2,1,0,50.0,4,1.00,95,4,7,28,10.7,64,39.0,0.0,60.9
122,49,5,40.2,16.33,0,0,0,-,12,4.00,76,1,3,45,16.1,55,19.0,0.0,34.5,920,2011-01-30,2011,01,30,,大原総合体育館(フレッシュランドみえ),柏エンゼルクロス,GSS東京サンビームズ,片田瑞己,,3,0,3,Win,71,Home,106,37,6,34.9,12.33,8,1,1,12.5,3,1.00,52,0,5,29,13.9,49,18.0,0.0,36.7
106,37,6,34.9,12.33,8,1,1,12.5,3,1.00,52,0,5,29,13.9,49,18.0,0.0,36.7,920,2011-01-30,2011,01,30,,大原総合体育館(フレッシュランドみえ),GSS東京サンビームズ,柏エンゼルクロス,笛木彰,國見茂行,0,3,3,Lose,71,Away,122,49,5,40.2,16.33,0,0,0,-,12,4.00,76,1,3,45,16.1,55,19.0,0.0,34.5
104,54,7,51.9,18.00,14,6,1,42.9,10,3.33,74,1,8,31,11.8,51,35.0,0.0,68.6,921,2011-02-05,2011,02,05,,上尾市民体育館,日立リヴァーレ,KUROBEアクアフェアリーズ,濱田義弘,菅原貞敬,3,0,3,Win,67,Home,109,33,3,30.3,11.00,7,3,0,42.9,3,1.00,54,0,3,16,7.4,65,34.0,0.0,52.3
