No.,L,Player,Set,1,2,3,4,5,AA,AP,AE,ASucc%,AP/S,BAA,BAP,BAE,BASucc%,BP,BP/S,SVA,SVP,SVE,SVx,SVEff%,RA,Rx,Rg,RSucc%,MatchNo.,Date,Year,Month,Day,Place,Venue,Team,Op.Team,Director,Coach,Win Set,Lose Set,Total Set,Win Lose,Game time,Home Away
1,,餅田千佳,3,■,■,■,,,34,11,4,32.4,3.67,3,0,0,0.0,0,-,8,0,0,2,6.2,25,17.0,0.0,68.0,869,2010-12-05,2010,12,05,,新発田市カルチャーセンター,PFUブルーキャッツ,健祥会レッドハーツ,岸本太道,和田昭郁,3,0,3,Win,72,Away
2,,松永真果,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,869,2010-12-05,2010,12,05,,新発田市カルチャーセンター,PFUブルーキャッツ,健祥会レッドハーツ,岸本太道,和田昭郁,3,0,3,Win,72,Away
3,,大久保梨紗,3,■,■,■,,,26,14,1,53.8,4.67,1,0,0,0.0,5,1.67,12,0,0,6,12.5,9,6.0,0.0,66.7,869,2010-12-05,2010,12,05,,新発田市カルチャーセンター,PFUブルーキャッツ,健祥会レッドハーツ,岸本太道,和田昭郁,3,0,3,Win,72,Away
6,,佐々木夏希,2,,□,■,,,10,6,0,60.0,3.00,0,0,0,-,0,-,11,0,0,7,15.9,3,2.0,0.0,66.7,869,2010-12-05,2010,12,05,,新発田市カルチャーセンター,PFUブルーキャッツ,健祥会レッドハーツ,岸本太道,和田昭郁,3,0,3,Win,72,Away
7,,東山由香,3,■,■,■,,,1,0,1,0.0,-,0,0,0,-,1,0.33,7,0,2,3,10.7,0,0.0,0.0,-,869,2010-12-05,2010,12,05,,新発田市カルチャーセンター,PFUブルーキャッツ,健祥会レッドハーツ,岸本太道,和田昭郁,3,0,3,Win,72,Away
8,,足立史織,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,869,2010-12-05,2010,12,05,,新発田市カルチャーセンター,PFUブルーキャッツ,健祥会レッドハーツ,岸本太道,和田昭郁,3,0,3,Win,72,Away
9,,松下琴美,3,■,■,■,,,20,15,1,75.0,5.00,1,0,1,0.0,2,0.67,10,0,0,4,10.0,0,0.0,0.0,-,869,2010-12-05,2010,12,05,,新発田市カルチャーセンター,PFUブルーキャッツ,健祥会レッドハーツ,岸本太道,和田昭郁,3,0,3,Win,72,Away
10,L,小酒翔子,3,●,●,●,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,13,10.0,0.0,76.9,869,2010-12-05,2010,12,05,,新発田市カルチャーセンター,PFUブルーキャッツ,健祥会レッドハーツ,岸本太道,和田昭郁,3,0,3,Win,72,Away
11,,佐藤奈美,3,■,■,■,,,13,5,0,38.5,1.67,0,0,0,-,1,0.33,16,0,1,7,10.9,0,0.0,0.0,-,869,2010-12-05,2010,12,05,,新発田市カルチャーセンター,PFUブルーキャッツ,健祥会レッドハーツ,岸本太道,和田昭郁,3,0,3,Win,72,Away
12,,砂田遥,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,869,2010-12-05,2010,12,05,,新発田市カルチャーセンター,PFUブルーキャッツ,健祥会レッドハーツ,岸本太道,和田昭郁,3,0,3,Win,72,Away
13,,武笠麻衣子,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,869,2010-12-05,2010,12,05,,新発田市カルチャーセンター,PFUブルーキャッツ,健祥会レッドハーツ,岸本太道,和田昭郁,3,0,3,Win,72,Away
14,,清水亜寿里,2,■,■,,,,19,2,2,10.5,1.00,0,0,0,-,0,-,9,0,1,3,8.3,5,4.0,0.0,80.0,869,2010-12-05,2010,12,05,,新発田市カルチャーセンター,PFUブルーキャッツ,健祥会レッドハーツ,岸本太道,和田昭郁,3,0,3,Win,72,Away
15,,川上真央,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,869,2010-12-05,2010,12,05,,新発田市カルチャーセンター,PFUブルーキャッツ,健祥会レッドハーツ,岸本太道,和田昭郁,3,0,3,Win,72,Away
18,L,渡邊沙織,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,869,2010-12-05,2010,12,05,,新発田市カルチャーセンター,PFUブルーキャッツ,健祥会レッドハーツ,岸本太道,和田昭郁,3,0,3,Win,72,Away
2,,山口尚美,3,■,■,■,,,29,13,3,44.8,4.33,0,0,0,-,5,1.67,11,0,0,2,4.5,0,0.0,0.0,-,870,2010-12-05,2010,12,05,,新発田市カルチャーセンター,フォレストリーヴズ熊本,Befcoビービースターズ,中島裕二,古閑鈴香,3,0,3,Win,66,Home
3,,福田優,3,■,■,■,,,14,3,0,21.4,1.00,0,0,0,-,1,0.33,19,1,0,5,11.8,16,7.0,0.0,43.8,870,2010-12-05,2010,12,05,,新発田市カルチャーセンター,フォレストリーヴズ熊本,Befcoビービースターズ,中島裕二,古閑鈴香,3,0,3,Win,66,Home
4,,木村亜沙美,3,■,■,■,,,41,18,2,43.9,6.00,0,0,0,-,0,-,8,1,0,4,25.0,0,0.0,0.0,-,870,2010-12-05,2010,12,05,,新発田市カルチャーセンター,フォレストリーヴズ熊本,Befcoビービースターズ,中島裕二,古閑鈴香,3,0,3,Win,66,Home
6,,山口いよな,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,870,2010-12-05,2010,12,05,,新発田市カルチャーセンター,フォレストリーヴズ熊本,Befcoビービースターズ,中島裕二,古閑鈴香,3,0,3,Win,66,Home
7,,梅野早也佳,3,■,■,■,,,16,7,0,43.8,2.33,0,0,0,-,0,-,14,3,0,4,27.1,1,1.0,0.0,100.0,870,2010-12-05,2010,12,05,,新発田市カルチャーセンター,フォレストリーヴズ熊本,Befcoビービースターズ,中島裕二,古閑鈴香,3,0,3,Win,66,Home
8,,丸山香菜子,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,870,2010-12-05,2010,12,05,,新発田市カルチャーセンター,フォレストリーヴズ熊本,Befcoビービースターズ,中島裕二,古閑鈴香,3,0,3,Win,66,Home
9,,松田亜也,3,■,■,■,,,13,5,2,38.5,1.67,0,0,0,-,0,-,13,0,0,7,13.5,12,7.0,0.0,58.3,870,2010-12-05,2010,12,05,,新発田市カルチャーセンター,フォレストリーヴズ熊本,Befcoビービースターズ,中島裕二,古閑鈴香,3,0,3,Win,66,Home
10,,山口有香,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,870,2010-12-05,2010,12,05,,新発田市カルチャーセンター,フォレストリーヴズ熊本,Befcoビービースターズ,中島裕二,古閑鈴香,3,0,3,Win,66,Home
11,,永溝友美子,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,870,2010-12-05,2010,12,05,,新発田市カルチャーセンター,フォレストリーヴズ熊本,Befcoビービースターズ,中島裕二,古閑鈴香,3,0,3,Win,66,Home
12,,城奈津希,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,870,2010-12-05,2010,12,05,,新発田市カルチャーセンター,フォレストリーヴズ熊本,Befcoビービースターズ,中島裕二,古閑鈴香,3,0,3,Win,66,Home
13,,和多桃子,3,■,■,■,,,0,0,0,-,-,0,0,0,-,0,-,9,1,0,4,20.0,0,0.0,0.0,-,870,2010-12-05,2010,12,05,,新発田市カルチャーセンター,フォレストリーヴズ熊本,Befcoビービースターズ,中島裕二,古閑鈴香,3,0,3,Win,66,Home
15,L,久保みゆき,3,●,●,●,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,18,10.0,0.0,55.6,870,2010-12-05,2010,12,05,,新発田市カルチャーセンター,フォレストリーヴズ熊本,Befcoビービースターズ,中島裕二,古閑鈴香,3,0,3,Win,66,Home
1,,門間希,3,■,■,■,,,11,3,0,27.3,1.00,0,0,0,-,2,0.67,10,0,2,1,2.5,0,0.0,0.0,-,870,2010-12-05,2010,12,05,,新発田市カルチャーセンター,Befcoビービースターズ,フォレストリーヴズ熊本,大澤長蔵,佐藤和也,0,3,3,Lose,66,Away
2,,黄秀京,1,,□,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,870,2010-12-05,2010,12,05,,新発田市カルチャーセンター,Befcoビービースターズ,フォレストリーヴズ熊本,大澤長蔵,佐藤和也,0,3,3,Lose,66,Away
6,,渡辺佑梨子,3,■,■,■,,,19,5,1,26.3,1.67,0,0,0,-,1,0.33,9,0,1,5,13.9,9,6.0,0.0,66.7,870,2010-12-05,2010,12,05,,新発田市カルチャーセンター,Befcoビービースターズ,フォレストリーヴズ熊本,大澤長蔵,佐藤和也,0,3,3,Lose,66,Away
7,,栗田琴恵,3,■,■,■,,,2,0,1,0.0,-,0,0,0,-,2,0.67,8,0,0,2,6.2,0,0.0,0.0,-,870,2010-12-05,2010,12,05,,新発田市カルチャーセンター,Befcoビービースターズ,フォレストリーヴズ熊本,大澤長蔵,佐藤和也,0,3,3,Lose,66,Away
8,L,佐藤みなみ,3,●,●,●,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,28,16.0,0.0,57.1,870,2010-12-05,2010,12,05,,新発田市カルチャーセンター,Befcoビービースターズ,フォレストリーヴズ熊本,大澤長蔵,佐藤和也,0,3,3,Lose,66,Away
9,,山本摩理,3,■,■,■,,,24,10,3,41.7,3.33,0,0,0,-,0,-,5,0,0,3,15.0,16,10.0,0.0,62.5,870,2010-12-05,2010,12,05,,新発田市カルチャーセンター,Befcoビービースターズ,フォレストリーヴズ熊本,大澤長蔵,佐藤和也,0,3,3,Lose,66,Away
10,,山崎望,3,■,■,■,,,39,11,3,28.2,3.67,2,0,1,0.0,2,0.67,10,1,0,7,25.5,12,7.0,0.0,58.3,870,2010-12-05,2010,12,05,,新発田市カルチャーセンター,Befcoビービースターズ,フォレストリーヴズ熊本,大澤長蔵,佐藤和也,0,3,3,Lose,66,Away
11,,松崎渉,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,870,2010-12-05,2010,12,05,,新発田市カルチャーセンター,Befcoビービースターズ,フォレストリーヴズ熊本,大澤長蔵,佐藤和也,0,3,3,Lose,66,Away
12,,長池彩代,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,870,2010-12-05,2010,12,05,,新発田市カルチャーセンター,Befcoビービースターズ,フォレストリーヴズ熊本,大澤長蔵,佐藤和也,0,3,3,Lose,66,Away
13,,眞鍋春佳,2,□,,□,,,0,0,0,-,-,0,0,0,-,0,-,3,0,1,0,0.0,3,3.0,0.0,100.0,870,2010-12-05,2010,12,05,,新発田市カルチャーセンター,Befcoビービースターズ,フォレストリーヴズ熊本,大澤長蔵,佐藤和也,0,3,3,Lose,66,Away
14,,田野倉穂美,1,,□,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,870,2010-12-05,2010,12,05,,新発田市カルチャーセンター,Befcoビービースターズ,フォレストリーヴズ熊本,大澤長蔵,佐藤和也,0,3,3,Lose,66,Away
16,,赤西喜代里,3,■,■,■,,,16,5,1,31.2,1.67,0,0,0,-,0,-,8,1,1,3,21.9,2,0.0,0.0,0.0,870,2010-12-05,2010,12,05,,新発田市カルチャーセンター,Befcoビービースターズ,フォレストリーヴズ熊本,大澤長蔵,佐藤和也,0,3,3,Lose,66,Away
2,,山口尚美,3,■,■,■,,,13,4,0,30.8,1.33,0,0,0,-,0,-,10,0,0,2,5.0,0,0.0,0.0,-,871,2010-12-11,2010,12,11,,柏市中央体育館,フォレストリーヴズ熊本,日立リヴァーレ,中島裕二,古閑鈴香,0,3,3,Lose,66,Home
3,,福田優,3,■,■,■,,,26,5,1,19.2,1.67,1,0,0,0.0,0,-,12,0,2,2,4.2,40,31.0,0.0,77.5,871,2010-12-11,2010,12,11,,柏市中央体育館,フォレストリーヴズ熊本,日立リヴァーレ,中島裕二,古閑鈴香,0,3,3,Lose,66,Home
4,,木村亜沙美,3,■,■,■,,,35,13,0,37.1,4.33,0,0,0,-,0,-,8,0,1,1,3.1,0,0.0,0.0,-,871,2010-12-11,2010,12,11,,柏市中央体育館,フォレストリーヴズ熊本,日立リヴァーレ,中島裕二,古閑鈴香,0,3,3,Lose,66,Home
6,,山口いよな,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,871,2010-12-11,2010,12,11,,柏市中央体育館,フォレストリーヴズ熊本,日立リヴァーレ,中島裕二,古閑鈴香,0,3,3,Lose,66,Home
7,,梅野早也佳,3,■,■,■,,,26,2,1,7.7,0.67,1,0,0,0.0,0,-,8,0,2,1,3.1,1,1.0,0.0,100.0,871,2010-12-11,2010,12,11,,柏市中央体育館,フォレストリーヴズ熊本,日立リヴァーレ,中島裕二,古閑鈴香,0,3,3,Lose,66,Home
8,,丸山香菜子,3,■,■,■,,,26,9,4,34.6,3.00,0,0,0,-,1,0.33,7,0,0,1,3.6,8,6.0,0.0,75.0,871,2010-12-11,2010,12,11,,柏市中央体育館,フォレストリーヴズ熊本,日立リヴァーレ,中島裕二,古閑鈴香,0,3,3,Lose,66,Home
9,,松田亜也,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,871,2010-12-11,2010,12,11,,柏市中央体育館,フォレストリーヴズ熊本,日立リヴァーレ,中島裕二,古閑鈴香,0,3,3,Lose,66,Home
10,,山口有香,1,□,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,871,2010-12-11,2010,12,11,,柏市中央体育館,フォレストリーヴズ熊本,日立リヴァーレ,中島裕二,古閑鈴香,0,3,3,Lose,66,Home
11,,永溝友美子,2,,□,□,,,0,0,0,-,-,0,0,0,-,0,-,2,0,2,0,0.0,0,0.0,0.0,-,871,2010-12-11,2010,12,11,,柏市中央体育館,フォレストリーヴズ熊本,日立リヴァーレ,中島裕二,古閑鈴香,0,3,3,Lose,66,Home
12,,城奈津希,1,□,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,1,1.0,0.0,100.0,871,2010-12-11,2010,12,11,,柏市中央体育館,フォレストリーヴズ熊本,日立リヴァーレ,中島裕二,古閑鈴香,0,3,3,Lose,66,Home
13,,和多桃子,3,■,■,■,,,0,0,0,-,-,0,0,0,-,0,-,6,0,0,1,4.2,0,0.0,0.0,-,871,2010-12-11,2010,12,11,,柏市中央体育館,フォレストリーヴズ熊本,日立リヴァーレ,中島裕二,古閑鈴香,0,3,3,Lose,66,Home
15,L,久保みゆき,3,●,●,●,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,17,12.0,0.0,70.6,871,2010-12-11,2010,12,11,,柏市中央体育館,フォレストリーヴズ熊本,日立リヴァーレ,中島裕二,古閑鈴香,0,3,3,Lose,66,Home
2,,戸崎琴美,3,■,■,■,,,7,4,1,57.1,1.33,0,0,0,-,2,0.67,12,1,0,2,12.5,0,0.0,0.0,-,871,2010-12-11,2010,12,11,,柏市中央体育館,日立リヴァーレ,フォレストリーヴズ熊本,濱田義弘,菅原貞敬,3,0,3,Win,66,Away
3,,吉田あい,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,871,2010-12-11,2010,12,11,,柏市中央体育館,日立リヴァーレ,フォレストリーヴズ熊本,濱田義弘,菅原貞敬,3,0,3,Win,66,Away
4,,江畑幸子,3,■,■,■,,,27,13,5,48.1,4.33,8,1,3,12.5,3,1.00,11,0,1,2,4.5,0,0.0,0.0,-,871,2010-12-11,2010,12,11,,柏市中央体育館,日立リヴァーレ,フォレストリーヴズ熊本,濱田義弘,菅原貞敬,3,0,3,Win,66,Away
6,,都澤みどり,3,■,■,■,,,12,4,0,33.3,1.33,0,0,0,-,6,2.00,14,1,1,0,5.7,8,7.0,0.0,87.5,871,2010-12-11,2010,12,11,,柏市中央体育館,日立リヴァーレ,フォレストリーヴズ熊本,濱田義弘,菅原貞敬,3,0,3,Win,66,Away
7,,川原愛璃,2,,□,□,,,0,0,0,-,-,0,0,0,-,0,-,4,0,1,0,0.0,0,0.0,0.0,-,871,2010-12-11,2010,12,11,,柏市中央体育館,日立リヴァーレ,フォレストリーヴズ熊本,濱田義弘,菅原貞敬,3,0,3,Win,66,Away
10,,内田役子,2,■,■,,,,0,0,0,-,-,0,0,0,-,0,-,8,0,2,1,3.1,0,0.0,0.0,-,871,2010-12-11,2010,12,11,,柏市中央体育館,日立リヴァーレ,フォレストリーヴズ熊本,濱田義弘,菅原貞敬,3,0,3,Win,66,Away
11,L,中村かおり,3,●,●,●,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,14,10.0,0.0,71.4,871,2010-12-11,2010,12,11,,柏市中央体育館,日立リヴァーレ,フォレストリーヴズ熊本,濱田義弘,菅原貞敬,3,0,3,Win,66,Away
12,,遠井萌仁,3,■,■,■,,,31,11,2,35.5,3.67,6,2,2,33.3,5,1.67,6,0,0,2,8.3,12,10.0,0.0,83.3,871,2010-12-11,2010,12,11,,柏市中央体育館,日立リヴァーレ,フォレストリーヴズ熊本,濱田義弘,菅原貞敬,3,0,3,Win,66,Away
13,,石田小枝,1,,□,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,871,2010-12-11,2010,12,11,,柏市中央体育館,日立リヴァーレ,フォレストリーヴズ熊本,濱田義弘,菅原貞敬,3,0,3,Win,66,Away
14,,横山雅美,2,,□,■,,,0,0,0,-,-,0,0,0,-,1,0.50,8,0,0,2,6.2,0,0.0,0.0,-,871,2010-12-11,2010,12,11,,柏市中央体育館,日立リヴァーレ,フォレストリーヴズ熊本,濱田義弘,菅原貞敬,3,0,3,Win,66,Away
15,,高崎紗緒梨,3,■,■,■,,,12,5,1,41.7,1.67,0,0,0,-,2,0.67,10,0,0,6,15.0,12,11.0,0.0,91.7,871,2010-12-11,2010,12,11,,柏市中央体育館,日立リヴァーレ,フォレストリーヴズ熊本,濱田義弘,菅原貞敬,3,0,3,Win,66,Away
16,,松本朋恵,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,871,2010-12-11,2010,12,11,,柏市中央体育館,日立リヴァーレ,フォレストリーヴズ熊本,濱田義弘,菅原貞敬,3,0,3,Win,66,Away
3,,大場知英,3,□,□,□,,,0,0,0,-,-,0,0,0,-,0,-,3,0,1,0,0.0,5,4.0,0.0,80.0,872,2010-12-11,2010,12,11,,柏市中央体育館,GSS東京サンビームズ,柏エンゼルクロス,笛木彰,國見茂行,0,3,3,Lose,61,Home
6,,長岡藍,2,,□,□,,,7,2,0,28.6,1.00,0,0,0,-,0,-,3,0,1,1,8.3,0,0.0,0.0,-,872,2010-12-11,2010,12,11,,柏市中央体育館,GSS東京サンビームズ,柏エンゼルクロス,笛木彰,國見茂行,0,3,3,Lose,61,Home
7,L,村木満由子,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,872,2010-12-11,2010,12,11,,柏市中央体育館,GSS東京サンビームズ,柏エンゼルクロス,笛木彰,國見茂行,0,3,3,Lose,61,Home
8,,岩本理恵,3,■,■,■,,,17,2,1,11.8,0.67,1,0,0,0.0,0,-,7,0,1,0,0.0,28,17.0,0.0,60.7,872,2010-12-11,2010,12,11,,柏市中央体育館,GSS東京サンビームズ,柏エンゼルクロス,笛木彰,國見茂行,0,3,3,Lose,61,Home
9,,遠藤りつこ,3,■,■,■,,,0,0,0,-,-,0,0,0,-,0,-,9,0,0,4,11.1,0,0.0,0.0,-,872,2010-12-11,2010,12,11,,柏市中央体育館,GSS東京サンビームズ,柏エンゼルクロス,笛木彰,國見茂行,0,3,3,Lose,61,Home
10,,山口弥緒,1,□,,,,,0,0,0,-,-,0,0,0,-,0,-,2,0,0,0,0.0,1,0.0,0.0,0.0,872,2010-12-11,2010,12,11,,柏市中央体育館,GSS東京サンビームズ,柏エンゼルクロス,笛木彰,國見茂行,0,3,3,Lose,61,Home
12,,山下みなみ,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,872,2010-12-11,2010,12,11,,柏市中央体育館,GSS東京サンビームズ,柏エンゼルクロス,笛木彰,國見茂行,0,3,3,Lose,61,Home
15,,鈴木亜矢子,3,■,■,■,,,25,8,2,32.0,2.67,2,0,1,0.0,0,-,2,0,2,0,0.0,1,1.0,0.0,100.0,872,2010-12-11,2010,12,11,,柏市中央体育館,GSS東京サンビームズ,柏エンゼルクロス,笛木彰,國見茂行,0,3,3,Lose,61,Home
16,,菊地めぐみ,3,■,■,■,,,14,7,0,50.0,2.33,0,0,0,-,1,0.33,9,1,0,0,11.1,0,0.0,0.0,-,872,2010-12-11,2010,12,11,,柏市中央体育館,GSS東京サンビームズ,柏エンゼルクロス,笛木彰,國見茂行,0,3,3,Lose,61,Home
17,,大田美恵子,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,872,2010-12-11,2010,12,11,,柏市中央体育館,GSS東京サンビームズ,柏エンゼルクロス,笛木彰,國見茂行,0,3,3,Lose,61,Home
18,,小岩美麻,3,■,■,■,,,11,4,3,36.4,1.33,0,0,0,-,0,-,8,0,2,0,0.0,0,0.0,0.0,-,872,2010-12-11,2010,12,11,,柏市中央体育館,GSS東京サンビームズ,柏エンゼルクロス,笛木彰,國見茂行,0,3,3,Lose,61,Home
21,,須江はるか,3,■,■,■,,,37,7,5,18.9,2.33,3,0,0,0.0,1,0.33,4,1,0,1,26.2,3,1.0,0.0,33.3,872,2010-12-11,2010,12,11,,柏市中央体育館,GSS東京サンビームズ,柏エンゼルクロス,笛木彰,國見茂行,0,3,3,Lose,61,Home
3,,岡村貴衣,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,872,2010-12-11,2010,12,11,,柏市中央体育館,柏エンゼルクロス,GSS東京サンビームズ,片田瑞己,田部井千夏,3,0,3,Win,61,Away
4,,石橋ちとせ,1,,,□,,,0,0,0,-,-,0,0,0,-,0,-,1,0,0,0,0.0,0,0.0,0.0,-,872,2010-12-11,2010,12,11,,柏市中央体育館,柏エンゼルクロス,GSS東京サンビームズ,片田瑞己,田部井千夏,3,0,3,Win,61,Away
6,,伊藤綾子,3,■,■,■,,,17,6,0,35.3,2.00,0,0,0,-,1,0.33,7,0,1,3,10.7,0,0.0,0.0,-,872,2010-12-11,2010,12,11,,柏市中央体育館,柏エンゼルクロス,GSS東京サンビームズ,片田瑞己,田部井千夏,3,0,3,Win,61,Away
7,,江森圭美,3,■,■,■,,,23,8,3,34.8,2.67,0,0,0,-,2,0.67,15,3,2,1,19.0,10,10.0,0.0,100.0,872,2010-12-11,2010,12,11,,柏市中央体育館,柏エンゼルクロス,GSS東京サンビームズ,片田瑞己,田部井千夏,3,0,3,Win,61,Away
10,,山城未沙,3,■,■,■,,,25,10,0,40.0,3.33,1,0,0,0.0,1,0.33,14,1,0,1,7.5,11,7.0,0.0,63.6,872,2010-12-11,2010,12,11,,柏市中央体育館,柏エンゼルクロス,GSS東京サンビームズ,片田瑞己,田部井千夏,3,0,3,Win,61,Away
11,,丸山祐希,3,■,■,■,,,0,0,0,-,-,0,0,0,-,0,-,15,0,0,6,10.0,0,0.0,0.0,-,872,2010-12-11,2010,12,11,,柏市中央体育館,柏エンゼルクロス,GSS東京サンビームズ,片田瑞己,田部井千夏,3,0,3,Win,61,Away
12,,佐藤理栄子,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,872,2010-12-11,2010,12,11,,柏市中央体育館,柏エンゼルクロス,GSS東京サンビームズ,片田瑞己,田部井千夏,3,0,3,Win,61,Away
13,,田中芽衣,1,,□,,,,0,0,0,-,-,0,0,0,-,0,-,3,0,0,2,16.7,0,0.0,0.0,-,872,2010-12-11,2010,12,11,,柏市中央体育館,柏エンゼルクロス,GSS東京サンビームズ,片田瑞己,田部井千夏,3,0,3,Win,61,Away
14,L,菅長愛子,3,●,●,●,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,18,15.0,0.0,83.3,872,2010-12-11,2010,12,11,,柏市中央体育館,柏エンゼルクロス,GSS東京サンビームズ,片田瑞己,田部井千夏,3,0,3,Win,61,Away
15,,仲本知佳,3,■,■,■,,,11,5,1,45.5,1.67,0,0,0,-,3,1.00,8,0,1,2,6.2,0,0.0,0.0,-,872,2010-12-11,2010,12,11,,柏市中央体育館,柏エンゼルクロス,GSS東京サンビームズ,片田瑞己,田部井千夏,3,0,3,Win,61,Away
16,,鈴木悠佳子,3,□,□,□,,,7,2,0,28.6,0.67,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,872,2010-12-11,2010,12,11,,柏市中央体育館,柏エンゼルクロス,GSS東京サンビームズ,片田瑞己,田部井千夏,3,0,3,Win,61,Away
18,,佐藤由香,3,■,■,■,,,14,7,1,50.0,2.33,0,0,0,-,6,2.00,11,0,2,2,4.5,0,0.0,0.0,-,872,2010-12-11,2010,12,11,,柏市中央体育館,柏エンゼルクロス,GSS東京サンビームズ,片田瑞己,田部井千夏,3,0,3,Win,61,Away
1,,木村有希,4,■,■,■,■,,30,12,2,40.0,3.00,0,0,0,-,0,-,12,2,0,2,17.5,24,12.0,0.0,50.0,873,2010-12-11,2010,12,11,,久留米総合スポーツセンター体育館,三洋電機レッドソア,KUROBEアクアフェアリーズ,坂本博秋,天野ゆかり,3,1,4,Win,88,Home
2,,渡邊彩,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,873,2010-12-11,2010,12,11,,久留米総合スポーツセンター体育館,三洋電機レッドソア,KUROBEアクアフェアリーズ,坂本博秋,天野ゆかり,3,1,4,Win,88,Home
3,,佐々木侑,1,,,■,,,16,7,2,43.8,7.00,1,0,1,0.0,1,1.00,2,0,0,0,0.0,0,0.0,0.0,-,873,2010-12-11,2010,12,11,,久留米総合スポーツセンター体育館,三洋電機レッドソア,KUROBEアクアフェアリーズ,坂本博秋,天野ゆかり,3,1,4,Win,88,Home
5,,山田友香,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,873,2010-12-11,2010,12,11,,久留米総合スポーツセンター体育館,三洋電機レッドソア,KUROBEアクアフェアリーズ,坂本博秋,天野ゆかり,3,1,4,Win,88,Home
6,,佐々木萌,3,■,■,,■,,33,14,0,42.4,4.67,3,1,0,33.3,0,-,12,1,1,4,15.0,17,10.0,0.0,58.8,873,2010-12-11,2010,12,11,,久留米総合スポーツセンター体育館,三洋電機レッドソア,KUROBEアクアフェアリーズ,坂本博秋,天野ゆかり,3,1,4,Win,88,Home
7,,徳川恵理,4,■,■,■,■,,16,3,1,18.8,0.75,0,0,0,-,3,0.75,9,0,1,2,5.6,0,0.0,0.0,-,873,2010-12-11,2010,12,11,,久留米総合スポーツセンター体育館,三洋電機レッドソア,KUROBEアクアフェアリーズ,坂本博秋,天野ゆかり,3,1,4,Win,88,Home
8,,中野清香,4,■,■,■,■,,42,14,4,33.3,3.50,6,1,1,16.7,0,-,21,1,0,9,14.5,0,0.0,0.0,-,873,2010-12-11,2010,12,11,,久留米総合スポーツセンター体育館,三洋電機レッドソア,KUROBEアクアフェアリーズ,坂本博秋,天野ゆかり,3,1,4,Win,88,Home
