AA,AP,AE,ASucc%,AP/S,BAA,BAP,BAE,BASucc%,BP,BP/S,SVA,SVP,SVE,SVx,SVEff%,RA,Rx,Rg,RSucc%,MatchNo.,Date,Year,Month,Day,Place,Venue,Team,Op.Team,Director,Coach,Win Set,Lose Set,Total Set,Win Lose,Get Point,Lose Point,Game Time,Start Time,End Time,Spectators,Jury,Chief Umpire,Sub Umpire,Judgeman,Home Away,OpAA,OpAP,OpAE,OpASucc%,OpAP/S,OpBAA,OpBAP,OpBAE,OpBASucc%,OpBP,OpBP/S,OpSVA,OpSVP,OpSVE,OpSVx,OpSVEff%,OpRA,OpRx,OpRg,OpRSucc%
124,60,8,48.4,15.00,35,18,2,51.4,16,4.00,94,1,12,24,4.3,80,40.0,20.0,62.5,563,2021-12-05,2021,12,05,茨城県,アダストリアみとアリーナ,つくばユナイテッドSunGAIA,トヨタ自動車サンホークス,五十嵐元,,3,1,4,Win,95,88,97,11:00,12:46,170,大塚達也,津嶋由香,高橋直也,西部芳夫,Home,125,49,9,39.2,12.25,16,7,2,43.8,12,3.00,89,4,7,18,7.6,82,41.0,16.0,59.8
125,49,9,39.2,12.25,16,7,2,43.8,12,3.00,89,4,7,18,7.6,82,41.0,16.0,59.8,563,2021-12-05,2021,12,05,茨城県,アダストリアみとアリーナ,トヨタ自動車サンホークス,つくばユナイテッドSunGAIA,近藤浩,,1,3,4,Lose,88,95,97,11:00,12:46,170,大塚達也,津嶋由香,高橋直也,西部芳夫,Away,124,60,8,48.4,15.00,35,18,2,51.4,16,4.00,94,1,12,24,4.3,80,40.0,20.0,62.5
138,63,12,45.7,15.75,23,12,4,52.2,8,2.00,95,2,15,20,3.4,78,48.0,20.0,74.4,559,2021-12-04,2021,12,04,三重県,四日市市総合体育館,ヴィアティン三重,大同特殊鋼レッドスター,倉田真,打田淑人,3,1,4,Win,96,83,92,13:00,14:45,963,廣田修二,尾鷲和哉,神原圭吾,辻井康博,Home,130,48,16,36.9,12.00,22,7,3,31.8,6,1.50,84,1,6,9,2.1,79,32.0,26.0,57.0
130,48,16,36.9,12.00,22,7,3,31.8,6,1.50,84,1,6,9,2.1,79,32.0,26.0,57.0,559,2021-12-04,2021,12,04,三重県,四日市市総合体育館,大同特殊鋼レッドスター,ヴィアティン三重,平野晃多,赤澤直樹,1,3,4,Lose,83,96,92,13:00,14:45,963,廣田修二,尾鷲和哉,神原圭吾,辻井康博,Away,138,63,12,45.7,15.75,23,12,4,52.2,8,2.00,95,2,15,20,3.4,78,48.0,20.0,74.4
108,49,10,45.4,12.25,15,6,2,40.0,10,2.50,98,2,10,20,4.6,63,35.0,17.0,69.0,560,2021-12-04,2021,12,04,三重県,四日市市総合体育館,埼玉アザレア,サフィルヴァ北海道,相澤修,岩川泰巳,3,1,4,Win,99,79,91,15:45,17:25,290,廣田修二,糟谷武彦,氏本敦之,澤久忠,Home,140,51,19,36.4,12.75,30,9,6,30.0,4,1.00,80,1,16,10,-0.6,88,38.0,28.0,59.1
140,51,19,36.4,12.75,30,9,6,30.0,4,1.00,80,1,16,10,-0.6,88,38.0,28.0,59.1,560,2021-12-04,2021,12,04,三重県,四日市市総合体育館,サフィルヴァ北海道,埼玉アザレア,上杉徹,小林準,1,3,4,Lose,79,99,91,15:45,17:25,290,廣田修二,糟谷武彦,氏本敦之,澤久忠,Away,108,49,10,45.4,12.25,15,6,2,40.0,10,2.50,98,2,10,20,4.6,63,35.0,17.0,69.0
141,67,9,47.5,16.75,29,12,5,41.4,8,2.00,90,3,10,15,4.7,82,51.0,18.0,73.2,566,2021-12-05,2021,12,05,三重県,四日市市総合体育館,ヴィアティン三重,埼玉アザレア,倉田真,打田淑人,3,1,4,Win,91,87,97,12:00,13:50,940,廣田修二,尾鷲和哉,氏本敦之,澤久忠,Home,122,51,8,41.8,12.75,28,11,5,39.3,12,3.00,88,3,4,12,5.7,79,41.0,21.0,65.2
122,51,8,41.8,12.75,28,11,5,39.3,12,3.00,88,3,4,12,5.7,79,41.0,21.0,65.2,566,2021-12-05,2021,12,05,三重県,四日市市総合体育館,埼玉アザレア,ヴィアティン三重,相澤修,岩川泰巳,1,3,4,Lose,87,91,97,12:00,13:50,940,廣田修二,尾鷲和哉,氏本敦之,澤久忠,Away,141,67,9,47.5,16.75,29,12,5,41.4,8,2.00,90,3,10,15,4.7,82,51.0,18.0,73.2
116,51,9,44.0,12.75,15,4,4,26.7,11,2.75,97,10,10,34,16.5,66,27.0,17.0,53.8,567,2021-12-05,2021,12,05,三重県,四日市市総合体育館,大同特殊鋼レッドスター,サフィルヴァ北海道,平野晃多,舩倉拓登,3,1,4,Win,98,78,94,14:50,16:33,308,廣田修二,糟谷武彦,神原圭吾,辻井康博,Home,112,50,13,44.6,12.50,23,7,5,30.4,8,2.00,79,1,13,21,3.8,85,26.0,17.0,40.6
112,50,13,44.6,12.50,23,7,5,30.4,8,2.00,79,1,13,21,3.8,85,26.0,17.0,40.6,567,2021-12-05,2021,12,05,三重県,四日市市総合体育館,サフィルヴァ北海道,大同特殊鋼レッドスター,上杉徹,小林準,1,3,4,Lose,78,98,94,14:50,16:33,308,廣田修二,糟谷武彦,神原圭吾,辻井康博,Away,116,51,9,44.0,12.75,15,4,4,26.7,11,2.75,97,10,10,34,16.5,66,27.0,17.0,53.8
131,57,11,43.5,11.40,15,7,2,46.7,11,2.20,103,3,14,33,7.5,86,40.0,33.0,65.7,561,2021-12-04,2021,12,04,奈良県,西部生涯スポーツセンター体育館,奈良ドリーマーズ,きんでんトリニティーブリッツ,言上真一,丹下雅行,2,3,5,Lose,103,105,106,13:00,14:58,150,高橋憲太郎,栗崎慎太郎,宮田裕記,田中清,Home,129,67,12,51.9,13.40,15,10,3,66.7,9,1.80,105,3,18,11,1.2,89,16.0,37.0,38.8
129,67,12,51.9,13.40,15,10,3,66.7,9,1.80,105,3,18,11,1.2,89,16.0,37.0,38.8,561,2021-12-04,2021,12,04,奈良県,西部生涯スポーツセンター体育館,きんでんトリニティーブリッツ,奈良ドリーマーズ,今田善仁,山原健太,3,2,5,Win,105,103,106,13:00,14:58,150,高橋憲太郎,栗崎慎太郎,宮田裕記,田中清,Away,131,57,11,43.5,11.40,15,7,2,46.7,11,2.20,103,3,14,33,7.5,86,40.0,33.0,65.7
143,53,13,37.1,10.60,24,7,3,29.2,8,1.60,97,2,14,8,0.5,96,53.0,27.0,69.3,562,2021-12-04,2021,12,04,奈良県,西部生涯スポーツセンター体育館,東京ヴェルディ,警視庁フォートファイターズ,田島一浩,檜森輝尚,2,3,5,Lose,97,113,111,16:00,18:03,60,高橋憲太郎,佐伯昌昭,澤賢治,鈴木花奈,Home,143,64,12,44.8,12.80,31,13,4,41.9,17,3.40,113,1,17,15,0.4,83,62.0,11.0,81.3
143,64,12,44.8,12.80,31,13,4,41.9,17,3.40,113,1,17,15,0.4,83,62.0,11.0,81.3,562,2021-12-04,2021,12,04,奈良県,西部生涯スポーツセンター体育館,警視庁フォートファイターズ,東京ヴェルディ,平林康裕,加藤啓,3,2,5,Win,113,97,111,16:00,18:03,60,高橋憲太郎,佐伯昌昭,澤賢治,鈴木花奈,Away,143,53,13,37.1,10.60,24,7,3,29.2,8,1.60,97,2,14,8,0.5,96,53.0,27.0,69.3
65,30,7,46.2,10.00,10,5,1,50.0,10,3.33,62,1,9,8,1.2,53,29.0,14.0,67.9,558,2021-12-04,2021,12,04,千葉県,千葉公園体育館,千葉ZELVA,ヴォレアス北海道,古家康隆,大町和幸,0,3,3,Lose,60,75,74,15:30,16:50,250,富田満,竹澤拓人,小田川倫之,坂本憲昭,Home,70,47,1,67.1,15.67,15,8,0,53.3,4,1.33,73,6,17,7,4.8,52,30.0,14.0,71.2
70,47,1,67.1,15.67,15,8,0,53.3,4,1.33,73,6,17,7,4.8,52,30.0,14.0,71.2,558,2021-12-04,2021,12,04,千葉県,千葉公園体育館,ヴォレアス北海道,千葉ZELVA,ｴﾄﾞｸﾗｲﾝ,中田桂太郎,3,0,3,Win,75,60,74,15:30,16:50,250,富田満,竹澤拓人,小田川倫之,坂本憲昭,Away,65,30,7,46.2,10.00,10,5,1,50.0,10,3.33,62,1,9,8,1.2,53,29.0,14.0,67.9
69,38,7,55.1,12.67,15,8,1,53.3,9,3.00,74,1,8,16,4.1,37,16.0,11.0,58.1,564,2021-12-05,2021,12,05,千葉県,千葉公園体育館,ヴォレアス北海道,兵庫デルフィーノ,ｴﾄﾞｸﾗｲﾝ,中田桂太郎,3,0,3,Win,75,48,70,12:00,13:16,150,富田満,竹澤拓人,笈川博彰,長嶋健二,Home,78,27,13,34.6,9.00,13,3,5,23.1,1,0.33,49,2,11,9,3.1,65,34.0,14.0,63.1
78,27,13,34.6,9.00,13,3,5,23.1,1,0.33,49,2,11,9,3.1,65,34.0,14.0,63.1,564,2021-12-05,2021,12,05,千葉県,千葉公園体育館,兵庫デルフィーノ,ヴォレアス北海道,ﾏｲｹﾙﾎﾞｾﾝｽ,井上人哉,0,3,3,Lose,48,75,70,12:00,13:16,150,富田満,竹澤拓人,笈川博彰,長嶋健二,Away,69,38,7,55.1,12.67,15,8,1,53.3,9,3.00,74,1,8,16,4.1,37,16.0,11.0,58.1
71,20,6,28.2,6.67,14,4,2,28.6,1,0.33,55,1,4,7,3.2,52,22.0,12.0,53.8,565,2021-12-05,2021,12,05,千葉県,千葉公園体育館,千葉ZELVA,富士通カワサキレッドスピリッツ,古家康隆,大町和幸,0,3,3,Lose,53,75,67,14:30,15:43,280,富田満,大井悠矢,赤鳥健太郎,長崎克行,Home,85,46,12,54.1,15.33,26,12,6,46.2,8,2.67,73,9,15,15,12.3,50,36.0,7.0,79.0
85,46,12,54.1,15.33,26,12,6,46.2,8,2.67,73,9,15,15,12.3,50,36.0,7.0,79.0,565,2021-12-05,2021,12,05,千葉県,千葉公園体育館,富士通カワサキレッドスピリッツ,千葉ZELVA,山本道彦,廣本遥,3,0,3,Win,75,53,67,14:30,15:43,280,富田満,大井悠矢,赤鳥健太郎,長崎克行,Away,71,20,6,28.2,6.67,14,4,2,28.6,1,0.33,55,1,4,7,3.2,52,22.0,12.0,53.8
65,37,2,56.9,12.33,12,7,1,58.3,14,4.67,73,4,11,14,6.5,46,24.0,9.0,62.0,535,2021-11-21,2021,11,21,千葉県,柏市中央体育館,ヴォレアス北海道,東京ヴェルディ,ｴﾄﾞｸﾗｲﾝ,中田桂太郎,3,0,3,Win,75,59,70,13:40,14:56,150,大塚達也,糟谷武彦,笈川博彰,長嶋健二,Home,73,37,3,50.7,12.33,13,4,1,30.8,5,1.67,61,4,14,10,4.9,60,37.0,7.0,67.5
73,37,3,50.7,12.33,13,4,1,30.8,5,1.67,61,4,14,10,4.9,60,37.0,7.0,67.5,535,2021-11-21,2021,11,21,千葉県,柏市中央体育館,東京ヴェルディ,ヴォレアス北海道,田島一浩,檜森輝尚,0,3,3,Lose,59,75,70,13:40,14:56,150,大塚達也,糟谷武彦,笈川博彰,長嶋健二,Away,65,37,2,56.9,12.33,12,7,1,58.3,14,4.67,73,4,11,14,6.5,46,24.0,9.0,62.0
144,63,12,43.8,12.60,14,6,4,42.9,8,1.60,104,4,14,25,6.5,88,36.0,25.0,55.1,568,2021-12-05,2021,12,05,奈良県,西部生涯スポーツセンター体育館,奈良ドリーマーズ,警視庁フォートファイターズ,言上真一,丹下雅行,2,3,5,Lose,104,109,111,12:00,14:03,250,髙橋憲太郎,佐伯昌昭,宮田裕記,的場早紀,Home,139,67,8,48.2,13.40,27,12,4,44.4,13,2.60,109,2,20,26,3.2,87,35.0,26.0,55.2
139,67,8,48.2,13.40,27,12,4,44.4,13,2.60,109,2,20,26,3.2,87,35.0,26.0,55.2,568,2021-12-05,2021,12,05,奈良県,西部生涯スポーツセンター体育館,警視庁フォートファイターズ,奈良ドリーマーズ,平林康裕,加藤啓,3,2,5,Win,109,104,111,12:00,14:03,250,髙橋憲太郎,佐伯昌昭,宮田裕記,的場早紀,Away,144,63,12,43.8,12.60,14,6,4,42.9,8,1.60,104,4,14,25,6.5,88,36.0,25.0,55.1
86,42,11,48.8,14.00,13,7,3,53.8,3,1.00,67,2,11,9,2.2,63,21.0,19.0,48.4,569,2021-12-05,2021,12,05,奈良県,西部生涯スポーツセンター体育館,東京ヴェルディ,きんでんトリニティーブリッツ,田島一浩,檜森輝尚,0,3,3,Lose,65,77,74,15:00,16:20,70,髙橋憲太郎,栗崎慎太郎,澤賢治,田中清,Home,82,41,3,50.0,13.67,15,7,1,46.7,7,2.33,75,4,12,19,7.7,54,28.0,17.0,67.6
82,41,3,50.0,13.67,15,7,1,46.7,7,2.33,75,4,12,19,7.7,54,28.0,17.0,67.6,569,2021-12-05,2021,12,05,奈良県,西部生涯スポーツセンター体育館,きんでんトリニティーブリッツ,東京ヴェルディ,今田善仁,山原健太,3,0,3,Win,77,65,74,15:00,16:20,70,髙橋憲太郎,栗崎慎太郎,澤賢治,田中清,Away,86,42,11,48.8,14.00,13,7,3,53.8,3,1.00,67,2,11,9,2.2,63,21.0,19.0,48.4
