No.,L,Player,Set,1,2,3,4,5,AA,AP,AE,ASucc%,AP/S,BAA,BAP,BAE,BASucc%,BP,BP/S,SVA,SVP,SVE,SVx,SVEff%,RA,Rx,Rg,RSucc%,MatchNo.,Date,Year,Month,Day,Place,Venue,Team,Op.Team,Director,Coach,Win Set,Lose Set,Total Set,Win Lose,Get Point,Lose Point,Game Time,Start Time,End Time,Spectators,Jury,Chief Umpire,Sub Umpire,Judgeman,Home Away
23,,北田陽季,4,■,■,■,■,,10,5,0,50.0,1.25,0,0,0,-,1,0.25,15,1,3,1,3.3,0,0.0,0.0,-,566,2021-12-05,2021,12,05,三重県,四日市市総合体育館,ヴィアティン三重,埼玉アザレア,倉田真,打田淑人,3,1,4,Win,91,87,97,12:00,13:50,940,廣田修二,尾鷲和哉,氏本敦之,澤久忠,Home
24,,松岡将希,1,,,,□,,0,0,0,-,-,0,0,0,-,0,-,1,0,1,0,-25.0,0,0.0,0.0,-,566,2021-12-05,2021,12,05,三重県,四日市市総合体育館,ヴィアティン三重,埼玉アザレア,倉田真,打田淑人,3,1,4,Win,91,87,97,12:00,13:50,940,廣田修二,尾鷲和哉,氏本敦之,澤久忠,Home
34,,三好佳介,4,■,■,■,■,,35,16,3,45.7,4.00,4,2,2,50.0,2,0.50,12,0,5,1,-8.3,6,0.0,4.0,33.3,566,2021-12-05,2021,12,05,三重県,四日市市総合体育館,ヴィアティン三重,埼玉アザレア,倉田真,打田淑人,3,1,4,Win,91,87,97,12:00,13:50,940,廣田修二,尾鷲和哉,氏本敦之,澤久忠,Home
73,,島波輝,4,■,■,■,■,,24,14,1,58.3,3.50,0,0,0,-,0,-,14,2,1,1,14.3,0,0.0,0.0,-,566,2021-12-05,2021,12,05,三重県,四日市市総合体育館,ヴィアティン三重,埼玉アザレア,倉田真,打田淑人,3,1,4,Win,91,87,97,12:00,13:50,940,廣田修二,尾鷲和哉,氏本敦之,澤久忠,Home
1,L,川崎翔太,4,●,●,●,●,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,13,10.0,2.0,84.6,566,2021-12-05,2021,12,05,三重県,四日市市総合体育館,埼玉アザレア,ヴィアティン三重,相澤修,岩川泰巳,1,3,4,Lose,87,91,97,12:00,13:50,940,廣田修二,尾鷲和哉,氏本敦之,澤久忠,Away
3,,石井和希,4,■,■,■,■,,49,22,5,44.9,5.50,27,10,5,37.0,1,0.25,12,0,1,1,0.0,0,0.0,0.0,-,566,2021-12-05,2021,12,05,三重県,四日市市総合体育館,埼玉アザレア,ヴィアティン三重,相澤修,岩川泰巳,1,3,4,Lose,87,91,97,12:00,13:50,940,廣田修二,尾鷲和哉,氏本敦之,澤久忠,Away
4,,中野竜,1,,,,□,,2,1,1,50.0,1.00,1,1,0,100.0,0,-,2,0,0,0,0.0,2,0.0,1.0,25.0,566,2021-12-05,2021,12,05,三重県,四日市市総合体育館,埼玉アザレア,ヴィアティン三重,相澤修,岩川泰巳,1,3,4,Lose,87,91,97,12:00,13:50,940,廣田修二,尾鷲和哉,氏本敦之,澤久忠,Away
5,,佐藤匠,4,■,■,■,■,,10,3,1,30.0,0.75,0,0,0,-,5,1.25,12,0,1,2,2.1,0,0.0,0.0,-,566,2021-12-05,2021,12,05,三重県,四日市市総合体育館,埼玉アザレア,ヴィアティン三重,相澤修,岩川泰巳,1,3,4,Lose,87,91,97,12:00,13:50,940,廣田修二,尾鷲和哉,氏本敦之,澤久忠,Away
7,,笠原啓太,4,■,■,■,■,,14,10,0,71.4,2.50,0,0,0,-,2,0.50,18,1,0,2,8.3,6,5.0,0.0,83.3,566,2021-12-05,2021,12,05,三重県,四日市市総合体育館,埼玉アザレア,ヴィアティン三重,相澤修,岩川泰巳,1,3,4,Lose,87,91,97,12:00,13:50,940,廣田修二,尾鷲和哉,氏本敦之,澤久忠,Away
8,,筒井匠,2,,□,,□,,0,0,0,-,-,0,0,0,-,0,-,2,0,1,0,-12.5,0,0.0,0.0,-,566,2021-12-05,2021,12,05,三重県,四日市市総合体育館,埼玉アザレア,ヴィアティン三重,相澤修,岩川泰巳,1,3,4,Lose,87,91,97,12:00,13:50,940,廣田修二,尾鷲和哉,氏本敦之,澤久忠,Away
10,,川畑貴裕,4,■,■,■,■,,17,5,1,29.4,1.25,0,0,0,-,0,-,12,0,0,3,6.2,15,5.0,4.0,46.7,566,2021-12-05,2021,12,05,三重県,四日市市総合体育館,埼玉アザレア,ヴィアティン三重,相澤修,岩川泰巳,1,3,4,Lose,87,91,97,12:00,13:50,940,廣田修二,尾鷲和哉,氏本敦之,澤久忠,Away
12,,渡辺大亮,4,■,■,■,■,,8,2,0,25.0,0.50,0,0,0,-,0,-,16,1,0,2,9.4,0,0.0,0.0,-,566,2021-12-05,2021,12,05,三重県,四日市市総合体育館,埼玉アザレア,ヴィアティン三重,相澤修,岩川泰巳,1,3,4,Lose,87,91,97,12:00,13:50,940,廣田修二,尾鷲和哉,氏本敦之,澤久忠,Away
13,,小島大輝,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,566,2021-12-05,2021,12,05,三重県,四日市市総合体育館,埼玉アザレア,ヴィアティン三重,相澤修,岩川泰巳,1,3,4,Lose,87,91,97,12:00,13:50,940,廣田修二,尾鷲和哉,氏本敦之,澤久忠,Away
14,,森田凌雅,4,■,■,■,■,,22,8,0,36.4,2.00,0,0,0,-,4,1.00,14,1,1,2,8.9,43,21.0,14.0,65.1,566,2021-12-05,2021,12,05,三重県,四日市市総合体育館,埼玉アザレア,ヴィアティン三重,相澤修,岩川泰巳,1,3,4,Lose,87,91,97,12:00,13:50,940,廣田修二,尾鷲和哉,氏本敦之,澤久忠,Away
15,,田中涼,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,566,2021-12-05,2021,12,05,三重県,四日市市総合体育館,埼玉アザレア,ヴィアティン三重,相澤修,岩川泰巳,1,3,4,Lose,87,91,97,12:00,13:50,940,廣田修二,尾鷲和哉,氏本敦之,澤久忠,Away
16,L,小堀優,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,566,2021-12-05,2021,12,05,三重県,四日市市総合体育館,埼玉アザレア,ヴィアティン三重,相澤修,岩川泰巳,1,3,4,Lose,87,91,97,12:00,13:50,940,廣田修二,尾鷲和哉,氏本敦之,澤久忠,Away
17,,茂木祐太,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,566,2021-12-05,2021,12,05,三重県,四日市市総合体育館,埼玉アザレア,ヴィアティン三重,相澤修,岩川泰巳,1,3,4,Lose,87,91,97,12:00,13:50,940,廣田修二,尾鷲和哉,氏本敦之,澤久忠,Away
1,,伊澤啓生,4,■,■,■,■,,40,15,2,37.5,3.75,8,3,1,37.5,0,-,17,3,4,7,22.1,38,13.0,8.0,44.7,567,2021-12-05,2021,12,05,三重県,四日市市総合体育館,大同特殊鋼レッドスター,サフィルヴァ北海道,平野晃多,舩倉拓登,3,1,4,Win,98,78,94,14:50,16:33,308,廣田修二,糟谷武彦,神原圭吾,辻井康博,Home
2,,渡邊和馬,3,□,,□,□,,0,0,0,-,-,0,0,0,-,0,-,5,1,0,1,25.0,0,0.0,0.0,-,567,2021-12-05,2021,12,05,三重県,四日市市総合体育館,大同特殊鋼レッドスター,サフィルヴァ北海道,平野晃多,舩倉拓登,3,1,4,Win,98,78,94,14:50,16:33,308,廣田修二,糟谷武彦,神原圭吾,辻井康博,Home
3,,吉田魁成,4,■,■,■,■,,18,10,2,55.6,2.50,0,0,0,-,1,0.25,18,1,2,6,11.1,0,0.0,0.0,-,567,2021-12-05,2021,12,05,三重県,四日市市総合体育館,大同特殊鋼レッドスター,サフィルヴァ北海道,平野晃多,舩倉拓登,3,1,4,Win,98,78,94,14:50,16:33,308,廣田修二,糟谷武彦,神原圭吾,辻井康博,Home
6,,三渡たくみ,4,■,■,■,■,,8,4,0,50.0,1.00,0,0,0,-,6,1.50,12,2,0,7,31.2,0,0.0,0.0,-,567,2021-12-05,2021,12,05,三重県,四日市市総合体育館,大同特殊鋼レッドスター,サフィルヴァ北海道,平野晃多,舩倉拓登,3,1,4,Win,98,78,94,14:50,16:33,308,廣田修二,糟谷武彦,神原圭吾,辻井康博,Home
7,L,津田大地,4,●,●,●,●,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,17,8.0,7.0,67.6,567,2021-12-05,2021,12,05,三重県,四日市市総合体育館,大同特殊鋼レッドスター,サフィルヴァ北海道,平野晃多,舩倉拓登,3,1,4,Win,98,78,94,14:50,16:33,308,廣田修二,糟谷武彦,神原圭吾,辻井康博,Home
8,,森陽希,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,567,2021-12-05,2021,12,05,三重県,四日市市総合体育館,大同特殊鋼レッドスター,サフィルヴァ北海道,平野晃多,舩倉拓登,3,1,4,Win,98,78,94,14:50,16:33,308,廣田修二,糟谷武彦,神原圭吾,辻井康博,Home
9,,長谷川優太,4,■,■,■,■,,0,0,0,-,-,0,0,0,-,1,0.25,17,1,1,5,11.8,0,0.0,0.0,-,567,2021-12-05,2021,12,05,三重県,四日市市総合体育館,大同特殊鋼レッドスター,サフィルヴァ北海道,平野晃多,舩倉拓登,3,1,4,Win,98,78,94,14:50,16:33,308,廣田修二,糟谷武彦,神原圭吾,辻井康博,Home
10,,二五田大輔,2,,□,,□,,0,0,0,-,-,0,0,0,-,0,-,1,0,0,0,0.0,0,0.0,0.0,-,567,2021-12-05,2021,12,05,三重県,四日市市総合体育館,大同特殊鋼レッドスター,サフィルヴァ北海道,平野晃多,舩倉拓登,3,1,4,Win,98,78,94,14:50,16:33,308,廣田修二,糟谷武彦,神原圭吾,辻井康博,Home
11,L,嶋田希隆,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,567,2021-12-05,2021,12,05,三重県,四日市市総合体育館,大同特殊鋼レッドスター,サフィルヴァ北海道,平野晃多,舩倉拓登,3,1,4,Win,98,78,94,14:50,16:33,308,廣田修二,糟谷武彦,神原圭吾,辻井康博,Home
13,,境龍生,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,567,2021-12-05,2021,12,05,三重県,四日市市総合体育館,大同特殊鋼レッドスター,サフィルヴァ北海道,平野晃多,舩倉拓登,3,1,4,Win,98,78,94,14:50,16:33,308,廣田修二,糟谷武彦,神原圭吾,辻井康博,Home
14,,大坪剛,4,■,■,■,■,,26,10,2,38.5,2.50,1,0,1,0.0,2,0.50,16,0,1,6,7.8,11,6.0,2.0,63.6,567,2021-12-05,2021,12,05,三重県,四日市市総合体育館,大同特殊鋼レッドスター,サフィルヴァ北海道,平野晃多,舩倉拓登,3,1,4,Win,98,78,94,14:50,16:33,308,廣田修二,糟谷武彦,神原圭吾,辻井康博,Home
15,,清水遼,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,567,2021-12-05,2021,12,05,三重県,四日市市総合体育館,大同特殊鋼レッドスター,サフィルヴァ北海道,平野晃多,舩倉拓登,3,1,4,Win,98,78,94,14:50,16:33,308,廣田修二,糟谷武彦,神原圭吾,辻井康博,Home
17,,舩倉拓登,1,,,,□,,0,0,0,-,-,0,0,0,-,0,-,1,0,0,0,0.0,0,0.0,0.0,-,567,2021-12-05,2021,12,05,三重県,四日市市総合体育館,大同特殊鋼レッドスター,サフィルヴァ北海道,平野晃多,舩倉拓登,3,1,4,Win,98,78,94,14:50,16:33,308,廣田修二,糟谷武彦,神原圭吾,辻井康博,Home
18,,寺尾壮太,4,■,■,■,■,,24,12,3,50.0,3.00,6,1,2,16.7,1,0.25,10,2,2,2,20.0,0,0.0,0.0,-,567,2021-12-05,2021,12,05,三重県,四日市市総合体育館,大同特殊鋼レッドスター,サフィルヴァ北海道,平野晃多,舩倉拓登,3,1,4,Win,98,78,94,14:50,16:33,308,廣田修二,糟谷武彦,神原圭吾,辻井康博,Home
1,L,青島賢司,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,567,2021-12-05,2021,12,05,三重県,四日市市総合体育館,サフィルヴァ北海道,大同特殊鋼レッドスター,上杉徹,小林準,1,3,4,Lose,78,98,94,14:50,16:33,308,廣田修二,糟谷武彦,神原圭吾,辻井康博,Away
2,,谷越陽介,3,□,□,,■,,1,1,0,100.0,0.33,0,0,0,-,1,0.33,5,0,0,3,15.0,0,0.0,0.0,-,567,2021-12-05,2021,12,05,三重県,四日市市総合体育館,サフィルヴァ北海道,大同特殊鋼レッドスター,上杉徹,小林準,1,3,4,Lose,78,98,94,14:50,16:33,308,廣田修二,糟谷武彦,神原圭吾,辻井康博,Away
6,,阿部誠樹,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,567,2021-12-05,2021,12,05,三重県,四日市市総合体育館,サフィルヴァ北海道,大同特殊鋼レッドスター,上杉徹,小林準,1,3,4,Lose,78,98,94,14:50,16:33,308,廣田修二,糟谷武彦,神原圭吾,辻井康博,Away
8,,佐藤陸善,4,■,■,■,□,,1,1,0,100.0,0.25,0,0,0,-,1,0.25,6,0,0,1,4.2,0,0.0,0.0,-,567,2021-12-05,2021,12,05,三重県,四日市市総合体育館,サフィルヴァ北海道,大同特殊鋼レッドスター,上杉徹,小林準,1,3,4,Lose,78,98,94,14:50,16:33,308,廣田修二,糟谷武彦,神原圭吾,辻井康博,Away
10,,三浦拓,1,,,,■,,1,0,0,0.0,-,0,0,0,-,0,-,1,0,0,0,0.0,1,0.0,0.0,0.0,567,2021-12-05,2021,12,05,三重県,四日市市総合体育館,サフィルヴァ北海道,大同特殊鋼レッドスター,上杉徹,小林準,1,3,4,Lose,78,98,94,14:50,16:33,308,廣田修二,糟谷武彦,神原圭吾,辻井康博,Away
11,L,藤村稜,4,●,●,●,●,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,19,8.0,2.0,47.4,567,2021-12-05,2021,12,05,三重県,四日市市総合体育館,サフィルヴァ北海道,大同特殊鋼レッドスター,上杉徹,小林準,1,3,4,Lose,78,98,94,14:50,16:33,308,廣田修二,糟谷武彦,神原圭吾,辻井康博,Away
12,,田代真輝,1,□,,,,,0,0,0,-,-,0,0,0,-,0,-,1,0,1,0,-25.0,0,0.0,0.0,-,567,2021-12-05,2021,12,05,三重県,四日市市総合体育館,サフィルヴァ北海道,大同特殊鋼レッドスター,上杉徹,小林準,1,3,4,Lose,78,98,94,14:50,16:33,308,廣田修二,糟谷武彦,神原圭吾,辻井康博,Away
13,,小泉響輝,4,■,■,■,■,,8,4,1,50.0,1.00,0,0,0,-,1,0.25,12,0,0,2,4.2,4,1.0,0.0,25.0,567,2021-12-05,2021,12,05,三重県,四日市市総合体育館,サフィルヴァ北海道,大同特殊鋼レッドスター,上杉徹,小林準,1,3,4,Lose,78,98,94,14:50,16:33,308,廣田修二,糟谷武彦,神原圭吾,辻井康博,Away
14,,吉田隼人,4,■,■,■,□,,5,1,0,20.0,0.25,0,0,0,-,1,0.25,10,0,1,3,5.0,6,3.0,2.0,66.7,567,2021-12-05,2021,12,05,三重県,四日市市総合体育館,サフィルヴァ北海道,大同特殊鋼レッドスター,上杉徹,小林準,1,3,4,Lose,78,98,94,14:50,16:33,308,廣田修二,糟谷武彦,神原圭吾,辻井康博,Away
15,,長屋梓,1,,,,□,,0,0,0,-,-,0,0,0,-,0,-,1,0,1,0,-25.0,0,0.0,0.0,-,567,2021-12-05,2021,12,05,三重県,四日市市総合体育館,サフィルヴァ北海道,大同特殊鋼レッドスター,上杉徹,小林準,1,3,4,Lose,78,98,94,14:50,16:33,308,廣田修二,糟谷武彦,神原圭吾,辻井康博,Away
16,,中林一真,3,■,■,■,,,16,7,4,43.8,2.33,3,0,2,0.0,0,-,9,0,2,2,0.0,12,2.0,2.0,25.0,567,2021-12-05,2021,12,05,三重県,四日市市総合体育館,サフィルヴァ北海道,大同特殊鋼レッドスター,上杉徹,小林準,1,3,4,Lose,78,98,94,14:50,16:33,308,廣田修二,糟谷武彦,神原圭吾,辻井康博,Away
17,,森元貴哉,3,,□,□,■,,14,8,1,57.1,2.67,4,2,1,50.0,0,-,6,0,1,3,8.3,12,3.0,2.0,33.3,567,2021-12-05,2021,12,05,三重県,四日市市総合体育館,サフィルヴァ北海道,大同特殊鋼レッドスター,上杉徹,小林準,1,3,4,Lose,78,98,94,14:50,16:33,308,廣田修二,糟谷武彦,神原圭吾,辻井康博,Away
19,,柳川大知,4,■,■,■,■,,31,12,2,38.7,3.00,14,5,1,35.7,1,0.25,11,0,3,2,-2.3,0,0.0,0.0,-,567,2021-12-05,2021,12,05,三重県,四日市市総合体育館,サフィルヴァ北海道,大同特殊鋼レッドスター,上杉徹,小林準,1,3,4,Lose,78,98,94,14:50,16:33,308,廣田修二,糟谷武彦,神原圭吾,辻井康博,Away
20,,鳥飼亜斗夢,4,■,■,■,■,,35,16,5,45.7,4.00,2,0,1,0.0,3,0.75,17,1,4,5,7.4,31,9.0,9.0,43.5,567,2021-12-05,2021,12,05,三重県,四日市市総合体育館,サフィルヴァ北海道,大同特殊鋼レッドスター,上杉徹,小林準,1,3,4,Lose,78,98,94,14:50,16:33,308,廣田修二,糟谷武彦,神原圭吾,辻井康博,Away
2,,言上真一,2,,,,□,■,1,0,0,0.0,-,0,0,0,-,0,-,5,0,1,0,-5.0,0,0.0,0.0,-,561,2021-12-04,2021,12,04,奈良県,西部生涯スポーツセンター体育館,奈良ドリーマーズ,きんでんトリニティーブリッツ,言上真一,丹下雅行,2,3,5,Lose,103,105,106,13:00,14:58,150,高橋憲太郎,栗崎慎太郎,宮田裕記,田中清,Home
4,,下町浩二,4,■,■,■,■,,6,1,0,16.7,0.25,0,0,0,-,1,0.25,19,2,0,6,18.4,1,0.0,1.0,50.0,561,2021-12-04,2021,12,04,奈良県,西部生涯スポーツセンター体育館,奈良ドリーマーズ,きんでんトリニティーブリッツ,言上真一,丹下雅行,2,3,5,Lose,103,105,106,13:00,14:58,150,高橋憲太郎,栗崎慎太郎,宮田裕記,田中清,Home
5,,中西翔太,5,■,■,■,■,■,45,19,4,42.2,3.80,9,5,0,55.6,1,0.20,13,0,5,5,0.0,0,0.0,0.0,-,561,2021-12-04,2021,12,04,奈良県,西部生涯スポーツセンター体育館,奈良ドリーマーズ,きんでんトリニティーブリッツ,言上真一,丹下雅行,2,3,5,Lose,103,105,106,13:00,14:58,150,高橋憲太郎,栗崎慎太郎,宮田裕記,田中清,Home
7,,有津翔太,5,■,■,■,■,■,12,7,0,58.3,1.40,0,0,0,-,7,1.40,8,0,0,2,6.2,1,0.0,1.0,50.0,561,2021-12-04,2021,12,04,奈良県,西部生涯スポーツセンター体育館,奈良ドリーマーズ,きんでんトリニティーブリッツ,言上真一,丹下雅行,2,3,5,Lose,103,105,106,13:00,14:58,150,高橋憲太郎,栗崎慎太郎,宮田裕記,田中清,Home
8,L,高橋和希,5,●,●,●,●,●,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,19,9.0,6.0,63.2,561,2021-12-04,2021,12,04,奈良県,西部生涯スポーツセンター体育館,奈良ドリーマーズ,きんでんトリニティーブリッツ,言上真一,丹下雅行,2,3,5,Lose,103,105,106,13:00,14:58,150,高橋憲太郎,栗崎慎太郎,宮田裕記,田中清,Home
9,,加藤克貴,5,■,■,■,■,■,28,12,0,42.9,2.40,2,1,0,50.0,1,0.20,14,0,0,8,14.3,10,4.0,3.0,55.0,561,2021-12-04,2021,12,04,奈良県,西部生涯スポーツセンター体育館,奈良ドリーマーズ,きんでんトリニティーブリッツ,言上真一,丹下雅行,2,3,5,Lose,103,105,106,13:00,14:58,150,高橋憲太郎,栗崎慎太郎,宮田裕記,田中清,Home
10,,川村幸司,1,,,□,,,0,0,0,-,-,0,0,0,-,0,-,1,0,0,0,0.0,0,0.0,0.0,-,561,2021-12-04,2021,12,04,奈良県,西部生涯スポーツセンター体育館,奈良ドリーマーズ,きんでんトリニティーブリッツ,言上真一,丹下雅行,2,3,5,Lose,103,105,106,13:00,14:58,150,高橋憲太郎,栗崎慎太郎,宮田裕記,田中清,Home
13,,中野稜太,2,,,,□,□,0,0,0,-,-,0,0,0,-,0,-,6,0,0,2,8.3,0,0.0,0.0,-,561,2021-12-04,2021,12,04,奈良県,西部生涯スポーツセンター体育館,奈良ドリーマーズ,きんでんトリニティーブリッツ,言上真一,丹下雅行,2,3,5,Lose,103,105,106,13:00,14:58,150,高橋憲太郎,栗崎慎太郎,宮田裕記,田中清,Home
14,,杉谷祐磨,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,561,2021-12-04,2021,12,04,奈良県,西部生涯スポーツセンター体育館,奈良ドリーマーズ,きんでんトリニティーブリッツ,言上真一,丹下雅行,2,3,5,Lose,103,105,106,13:00,14:58,150,高橋憲太郎,栗崎慎太郎,宮田裕記,田中清,Home
15,,上竣,2,,,,□,□,10,5,1,50.0,2.50,3,1,1,33.3,0,-,1,0,0,1,25.0,0,0.0,0.0,-,561,2021-12-04,2021,12,04,奈良県,西部生涯スポーツセンター体育館,奈良ドリーマーズ,きんでんトリニティーブリッツ,言上真一,丹下雅行,2,3,5,Lose,103,105,106,13:00,14:58,150,高橋憲太郎,栗崎慎太郎,宮田裕記,田中清,Home
16,,片野坂拓人,5,■,■,■,■,■,24,11,4,45.8,2.20,1,0,1,0.0,1,0.20,19,1,3,3,5.3,53,27.0,20.0,69.8,561,2021-12-04,2021,12,04,奈良県,西部生涯スポーツセンター体育館,奈良ドリーマーズ,きんでんトリニティーブリッツ,言上真一,丹下雅行,2,3,5,Lose,103,105,106,13:00,14:58,150,高橋憲太郎,栗崎慎太郎,宮田裕記,田中清,Home
17,,近藤海斗,5,■,■,■,■,■,4,1,2,25.0,0.20,0,0,0,-,0,-,14,0,3,6,5.4,0,0.0,0.0,-,561,2021-12-04,2021,12,04,奈良県,西部生涯スポーツセンター体育館,奈良ドリーマーズ,きんでんトリニティーブリッツ,言上真一,丹下雅行,2,3,5,Lose,103,105,106,13:00,14:58,150,高橋憲太郎,栗崎慎太郎,宮田裕記,田中清,Home
19,L,石渡瑛法,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,561,2021-12-04,2021,12,04,奈良県,西部生涯スポーツセンター体育館,奈良ドリーマーズ,きんでんトリニティーブリッツ,言上真一,丹下雅行,2,3,5,Lose,103,105,106,13:00,14:58,150,高橋憲太郎,栗崎慎太郎,宮田裕記,田中清,Home
44,,岡田翔太,2,,□,,,□,1,1,0,100.0,0.50,0,0,0,-,0,-,3,0,2,0,-16.7,2,0.0,2.0,50.0,561,2021-12-04,2021,12,04,奈良県,西部生涯スポーツセンター体育館,奈良ドリーマーズ,きんでんトリニティーブリッツ,言上真一,丹下雅行,2,3,5,Lose,103,105,106,13:00,14:58,150,高橋憲太郎,栗崎慎太郎,宮田裕記,田中清,Home
1,,岡本侑,5,■,■,■,■,■,23,17,1,73.9,3.40,1,0,1,0.0,1,0.20,14,1,3,1,3.6,19,1.0,7.0,23.7,561,2021-12-04,2021,12,04,奈良県,西部生涯スポーツセンター体育館,きんでんトリニティーブリッツ,奈良ドリーマーズ,今田善仁,山原健太,3,2,5,Win,105,103,106,13:00,14:58,150,高橋憲太郎,栗崎慎太郎,宮田裕記,田中清,Away
3,L,長濱裕,5,●,●,●,●,●,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,27,6.0,9.0,38.9,561,2021-12-04,2021,12,04,奈良県,西部生涯スポーツセンター体育館,きんでんトリニティーブリッツ,奈良ドリーマーズ,今田善仁,山原健太,3,2,5,Win,105,103,106,13:00,14:58,150,高橋憲太郎,栗崎慎太郎,宮田裕記,田中清,Away
5,L,大賀惠介,1,〇,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,3,0.0,2.0,33.3,561,2021-12-04,2021,12,04,奈良県,西部生涯スポーツセンター体育館,きんでんトリニティーブリッツ,奈良ドリーマーズ,今田善仁,山原健太,3,2,5,Win,105,103,106,13:00,14:58,150,高橋憲太郎,栗崎慎太郎,宮田裕記,田中清,Away
6,,庄司練,2,■,■,,,,5,2,1,40.0,1.00,0,0,0,-,0,-,4,0,2,0,-12.5,1,0.0,0.0,0.0,561,2021-12-04,2021,12,04,奈良県,西部生涯スポーツセンター体育館,きんでんトリニティーブリッツ,奈良ドリーマーズ,今田善仁,山原健太,3,2,5,Win,105,103,106,13:00,14:58,150,高橋憲太郎,栗崎慎太郎,宮田裕記,田中清,Away
9,,内園徹,5,□,□,□,□,□,0,0,0,-,-,0,0,0,-,0,-,7,0,1,0,-3.6,1,0.0,1.0,50.0,561,2021-12-04,2021,12,04,奈良県,西部生涯スポーツセンター体育館,きんでんトリニティーブリッツ,奈良ドリーマーズ,今田善仁,山原健太,3,2,5,Win,105,103,106,13:00,14:58,150,高橋憲太郎,栗崎慎太郎,宮田裕記,田中清,Away
11,,毛利光生,2,■,,□,,,0,0,0,-,-,0,0,0,-,1,0.50,3,0,1,0,-8.3,0,0.0,0.0,-,561,2021-12-04,2021,12,04,奈良県,西部生涯スポーツセンター体育館,きんでんトリニティーブリッツ,奈良ドリーマーズ,今田善仁,山原健太,3,2,5,Win,105,103,106,13:00,14:58,150,高橋憲太郎,栗崎慎太郎,宮田裕記,田中清,Away
12,,新谷俊揮,2,□,□,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,4,0.0,1.0,12.5,561,2021-12-04,2021,12,04,奈良県,西部生涯スポーツセンター体育館,きんでんトリニティーブリッツ,奈良ドリーマーズ,今田善仁,山原健太,3,2,5,Win,105,103,106,13:00,14:58,150,高橋憲太郎,栗崎慎太郎,宮田裕記,田中清,Away
13,,星川航輝,5,□,■,■,■,■,0,0,0,-,-,0,0,0,-,0,-,20,0,1,5,5.0,0,0.0,0.0,-,561,2021-12-04,2021,12,04,奈良県,西部生涯スポーツセンター体育館,きんでんトリニティーブリッツ,奈良ドリーマーズ,今田善仁,山原健太,3,2,5,Win,105,103,106,13:00,14:58,150,高橋憲太郎,栗崎慎太郎,宮田裕記,田中清,Away
14,,谷川結人,2,■,■,,,,12,7,1,58.3,3.50,2,2,0,100.0,0,-,4,0,2,0,-12.5,10,1.0,6.0,40.0,561,2021-12-04,2021,12,04,奈良県,西部生涯スポーツセンター体育館,きんでんトリニティーブリッツ,奈良ドリーマーズ,今田善仁,山原健太,3,2,5,Win,105,103,106,13:00,14:58,150,高橋憲太郎,栗崎慎太郎,宮田裕記,田中清,Away
15,,古川一輝,5,■,■,■,■,■,9,4,2,44.4,0.80,0,0,0,-,2,0.40,22,2,3,1,6.8,0,0.0,0.0,-,561,2021-12-04,2021,12,04,奈良県,西部生涯スポーツセンター体育館,きんでんトリニティーブリッツ,奈良ドリーマーズ,今田善仁,山原健太,3,2,5,Win,105,103,106,13:00,14:58,150,高橋憲太郎,栗崎慎太郎,宮田裕記,田中清,Away
16,,井山創太,3,,,■,■,■,20,11,0,55.0,3.67,0,0,0,-,0,-,7,0,1,3,7.1,18,8.0,9.0,69.4,561,2021-12-04,2021,12,04,奈良県,西部生涯スポーツセンター体育館,きんでんトリニティーブリッツ,奈良ドリーマーズ,今田善仁,山原健太,3,2,5,Win,105,103,106,13:00,14:58,150,高橋憲太郎,栗崎慎太郎,宮田裕記,田中清,Away
