No.,L,Player,Set,1,2,3,4,5,AA,AP,AE,ASucc%,AP/S,BAA,BAP,BAE,BASucc%,BP,BP/S,SVA,SVP,SVE,SVx,SVEff%,RA,Rx,Rg,RSucc%,MatchNo.,Date,Year,Month,Day,Place,Venue,Team,Op.Team,Director,Coach,Win Set,Lose Set,Total Set,Win Lose,Game time,Home Away
3,,岡村貴衣,1,,,□,,,3,0,0,0.0,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,894,2013-01-27,2013,01,27,,黒部市総合体育センター,柏エンゼルクロス,GSS東京サンビームズ,藤本幹朗,河野舞,3,0,3,Win,69,Away
4,,石橋ちとせ,3,■,■,■,,,6,2,0,33.3,0.67,0,0,0,-,0,-,6,0,0,4,16.7,7,4.0,0.0,57.1,894,2013-01-27,2013,01,27,,黒部市総合体育センター,柏エンゼルクロス,GSS東京サンビームズ,藤本幹朗,河野舞,3,0,3,Win,69,Away
5,,渡邊美菜,3,■,■,■,,,22,11,1,50.0,3.67,0,0,0,-,0,-,13,0,0,5,9.6,0,0.0,0.0,-,894,2013-01-27,2013,01,27,,黒部市総合体育センター,柏エンゼルクロス,GSS東京サンビームズ,藤本幹朗,河野舞,3,0,3,Win,69,Away
6,,伊藤綾子,3,■,■,■,,,8,4,0,50.0,1.33,0,0,0,-,0,-,7,1,0,2,18.6,0,0.0,0.0,-,894,2013-01-27,2013,01,27,,黒部市総合体育センター,柏エンゼルクロス,GSS東京サンビームズ,藤本幹朗,河野舞,3,0,3,Win,69,Away
7,,江森圭美,3,■,■,■,,,27,15,1,55.6,5.00,2,0,0,0.0,1,0.33,11,0,2,3,6.8,13,7.0,0.0,53.8,894,2013-01-27,2013,01,27,,黒部市総合体育センター,柏エンゼルクロス,GSS東京サンビームズ,藤本幹朗,河野舞,3,0,3,Win,69,Away
9,,中原美羽,1,,,□,,,8,2,0,25.0,2.00,0,0,0,-,3,3.00,2,0,0,1,12.5,1,1.0,0.0,100.0,894,2013-01-27,2013,01,27,,黒部市総合体育センター,柏エンゼルクロス,GSS東京サンビームズ,藤本幹朗,河野舞,3,0,3,Win,69,Away
10,L,定別當彩,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,894,2013-01-27,2013,01,27,,黒部市総合体育センター,柏エンゼルクロス,GSS東京サンビームズ,藤本幹朗,河野舞,3,0,3,Win,69,Away
11,,丸山祐希,3,■,■,■,,,0,0,0,-,-,0,0,0,-,0,-,9,1,0,1,11.7,0,0.0,0.0,-,894,2013-01-27,2013,01,27,,黒部市総合体育センター,柏エンゼルクロス,GSS東京サンビームズ,藤本幹朗,河野舞,3,0,3,Win,69,Away
12,,佐藤舞,1,,,□,,,3,1,0,33.3,1.00,0,0,0,-,1,1.00,1,0,0,0,0.0,0,0.0,0.0,-,894,2013-01-27,2013,01,27,,黒部市総合体育センター,柏エンゼルクロス,GSS東京サンビームズ,藤本幹朗,河野舞,3,0,3,Win,69,Away
13,,芦野李沙,2,□,□,,,,9,2,1,22.2,1.00,0,0,0,-,1,0.50,0,0,0,0,-,1,0.0,0.0,0.0,894,2013-01-27,2013,01,27,,黒部市総合体育センター,柏エンゼルクロス,GSS東京サンビームズ,藤本幹朗,河野舞,3,0,3,Win,69,Away
14,L,菅長愛子,3,●,●,●,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,13,9.0,0.0,69.2,894,2013-01-27,2013,01,27,,黒部市総合体育センター,柏エンゼルクロス,GSS東京サンビームズ,藤本幹朗,河野舞,3,0,3,Win,69,Away
15,,北上夏希,3,■,■,■,,,27,6,1,22.2,2.00,1,0,0,0.0,0,-,21,0,1,4,4.8,8,6.0,0.0,75.0,894,2013-01-27,2013,01,27,,黒部市総合体育センター,柏エンゼルクロス,GSS東京サンビームズ,藤本幹朗,河野舞,3,0,3,Win,69,Away
2,,菅野友美,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,895,2013-01-27,2013,01,27,,黒部市総合体育センター,日立リヴァーレ,KUROBEアクアフェアリーズ,濱田義弘,大久保貴史,3,1,4,Win,113,Home
3,,南桃加,1,□,,,,,0,0,0,-,-,0,0,0,-,0,-,1,0,0,0,0.0,0,0.0,0.0,-,895,2013-01-27,2013,01,27,,黒部市総合体育センター,日立リヴァーレ,KUROBEアクアフェアリーズ,濱田義弘,大久保貴史,3,1,4,Win,113,Home
4,,江畑幸子,4,■,■,■,■,,42,18,4,42.9,4.50,10,5,0,50.0,2,0.50,15,0,2,6,10.0,0,0.0,0.0,-,895,2013-01-27,2013,01,27,,黒部市総合体育センター,日立リヴァーレ,KUROBEアクアフェアリーズ,濱田義弘,大久保貴史,3,1,4,Win,113,Home
5,L,佐藤あり紗,4,●,●,●,●,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,9,8.0,0.0,88.9,895,2013-01-27,2013,01,27,,黒部市総合体育センター,日立リヴァーレ,KUROBEアクアフェアリーズ,濱田義弘,大久保貴史,3,1,4,Win,113,Home
8,,佐藤美弥,4,■,■,■,■,,1,0,0,0.0,-,0,0,0,-,4,1.00,14,0,1,5,8.9,0,0.0,0.0,-,895,2013-01-27,2013,01,27,,黒部市総合体育センター,日立リヴァーレ,KUROBEアクアフェアリーズ,濱田義弘,大久保貴史,3,1,4,Win,113,Home
9,,永松幸乃,1,,,,□,,0,0,0,-,-,0,0,0,-,0,-,1,0,0,0,0.0,0,0.0,0.0,-,895,2013-01-27,2013,01,27,,黒部市総合体育センター,日立リヴァーレ,KUROBEアクアフェアリーズ,濱田義弘,大久保貴史,3,1,4,Win,113,Home
10,,ドリスジェニファー,4,■,■,■,■,,27,13,1,48.1,3.25,0,0,0,-,4,1.00,12,0,0,3,6.2,0,0.0,0.0,-,895,2013-01-27,2013,01,27,,黒部市総合体育センター,日立リヴァーレ,KUROBEアクアフェアリーズ,濱田義弘,大久保貴史,3,1,4,Win,113,Home
11,,高橋沙織,4,■,■,■,■,,39,18,2,46.2,4.50,5,4,0,80.0,2,0.50,18,0,1,9,12.5,15,11.0,0.0,73.3,895,2013-01-27,2013,01,27,,黒部市総合体育センター,日立リヴァーレ,KUROBEアクアフェアリーズ,濱田義弘,大久保貴史,3,1,4,Win,113,Home
12,,遠井萌仁,4,■,■,■,■,,17,8,1,47.1,2.00,0,0,0,-,0,-,17,3,2,3,18.5,38,23.0,0.0,60.5,895,2013-01-27,2013,01,27,,黒部市総合体育センター,日立リヴァーレ,KUROBEアクアフェアリーズ,濱田義弘,大久保貴史,3,1,4,Win,113,Home
13,,石田小枝,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,895,2013-01-27,2013,01,27,,黒部市総合体育センター,日立リヴァーレ,KUROBEアクアフェアリーズ,濱田義弘,大久保貴史,3,1,4,Win,113,Home
14,,佐々木美麗,3,□,□,,□,,0,0,0,-,-,0,0,0,-,0,-,3,0,2,0,0.0,0,0.0,0.0,-,895,2013-01-27,2013,01,27,,黒部市総合体育センター,日立リヴァーレ,KUROBEアクアフェアリーズ,濱田義弘,大久保貴史,3,1,4,Win,113,Home
16,,松下琴美,4,■,■,■,■,,9,4,0,44.4,1.00,0,0,0,-,1,0.25,16,2,2,5,17.8,2,1.0,0.0,50.0,895,2013-01-27,2013,01,27,,黒部市総合体育センター,日立リヴァーレ,KUROBEアクアフェアリーズ,濱田義弘,大久保貴史,3,1,4,Win,113,Home
17,L,斎田杏,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,895,2013-01-27,2013,01,27,,黒部市総合体育センター,日立リヴァーレ,KUROBEアクアフェアリーズ,濱田義弘,大久保貴史,3,1,4,Win,113,Home
18,,伊関悠,2,,,□,□,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,2,1.0,0.0,50.0,895,2013-01-27,2013,01,27,,黒部市総合体育センター,日立リヴァーレ,KUROBEアクアフェアリーズ,濱田義弘,大久保貴史,3,1,4,Win,113,Home
1,,伊藤智美,3,,□,□,□,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,7,2.0,0.0,28.6,895,2013-01-27,2013,01,27,,黒部市総合体育センター,KUROBEアクアフェアリーズ,日立リヴァーレ,米山弘,,1,3,4,Lose,113,Away
2,,徐潔,4,■,■,■,■,,19,10,2,52.6,2.50,0,0,0,-,0,-,8,1,0,2,16.2,3,2.0,0.0,66.7,895,2013-01-27,2013,01,27,,黒部市総合体育センター,KUROBEアクアフェアリーズ,日立リヴァーレ,米山弘,,1,3,4,Lose,113,Away
4,,古屋美紀,1,,,□,,,1,0,0,0.0,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,895,2013-01-27,2013,01,27,,黒部市総合体育センター,KUROBEアクアフェアリーズ,日立リヴァーレ,米山弘,,1,3,4,Lose,113,Away
5,,色摩知巳,4,■,■,■,■,,43,15,1,34.9,3.75,3,1,0,33.3,0,-,10,0,1,3,7.5,22,13.0,0.0,59.1,895,2013-01-27,2013,01,27,,黒部市総合体育センター,KUROBEアクアフェアリーズ,日立リヴァーレ,米山弘,,1,3,4,Lose,113,Away
6,L,松田直子,4,●,●,●,●,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,8,5.0,0.0,62.5,895,2013-01-27,2013,01,27,,黒部市総合体育センター,KUROBEアクアフェアリーズ,日立リヴァーレ,米山弘,,1,3,4,Lose,113,Away
7,,南部美穂,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,895,2013-01-27,2013,01,27,,黒部市総合体育センター,KUROBEアクアフェアリーズ,日立リヴァーレ,米山弘,,1,3,4,Lose,113,Away
8,,松浦未波,2,□,,,□,,0,0,0,-,-,0,0,0,-,0,-,3,0,2,0,0.0,1,1.0,0.0,100.0,895,2013-01-27,2013,01,27,,黒部市総合体育センター,KUROBEアクアフェアリーズ,日立リヴァーレ,米山弘,,1,3,4,Lose,113,Away
9,,位田愛,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,12,0,0,4,8.3,0,0.0,0.0,-,895,2013-01-27,2013,01,27,,黒部市総合体育センター,KUROBEアクアフェアリーズ,日立リヴァーレ,米山弘,,1,3,4,Lose,113,Away
10,,菅野菜緒美,4,■,■,■,■,,26,4,3,15.4,1.00,0,0,0,-,0,-,15,1,2,4,12.0,28,21.0,0.0,75.0,895,2013-01-27,2013,01,27,,黒部市総合体育センター,KUROBEアクアフェアリーズ,日立リヴァーレ,米山弘,,1,3,4,Lose,113,Away
11,,村上菜央,4,■,■,■,■,,24,9,0,37.5,2.25,0,0,0,-,1,0.25,12,1,1,1,8.8,1,0.0,0.0,0.0,895,2013-01-27,2013,01,27,,黒部市総合体育センター,KUROBEアクアフェアリーズ,日立リヴァーレ,米山弘,,1,3,4,Lose,113,Away
13,,吉川ひかる,4,■,■,■,■,,25,8,1,32.0,2.00,0,0,0,-,0,-,12,1,0,4,15.0,17,7.0,0.0,41.2,895,2013-01-27,2013,01,27,,黒部市総合体育センター,KUROBEアクアフェアリーズ,日立リヴァーレ,米山弘,,1,3,4,Lose,113,Away
1,,伊藤智美,3,□,■,■,,,26,9,3,34.6,3.00,0,0,0,-,0,-,6,0,2,2,8.3,15,5.0,0.0,33.3,896,2013-02-02,2013,02,02,,JAぎふ アグリパーク鈴ヶ坂アリーナ,KUROBEアクアフェアリーズ,日立リヴァーレ,米山弘,,0,3,3,Lose,70,Home
2,,徐潔,2,■,■,,,,4,2,0,50.0,1.00,0,0,0,-,0,-,3,0,0,1,8.3,0,0.0,0.0,-,896,2013-02-02,2013,02,02,,JAぎふ アグリパーク鈴ヶ坂アリーナ,KUROBEアクアフェアリーズ,日立リヴァーレ,米山弘,,0,3,3,Lose,70,Home
4,,古屋美紀,2,,□,■,,,2,1,0,50.0,0.50,0,0,0,-,2,1.00,3,0,1,0,0.0,0,0.0,0.0,-,896,2013-02-02,2013,02,02,,JAぎふ アグリパーク鈴ヶ坂アリーナ,KUROBEアクアフェアリーズ,日立リヴァーレ,米山弘,,0,3,3,Lose,70,Home
5,,色摩知巳,3,■,■,■,,,32,10,2,31.2,3.33,1,0,0,0.0,0,-,10,0,0,1,2.5,27,14.0,0.0,51.9,896,2013-02-02,2013,02,02,,JAぎふ アグリパーク鈴ヶ坂アリーナ,KUROBEアクアフェアリーズ,日立リヴァーレ,米山弘,,0,3,3,Lose,70,Home
6,L,松田直子,3,●,●,●,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,5,1.0,0.0,20.0,896,2013-02-02,2013,02,02,,JAぎふ アグリパーク鈴ヶ坂アリーナ,KUROBEアクアフェアリーズ,日立リヴァーレ,米山弘,,0,3,3,Lose,70,Home
7,,南部美穂,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,896,2013-02-02,2013,02,02,,JAぎふ アグリパーク鈴ヶ坂アリーナ,KUROBEアクアフェアリーズ,日立リヴァーレ,米山弘,,0,3,3,Lose,70,Home
8,,松浦未波,3,□,□,□,,,0,0,0,-,-,0,0,0,-,0,-,3,0,1,1,8.3,1,0.0,0.0,0.0,896,2013-02-02,2013,02,02,,JAぎふ アグリパーク鈴ヶ坂アリーナ,KUROBEアクアフェアリーズ,日立リヴァーレ,米山弘,,0,3,3,Lose,70,Home
9,,位田愛,0,,,,,,1,0,0,0.0,-,0,0,0,-,0,-,6,1,0,1,17.5,1,0.0,0.0,0.0,896,2013-02-02,2013,02,02,,JAぎふ アグリパーク鈴ヶ坂アリーナ,KUROBEアクアフェアリーズ,日立リヴァーレ,米山弘,,0,3,3,Lose,70,Home
10,,菅野菜緒美,3,■,■,■,,,10,1,0,10.0,0.33,0,0,0,-,0,-,7,1,1,3,22.1,7,3.0,0.0,42.9,896,2013-02-02,2013,02,02,,JAぎふ アグリパーク鈴ヶ坂アリーナ,KUROBEアクアフェアリーズ,日立リヴァーレ,米山弘,,0,3,3,Lose,70,Home
11,,村上菜央,3,■,■,■,,,14,4,0,28.6,1.33,0,0,0,-,1,0.33,7,0,0,0,0.0,0,0.0,0.0,-,896,2013-02-02,2013,02,02,,JAぎふ アグリパーク鈴ヶ坂アリーナ,KUROBEアクアフェアリーズ,日立リヴァーレ,米山弘,,0,3,3,Lose,70,Home
13,,吉川ひかる,2,■,,□,,,6,1,0,16.7,0.50,0,0,0,-,0,-,4,0,1,1,6.2,6,2.0,0.0,33.3,896,2013-02-02,2013,02,02,,JAぎふ アグリパーク鈴ヶ坂アリーナ,KUROBEアクアフェアリーズ,日立リヴァーレ,米山弘,,0,3,3,Lose,70,Home
2,,菅野友美,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,896,2013-02-02,2013,02,02,,JAぎふ アグリパーク鈴ヶ坂アリーナ,日立リヴァーレ,KUROBEアクアフェアリーズ,濱田義弘,大久保貴史,3,0,3,Win,70,Away
3,,南桃加,2,□,□,,,,0,0,0,-,-,0,0,0,-,0,-,2,0,2,0,0.0,0,0.0,0.0,-,896,2013-02-02,2013,02,02,,JAぎふ アグリパーク鈴ヶ坂アリーナ,日立リヴァーレ,KUROBEアクアフェアリーズ,濱田義弘,大久保貴史,3,0,3,Win,70,Away
4,,江畑幸子,3,■,■,■,,,35,20,0,57.1,6.67,14,7,0,50.0,2,0.67,17,3,1,9,27.4,0,0.0,0.0,-,896,2013-02-02,2013,02,02,,JAぎふ アグリパーク鈴ヶ坂アリーナ,日立リヴァーレ,KUROBEアクアフェアリーズ,濱田義弘,大久保貴史,3,0,3,Win,70,Away
5,L,佐藤あり紗,3,●,●,●,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,3,2.0,0.0,66.7,896,2013-02-02,2013,02,02,,JAぎふ アグリパーク鈴ヶ坂アリーナ,日立リヴァーレ,KUROBEアクアフェアリーズ,濱田義弘,大久保貴史,3,0,3,Win,70,Away
8,,佐藤美弥,3,■,■,■,,,1,1,0,100.0,0.33,0,0,0,-,0,-,8,0,0,4,12.5,0,0.0,0.0,-,896,2013-02-02,2013,02,02,,JAぎふ アグリパーク鈴ヶ坂アリーナ,日立リヴァーレ,KUROBEアクアフェアリーズ,濱田義弘,大久保貴史,3,0,3,Win,70,Away
9,,永松幸乃,1,,,□,,,0,0,0,-,-,0,0,0,-,0,-,1,0,0,1,25.0,0,0.0,0.0,-,896,2013-02-02,2013,02,02,,JAぎふ アグリパーク鈴ヶ坂アリーナ,日立リヴァーレ,KUROBEアクアフェアリーズ,濱田義弘,大久保貴史,3,0,3,Win,70,Away
10,,ドリスジェニファー,3,■,■,■,,,16,6,0,37.5,2.00,0,0,0,-,0,-,6,0,1,2,8.3,0,0.0,0.0,-,896,2013-02-02,2013,02,02,,JAぎふ アグリパーク鈴ヶ坂アリーナ,日立リヴァーレ,KUROBEアクアフェアリーズ,濱田義弘,大久保貴史,3,0,3,Win,70,Away
11,,高橋沙織,3,■,■,■,,,30,16,0,53.3,5.33,5,3,0,60.0,2,0.67,16,2,3,5,19.1,1,1.0,0.0,100.0,896,2013-02-02,2013,02,02,,JAぎふ アグリパーク鈴ヶ坂アリーナ,日立リヴァーレ,KUROBEアクアフェアリーズ,濱田義弘,大久保貴史,3,0,3,Win,70,Away
12,,遠井萌仁,3,■,■,■,,,17,8,2,47.1,2.67,5,1,1,20.0,0,-,16,0,1,8,12.5,39,28.0,0.0,71.8,896,2013-02-02,2013,02,02,,JAぎふ アグリパーク鈴ヶ坂アリーナ,日立リヴァーレ,KUROBEアクアフェアリーズ,濱田義弘,大久保貴史,3,0,3,Win,70,Away
13,,石田小枝,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,896,2013-02-02,2013,02,02,,JAぎふ アグリパーク鈴ヶ坂アリーナ,日立リヴァーレ,KUROBEアクアフェアリーズ,濱田義弘,大久保貴史,3,0,3,Win,70,Away
14,,佐々木美麗,3,□,□,□,,,0,0,0,-,-,0,0,0,-,0,-,4,0,0,3,18.8,0,0.0,0.0,-,896,2013-02-02,2013,02,02,,JAぎふ アグリパーク鈴ヶ坂アリーナ,日立リヴァーレ,KUROBEアクアフェアリーズ,濱田義弘,大久保貴史,3,0,3,Win,70,Away
16,,松下琴美,3,■,■,■,,,5,2,1,40.0,0.67,0,0,0,-,2,0.67,3,0,2,1,8.3,0,0.0,0.0,-,896,2013-02-02,2013,02,02,,JAぎふ アグリパーク鈴ヶ坂アリーナ,日立リヴァーレ,KUROBEアクアフェアリーズ,濱田義弘,大久保貴史,3,0,3,Win,70,Away
17,L,斎田杏,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,896,2013-02-02,2013,02,02,,JAぎふ アグリパーク鈴ヶ坂アリーナ,日立リヴァーレ,KUROBEアクアフェアリーズ,濱田義弘,大久保貴史,3,0,3,Win,70,Away
18,,伊関悠,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,896,2013-02-02,2013,02,02,,JAぎふ アグリパーク鈴ヶ坂アリーナ,日立リヴァーレ,KUROBEアクアフェアリーズ,濱田義弘,大久保貴史,3,0,3,Win,70,Away
2,,雨堤みなみ,3,□,,■,□,,30,12,0,40.0,4.00,10,3,0,30.0,0,-,10,1,0,5,20.5,3,0.0,0.0,0.0,897,2013-02-02,2013,02,02,,JAぎふ アグリパーク鈴ヶ坂アリーナ,仙台ベルフィーユ,JAぎふリオレーナ,諸隈英人,,1,3,4,Lose,98,Home
3,,芳賀小梨絵,4,□,□,□,■,,2,1,0,50.0,0.25,0,0,0,-,0,-,9,0,0,5,13.9,0,0.0,0.0,-,897,2013-02-02,2013,02,02,,JAぎふ アグリパーク鈴ヶ坂アリーナ,仙台ベルフィーユ,JAぎふリオレーナ,諸隈英人,,1,3,4,Lose,98,Home
4,,櫻井樹里,4,■,■,■,■,,39,11,3,28.2,2.75,0,0,0,-,0,-,12,0,1,3,6.2,34,16.0,0.0,47.1,897,2013-02-02,2013,02,02,,JAぎふ アグリパーク鈴ヶ坂アリーナ,仙台ベルフィーユ,JAぎふリオレーナ,諸隈英人,,1,3,4,Lose,98,Home
6,,王亜辰,2,,■,■,,,16,4,1,25.0,2.00,6,1,0,16.7,0,-,3,0,0,1,8.3,0,0.0,0.0,-,897,2013-02-02,2013,02,02,,JAぎふ アグリパーク鈴ヶ坂アリーナ,仙台ベルフィーユ,JAぎふリオレーナ,諸隈英人,,1,3,4,Lose,98,Home
8,,中野清香,3,■,■,,■,,19,4,1,21.1,1.33,2,0,0,0.0,0,-,2,0,1,0,0.0,4,1.0,0.0,25.0,897,2013-02-02,2013,02,02,,JAぎふ アグリパーク鈴ヶ坂アリーナ,仙台ベルフィーユ,JAぎふリオレーナ,諸隈英人,,1,3,4,Lose,98,Home
9,,大宮里美,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,897,2013-02-02,2013,02,02,,JAぎふ アグリパーク鈴ヶ坂アリーナ,仙台ベルフィーユ,JAぎふリオレーナ,諸隈英人,,1,3,4,Lose,98,Home
10,,上村麻衣,4,■,■,■,■,,19,5,4,26.3,1.25,1,0,0,0.0,3,0.75,16,0,2,6,9.4,1,0.0,0.0,0.0,897,2013-02-02,2013,02,02,,JAぎふ アグリパーク鈴ヶ坂アリーナ,仙台ベルフィーユ,JAぎふリオレーナ,諸隈英人,,1,3,4,Lose,98,Home
11,,渡邊彩,4,■,■,■,■,,18,7,0,38.9,1.75,1,0,0,0.0,2,0.50,13,0,2,6,11.5,0,0.0,0.0,-,897,2013-02-02,2013,02,02,,JAぎふ アグリパーク鈴ヶ坂アリーナ,仙台ベルフィーユ,JAぎふリオレーナ,諸隈英人,,1,3,4,Lose,98,Home
13,L,大内世莉香,4,●,●,●,●,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,24,10.0,0.0,41.7,897,2013-02-02,2013,02,02,,JAぎふ アグリパーク鈴ヶ坂アリーナ,仙台ベルフィーユ,JAぎふリオレーナ,諸隈英人,,1,3,4,Lose,98,Home
14,,渡邉愛以,4,■,□,□,■,,23,6,4,26.1,1.50,0,0,0,-,0,-,8,0,0,3,9.4,13,1.0,0.0,7.7,897,2013-02-02,2013,02,02,,JAぎふ アグリパーク鈴ヶ坂アリーナ,仙台ベルフィーユ,JAぎふリオレーナ,諸隈英人,,1,3,4,Lose,98,Home
15,,佐々木香織,3,■,■,■,,,1,0,0,0.0,-,0,0,0,-,0,-,4,0,1,2,12.5,0,0.0,0.0,-,897,2013-02-02,2013,02,02,,JAぎふ アグリパーク鈴ヶ坂アリーナ,仙台ベルフィーユ,JAぎふリオレーナ,諸隈英人,,1,3,4,Lose,98,Home
1,,山田江美香,4,■,■,■,■,,44,15,1,34.1,3.75,5,2,1,40.0,1,0.25,16,2,2,8,22.5,14,8.0,0.0,57.1,897,2013-02-02,2013,02,02,,JAぎふ アグリパーク鈴ヶ坂アリーナ,JAぎふリオレーナ,仙台ベルフィーユ,椿本真恵,,3,1,4,Win,98,Away
2,,湯川理奈,4,■,■,■,■,,27,8,2,29.6,2.00,0,0,0,-,7,1.75,16,2,3,9,25.3,0,0.0,0.0,-,897,2013-02-02,2013,02,02,,JAぎふ アグリパーク鈴ヶ坂アリーナ,JAぎふリオレーナ,仙台ベルフィーユ,椿本真恵,,3,1,4,Win,98,Away
4,,川村奈々,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,897,2013-02-02,2013,02,02,,JAぎふ アグリパーク鈴ヶ坂アリーナ,JAぎふリオレーナ,仙台ベルフィーユ,椿本真恵,,3,1,4,Win,98,Away
5,,斎藤和美,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,897,2013-02-02,2013,02,02,,JAぎふ アグリパーク鈴ヶ坂アリーナ,JAぎふリオレーナ,仙台ベルフィーユ,椿本真恵,,3,1,4,Win,98,Away
6,,坂本育美,4,■,■,■,■,,4,1,1,25.0,0.25,0,0,0,-,1,0.25,19,3,6,9,24.5,0,0.0,0.0,-,897,2013-02-02,2013,02,02,,JAぎふ アグリパーク鈴ヶ坂アリーナ,JAぎふリオレーナ,仙台ベルフィーユ,椿本真恵,,3,1,4,Win,98,Away
8,,樋口美紀,4,■,■,■,■,,21,11,1,52.4,2.75,0,0,0,-,1,0.25,18,0,1,12,16.7,1,1.0,0.0,100.0,897,2013-02-02,2013,02,02,,JAぎふ アグリパーク鈴ヶ坂アリーナ,JAぎふリオレーナ,仙台ベルフィーユ,椿本真恵,,3,1,4,Win,98,Away
9,L,森岡裕子,4,●,●,●,●,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,14,8.0,0.0,57.1,897,2013-02-02,2013,02,02,,JAぎふ アグリパーク鈴ヶ坂アリーナ,JAぎふリオレーナ,仙台ベルフィーユ,椿本真恵,,3,1,4,Win,98,Away
10,,中村早紀子,4,■,■,■,■,,33,11,0,33.3,2.75,4,0,0,0.0,0,-,19,0,1,6,7.9,34,18.0,0.0,52.9,897,2013-02-02,2013,02,02,,JAぎふ アグリパーク鈴ヶ坂アリーナ,JAぎふリオレーナ,仙台ベルフィーユ,椿本真恵,,3,1,4,Win,98,Away
11,,大西悠加,4,■,■,■,■,,45,15,3,33.3,3.75,9,2,0,22.2,1,0.25,8,0,1,2,6.2,11,5.0,0.0,45.5,897,2013-02-02,2013,02,02,,JAぎふ アグリパーク鈴ヶ坂アリーナ,JAぎふリオレーナ,仙台ベルフィーユ,椿本真恵,,3,1,4,Win,98,Away
12,,廣瀬彩乃,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,897,2013-02-02,2013,02,02,,JAぎふ アグリパーク鈴ヶ坂アリーナ,JAぎふリオレーナ,仙台ベルフィーユ,椿本真恵,,3,1,4,Win,98,Away
13,L,塚本尚子,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,897,2013-02-02,2013,02,02,,JAぎふ アグリパーク鈴ヶ坂アリーナ,JAぎふリオレーナ,仙台ベルフィーユ,椿本真恵,,3,1,4,Win,98,Away
14,,高野奈保,2,,□,,□,,0,0,0,-,-,0,0,0,-,0,-,2,0,0,2,25.0,0,0.0,0.0,-,897,2013-02-02,2013,02,02,,JAぎふ アグリパーク鈴ヶ坂アリーナ,JAぎふリオレーナ,仙台ベルフィーユ,椿本真恵,,3,1,4,Win,98,Away
15,,正村さやか,2,□,,,□,,0,0,0,-,-,0,0,0,-,0,-,3,0,0,2,16.7,0,0.0,0.0,-,897,2013-02-02,2013,02,02,,JAぎふ アグリパーク鈴ヶ坂アリーナ,JAぎふリオレーナ,仙台ベルフィーユ,椿本真恵,,3,1,4,Win,98,Away
16,,藤原夏海,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,897,2013-02-02,2013,02,02,,JAぎふ アグリパーク鈴ヶ坂アリーナ,JAぎふリオレーナ,仙台ベルフィーユ,椿本真恵,,3,1,4,Win,98,Away
1,,矢山美沙,3,■,■,■,,,5,2,0,40.0,0.67,0,0,0,-,1,0.33,13,2,1,2,16.2,0,0.0,0.0,-,898,2013-02-02,2013,02,02,,北島北公園総合体育館（サンフラワードーム）,大野石油広島オイラーズ,埼玉上尾メディックス,豆田憲昭,知念諒,0,3,3,Lose,80,Home
