AA,AP,AE,ASucc%,AP/S,BAA,BAP,BAE,BASucc%,BP,BP/S,SVA,SVP,SVE,SVx,SVEff%,RA,Rx,Rg,RSucc%,MatchNo.,Date,Year,Month,Day,Place,Venue,Team,Op.Team,Director,Coach,Win Set,Lose Set,Total Set,Win Lose,Game time,Home Away,OpAA,OpAP,OpAE,OpASucc%,OpAP/S,OpBAA,OpBAP,OpBAE,OpBASucc%,OpBP,OpBP/S,OpSVA,OpSVP,OpSVE,OpSVx,OpSVEff%,OpRA,OpRx,OpRg,OpRSucc%
104,59,10,56.7,14.75,21,13,5,61.9,8,2.00,98,3,14,30,10.5,70,49.0,0.0,70.0,122,2007-01-20,2007,01,20,,仙台市体育館,サントリーサンバーズ,大分三好ヴァイセアドラー,河野克巳,森本高弘,3,1,4,Win,94,Home,101,51,9,50.5,12.75,20,7,5,35.0,8,2.00,89,3,18,19,8.3,82,51.0,0.0,62.2
101,51,9,50.5,12.75,20,7,5,35.0,8,2.00,89,3,18,19,8.3,82,51.0,0.0,62.2,122,2007-01-20,2007,01,20,,仙台市体育館,大分三好ヴァイセアドラー,サントリーサンバーズ,坂口嘉彦,古田博幸,1,3,4,Lose,94,Away,104,59,10,56.7,14.75,21,13,5,61.9,8,2.00,98,3,14,30,10.5,70,49.0,0.0,70.0
80,40,9,50.0,13.33,17,9,3,52.9,1,0.33,62,0,6,22,8.9,63,31.0,0.0,49.2,129,2007-01-27,2007,01,27,,宮崎市総合体育館,NECブルーロケッツ,堺ブレイザーズ,楊成太,小林秀章,0,3,3,Lose,68,Home,75,45,8,60.0,15.00,20,14,2,70.0,9,3.00,73,0,10,32,11.0,56,34.0,0.0,60.7
75,45,8,60.0,15.00,20,14,2,70.0,9,3.00,73,0,10,32,11.0,56,34.0,0.0,60.7,129,2007-01-27,2007,01,27,,宮崎市総合体育館,堺ブレイザーズ,NECブルーロケッツ,中垣内祐一,酒井新悟,3,0,3,Win,68,Away,80,40,9,50.0,13.33,17,9,3,52.9,1,0.33,62,0,6,22,8.9,63,31.0,0.0,49.2
75,43,2,57.3,14.33,17,9,1,52.9,7,2.33,73,2,11,17,8.3,50,23.0,0.0,46.0,151,2007-02-11,2007,02,11,,堺市金岡公園体育館,豊田合成トレフェルサ,堺ブレイザーズ,松田明彦,安原貴之,3,0,3,Win,69,Home,79,41,7,51.9,13.67,25,11,3,44.0,4,1.33,64,1,13,27,12.1,61,43.0,0.0,70.5
79,41,7,51.9,13.67,25,11,3,44.0,4,1.33,64,1,13,27,12.1,61,43.0,0.0,70.5,151,2007-02-11,2007,02,11,,堺市金岡公園体育館,堺ブレイザーズ,豊田合成トレフェルサ,中垣内祐一,酒井新悟,0,3,3,Lose,69,Away,75,43,2,57.3,14.33,17,9,1,52.9,7,2.33,73,2,11,17,8.3,50,23.0,0.0,46.0
130,65,9,50.0,16.25,29,13,3,44.8,11,2.75,97,3,13,43,13.6,89,54.0,0.0,60.7,167,2007-02-24,2007,02,24,,人吉スポーツパレス,サントリーサンバーズ,NECブルーロケッツ,河野克巳,森本高弘,3,1,4,Win,100,Home,121,52,13,43.0,13.00,29,14,4,48.3,14,3.50,94,3,4,33,11.5,84,38.0,0.0,45.2
121,52,13,43.0,13.00,29,14,4,48.3,14,3.50,94,3,4,33,11.5,84,38.0,0.0,45.2,167,2007-02-24,2007,02,24,,人吉スポーツパレス,NECブルーロケッツ,サントリーサンバーズ,楊成太,小林秀章,1,3,4,Lose,100,Away,130,65,9,50.0,16.25,29,13,3,44.8,11,2.75,97,3,13,43,13.6,89,54.0,0.0,60.7
81,27,10,33.3,9.00,20,3,4,15.0,1,0.33,47,1,6,19,11.8,65,33.0,0.0,50.8,134,2007-01-28,2007,01,28,,高鍋町総合体育館,大分三好ヴァイセアドラー,堺ブレイザーズ,坂口嘉彦,古田博幸,0,3,3,Lose,59,Home,69,44,6,63.8,14.67,21,16,3,76.2,13,4.33,73,1,8,31,11.7,40,20.0,0.0,50.0
69,44,6,63.8,14.67,21,16,3,76.2,13,4.33,73,1,8,31,11.7,40,20.0,0.0,50.0,134,2007-01-28,2007,01,28,,高鍋町総合体育館,堺ブレイザーズ,大分三好ヴァイセアドラー,中垣内祐一,酒井新悟,3,0,3,Win,59,Away,81,27,10,33.3,9.00,20,3,4,15.0,1,0.33,47,1,6,19,11.8,65,33.0,0.0,50.8
120,55,15,45.8,11.00,27,13,4,48.1,10,2.00,101,8,14,29,14.5,88,63.0,0.0,71.6,180,2007-03-04,2007,03,04,,交野市立総合体育施設（いきいきランド交野）,サントリーサンバーズ,パナソニックパンサーズ,河野克巳,森本高弘,2,3,5,Lose,108,Home,117,65,6,55.6,13.00,15,8,0,53.3,10,2.00,109,3,19,23,7.7,82,50.0,0.0,61.0
117,65,6,55.6,13.00,15,8,0,53.3,10,2.00,109,3,19,23,7.7,82,50.0,0.0,61.0,180,2007-03-04,2007,03,04,,交野市立総合体育施設（いきいきランド交野）,パナソニックパンサーズ,サントリーサンバーズ,下村護,南部正司,3,2,5,Win,108,Away,120,55,15,45.8,11.00,27,13,4,48.1,10,2.00,101,8,14,29,14.5,88,63.0,0.0,71.6
67,40,3,59.7,13.33,15,10,1,66.7,13,4.33,74,3,9,25,12.0,48,39.0,0.0,81.2,166,2007-02-24,2007,02,24,,北九州市立総合体育館,JTサンダーズ,豊田合成トレフェルサ,ｱﾝﾄﾛﾎﾟﾌｵﾚｰｸ,栗生澤淳一,3,0,3,Win,64,Home,81,36,7,44.4,12.00,18,7,5,38.9,6,2.00,58,1,10,8,4.8,64,37.0,0.0,57.8
81,36,7,44.4,12.00,18,7,5,38.9,6,2.00,58,1,10,8,4.8,64,37.0,0.0,57.8,166,2007-02-24,2007,02,24,,北九州市立総合体育館,豊田合成トレフェルサ,JTサンダーズ,松田明彦,安原貴之,0,3,3,Lose,64,Away,67,40,3,59.7,13.33,15,10,1,66.7,13,4.33,74,3,9,25,12.0,48,39.0,0.0,81.2
115,59,9,51.3,11.80,24,14,3,58.3,10,2.00,116,8,13,31,12.9,80,57.0,0.0,71.2,131,2007-01-27,2007,01,27,,氷見市ふれあいスポーツセンター,サントリーサンバーズ,パナソニックパンサーズ,河野克巳,森本高弘,3,2,5,Win,109,Home,128,59,18,46.1,11.80,23,11,2,47.8,13,2.60,101,5,20,19,8.9,99,64.0,0.0,64.6
128,59,18,46.1,11.80,23,11,2,47.8,13,2.60,101,5,20,19,8.9,99,64.0,0.0,64.6,131,2007-01-27,2007,01,27,,氷見市ふれあいスポーツセンター,パナソニックパンサーズ,サントリーサンバーズ,下村護,南部正司,2,3,5,Lose,109,Away,115,59,9,51.3,11.80,24,14,3,58.3,10,2.00,116,8,13,31,12.9,80,57.0,0.0,71.2
152,70,10,46.1,14.00,27,8,3,29.6,18,3.60,107,2,10,18,5.9,101,73.0,0.0,72.3,196,2007-03-18,2007,03,18,,枚方市立総合スポーツセンター,NECブルーロケッツ,JTサンダーズ,楊成太,小林秀章,3,2,5,Win,122,Home,145,64,8,44.1,12.80,36,20,2,55.6,16,3.20,106,1,5,27,7.1,96,77.0,0.0,80.2
145,64,8,44.1,12.80,36,20,2,55.6,16,3.20,106,1,5,27,7.1,96,77.0,0.0,80.2,196,2007-03-18,2007,03,18,,枚方市立総合スポーツセンター,JTサンダーズ,NECブルーロケッツ,ｱﾝﾄﾛﾎﾟﾌｵﾚｰｸ,栗生澤淳一,2,3,5,Lose,122,Away,152,70,10,46.1,14.00,27,8,3,29.6,18,3.60,107,2,10,18,5.9,101,73.0,0.0,72.3
67,24,7,35.8,8.00,13,5,3,38.5,8,2.67,54,1,11,7,5.1,57,42.0,0.0,73.7,185,2007-03-11,2007,03,11,,福井県営体育館,大分三好ヴァイセアドラー,サントリーサンバーズ,三好博,古田博幸,0,3,3,Lose,63,Home,73,42,4,57.5,14.00,14,6,2,42.9,10,3.33,74,4,15,13,9.3,42,35.0,0.0,83.3
73,42,4,57.5,14.00,14,6,2,42.9,10,3.33,74,4,15,13,9.3,42,35.0,0.0,83.3,185,2007-03-11,2007,03,11,,福井県営体育館,サントリーサンバーズ,大分三好ヴァイセアドラー,河野克巳,森本高弘,3,0,3,Win,63,Away,67,24,7,35.8,8.00,13,5,3,38.5,8,2.67,54,1,11,7,5.1,57,42.0,0.0,73.7
105,49,11,46.7,12.25,24,9,3,37.5,9,2.25,98,6,12,32,13.5,62,34.0,0.0,54.8,155,2007-02-12,2007,02,12,,堺市金岡公園体育館,サントリーサンバーズ,堺ブレイザーズ,河野克巳,森本高弘,3,1,4,Win,91,Home,111,46,13,41.4,11.50,21,7,6,33.3,7,1.75,82,0,20,28,8.5,84,48.0,0.0,57.1
111,46,13,41.4,11.50,21,7,6,33.3,7,1.75,82,0,20,28,8.5,84,48.0,0.0,57.1,155,2007-02-12,2007,02,12,,堺市金岡公園体育館,堺ブレイザーズ,サントリーサンバーズ,中垣内祐一,酒井新悟,1,3,4,Lose,91,Away,105,49,11,46.7,12.25,24,9,3,37.5,9,2.25,98,6,12,32,13.5,62,34.0,0.0,54.8
82,45,5,54.9,15.00,10,5,0,50.0,8,2.67,73,4,8,12,9.3,54,40.0,0.0,74.1,191,2007-03-17,2007,03,17,,枚方市立総合スポーツセンター,パナソニックパンサーズ,NECブルーロケッツ,下村護,南部正司,3,0,3,Win,69,Home,92,39,8,42.4,13.00,21,6,2,28.6,5,1.67,61,1,7,13,6.6,62,49.0,0.0,79.0
92,39,8,42.4,13.00,21,6,2,28.6,5,1.67,61,1,7,13,6.6,62,49.0,0.0,79.0,191,2007-03-17,2007,03,17,,枚方市立総合スポーツセンター,NECブルーロケッツ,パナソニックパンサーズ,楊成太,小林秀章,0,3,3,Lose,69,Away,82,45,5,54.9,15.00,10,5,0,50.0,8,2.67,73,4,8,12,9.3,54,40.0,0.0,74.1
117,73,5,62.4,14.60,22,14,1,63.6,12,2.40,106,0,14,15,3.5,89,70.0,0.0,78.7,207,2007-03-31,2007,03,31,,小瀬スポーツ公園体育館,パナソニックパンサーズ,大分三好ヴァイセアドラー,下村護,南部正司,3,2,5,Win,103,Home,122,68,8,55.7,13.60,26,17,1,65.4,9,1.80,102,3,12,17,6.7,92,77.0,0.0,83.7
122,68,8,55.7,13.60,26,17,1,65.4,9,1.80,102,3,12,17,6.7,92,77.0,0.0,83.7,207,2007-03-31,2007,03,31,,小瀬スポーツ公園体育館,大分三好ヴァイセアドラー,パナソニックパンサーズ,増成一志,古田博幸,2,3,5,Lose,103,Away,117,73,5,62.4,14.60,22,14,1,63.6,12,2.40,106,0,14,15,3.5,89,70.0,0.0,78.7
119,57,10,47.9,11.40,29,14,4,48.3,15,3.00,109,3,4,27,8.6,83,61.0,0.0,73.5,202,2007-03-25,2007,03,25,,シシンヨーオークアリーナ（呉市総合体育館）,JTサンダーズ,堺ブレイザーズ,ｱﾝﾄﾛﾎﾟﾌｵﾚｰｸ,栗生澤淳一,3,2,5,Win,110,Home,153,66,20,43.1,13.20,34,12,8,35.3,9,1.80,96,2,11,22,7.8,104,75.0,0.0,72.1
153,66,20,43.1,13.20,34,12,8,35.3,9,1.80,96,2,11,22,7.8,104,75.0,0.0,72.1,202,2007-03-25,2007,03,25,,シシンヨーオークアリーナ（呉市総合体育館）,堺ブレイザーズ,JTサンダーズ,中垣内祐一,酒井新悟,2,3,5,Lose,110,Away,119,57,10,47.9,11.40,29,14,4,48.3,15,3.00,109,3,4,27,8.6,83,61.0,0.0,73.5
102,44,9,43.1,11.00,24,11,4,45.8,12,3.00,83,0,12,25,7.5,77,48.0,0.0,62.3,142,2007-02-04,2007,02,04,,町田市立総合体育館,豊田合成トレフェルサ,サントリーサンバーズ,松田明彦,安原貴之,1,3,4,Lose,89,Home,116,61,8,52.6,15.25,23,13,2,56.5,8,2.00,93,1,16,28,8.4,71,46.0,0.0,64.8
116,61,8,52.6,15.25,23,13,2,56.5,8,2.00,93,1,16,28,8.4,71,46.0,0.0,64.8,142,2007-02-04,2007,02,04,,町田市立総合体育館,サントリーサンバーズ,豊田合成トレフェルサ,河野克巳,森本高弘,3,1,4,Win,89,Away,102,44,9,43.1,11.00,24,11,4,45.8,12,3.00,83,0,12,25,7.5,77,48.0,0.0,62.3
120,57,7,47.5,14.25,22,9,1,40.9,13,3.25,100,2,4,31,9.6,76,43.0,0.0,56.6,112,2007-01-08,2007,01,08,,広島県立総合体育館(グリーンアリーナ),JTサンダーズ,大分三好ヴァイセアドラー,ｱﾝﾄﾛﾎﾟﾌｵﾚｰｸ,栗生澤淳一,3,1,4,Win,94,Home,142,65,13,45.8,16.25,28,13,4,46.4,6,1.50,89,2,11,33,11.5,95,63.0,0.0,66.3
142,65,13,45.8,16.25,28,13,4,46.4,6,1.50,89,2,11,33,11.5,95,63.0,0.0,66.3,112,2007-01-08,2007,01,08,,広島県立総合体育館(グリーンアリーナ),大分三好ヴァイセアドラー,JTサンダーズ,坂口嘉彦,猪原弘敬,1,3,4,Lose,94,Away,120,57,7,47.5,14.25,22,9,1,40.9,13,3.25,100,2,4,31,9.6,76,43.0,0.0,56.6
106,53,4,50.0,13.25,23,9,2,39.1,8,2.00,93,2,12,20,7.5,71,54.0,0.0,76.1,127,2007-01-21,2007,01,21,,静岡県武道館,JTサンダーズ,豊田合成トレフェルサ,ｱﾝﾄﾛﾎﾟﾌｵﾚｰｸ,栗生澤淳一,3,1,4,Win,91,Home,113,55,11,48.7,13.75,27,13,5,48.1,8,2.00,86,2,14,16,6.7,79,59.0,0.0,74.7
113,55,11,48.7,13.75,27,13,5,48.1,8,2.00,86,2,14,16,6.7,79,59.0,0.0,74.7,127,2007-01-21,2007,01,21,,静岡県武道館,豊田合成トレフェルサ,JTサンダーズ,松田明彦,安原貴之,1,3,4,Lose,91,Away,106,53,4,50.0,13.25,23,9,2,39.1,8,2.00,93,2,12,20,7.5,71,54.0,0.0,76.1
121,65,13,53.7,13.00,34,17,7,50.0,14,2.80,106,2,15,32,9.4,95,52.0,0.0,54.7,194,2007-03-18,2007,03,18,,岡崎中央総合公園総合体育館,豊田合成トレフェルサ,サントリーサンバーズ,松田明彦,矢野裕範,2,3,5,Lose,109,Home,125,67,8,53.6,13.40,29,17,3,58.6,9,1.80,111,5,15,39,12.6,89,57.0,0.0,64.0
125,67,8,53.6,13.40,29,17,3,58.6,9,1.80,111,5,15,39,12.6,89,57.0,0.0,64.0,194,2007-03-18,2007,03,18,,岡崎中央総合公園総合体育館,サントリーサンバーズ,豊田合成トレフェルサ,河野克巳,森本高弘,3,2,5,Win,109,Away,121,65,13,53.7,13.00,34,17,7,50.0,14,2.80,106,2,15,32,9.4,95,52.0,0.0,54.7
131,65,11,49.6,13.00,30,16,4,53.3,13,2.60,108,5,11,31,11.1,89,63.0,0.0,70.8,119,2007-01-14,2007,01,14,,堺市金岡公園体育館,東レアローズ,堺ブレイザーズ,矢島久徳,小林敦,3,2,5,Win,113,Home,132,68,8,51.5,13.60,40,22,2,55.0,7,1.40,105,4,16,22,8.3,96,61.0,0.0,63.5
132,68,8,51.5,13.60,40,22,2,55.0,7,1.40,105,4,16,22,8.3,96,61.0,0.0,63.5,119,2007-01-14,2007,01,14,,堺市金岡公園体育館,堺ブレイザーズ,東レアローズ,中垣内祐一,酒井新悟,2,3,5,Lose,113,Away,131,65,11,49.6,13.00,30,16,4,53.3,13,2.60,108,5,11,31,11.1,89,63.0,0.0,70.8
131,68,12,51.9,13.60,34,15,4,44.1,7,1.40,101,2,11,22,7.2,90,76.0,0.0,84.4,104,2007-01-06,2007,01,06,,広島県立総合体育館(グリーンアリーナ),東レアローズ,JTサンダーズ,矢島久徳,小林敦,3,2,5,Win,108,Home,125,63,8,50.4,12.60,31,17,2,54.8,13,2.60,105,3,13,13,5.8,89,66.0,0.0,74.2
125,63,8,50.4,12.60,31,17,2,54.8,13,2.60,105,3,13,13,5.8,89,66.0,0.0,74.2,104,2007-01-06,2007,01,06,,広島県立総合体育館(グリーンアリーナ),JTサンダーズ,東レアローズ,ｱﾝﾄﾛﾎﾟﾌｵﾚｰｸ,栗生澤淳一,2,3,5,Lose,108,Away,131,68,12,51.9,13.60,34,15,4,44.1,7,1.40,101,2,11,22,7.2,90,76.0,0.0,84.4
117,52,10,44.4,13.00,20,9,4,45.0,5,1.25,84,3,17,31,12.1,83,56.0,0.0,67.5,176,2007-03-03,2007,03,03,,交野市立総合体育施設（いきいきランド交野）,大分三好ヴァイセアドラー,パナソニックパンサーズ,坂口嘉彦,古田博幸,1,3,4,Lose,89,Home,98,53,9,54.1,13.25,12,8,2,66.7,7,1.75,97,5,13,23,10.3,67,33.0,0.0,49.3
98,53,9,54.1,13.25,12,8,2,66.7,7,1.75,97,5,13,23,10.3,67,33.0,0.0,49.3,176,2007-03-03,2007,03,03,,交野市立総合体育施設（いきいきランド交野）,パナソニックパンサーズ,大分三好ヴァイセアドラー,下村護,南部正司,3,1,4,Win,89,Away,117,52,10,44.4,13.00,20,9,4,45.0,5,1.25,84,3,17,31,12.1,83,56.0,0.0,67.5
125,57,8,45.6,11.40,24,8,0,33.3,13,2.60,108,2,19,30,8.6,90,52.0,0.0,57.8,174,2007-03-03,2007,03,03,,飯塚市第一体育館,豊田合成トレフェルサ,NECブルーロケッツ,松田明彦,矢野裕範,3,2,5,Win,113,Home,140,68,12,48.6,13.60,17,8,1,47.1,9,1.80,109,2,19,36,9.7,88,57.0,0.0,64.8
140,68,12,48.6,13.60,17,8,1,47.1,9,1.80,109,2,19,36,9.7,88,57.0,0.0,64.8,174,2007-03-03,2007,03,03,,飯塚市第一体育館,NECブルーロケッツ,豊田合成トレフェルサ,楊成太,小林秀章,2,3,5,Lose,113,Away,125,57,8,45.6,11.40,24,8,0,33.3,13,2.60,108,2,19,30,8.6,90,52.0,0.0,57.8
77,41,3,53.2,13.67,11,4,1,36.4,15,5.00,74,4,7,12,8.4,57,46.0,0.0,80.7,109,2007-01-08,2007,01,08,,おおきにアリーナ舞洲,豊田合成トレフェルサ,堺ブレイザーズ,松田明彦,安原貴之,3,0,3,Win,70,Home,90,45,6,50.0,15.00,18,9,3,50.0,5,1.67,67,2,8,10,6.4,67,51.0,0.0,76.1
90,45,6,50.0,15.00,18,9,3,50.0,5,1.67,67,2,8,10,6.4,67,51.0,0.0,76.1,109,2007-01-08,2007,01,08,,おおきにアリーナ舞洲,堺ブレイザーズ,豊田合成トレフェルサ,中垣内祐一,酒井新悟,0,3,3,Lose,70,Away,77,41,3,53.2,13.67,11,4,1,36.4,15,5.00,74,4,7,12,8.4,57,46.0,0.0,80.7
103,58,8,56.3,14.50,25,12,5,48.0,13,3.25,96,2,12,23,7.9,69,54.0,0.0,78.3,190,2007-03-17,2007,03,17,,刈谷市総合運動公園体育館（ウィングアリーナ刈谷）,豊田合成トレフェルサ,大分三好ヴァイセアドラー,松田明彦,矢野裕範,3,1,4,Win,87,Home,117,52,10,44.4,13.00,25,12,4,48.0,9,2.25,82,0,13,15,4.6,83,59.0,0.0,71.1
117,52,10,44.4,13.00,25,12,4,48.0,9,2.25,82,0,13,15,4.6,83,59.0,0.0,71.1,190,2007-03-17,2007,03,17,,刈谷市総合運動公園体育館（ウィングアリーナ刈谷）,大分三好ヴァイセアドラー,豊田合成トレフェルサ,三好博,古田博幸,1,3,4,Lose,87,Away,103,58,8,56.3,14.50,25,12,5,48.0,13,3.25,96,2,12,23,7.9,69,54.0,0.0,78.3
124,60,15,48.4,12.00,31,11,6,35.5,15,3.00,105,3,7,32,9.9,93,68.0,0.0,73.1,144,2007-02-04,2007,02,04,,パナソニックアリーナ,東レアローズ,JTサンダーズ,矢島久徳,小林敦,2,3,5,Lose,108,Home,124,62,7,50.0,12.40,29,17,2,58.6,17,3.40,107,2,14,23,6.9,98,63.0,0.0,64.3
124,62,7,50.0,12.40,29,17,2,58.6,17,3.40,107,2,14,23,6.9,98,63.0,0.0,64.3,144,2007-02-04,2007,02,04,,パナソニックアリーナ,JTサンダーズ,東レアローズ,ｱﾝﾄﾛﾎﾟﾌｵﾚｰｸ,栗生澤淳一,3,2,5,Win,108,Away,124,60,15,48.4,12.00,31,11,6,35.5,15,3.00,105,3,7,32,9.9,93,68.0,0.0,73.1
91,46,14,50.5,15.33,21,10,7,47.6,4,1.33,74,3,9,26,12.6,51,34.0,0.0,66.7,172,2007-02-25,2007,02,25,,熊本県立総合体育館,NECブルーロケッツ,大分三好ヴァイセアドラー,楊成太,小林秀章,3,0,3,Win,71,Home,94,37,7,39.4,12.33,24,11,3,45.8,2,0.67,65,1,14,16,7.4,63,36.0,0.0,57.1
94,37,7,39.4,12.33,24,11,3,45.8,2,0.67,65,1,14,16,7.4,63,36.0,0.0,57.1,172,2007-02-25,2007,02,25,,熊本県立総合体育館,大分三好ヴァイセアドラー,NECブルーロケッツ,増成一志,古田博幸,0,3,3,Lose,71,Away,91,46,14,50.5,15.33,21,10,7,47.6,4,1.33,74,3,9,26,12.6,51,34.0,0.0,66.7
126,66,13,52.4,13.20,42,21,6,50.0,11,2.20,102,1,16,22,6.4,93,57.0,0.0,61.3,206,2007-03-31,2007,03,31,,東遠カルチャーパーク総合体育館(さんりーな),堺ブレイザーズ,東レアローズ,中垣内祐一,酒井新悟,2,3,5,Lose,103,Home,118,61,8,51.7,12.20,29,14,3,48.3,10,2.00,108,4,14,33,10.8,84,62.0,0.0,73.8
118,61,8,51.7,12.20,29,14,3,48.3,10,2.00,108,4,14,33,10.8,84,62.0,0.0,73.8,206,2007-03-31,2007,03,31,,東遠カルチャーパーク総合体育館(さんりーな),東レアローズ,堺ブレイザーズ,矢島久徳,小林敦,3,2,5,Win,103,Away,126,66,13,52.4,13.20,42,21,6,50.0,11,2.20,102,1,16,22,6.4,93,57.0,0.0,61.3
79,31,11,39.2,10.33,17,7,3,41.2,5,1.67,60,2,6,7,5.9,66,42.0,0.0,63.6,210,2007-04-01,2007,04,01,,三島市民体育館,豊田合成トレフェルサ,東レアローズ,松田明彦,矢野裕範,0,3,3,Lose,67,Home,76,38,10,50.0,12.67,13,7,3,53.8,15,5.00,77,7,10,18,13.4,53,45.0,0.0,84.9
76,38,10,50.0,12.67,13,7,3,53.8,15,5.00,77,7,10,18,13.4,53,45.0,0.0,84.9,210,2007-04-01,2007,04,01,,三島市民体育館,東レアローズ,豊田合成トレフェルサ,矢島久徳,小林敦,3,0,3,Win,67,Away,79,31,11,39.2,10.33,17,7,3,41.2,5,1.67,60,2,6,7,5.9,66,42.0,0.0,63.6
113,50,15,44.2,12.50,25,8,3,32.0,3,0.75,76,2,12,25,10.9,82,45.0,0.0,54.9,168,2007-02-24,2007,02,24,,人吉スポーツパレス,大分三好ヴァイセアドラー,東レアローズ,増成一志,古田博幸,1,3,4,Lose,85,Home,103,54,8,52.4,13.50,33,14,4,42.4,8,2.00,94,5,11,33,13.2,62,37.0,0.0,59.7
103,54,8,52.4,13.50,33,14,4,42.4,8,2.00,94,5,11,33,13.2,62,37.0,0.0,59.7,168,2007-02-24,2007,02,24,,人吉スポーツパレス,東レアローズ,大分三好ヴァイセアドラー,矢島久徳,小林敦,3,1,4,Win,85,Away,113,50,15,44.2,12.50,25,8,3,32.0,3,0.75,76,2,12,25,10.9,82,45.0,0.0,54.9
119,47,17,39.5,11.75,26,10,4,38.5,10,2.50,81,1,13,13,5.0,83,59.0,0.0,71.1,199,2007-03-24,2007,03,24,,高知県立県民体育館,NECブルーロケッツ,サントリーサンバーズ,楊成太,小林秀章,1,3,4,Lose,97,Home,107,54,9,50.5,13.50,26,8,5,30.8,9,2.25,96,3,12,22,8.4,68,54.0,0.0,79.4
107,54,9,50.5,13.50,26,8,5,30.8,9,2.25,96,3,12,22,8.4,68,54.0,0.0,79.4,199,2007-03-24,2007,03,24,,高知県立県民体育館,サントリーサンバーズ,NECブルーロケッツ,河野克巳,森本高弘,3,1,4,Win,97,Away,119,47,17,39.5,11.75,26,10,4,38.5,10,2.50,81,1,13,13,5.0,83,59.0,0.0,71.1
129,63,8,48.8,12.60,25,12,3,48.0,10,2.00,105,2,7,26,7.9,95,78.0,0.0,82.1,108,2007-01-07,2007,01,07,,広島県立総合体育館(グリーンアリーナ),JTサンダーズ,NECブルーロケッツ,ｱﾝﾄﾛﾎﾟﾌｵﾚｰｸ,栗生澤淳一,3,2,5,Win,119,Home,127,72,12,56.7,14.40,23,13,1,56.5,14,2.80,107,2,11,16,5.4,97,70.0,0.0,72.2
127,72,12,56.7,14.40,23,13,1,56.5,14,2.80,107,2,11,16,5.4,97,70.0,0.0,72.2,108,2007-01-07,2007,01,07,,広島県立総合体育館(グリーンアリーナ),NECブルーロケッツ,JTサンダーズ,楊成太,小林秀章,2,3,5,Lose,119,Away,129,63,8,48.8,12.60,25,12,3,48.0,10,2.00,105,2,7,26,7.9,95,78.0,0.0,82.1
130,66,11,50.8,16.50,24,16,1,66.7,12,3.00,96,0,14,32,8.3,74,51.0,0.0,68.9,121,2007-01-20,2007,01,20,,仙台市体育館,NECブルーロケッツ,堺ブレイザーズ,楊成太,小林秀章,3,1,4,Win,98,Home,104,47,6,45.2,11.75,29,17,2,58.6,12,3.00,86,1,12,22,7.3,82,50.0,0.0,61.0
104,47,6,45.2,11.75,29,17,2,58.6,12,3.00,86,1,12,22,7.3,82,50.0,0.0,61.0,121,2007-01-20,2007,01,20,,仙台市体育館,堺ブレイザーズ,NECブルーロケッツ,中垣内祐一,酒井新悟,1,3,4,Lose,98,Away,130,66,11,50.8,16.50,24,16,1,66.7,12,3.00,96,0,14,32,8.3,74,51.0,0.0,68.9
93,40,5,43.0,13.33,21,9,2,42.9,12,4.00,78,0,7,17,5.4,69,56.0,0.0,81.2,135,2007-01-28,2007,01,28,,氷見市ふれあいスポーツセンター,JTサンダーズ,サントリーサンバーズ,ｱﾝﾄﾛﾎﾟﾌｵﾚｰｸ,栗生澤淳一,0,3,3,Lose,81,Home,112,59,7,52.7,19.67,24,13,2,54.2,8,2.67,85,4,14,11,7.5,71,54.0,0.0,76.1
112,59,7,52.7,19.67,24,13,2,54.2,8,2.67,85,4,14,11,7.5,71,54.0,0.0,76.1,135,2007-01-28,2007,01,28,,氷見市ふれあいスポーツセンター,サントリーサンバーズ,JTサンダーズ,河野克巳,森本高弘,3,0,3,Win,81,Away,93,40,5,43.0,13.33,21,9,2,42.9,12,4.00,78,0,7,17,5.4,69,56.0,0.0,81.2
90,54,6,60.0,13.50,26,13,1,50.0,8,2.00,97,7,13,27,13.6,67,45.0,0.0,67.2,128,2007-01-21,2007,01,21,,静岡県武道館,東レアローズ,パナソニックパンサーズ,矢島久徳,小林敦,3,1,4,Win,93,Home,97,51,11,52.6,12.75,24,9,6,37.5,2,0.50,82,6,15,16,10.7,80,50.0,0.0,62.5
97,51,11,52.6,12.75,24,9,6,37.5,2,0.50,82,6,15,16,10.7,80,50.0,0.0,62.5,128,2007-01-21,2007,01,21,,静岡県武道館,パナソニックパンサーズ,東レアローズ,下村護,南部正司,1,3,4,Lose,93,Away,90,54,6,60.0,13.50,26,13,1,50.0,8,2.00,97,7,13,27,13.6,67,45.0,0.0,67.2
128,66,12,51.6,16.50,25,14,5,56.0,13,3.25,101,3,15,25,8.8,87,62.0,0.0,71.3,123,2007-01-20,2007,01,20,,草薙総合運動場体育館,パナソニックパンサーズ,JTサンダーズ,下村護,南部正司,3,1,4,Win,106,Home,105,51,7,48.6,12.75,18,10,1,55.6,10,2.50,96,3,8,23,8.7,85,58.0,0.0,68.2
