No.,L,Player,Set,1,2,3,4,5,AA,AP,AE,ASucc%,AP/S,BAA,BAP,BAE,BASucc%,BP,BP/S,SVA,SVP,SVE,SVx,SVEff%,RA,Rx,Rg,RSucc%,MatchNo.,Date,Year,Month,Day,Place,Venue,Team,Op.Team,Director,Coach,Win Set,Lose Set,Total Set,Win Lose,Game time,Home Away
12,,百瀬彩夏,3,■,■,■,,,10,3,2,30.0,1.00,0,0,0,-,2,0.67,7,0,0,3,10.7,0,0.0,0.0,-,812,2015-12-13,2015,12,13,,羽村市スポーツセンター,GSS東京サンビームズ,プレステージ・インターナショナルアランマーレ,笛木彰,多治見麻子,3,0,3,Win,74,Home
15,,鈴木亜矢子,3,■,■,■,,,12,4,0,33.3,1.33,0,0,0,-,1,0.33,12,0,0,4,8.3,0,0.0,0.0,-,812,2015-12-13,2015,12,13,,羽村市スポーツセンター,GSS東京サンビームズ,プレステージ・インターナショナルアランマーレ,笛木彰,多治見麻子,3,0,3,Win,74,Home
16,,菊地めぐみ,1,,,□,,,1,0,0,0.0,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,812,2015-12-13,2015,12,13,,羽村市スポーツセンター,GSS東京サンビームズ,プレステージ・インターナショナルアランマーレ,笛木彰,多治見麻子,3,0,3,Win,74,Home
17,,石井礼,2,□,□,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,4,2.0,0.0,50.0,812,2015-12-13,2015,12,13,,羽村市スポーツセンター,GSS東京サンビームズ,プレステージ・インターナショナルアランマーレ,笛木彰,多治見麻子,3,0,3,Win,74,Home
18,,草野静奈,1,,,□,,,0,0,0,-,-,0,0,0,-,0,-,2,0,0,0,0.0,0,0.0,0.0,-,812,2015-12-13,2015,12,13,,羽村市スポーツセンター,GSS東京サンビームズ,プレステージ・インターナショナルアランマーレ,笛木彰,多治見麻子,3,0,3,Win,74,Home
20,L,柴田由夏,3,●,●,●,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,19,14.0,0.0,73.7,812,2015-12-13,2015,12,13,,羽村市スポーツセンター,GSS東京サンビームズ,プレステージ・インターナショナルアランマーレ,笛木彰,多治見麻子,3,0,3,Win,74,Home
21,,山下真理,3,■,■,■,,,36,12,1,33.3,4.00,0,0,0,-,0,-,8,0,1,2,6.2,21,9.0,0.0,42.9,812,2015-12-13,2015,12,13,,羽村市スポーツセンター,GSS東京サンビームズ,プレステージ・インターナショナルアランマーレ,笛木彰,多治見麻子,3,0,3,Win,74,Home
1,,伊藤セレナ,1,,,□,,,0,0,0,-,-,0,0,0,-,0,-,1,0,0,1,25.0,0,0.0,0.0,-,812,2015-12-13,2015,12,13,,羽村市スポーツセンター,プレステージ・インターナショナルアランマーレ,GSS東京サンビームズ,北原勉,,0,3,3,Lose,74,Away
2,,佐藤綾,3,■,■,■,,,61,16,7,26.2,5.33,15,4,3,26.7,3,1.00,10,1,0,3,15.5,0,0.0,0.0,-,812,2015-12-13,2015,12,13,,羽村市スポーツセンター,プレステージ・インターナショナルアランマーレ,GSS東京サンビームズ,北原勉,,0,3,3,Lose,74,Away
3,,佐藤円,3,■,■,■,,,1,0,0,0.0,-,0,0,0,-,2,0.67,14,1,1,3,11.1,0,0.0,0.0,-,812,2015-12-13,2015,12,13,,羽村市スポーツセンター,プレステージ・インターナショナルアランマーレ,GSS東京サンビームズ,北原勉,,0,3,3,Lose,74,Away
4,,宮下マミ,3,□,□,□,,,0,0,0,-,-,0,0,0,-,0,-,7,0,2,3,10.7,0,0.0,0.0,-,812,2015-12-13,2015,12,13,,羽村市スポーツセンター,プレステージ・インターナショナルアランマーレ,GSS東京サンビームズ,北原勉,,0,3,3,Lose,74,Away
5,,中田香澄,3,■,■,■,,,26,6,1,23.1,2.00,0,0,0,-,0,-,9,0,2,1,2.8,7,4.0,0.0,57.1,812,2015-12-13,2015,12,13,,羽村市スポーツセンター,プレステージ・インターナショナルアランマーレ,GSS東京サンビームズ,北原勉,,0,3,3,Lose,74,Away
7,,長島絵美,3,■,■,■,,,3,1,0,33.3,0.33,0,0,0,-,3,1.00,3,0,0,2,16.7,0,0.0,0.0,-,812,2015-12-13,2015,12,13,,羽村市スポーツセンター,プレステージ・インターナショナルアランマーレ,GSS東京サンビームズ,北原勉,,0,3,3,Lose,74,Away
10,,三澤未憂,3,■,■,■,,,10,2,0,20.0,0.67,0,0,0,-,0,-,6,0,1,3,12.5,42,22.0,0.0,52.4,812,2015-12-13,2015,12,13,,羽村市スポーツセンター,プレステージ・インターナショナルアランマーレ,GSS東京サンビームズ,北原勉,,0,3,3,Lose,74,Away
11,L,森寿実子,3,●,●,●,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,18,12.0,0.0,66.7,812,2015-12-13,2015,12,13,,羽村市スポーツセンター,プレステージ・インターナショナルアランマーレ,GSS東京サンビームズ,北原勉,,0,3,3,Lose,74,Away
12,,佐藤梨夏,3,■,■,■,,,23,11,2,47.8,3.67,0,0,0,-,0,-,7,0,2,3,10.7,2,2.0,0.0,100.0,812,2015-12-13,2015,12,13,,羽村市スポーツセンター,プレステージ・インターナショナルアランマーレ,GSS東京サンビームズ,北原勉,,0,3,3,Lose,74,Away
1,,野末夏子,5,■,■,■,■,■,34,14,1,41.2,2.80,0,0,0,-,1,0.20,8,1,0,4,22.5,38,23.0,0.0,60.5,813,2016-01-09,2016,01,09,,ぐんま武道館,トヨタ自動車ヴァルキューレ,ブレス浜松,加藤信也,甲斐啓祐,2,3,5,Lose,124,Home
2,,高橋那依,5,■,■,■,■,■,27,12,1,44.4,2.40,0,0,0,-,4,0.80,15,0,0,7,11.7,0,0.0,0.0,-,813,2016-01-09,2016,01,09,,ぐんま武道館,トヨタ自動車ヴァルキューレ,ブレス浜松,加藤信也,甲斐啓祐,2,3,5,Lose,124,Home
3,,田口綾菜,5,■,■,■,■,■,46,13,8,28.3,2.60,0,0,0,-,1,0.20,16,1,1,9,19.1,3,2.0,0.0,66.7,813,2016-01-09,2016,01,09,,ぐんま武道館,トヨタ自動車ヴァルキューレ,ブレス浜松,加藤信也,甲斐啓祐,2,3,5,Lose,124,Home
4,,佐藤優花,5,■,■,■,■,■,60,22,3,36.7,4.40,1,1,0,100.0,2,0.40,19,0,0,4,5.3,22,7.0,0.0,31.8,813,2016-01-09,2016,01,09,,ぐんま武道館,トヨタ自動車ヴァルキューレ,ブレス浜松,加藤信也,甲斐啓祐,2,3,5,Lose,124,Home
5,,権藤玲奈,3,,,□,□,□,14,4,1,28.6,1.33,0,0,0,-,1,0.33,0,0,0,0,-,0,0.0,0.0,-,813,2016-01-09,2016,01,09,,ぐんま武道館,トヨタ自動車ヴァルキューレ,ブレス浜松,加藤信也,甲斐啓祐,2,3,5,Lose,124,Home
6,,佐藤仁美,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,813,2016-01-09,2016,01,09,,ぐんま武道館,トヨタ自動車ヴァルキューレ,ブレス浜松,加藤信也,甲斐啓祐,2,3,5,Lose,124,Home
7,,後藤真利,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,813,2016-01-09,2016,01,09,,ぐんま武道館,トヨタ自動車ヴァルキューレ,ブレス浜松,加藤信也,甲斐啓祐,2,3,5,Lose,124,Home
8,,松尾妃七菜,5,■,■,■,■,■,2,0,0,0.0,-,0,0,0,-,0,-,21,0,0,5,6.0,0,0.0,0.0,-,813,2016-01-09,2016,01,09,,ぐんま武道館,トヨタ自動車ヴァルキューレ,ブレス浜松,加藤信也,甲斐啓祐,2,3,5,Lose,124,Home
10,L,浅野愛美,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,813,2016-01-09,2016,01,09,,ぐんま武道館,トヨタ自動車ヴァルキューレ,ブレス浜松,加藤信也,甲斐啓祐,2,3,5,Lose,124,Home
11,L,大橋亜美,5,●,●,●,●,●,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,24,13.0,0.0,54.2,813,2016-01-09,2016,01,09,,ぐんま武道館,トヨタ自動車ヴァルキューレ,ブレス浜松,加藤信也,甲斐啓祐,2,3,5,Lose,124,Home
13,,竹内碧,4,,□,□,□,□,0,0,0,-,-,0,0,0,-,0,-,8,0,0,6,18.8,0,0.0,0.0,-,813,2016-01-09,2016,01,09,,ぐんま武道館,トヨタ自動車ヴァルキューレ,ブレス浜松,加藤信也,甲斐啓祐,2,3,5,Lose,124,Home
16,,梅木瞳,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,813,2016-01-09,2016,01,09,,ぐんま武道館,トヨタ自動車ヴァルキューレ,ブレス浜松,加藤信也,甲斐啓祐,2,3,5,Lose,124,Home
17,,下田梨生,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,813,2016-01-09,2016,01,09,,ぐんま武道館,トヨタ自動車ヴァルキューレ,ブレス浜松,加藤信也,甲斐啓祐,2,3,5,Lose,124,Home
18,,浅野美波,5,■,■,■,■,■,26,11,3,42.3,2.20,0,0,0,-,0,-,17,0,2,8,11.8,17,6.0,0.0,35.3,813,2016-01-09,2016,01,09,,ぐんま武道館,トヨタ自動車ヴァルキューレ,ブレス浜松,加藤信也,甲斐啓祐,2,3,5,Lose,124,Home
1,L,中村英里子,5,〇,〇,〇,〇,〇,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,813,2016-01-09,2016,01,09,,ぐんま武道館,ブレス浜松,トヨタ自動車ヴァルキューレ,藤原道生,,3,2,5,Win,124,Away
3,,和途綾香,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,813,2016-01-09,2016,01,09,,ぐんま武道館,ブレス浜松,トヨタ自動車ヴァルキューレ,藤原道生,,3,2,5,Win,124,Away
5,,菅井美貴,5,■,■,■,■,■,10,1,0,10.0,0.20,0,0,0,-,1,0.20,22,0,0,10,11.4,6,3.0,0.0,50.0,813,2016-01-09,2016,01,09,,ぐんま武道館,ブレス浜松,トヨタ自動車ヴァルキューレ,藤原道生,,3,2,5,Win,124,Away
6,,柴小屋志織,5,■,■,■,■,■,49,18,2,36.7,3.60,0,0,0,-,3,0.60,16,0,0,5,7.8,1,0.0,0.0,0.0,813,2016-01-09,2016,01,09,,ぐんま武道館,ブレス浜松,トヨタ自動車ヴァルキューレ,藤原道生,,3,2,5,Win,124,Away
7,L,徳田亜留美,5,●,●,●,●,●,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,17,14.0,0.0,82.4,813,2016-01-09,2016,01,09,,ぐんま武道館,ブレス浜松,トヨタ自動車ヴァルキューレ,藤原道生,,3,2,5,Win,124,Away
8,,菅原麻衣,5,■,■,■,■,■,37,13,1,35.1,2.60,0,0,0,-,2,0.40,10,0,0,7,17.5,0,0.0,0.0,-,813,2016-01-09,2016,01,09,,ぐんま武道館,ブレス浜松,トヨタ自動車ヴァルキューレ,藤原道生,,3,2,5,Win,124,Away
9,,山内佑里子,5,■,■,■,■,■,35,11,2,31.4,2.20,0,0,0,-,5,1.00,14,2,0,7,23.9,65,39.0,0.0,60.0,813,2016-01-09,2016,01,09,,ぐんま武道館,ブレス浜松,トヨタ自動車ヴァルキューレ,藤原道生,,3,2,5,Win,124,Away
10,,多田遥,5,■,■,■,■,■,48,13,0,27.1,2.60,0,0,0,-,2,0.40,10,0,0,7,17.5,12,1.0,0.0,8.3,813,2016-01-09,2016,01,09,,ぐんま武道館,ブレス浜松,トヨタ自動車ヴァルキューレ,藤原道生,,3,2,5,Win,124,Away
11,,高橋美佳子,4,□,,□,□,□,0,0,0,-,-,0,0,0,-,0,-,8,0,1,1,3.1,0,0.0,0.0,-,813,2016-01-09,2016,01,09,,ぐんま武道館,ブレス浜松,トヨタ自動車ヴァルキューレ,藤原道生,,3,2,5,Win,124,Away
14,,田中静香,4,□,,□,□,□,0,0,0,-,-,0,0,0,-,0,-,9,0,2,4,11.1,0,0.0,0.0,-,813,2016-01-09,2016,01,09,,ぐんま武道館,ブレス浜松,トヨタ自動車ヴァルキューレ,藤原道生,,3,2,5,Win,124,Away
17,,小野綾華,5,■,■,■,■,■,49,13,3,26.5,2.60,2,0,0,0.0,1,0.20,20,1,2,9,15.2,0,0.0,0.0,-,813,2016-01-09,2016,01,09,,ぐんま武道館,ブレス浜松,トヨタ自動車ヴァルキューレ,藤原道生,,3,2,5,Win,124,Away
1,,須崎杏,3,■,■,■,,,12,3,0,25.0,1.00,0,0,0,-,2,0.67,5,0,0,3,15.0,0,0.0,0.0,-,814,2016-01-09,2016,01,09,,ぐんま武道館,群馬銀行グリーンウイングス,プレステージ・インターナショナルアランマーレ,石原昭久,齋藤茉樹,3,0,3,Win,75,Home
2,,松尾由紀子,3,■,■,■,,,0,0,0,-,-,0,0,0,-,0,-,13,0,1,4,7.7,0,0.0,0.0,-,814,2016-01-09,2016,01,09,,ぐんま武道館,群馬銀行グリーンウイングス,プレステージ・インターナショナルアランマーレ,石原昭久,齋藤茉樹,3,0,3,Win,75,Home
3,,佐藤智美,3,■,■,■,,,23,7,3,30.4,2.33,0,0,0,-,0,-,12,0,0,8,16.7,6,3.0,0.0,50.0,814,2016-01-09,2016,01,09,,ぐんま武道館,群馬銀行グリーンウイングス,プレステージ・インターナショナルアランマーレ,石原昭久,齋藤茉樹,3,0,3,Win,75,Home
4,,小宮眸,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,814,2016-01-09,2016,01,09,,ぐんま武道館,群馬銀行グリーンウイングス,プレステージ・インターナショナルアランマーレ,石原昭久,齋藤茉樹,3,0,3,Win,75,Home
5,,先崎早織,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,814,2016-01-09,2016,01,09,,ぐんま武道館,群馬銀行グリーンウイングス,プレステージ・インターナショナルアランマーレ,石原昭久,齋藤茉樹,3,0,3,Win,75,Home
6,,矢萩ももこ,3,□,□,□,,,0,0,0,-,-,0,0,0,-,0,-,5,0,1,3,15.0,0,0.0,0.0,-,814,2016-01-09,2016,01,09,,ぐんま武道館,群馬銀行グリーンウイングス,プレステージ・インターナショナルアランマーレ,石原昭久,齋藤茉樹,3,0,3,Win,75,Home
7,,鬼頭朋子,3,■,■,■,,,18,9,0,50.0,3.00,0,0,0,-,3,1.00,11,1,2,6,20.9,2,1.0,0.0,50.0,814,2016-01-09,2016,01,09,,ぐんま武道館,群馬銀行グリーンウイングス,プレステージ・インターナショナルアランマーレ,石原昭久,齋藤茉樹,3,0,3,Win,75,Home
8,L,谷内真美,3,●,●,●,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,32,28.0,0.0,87.5,814,2016-01-09,2016,01,09,,ぐんま武道館,群馬銀行グリーンウイングス,プレステージ・インターナショナルアランマーレ,石原昭久,齋藤茉樹,3,0,3,Win,75,Home
9,L,丸山佳穂,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,814,2016-01-09,2016,01,09,,ぐんま武道館,群馬銀行グリーンウイングス,プレステージ・インターナショナルアランマーレ,石原昭久,齋藤茉樹,3,0,3,Win,75,Home
10,,柿沼杏奈,3,■,■,■,,,37,13,4,35.1,4.33,0,0,0,-,3,1.00,7,1,0,5,32.1,9,6.0,0.0,66.7,814,2016-01-09,2016,01,09,,ぐんま武道館,群馬銀行グリーンウイングス,プレステージ・インターナショナルアランマーレ,石原昭久,齋藤茉樹,3,0,3,Win,75,Home
11,,齋藤朱音,3,□,□,□,,,0,0,0,-,-,0,0,0,-,0,-,5,0,0,4,20.0,1,1.0,0.0,100.0,814,2016-01-09,2016,01,09,,ぐんま武道館,群馬銀行グリーンウイングス,プレステージ・インターナショナルアランマーレ,石原昭久,齋藤茉樹,3,0,3,Win,75,Home
13,,三好紗弥香,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,814,2016-01-09,2016,01,09,,ぐんま武道館,群馬銀行グリーンウイングス,プレステージ・インターナショナルアランマーレ,石原昭久,齋藤茉樹,3,0,3,Win,75,Home
14,,鈴木日葵,1,,,□,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,814,2016-01-09,2016,01,09,,ぐんま武道館,群馬銀行グリーンウイングス,プレステージ・インターナショナルアランマーレ,石原昭久,齋藤茉樹,3,0,3,Win,75,Home
16,,小林愛里,3,■,■,■,,,27,11,4,40.7,3.67,1,0,0,0.0,1,0.33,16,1,0,7,17.2,0,0.0,0.0,-,814,2016-01-09,2016,01,09,,ぐんま武道館,群馬銀行グリーンウイングス,プレステージ・インターナショナルアランマーレ,石原昭久,齋藤茉樹,3,0,3,Win,75,Home
1,,伊藤セレナ,3,□,□,■,,,15,2,1,13.3,0.67,0,0,0,-,0,-,5,0,1,2,10.0,17,5.0,0.0,29.4,814,2016-01-09,2016,01,09,,ぐんま武道館,プレステージ・インターナショナルアランマーレ,群馬銀行グリーンウイングス,北原勉,,0,3,3,Lose,75,Away
2,,佐藤綾,3,■,■,■,,,52,20,6,38.5,6.67,11,2,2,18.2,0,-,11,0,1,4,9.1,1,0.0,0.0,0.0,814,2016-01-09,2016,01,09,,ぐんま武道館,プレステージ・インターナショナルアランマーレ,群馬銀行グリーンウイングス,北原勉,,0,3,3,Lose,75,Away
3,,佐藤円,3,■,■,■,,,0,0,0,-,-,0,0,0,-,0,-,6,0,1,1,4.2,0,0.0,0.0,-,814,2016-01-09,2016,01,09,,ぐんま武道館,プレステージ・インターナショナルアランマーレ,群馬銀行グリーンウイングス,北原勉,,0,3,3,Lose,75,Away
4,,宮下マミ,3,□,□,□,,,0,0,0,-,-,0,0,0,-,0,-,3,0,0,0,0.0,0,0.0,0.0,-,814,2016-01-09,2016,01,09,,ぐんま武道館,プレステージ・インターナショナルアランマーレ,群馬銀行グリーンウイングス,北原勉,,0,3,3,Lose,75,Away
5,,中田香澄,3,■,■,■,,,23,7,1,30.4,2.33,0,0,0,-,0,-,14,0,1,1,1.8,26,4.0,0.0,15.4,814,2016-01-09,2016,01,09,,ぐんま武道館,プレステージ・インターナショナルアランマーレ,群馬銀行グリーンウイングス,北原勉,,0,3,3,Lose,75,Away
7,,長島絵美,3,■,■,■,,,4,1,0,25.0,0.33,0,0,0,-,1,0.33,5,0,1,0,0.0,0,0.0,0.0,-,814,2016-01-09,2016,01,09,,ぐんま武道館,プレステージ・インターナショナルアランマーレ,群馬銀行グリーンウイングス,北原勉,,0,3,3,Lose,75,Away
10,,三澤未憂,2,■,■,,,,6,1,1,16.7,0.50,0,0,0,-,0,-,3,0,0,1,8.3,7,4.0,0.0,57.1,814,2016-01-09,2016,01,09,,ぐんま武道館,プレステージ・インターナショナルアランマーレ,群馬銀行グリーンウイングス,北原勉,,0,3,3,Lose,75,Away
11,L,森寿実子,3,●,●,●,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,16,14.0,0.0,87.5,814,2016-01-09,2016,01,09,,ぐんま武道館,プレステージ・インターナショナルアランマーレ,群馬銀行グリーンウイングス,北原勉,,0,3,3,Lose,75,Away
12,,佐藤梨夏,3,■,■,■,,,14,4,1,28.6,1.33,0,0,0,-,0,-,8,0,2,2,6.2,1,0.0,0.0,0.0,814,2016-01-09,2016,01,09,,ぐんま武道館,プレステージ・インターナショナルアランマーレ,群馬銀行グリーンウイングス,北原勉,,0,3,3,Lose,75,Away
18,,佐藤千咲,1,,,□,,,1,0,0,0.0,-,0,0,0,-,0,-,2,0,0,0,0.0,0,0.0,0.0,-,814,2016-01-09,2016,01,09,,ぐんま武道館,プレステージ・インターナショナルアランマーレ,群馬銀行グリーンウイングス,北原勉,,0,3,3,Lose,75,Away
1,,伊藤セレナ,3,■,■,■,,,19,4,0,21.1,1.33,0,0,0,-,0,-,5,0,0,2,10.0,24,13.0,0.0,54.2,815,2016-01-10,2016,01,10,,ぐんま武道館,プレステージ・インターナショナルアランマーレ,ブレス浜松,北原勉,,0,3,3,Lose,66,Home
2,,佐藤綾,3,■,■,■,,,54,12,9,22.2,4.00,16,1,4,6.2,1,0.33,8,0,1,3,9.4,0,0.0,0.0,-,815,2016-01-10,2016,01,10,,ぐんま武道館,プレステージ・インターナショナルアランマーレ,ブレス浜松,北原勉,,0,3,3,Lose,66,Home
3,,佐藤円,1,,□,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,815,2016-01-10,2016,01,10,,ぐんま武道館,プレステージ・インターナショナルアランマーレ,ブレス浜松,北原勉,,0,3,3,Lose,66,Home
4,,宮下マミ,3,□,□,□,,,0,0,0,-,-,0,0,0,-,0,-,6,0,2,3,12.5,0,0.0,0.0,-,815,2016-01-10,2016,01,10,,ぐんま武道館,プレステージ・インターナショナルアランマーレ,ブレス浜松,北原勉,,0,3,3,Lose,66,Home
5,,中田香澄,3,■,■,■,,,21,5,2,23.8,1.67,0,0,0,-,1,0.33,9,0,1,1,2.8,24,12.0,0.0,50.0,815,2016-01-10,2016,01,10,,ぐんま武道館,プレステージ・インターナショナルアランマーレ,ブレス浜松,北原勉,,0,3,3,Lose,66,Home
7,,長島絵美,3,■,■,■,,,2,1,0,50.0,0.33,0,0,0,-,2,0.67,4,0,0,1,6.2,0,0.0,0.0,-,815,2016-01-10,2016,01,10,,ぐんま武道館,プレステージ・インターナショナルアランマーレ,ブレス浜松,北原勉,,0,3,3,Lose,66,Home
10,,三澤未憂,2,□,□,,,,7,0,0,0.0,-,0,0,0,-,0,-,2,0,0,1,12.5,4,4.0,0.0,100.0,815,2016-01-10,2016,01,10,,ぐんま武道館,プレステージ・インターナショナルアランマーレ,ブレス浜松,北原勉,,0,3,3,Lose,66,Home
11,L,森寿実子,3,●,●,●,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,13,10.0,0.0,76.9,815,2016-01-10,2016,01,10,,ぐんま武道館,プレステージ・インターナショナルアランマーレ,ブレス浜松,北原勉,,0,3,3,Lose,66,Home
12,,佐藤梨夏,3,■,■,■,,,17,5,2,29.4,1.67,0,0,0,-,0,-,4,0,2,1,6.2,1,0.0,0.0,0.0,815,2016-01-10,2016,01,10,,ぐんま武道館,プレステージ・インターナショナルアランマーレ,ブレス浜松,北原勉,,0,3,3,Lose,66,Home
18,,佐藤千咲,3,■,■,■,,,0,0,0,-,-,0,0,0,-,0,-,5,0,0,1,5.0,0,0.0,0.0,-,815,2016-01-10,2016,01,10,,ぐんま武道館,プレステージ・インターナショナルアランマーレ,ブレス浜松,北原勉,,0,3,3,Lose,66,Home
1,,中村英里子,1,,,□,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,815,2016-01-10,2016,01,10,,ぐんま武道館,ブレス浜松,プレステージ・インターナショナルアランマーレ,藤原道生,,3,0,3,Win,66,Away
3,,和途綾香,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,815,2016-01-10,2016,01,10,,ぐんま武道館,ブレス浜松,プレステージ・インターナショナルアランマーレ,藤原道生,,3,0,3,Win,66,Away
5,,菅井美貴,3,■,■,■,,,6,3,0,50.0,1.00,0,0,0,-,0,-,5,0,0,3,15.0,0,0.0,0.0,-,815,2016-01-10,2016,01,10,,ぐんま武道館,ブレス浜松,プレステージ・インターナショナルアランマーレ,藤原道生,,3,0,3,Win,66,Away
6,,柴小屋志織,3,■,■,■,,,25,10,1,40.0,3.33,0,0,0,-,1,0.33,13,3,1,2,25.4,0,0.0,0.0,-,815,2016-01-10,2016,01,10,,ぐんま武道館,ブレス浜松,プレステージ・インターナショナルアランマーレ,藤原道生,,3,0,3,Win,66,Away
7,L,徳田亜留美,3,●,●,●,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,17,13.0,0.0,76.5,815,2016-01-10,2016,01,10,,ぐんま武道館,ブレス浜松,プレステージ・インターナショナルアランマーレ,藤原道生,,3,0,3,Win,66,Away
8,,菅原麻衣,3,■,■,■,,,16,5,1,31.2,1.67,0,0,0,-,0,-,13,0,0,5,9.6,0,0.0,0.0,-,815,2016-01-10,2016,01,10,,ぐんま武道館,ブレス浜松,プレステージ・インターナショナルアランマーレ,藤原道生,,3,0,3,Win,66,Away
9,,山内佑里子,3,■,■,■,,,18,6,1,33.3,2.00,0,0,0,-,2,0.67,10,2,1,2,23.0,11,6.0,0.0,54.5,815,2016-01-10,2016,01,10,,ぐんま武道館,ブレス浜松,プレステージ・インターナショナルアランマーレ,藤原道生,,3,0,3,Win,66,Away
10,,多田遥,3,■,■,■,,,26,8,1,30.8,2.67,0,0,0,-,1,0.33,15,0,1,5,8.3,9,5.0,0.0,55.6,815,2016-01-10,2016,01,10,,ぐんま武道館,ブレス浜松,プレステージ・インターナショナルアランマーレ,藤原道生,,3,0,3,Win,66,Away
11,,高橋美佳子,1,,,□,,,0,0,0,-,-,0,0,0,-,0,-,1,0,0,0,0.0,0,0.0,0.0,-,815,2016-01-10,2016,01,10,,ぐんま武道館,ブレス浜松,プレステージ・インターナショナルアランマーレ,藤原道生,,3,0,3,Win,66,Away
14,,田中静香,1,,,□,,,0,0,0,-,-,0,0,0,-,0,-,2,0,0,1,12.5,0,0.0,0.0,-,815,2016-01-10,2016,01,10,,ぐんま武道館,ブレス浜松,プレステージ・インターナショナルアランマーレ,藤原道生,,3,0,3,Win,66,Away
17,,小野綾華,3,■,■,■,,,24,8,0,33.3,2.67,1,0,0,0.0,0,-,15,2,1,6,22.0,0,0.0,0.0,-,815,2016-01-10,2016,01,10,,ぐんま武道館,ブレス浜松,プレステージ・インターナショナルアランマーレ,藤原道生,,3,0,3,Win,66,Away
1,,須崎杏,5,■,■,■,■,■,22,6,0,27.3,1.20,0,0,0,-,1,0.20,8,1,0,4,22.5,1,0.0,0.0,0.0,816,2016-01-10,2016,01,10,,ぐんま武道館,群馬銀行グリーンウイングス,GSS東京サンビームズ,石原昭久,齋藤茉樹,2,3,5,Lose,121,Home
2,,松尾由紀子,5,■,■,■,■,■,1,0,0,0.0,-,0,0,0,-,0,-,18,0,1,8,11.1,0,0.0,0.0,-,816,2016-01-10,2016,01,10,,ぐんま武道館,群馬銀行グリーンウイングス,GSS東京サンビームズ,石原昭久,齋藤茉樹,2,3,5,Lose,121,Home
3,,佐藤智美,5,■,■,■,■,■,63,17,4,27.0,3.40,0,0,0,-,3,0.60,5,0,2,3,15.0,40,24.0,0.0,60.0,816,2016-01-10,2016,01,10,,ぐんま武道館,群馬銀行グリーンウイングス,GSS東京サンビームズ,石原昭久,齋藤茉樹,2,3,5,Lose,121,Home
4,,小宮眸,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,816,2016-01-10,2016,01,10,,ぐんま武道館,群馬銀行グリーンウイングス,GSS東京サンビームズ,石原昭久,齋藤茉樹,2,3,5,Lose,121,Home
5,,先崎早織,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,816,2016-01-10,2016,01,10,,ぐんま武道館,群馬銀行グリーンウイングス,GSS東京サンビームズ,石原昭久,齋藤茉樹,2,3,5,Lose,121,Home
6,,矢萩ももこ,5,□,□,□,□,□,0,0,0,-,-,0,0,0,-,0,-,9,0,0,6,16.7,0,0.0,0.0,-,816,2016-01-10,2016,01,10,,ぐんま武道館,群馬銀行グリーンウイングス,GSS東京サンビームズ,石原昭久,齋藤茉樹,2,3,5,Lose,121,Home
