AA,AP,AE,ASucc%,AP/S,BAA,BAP,BAE,BASucc%,BP,BP/S,SVA,SVP,SVE,SVx,SVEff%,RA,Rx,Rg,RSucc%,MatchNo.,Date,Year,Month,Day,Place,Venue,Team,Op.Team,Director,Coach,Win Set,Lose Set,Total Set,Win Lose,Game time,Home Away,OpAA,OpAP,OpAE,OpASucc%,OpAP/S,OpBAA,OpBAP,OpBAE,OpBASucc%,OpBP,OpBP/S,OpSVA,OpSVP,OpSVE,OpSVx,OpSVEff%,OpRA,OpRx,OpRg,OpRSucc%
163,43,12,26.4,8.60,0,0,0,-,5,1.00,105,7,3,41,15.3,82,40.0,0.0,48.8,835,2016-02-14,2016,02,14,,酒田市国体記念体育館,トヨタ自動車ヴァルキューレ,群馬銀行グリーンウイングス,加藤信也,金子健一郎,3,2,5,Win,108,Home,195,73,24,37.4,14.60,21,5,6,23.8,5,1.00,103,4,20,42,13.5,101,60.0,0.0,59.4
195,73,24,37.4,14.60,21,5,6,23.8,5,1.00,103,4,20,42,13.5,101,60.0,0.0,59.4,835,2016-02-14,2016,02,14,,酒田市国体記念体育館,群馬銀行グリーンウイングス,トヨタ自動車ヴァルキューレ,石原昭久,齋藤茉樹,2,3,5,Lose,108,Away,163,43,12,26.4,8.60,0,0,0,-,5,1.00,105,7,3,41,15.3,82,40.0,0.0,48.8
224,67,24,29.9,13.40,50,14,11,28.0,8,1.60,123,6,12,50,14.7,106,44.0,0.0,41.5,836,2016-02-14,2016,02,14,,酒田市国体記念体育館,プレステージ・インターナショナルアランマーレ,GSS東京サンビームズ,北原勉,,2,3,5,Lose,145,Home,254,64,26,25.2,12.80,4,0,2,0.0,7,1.40,117,4,8,62,16.5,107,57.0,0.0,53.3
254,64,26,25.2,12.80,4,0,2,0.0,7,1.40,117,4,8,62,16.5,107,57.0,0.0,53.3,836,2016-02-14,2016,02,14,,酒田市国体記念体育館,GSS東京サンビームズ,プレステージ・インターナショナルアランマーレ,笛木彰,多治見麻子,3,2,5,Win,145,Away,224,67,24,29.9,13.40,50,14,11,28.0,8,1.60,123,6,12,50,14.7,106,44.0,0.0,41.5
172,40,22,23.3,13.33,29,6,7,20.7,6,2.00,77,2,2,32,12.5,80,32.0,0.0,40.0,837,2016-02-20,2016,02,20,,サーラグリーンアリーナ（浜北総合体育館）,プレステージ・インターナショナルアランマーレ,群馬銀行グリーンウイングス,北原勉,大石有希,0,3,3,Lose,100,Home,167,50,17,29.9,16.67,12,2,2,16.7,6,2.00,85,6,5,42,18.0,75,43.0,0.0,57.3
167,50,17,29.9,16.67,12,2,2,16.7,6,2.00,85,6,5,42,18.0,75,43.0,0.0,57.3,837,2016-02-20,2016,02,20,,サーラグリーンアリーナ（浜北総合体育館）,群馬銀行グリーンウイングス,プレステージ・インターナショナルアランマーレ,石原昭久,齋藤茉樹,3,0,3,Win,100,Away,172,40,22,23.3,13.33,29,6,7,20.7,6,2.00,77,2,2,32,12.5,80,32.0,0.0,40.0
150,51,12,34.0,17.00,0,0,0,-,6,2.00,75,3,5,27,12.5,69,44.0,0.0,63.8,838,2016-02-20,2016,02,20,,サーラグリーンアリーナ（浜北総合体育館）,ブレス浜松,トヨタ自動車ヴァルキューレ,藤原道生,,3,0,3,Win,84,Home,145,45,13,31.0,15.00,4,3,0,75.0,2,0.67,72,4,2,22,12.4,69,40.0,0.0,58.0
145,45,13,31.0,15.00,4,3,0,75.0,2,0.67,72,4,2,22,12.4,69,40.0,0.0,58.0,838,2016-02-20,2016,02,20,,サーラグリーンアリーナ（浜北総合体育館）,トヨタ自動車ヴァルキューレ,ブレス浜松,加藤信也,金子健一郎,0,3,3,Lose,84,Away,150,51,12,34.0,17.00,0,0,0,-,6,2.00,75,3,5,27,12.5,69,44.0,0.0,63.8
172,45,12,26.2,11.25,0,0,0,-,9,2.25,95,2,8,37,11.6,76,38.0,0.0,50.0,839,2016-02-21,2016,02,21,,サーラグリーンアリーナ（浜北総合体育館）,GSS東京サンビームズ,群馬銀行グリーンウイングス,笛木彰,多治見麻子,3,1,4,Win,106,Home,195,49,20,25.1,12.25,9,2,2,22.2,6,1.50,87,6,11,32,14.7,86,48.0,0.0,55.8
195,49,20,25.1,12.25,9,2,2,22.2,6,1.50,87,6,11,32,14.7,86,48.0,0.0,55.8,839,2016-02-21,2016,02,21,,サーラグリーンアリーナ（浜北総合体育館）,群馬銀行グリーンウイングス,GSS東京サンビームズ,石原昭久,齋藤茉樹,1,3,4,Lose,106,Away,172,45,12,26.2,11.25,0,0,0,-,9,2.25,95,2,8,37,11.6,76,38.0,0.0,50.0
108,49,4,45.4,16.33,0,0,0,-,4,1.33,74,2,4,25,10.6,54,39.0,0.0,72.2,840,2016-02-21,2016,02,21,,サーラグリーンアリーナ（浜北総合体育館）,ブレス浜松,プレステージ・インターナショナルアランマーレ,藤原道生,,3,0,3,Win,74,Home,122,41,15,33.6,13.67,24,8,6,33.3,3,1.00,59,2,5,13,8.2,70,43.0,0.0,61.4
122,41,15,33.6,13.67,24,8,6,33.3,3,1.00,59,2,5,13,8.2,70,43.0,0.0,61.4,840,2016-02-21,2016,02,21,,サーラグリーンアリーナ（浜北総合体育館）,プレステージ・インターナショナルアランマーレ,ブレス浜松,北原勉,,0,3,3,Lose,74,Away,108,49,4,45.4,16.33,0,0,0,-,4,1.33,74,2,4,25,10.6,54,39.0,0.0,72.2
