No.,L,Player,Set,1,2,3,4,5,AA,AP,AE,ASucc%,AP/S,BAA,BAP,BAE,BASucc%,BP,BP/S,SVA,SVP,SVE,SVx,SVEff%,RA,Rx,Rg,RSucc%,MatchNo.,Date,Year,Month,Day,Place,Venue,Team,Op.Team,Director,Coach,Win Set,Lose Set,Total Set,Win Lose,Get Point,Lose Point,Game Time,Start Time,End Time,Spectators,Jury,Chief Umpire,Sub Umpire,Judgeman,Home Away
3,,池田颯太,4,■,■,■,■,,25,5,1,20.0,1.25,15,1,1,6.7,0,-,19,0,1,12,14.5,0,0.0,0.0,-,143,2021-11-13,2021,11,13,長野県,松本市総合体育館,VC長野トライデンツ,サントリーサンバーズ,松本隆義,宮澤武吉,1,3,4,Lose,81,95,104,13:00,15:00,1220,村上成司,浅井唯由,西山尚幸,片平知之,Home
4,,中村竜輔,4,■,■,■,■,,12,6,1,50.0,1.50,0,0,0,-,2,0.50,8,0,1,0,-3.1,0,0.0,0.0,-,143,2021-11-13,2021,11,13,長野県,松本市総合体育館,VC長野トライデンツ,サントリーサンバーズ,松本隆義,宮澤武吉,1,3,4,Lose,81,95,104,13:00,15:00,1220,村上成司,浅井唯由,西山尚幸,片平知之,Home
5,,笠利真吾,4,■,■,■,■,,27,16,1,59.3,4.00,1,1,0,100.0,1,0.25,15,0,1,5,6.7,18,8.0,2.0,50.0,143,2021-11-13,2021,11,13,長野県,松本市総合体育館,VC長野トライデンツ,サントリーサンバーズ,松本隆義,宮澤武吉,1,3,4,Lose,81,95,104,13:00,15:00,1220,村上成司,浅井唯由,西山尚幸,片平知之,Home
6,,伊藤樹,1,,,,□,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,3,0.0,1.0,16.7,143,2021-11-13,2021,11,13,長野県,松本市総合体育館,VC長野トライデンツ,サントリーサンバーズ,松本隆義,宮澤武吉,1,3,4,Lose,81,95,104,13:00,15:00,1220,村上成司,浅井唯由,西山尚幸,片平知之,Home
7,,戸嵜嵩大,4,■,■,■,■,,32,11,2,34.4,2.75,11,2,2,18.2,3,0.75,13,0,4,2,-3.8,21,9.0,5.0,54.8,143,2021-11-13,2021,11,13,長野県,松本市総合体育館,VC長野トライデンツ,サントリーサンバーズ,松本隆義,宮澤武吉,1,3,4,Lose,81,95,104,13:00,15:00,1220,村上成司,浅井唯由,西山尚幸,片平知之,Home
8,,河東祐大,4,■,■,■,■,,1,0,0,0.0,-,0,0,0,-,1,0.25,11,0,0,1,2.3,2,0.0,0.0,0.0,143,2021-11-13,2021,11,13,長野県,松本市総合体育館,VC長野トライデンツ,サントリーサンバーズ,松本隆義,宮澤武吉,1,3,4,Lose,81,95,104,13:00,15:00,1220,村上成司,浅井唯由,西山尚幸,片平知之,Home
9,,池田幸太,1,,,,□,,3,1,0,33.3,1.00,0,0,0,-,0,-,0,0,0,0,-,1,0.0,0.0,0.0,143,2021-11-13,2021,11,13,長野県,松本市総合体育館,VC長野トライデンツ,サントリーサンバーズ,松本隆義,宮澤武吉,1,3,4,Lose,81,95,104,13:00,15:00,1220,村上成司,浅井唯由,西山尚幸,片平知之,Home
10,,ヌルムルキリヴァン,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,143,2021-11-13,2021,11,13,長野県,松本市総合体育館,VC長野トライデンツ,サントリーサンバーズ,松本隆義,宮澤武吉,1,3,4,Lose,81,95,104,13:00,15:00,1220,村上成司,浅井唯由,西山尚幸,片平知之,Home
13,,椿芽久,1,,,□,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,143,2021-11-13,2021,11,13,長野県,松本市総合体育館,VC長野トライデンツ,サントリーサンバーズ,松本隆義,宮澤武吉,1,3,4,Lose,81,95,104,13:00,15:00,1220,村上成司,浅井唯由,西山尚幸,片平知之,Home
14,,矢貫龍馬,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,143,2021-11-13,2021,11,13,長野県,松本市総合体育館,VC長野トライデンツ,サントリーサンバーズ,松本隆義,宮澤武吉,1,3,4,Lose,81,95,104,13:00,15:00,1220,村上成司,浅井唯由,西山尚幸,片平知之,Home
15,,波佐間泰平,2,□,,□,,,0,0,0,-,-,0,0,0,-,0,-,3,0,0,2,16.7,0,0.0,0.0,-,143,2021-11-13,2021,11,13,長野県,松本市総合体育館,VC長野トライデンツ,サントリーサンバーズ,松本隆義,宮澤武吉,1,3,4,Lose,81,95,104,13:00,15:00,1220,村上成司,浅井唯由,西山尚幸,片平知之,Home
16,,森崎健史,4,■,■,■,■,,10,7,0,70.0,1.75,0,0,0,-,1,0.25,13,0,4,4,0.0,2,1.0,1.0,75.0,143,2021-11-13,2021,11,13,長野県,松本市総合体育館,VC長野トライデンツ,サントリーサンバーズ,松本隆義,宮澤武吉,1,3,4,Lose,81,95,104,13:00,15:00,1220,村上成司,浅井唯由,西山尚幸,片平知之,Home
22,L,角雅也,4,●,●,●,●,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,27,11.0,3.0,46.3,143,2021-11-13,2021,11,13,長野県,松本市総合体育館,VC長野トライデンツ,サントリーサンバーズ,松本隆義,宮澤武吉,1,3,4,Lose,81,95,104,13:00,15:00,1220,村上成司,浅井唯由,西山尚幸,片平知之,Home
1,L,鶴田大樹,4,●,●,●,●,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,18,11.0,2.0,66.7,143,2021-11-13,2021,11,13,長野県,松本市総合体育館,サントリーサンバーズ,VC長野トライデンツ,山村宏太,米山達也,3,1,4,Win,95,81,104,13:00,15:00,1220,村上成司,浅井唯由,西山尚幸,片平知之,Away
3,,小野遥輝,4,■,■,■,■,,9,7,0,77.8,1.75,0,0,0,-,2,0.50,13,1,3,5,11.5,0,0.0,0.0,-,143,2021-11-13,2021,11,13,長野県,松本市総合体育館,サントリーサンバーズ,VC長野トライデンツ,山村宏太,米山達也,3,1,4,Win,95,81,104,13:00,15:00,1220,村上成司,浅井唯由,西山尚幸,片平知之,Away
6,,彭世坤,4,■,■,■,■,,11,6,1,54.5,1.50,0,0,0,-,1,0.25,17,1,2,6,11.8,0,0.0,0.0,-,143,2021-11-13,2021,11,13,長野県,松本市総合体育館,サントリーサンバーズ,VC長野トライデンツ,山村宏太,米山達也,3,1,4,Win,95,81,104,13:00,15:00,1220,村上成司,浅井唯由,西山尚幸,片平知之,Away
7,,デアルマスアライン,4,■,■,■,■,,40,19,1,47.5,4.75,16,7,1,43.8,2,0.50,20,2,6,7,11.2,0,0.0,0.0,-,143,2021-11-13,2021,11,13,長野県,松本市総合体育館,サントリーサンバーズ,VC長野トライデンツ,山村宏太,米山達也,3,1,4,Win,95,81,104,13:00,15:00,1220,村上成司,浅井唯由,西山尚幸,片平知之,Away
8,,柳田将洋,4,■,■,■,■,,28,15,0,53.6,3.75,11,6,0,54.5,0,-,20,3,2,7,21.2,12,4.0,1.0,37.5,143,2021-11-13,2021,11,13,長野県,松本市総合体育館,サントリーサンバーズ,VC長野トライデンツ,山村宏太,米山達也,3,1,4,Win,95,81,104,13:00,15:00,1220,村上成司,浅井唯由,西山尚幸,片平知之,Away
9,,大宅真樹,4,■,■,■,■,,1,1,0,100.0,0.25,0,0,0,-,0,-,14,0,3,4,1.8,0,0.0,0.0,-,143,2021-11-13,2021,11,13,長野県,松本市総合体育館,サントリーサンバーズ,VC長野トライデンツ,山村宏太,米山達也,3,1,4,Win,95,81,104,13:00,15:00,1220,村上成司,浅井唯由,西山尚幸,片平知之,Away
10,,藤中謙也,4,■,■,■,■,,23,12,2,52.2,3.00,8,4,1,50.0,0,-,9,0,1,0,-2.8,41,20.0,7.0,57.3,143,2021-11-13,2021,11,13,長野県,松本市総合体育館,サントリーサンバーズ,VC長野トライデンツ,山村宏太,米山達也,3,1,4,Win,95,81,104,13:00,15:00,1220,村上成司,浅井唯由,西山尚幸,片平知之,Away
12,,佐藤謙次,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,143,2021-11-13,2021,11,13,長野県,松本市総合体育館,サントリーサンバーズ,VC長野トライデンツ,山村宏太,米山達也,3,1,4,Win,95,81,104,13:00,15:00,1220,村上成司,浅井唯由,西山尚幸,片平知之,Away
14,,加藤久典,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,143,2021-11-13,2021,11,13,長野県,松本市総合体育館,サントリーサンバーズ,VC長野トライデンツ,山村宏太,米山達也,3,1,4,Win,95,81,104,13:00,15:00,1220,村上成司,浅井唯由,西山尚幸,片平知之,Away
15,L,喜入祥充,4,〇,〇,〇,〇,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,143,2021-11-13,2021,11,13,長野県,松本市総合体育館,サントリーサンバーズ,VC長野トライデンツ,山村宏太,米山達也,3,1,4,Win,95,81,104,13:00,15:00,1220,村上成司,浅井唯由,西山尚幸,片平知之,Away
18,,小川猛,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,143,2021-11-13,2021,11,13,長野県,松本市総合体育館,サントリーサンバーズ,VC長野トライデンツ,山村宏太,米山達也,3,1,4,Win,95,81,104,13:00,15:00,1220,村上成司,浅井唯由,西山尚幸,片平知之,Away
19,,栗山雅史,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,143,2021-11-13,2021,11,13,長野県,松本市総合体育館,サントリーサンバーズ,VC長野トライデンツ,山村宏太,米山達也,3,1,4,Win,95,81,104,13:00,15:00,1220,村上成司,浅井唯由,西山尚幸,片平知之,Away
20,,西田寛基,2,,,□,□,,0,0,0,-,-,0,0,0,-,0,-,1,0,0,0,0.0,0,0.0,0.0,-,143,2021-11-13,2021,11,13,長野県,松本市総合体育館,サントリーサンバーズ,VC長野トライデンツ,山村宏太,米山達也,3,1,4,Win,95,81,104,13:00,15:00,1220,村上成司,浅井唯由,西山尚幸,片平知之,Away
91,,バロッティアルパッド,4,□,□,□,□,,2,2,0,100.0,0.50,0,0,0,-,1,0.25,0,0,0,0,-,0,0.0,0.0,-,143,2021-11-13,2021,11,13,長野県,松本市総合体育館,サントリーサンバーズ,VC長野トライデンツ,山村宏太,米山達也,3,1,4,Win,95,81,104,13:00,15:00,1220,村上成司,浅井唯由,西山尚幸,片平知之,Away
2,,須貝祐介,1,□,,,,,7,3,1,42.9,3.00,1,0,0,0.0,0,-,2,0,0,0,0.0,0,0.0,0.0,-,146,2021-11-14,2021,11,14,長野県,松本市総合体育館,VC長野トライデンツ,サントリーサンバーズ,松本隆義,宮澤武吉,0,3,3,Lose,49,75,71,12:00,13:24,1270,村上成司,森口豊,西山尚幸,橋詰清美,Home
3,,池田颯太,3,■,■,■,,,20,9,0,45.0,3.00,12,7,0,58.3,0,-,7,0,2,3,3.6,0,0.0,0.0,-,146,2021-11-14,2021,11,14,長野県,松本市総合体育館,VC長野トライデンツ,サントリーサンバーズ,松本隆義,宮澤武吉,0,3,3,Lose,49,75,71,12:00,13:24,1270,村上成司,森口豊,西山尚幸,橋詰清美,Home
4,,中村竜輔,3,■,■,■,,,5,2,0,40.0,0.67,0,0,0,-,0,-,5,0,1,0,-5.0,1,0.0,1.0,50.0,146,2021-11-14,2021,11,14,長野県,松本市総合体育館,VC長野トライデンツ,サントリーサンバーズ,松本隆義,宮澤武吉,0,3,3,Lose,49,75,71,12:00,13:24,1270,村上成司,森口豊,西山尚幸,橋詰清美,Home
5,,笠利真吾,1,■,,,,,6,1,0,16.7,1.00,0,0,0,-,0,-,2,0,0,0,0.0,5,1.0,1.0,30.0,146,2021-11-14,2021,11,14,長野県,松本市総合体育館,VC長野トライデンツ,サントリーサンバーズ,松本隆義,宮澤武吉,0,3,3,Lose,49,75,71,12:00,13:24,1270,村上成司,森口豊,西山尚幸,橋詰清美,Home
6,,伊藤樹,1,,,□,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,1,0.0,1.0,50.0,146,2021-11-14,2021,11,14,長野県,松本市総合体育館,VC長野トライデンツ,サントリーサンバーズ,松本隆義,宮澤武吉,0,3,3,Lose,49,75,71,12:00,13:24,1270,村上成司,森口豊,西山尚幸,橋詰清美,Home
7,,戸嵜嵩大,3,■,■,■,,,22,8,1,36.4,2.67,4,0,1,0.0,0,-,10,1,3,3,10.0,18,8.0,5.0,58.3,146,2021-11-14,2021,11,14,長野県,松本市総合体育館,VC長野トライデンツ,サントリーサンバーズ,松本隆義,宮澤武吉,0,3,3,Lose,49,75,71,12:00,13:24,1270,村上成司,森口豊,西山尚幸,橋詰清美,Home
8,,河東祐大,3,■,■,■,,,1,0,0,0.0,-,0,0,0,-,0,-,5,0,0,0,0.0,0,0.0,0.0,-,146,2021-11-14,2021,11,14,長野県,松本市総合体育館,VC長野トライデンツ,サントリーサンバーズ,松本隆義,宮澤武吉,0,3,3,Lose,49,75,71,12:00,13:24,1270,村上成司,森口豊,西山尚幸,橋詰清美,Home
9,,池田幸太,3,□,■,■,,,12,6,0,50.0,2.00,2,1,0,50.0,0,-,7,0,2,2,0.0,22,10.0,4.0,54.5,146,2021-11-14,2021,11,14,長野県,松本市総合体育館,VC長野トライデンツ,サントリーサンバーズ,松本隆義,宮澤武吉,0,3,3,Lose,49,75,71,12:00,13:24,1270,村上成司,森口豊,西山尚幸,橋詰清美,Home
10,,ヌルムルキリヴァン,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,146,2021-11-14,2021,11,14,長野県,松本市総合体育館,VC長野トライデンツ,サントリーサンバーズ,松本隆義,宮澤武吉,0,3,3,Lose,49,75,71,12:00,13:24,1270,村上成司,森口豊,西山尚幸,橋詰清美,Home
13,,椿芽久,1,□,,,,,0,0,0,-,-,0,0,0,-,0,-,2,0,0,0,0.0,0,0.0,0.0,-,146,2021-11-14,2021,11,14,長野県,松本市総合体育館,VC長野トライデンツ,サントリーサンバーズ,松本隆義,宮澤武吉,0,3,3,Lose,49,75,71,12:00,13:24,1270,村上成司,森口豊,西山尚幸,橋詰清美,Home
14,,矢貫龍馬,1,,,■,,,3,3,0,100.0,3.00,0,0,0,-,0,-,3,0,0,0,0.0,1,1.0,0.0,100.0,146,2021-11-14,2021,11,14,長野県,松本市総合体育館,VC長野トライデンツ,サントリーサンバーズ,松本隆義,宮澤武吉,0,3,3,Lose,49,75,71,12:00,13:24,1270,村上成司,森口豊,西山尚幸,橋詰清美,Home
15,,波佐間泰平,2,,□,□,,,0,0,0,-,-,0,0,0,-,0,-,3,1,1,0,25.0,0,0.0,0.0,-,146,2021-11-14,2021,11,14,長野県,松本市総合体育館,VC長野トライデンツ,サントリーサンバーズ,松本隆義,宮澤武吉,0,3,3,Lose,49,75,71,12:00,13:24,1270,村上成司,森口豊,西山尚幸,橋詰清美,Home
16,,森崎健史,2,■,■,,,,3,1,0,33.3,0.50,0,0,0,-,0,-,5,0,2,0,-10.0,1,0.0,0.0,0.0,146,2021-11-14,2021,11,14,長野県,松本市総合体育館,VC長野トライデンツ,サントリーサンバーズ,松本隆義,宮澤武吉,0,3,3,Lose,49,75,71,12:00,13:24,1270,村上成司,森口豊,西山尚幸,橋詰清美,Home
22,L,角雅也,3,●,●,●,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,11,5.0,1.0,50.0,146,2021-11-14,2021,11,14,長野県,松本市総合体育館,VC長野トライデンツ,サントリーサンバーズ,松本隆義,宮澤武吉,0,3,3,Lose,49,75,71,12:00,13:24,1270,村上成司,森口豊,西山尚幸,橋詰清美,Home
1,L,鶴田大樹,3,●,●,●,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,11,5.0,5.0,68.2,146,2021-11-14,2021,11,14,長野県,松本市総合体育館,サントリーサンバーズ,VC長野トライデンツ,山村宏太,米山達也,3,0,3,Win,75,49,71,12:00,13:24,1270,村上成司,森口豊,西山尚幸,橋詰清美,Away
3,,小野遥輝,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,146,2021-11-14,2021,11,14,長野県,松本市総合体育館,サントリーサンバーズ,VC長野トライデンツ,山村宏太,米山達也,3,0,3,Win,75,49,71,12:00,13:24,1270,村上成司,森口豊,西山尚幸,橋詰清美,Away
5,,松林憲太郎,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,146,2021-11-14,2021,11,14,長野県,松本市総合体育館,サントリーサンバーズ,VC長野トライデンツ,山村宏太,米山達也,3,0,3,Win,75,49,71,12:00,13:24,1270,村上成司,森口豊,西山尚幸,橋詰清美,Away
6,,彭世坤,3,■,■,■,,,8,6,0,75.0,2.00,0,0,0,-,3,1.00,8,0,3,3,0.0,0,0.0,0.0,-,146,2021-11-14,2021,11,14,長野県,松本市総合体育館,サントリーサンバーズ,VC長野トライデンツ,山村宏太,米山達也,3,0,3,Win,75,49,71,12:00,13:24,1270,村上成司,森口豊,西山尚幸,橋詰清美,Away
7,,デアルマスアライン,3,■,■,■,,,23,15,0,65.2,5.00,14,11,0,78.6,1,0.33,14,1,1,5,14.3,0,0.0,0.0,-,146,2021-11-14,2021,11,14,長野県,松本市総合体育館,サントリーサンバーズ,VC長野トライデンツ,山村宏太,米山達也,3,0,3,Win,75,49,71,12:00,13:24,1270,村上成司,森口豊,西山尚幸,橋詰清美,Away
8,,柳田将洋,3,■,■,■,,,23,15,0,65.2,5.00,8,6,0,75.0,1,0.33,16,1,5,4,4.7,8,1.0,2.0,25.0,146,2021-11-14,2021,11,14,長野県,松本市総合体育館,サントリーサンバーズ,VC長野トライデンツ,山村宏太,米山達也,3,0,3,Win,75,49,71,12:00,13:24,1270,村上成司,森口豊,西山尚幸,橋詰清美,Away
9,,大宅真樹,3,■,■,■,,,2,2,0,100.0,0.67,0,0,0,-,1,0.33,10,0,1,2,2.5,0,0.0,0.0,-,146,2021-11-14,2021,11,14,長野県,松本市総合体育館,サントリーサンバーズ,VC長野トライデンツ,山村宏太,米山達也,3,0,3,Win,75,49,71,12:00,13:24,1270,村上成司,森口豊,西山尚幸,橋詰清美,Away
10,,藤中謙也,3,■,■,■,,,12,8,1,66.7,2.67,4,3,0,75.0,1,0.33,6,0,1,2,4.2,21,9.0,8.0,61.9,146,2021-11-14,2021,11,14,長野県,松本市総合体育館,サントリーサンバーズ,VC長野トライデンツ,山村宏太,米山達也,3,0,3,Win,75,49,71,12:00,13:24,1270,村上成司,森口豊,西山尚幸,橋詰清美,Away
12,,佐藤謙次,2,□,,□,,,2,1,0,50.0,0.50,0,0,0,-,0,-,2,0,1,0,-12.5,0,0.0,0.0,-,146,2021-11-14,2021,11,14,長野県,松本市総合体育館,サントリーサンバーズ,VC長野トライデンツ,山村宏太,米山達也,3,0,3,Win,75,49,71,12:00,13:24,1270,村上成司,森口豊,西山尚幸,橋詰清美,Away
14,,加藤久典,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,146,2021-11-14,2021,11,14,長野県,松本市総合体育館,サントリーサンバーズ,VC長野トライデンツ,山村宏太,米山達也,3,0,3,Win,75,49,71,12:00,13:24,1270,村上成司,森口豊,西山尚幸,橋詰清美,Away
15,L,喜入祥充,3,〇,〇,〇,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,146,2021-11-14,2021,11,14,長野県,松本市総合体育館,サントリーサンバーズ,VC長野トライデンツ,山村宏太,米山達也,3,0,3,Win,75,49,71,12:00,13:24,1270,村上成司,森口豊,西山尚幸,橋詰清美,Away
18,,小川猛,3,■,■,■,,,6,2,1,33.3,0.67,0,0,0,-,2,0.67,11,0,0,2,4.5,0,0.0,0.0,-,146,2021-11-14,2021,11,14,長野県,松本市総合体育館,サントリーサンバーズ,VC長野トライデンツ,山村宏太,米山達也,3,0,3,Win,75,49,71,12:00,13:24,1270,村上成司,森口豊,西山尚幸,橋詰清美,Away
19,,栗山雅史,1,,,□,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,146,2021-11-14,2021,11,14,長野県,松本市総合体育館,サントリーサンバーズ,VC長野トライデンツ,山村宏太,米山達也,3,0,3,Win,75,49,71,12:00,13:24,1270,村上成司,森口豊,西山尚幸,橋詰清美,Away
20,,西田寛基,3,□,□,□,,,0,0,0,-,-,0,0,0,-,0,-,6,0,0,3,12.5,0,0.0,0.0,-,146,2021-11-14,2021,11,14,長野県,松本市総合体育館,サントリーサンバーズ,VC長野トライデンツ,山村宏太,米山達也,3,0,3,Win,75,49,71,12:00,13:24,1270,村上成司,森口豊,西山尚幸,橋詰清美,Away
1,,山田脩造,1,,■,,,,2,1,0,50.0,1.00,0,0,0,-,0,-,2,0,1,0,-12.5,3,2.0,0.0,66.7,144,2021-11-13,2021,11,13,愛知県,豊田合成記念体育館,ウルフドッグス名古屋,東レアローズ,ﾏｸｶﾞｳﾝｸﾘｽ,深津貴之,0,3,3,Lose,61,75,77,13:00,14:30,1200,塚本健,城智人,沢田元,古澤博丈,Home
2,,山近哲,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,144,2021-11-13,2021,11,13,愛知県,豊田合成記念体育館,ウルフドッグス名古屋,東レアローズ,ﾏｸｶﾞｳﾝｸﾘｽ,深津貴之,0,3,3,Lose,61,75,77,13:00,14:30,1200,塚本健,城智人,沢田元,古澤博丈,Home
3,,クレクバルトシュ,3,■,■,■,,,36,21,4,58.3,7.00,22,10,3,45.5,1,0.33,12,0,5,0,-10.4,0,0.0,0.0,-,144,2021-11-13,2021,11,13,愛知県,豊田合成記念体育館,ウルフドッグス名古屋,東レアローズ,ﾏｸｶﾞｳﾝｸﾘｽ,深津貴之,0,3,3,Lose,61,75,77,13:00,14:30,1200,塚本健,城智人,沢田元,古澤博丈,Home
4,,伏見大和,2,■,■,,,,3,1,0,33.3,0.50,0,0,0,-,1,0.50,2,0,0,0,0.0,0,0.0,0.0,-,144,2021-11-13,2021,11,13,愛知県,豊田合成記念体育館,ウルフドッグス名古屋,東レアローズ,ﾏｸｶﾞｳﾝｸﾘｽ,深津貴之,0,3,3,Lose,61,75,77,13:00,14:30,1200,塚本健,城智人,沢田元,古澤博丈,Home
5,,前田一誠,2,□,,■,,,0,0,0,-,-,0,0,0,-,0,-,4,0,0,1,6.2,0,0.0,0.0,-,144,2021-11-13,2021,11,13,愛知県,豊田合成記念体育館,ウルフドッグス名古屋,東レアローズ,ﾏｸｶﾞｳﾝｸﾘｽ,深津貴之,0,3,3,Lose,61,75,77,13:00,14:30,1200,塚本健,城智人,沢田元,古澤博丈,Home
6,,近裕崇,3,□,□,■,,,5,3,1,60.0,1.00,0,0,0,-,0,-,8,0,1,5,12.5,1,1.0,0.0,100.0,144,2021-11-13,2021,11,13,愛知県,豊田合成記念体育館,ウルフドッグス名古屋,東レアローズ,ﾏｸｶﾞｳﾝｸﾘｽ,深津貴之,0,3,3,Lose,61,75,77,13:00,14:30,1200,塚本健,城智人,沢田元,古澤博丈,Home
7,,白岩直也,2,,□,■,,,1,0,0,0.0,-,0,0,0,-,0,-,4,0,1,0,-6.2,8,2.0,1.0,31.2,144,2021-11-13,2021,11,13,愛知県,豊田合成記念体育館,ウルフドッグス名古屋,東レアローズ,ﾏｸｶﾞｳﾝｸﾘｽ,深津貴之,0,3,3,Lose,61,75,77,13:00,14:30,1200,塚本健,城智人,沢田元,古澤博丈,Home
11,,傳田亮太,3,■,■,■,,,9,8,0,88.9,2.67,0,0,0,-,1,0.33,8,0,0,2,6.2,0,0.0,0.0,-,144,2021-11-13,2021,11,13,愛知県,豊田合成記念体育館,ウルフドッグス名古屋,東レアローズ,ﾏｸｶﾞｳﾝｸﾘｽ,深津貴之,0,3,3,Lose,61,75,77,13:00,14:30,1200,塚本健,城智人,沢田元,古澤博丈,Home
14,,椿山竜介,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,144,2021-11-13,2021,11,13,愛知県,豊田合成記念体育館,ウルフドッグス名古屋,東レアローズ,ﾏｸｶﾞｳﾝｸﾘｽ,深津貴之,0,3,3,Lose,61,75,77,13:00,14:30,1200,塚本健,城智人,沢田元,古澤博丈,Home
19,,高橋良,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,144,2021-11-13,2021,11,13,愛知県,豊田合成記念体育館,ウルフドッグス名古屋,東レアローズ,ﾏｸｶﾞｳﾝｸﾘｽ,深津貴之,0,3,3,Lose,61,75,77,13:00,14:30,1200,塚本健,城智人,沢田元,古澤博丈,Home
21,,永露元稀,3,■,■,□,,,0,0,0,-,-,0,0,0,-,0,-,7,0,1,1,0.0,0,0.0,0.0,-,144,2021-11-13,2021,11,13,愛知県,豊田合成記念体育館,ウルフドッグス名古屋,東レアローズ,ﾏｸｶﾞｳﾝｸﾘｽ,深津貴之,0,3,3,Lose,61,75,77,13:00,14:30,1200,塚本健,城智人,沢田元,古澤博丈,Home
22,,高梨健太,3,■,■,■,,,9,5,0,55.6,1.67,0,0,0,-,1,0.33,10,1,3,2,7.5,23,13.0,2.0,60.9,144,2021-11-13,2021,11,13,愛知県,豊田合成記念体育館,ウルフドッグス名古屋,東レアローズ,ﾏｸｶﾞｳﾝｸﾘｽ,深津貴之,0,3,3,Lose,61,75,77,13:00,14:30,1200,塚本健,城智人,沢田元,古澤博丈,Home
24,L,小川智大,3,●,●,●,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,17,10.0,2.0,64.7,144,2021-11-13,2021,11,13,愛知県,豊田合成記念体育館,ウルフドッグス名古屋,東レアローズ,ﾏｸｶﾞｳﾝｸﾘｽ,深津貴之,0,3,3,Lose,61,75,77,13:00,14:30,1200,塚本健,城智人,沢田元,古澤博丈,Home
26,,山崎彰都,1,■,,,,,9,2,2,22.2,2.00,3,2,1,66.7,0,-,5,0,0,3,15.0,8,0.0,1.0,6.2,144,2021-11-13,2021,11,13,愛知県,豊田合成記念体育館,ウルフドッグス名古屋,東レアローズ,ﾏｸｶﾞｳﾝｸﾘｽ,深津貴之,0,3,3,Lose,61,75,77,13:00,14:30,1200,塚本健,城智人,沢田元,古澤博丈,Home
1,,富松崇彰,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,144,2021-11-13,2021,11,13,愛知県,豊田合成記念体育館,東レアローズ,ウルフドッグス名古屋,篠田歩,阿部裕太,3,0,3,Win,75,61,77,13:00,14:30,1200,塚本健,城智人,沢田元,古澤博丈,Away
2,,高橋健太郎,3,■,■,■,,,10,8,0,80.0,2.67,0,0,0,-,2,0.67,12,0,2,6,8.3,1,0.0,0.0,0.0,144,2021-11-13,2021,11,13,愛知県,豊田合成記念体育館,東レアローズ,ウルフドッグス名古屋,篠田歩,阿部裕太,3,0,3,Win,75,61,77,13:00,14:30,1200,塚本健,城智人,沢田元,古澤博丈,Away
3,L,山口拓海,3,●,●,●,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,11,7.0,2.0,72.7,144,2021-11-13,2021,11,13,愛知県,豊田合成記念体育館,東レアローズ,ウルフドッグス名古屋,篠田歩,阿部裕太,3,0,3,Win,75,61,77,13:00,14:30,1200,塚本健,城智人,沢田元,古澤博丈,Away
