AA,AP,AE,ASucc%,AP/S,BAA,BAP,BAE,BASucc%,BP,BP/S,SVA,SVP,SVE,SVx,SVEff%,RA,Rx,Rg,RSucc%,MatchNo.,Date,Year,Month,Day,Place,Venue,Team,Op.Team,Director,Coach,Win Set,Lose Set,Total Set,Win Lose,Get Point,Lose Point,Game Time,Start Time,End Time,Spectators,Jury,Chief Umpire,Sub Umpire,Judgeman,Home Away,OpAA,OpAP,OpAE,OpASucc%,OpAP/S,OpBAA,OpBAP,OpBAE,OpBASucc%,OpBP,OpBP/S,OpSVA,OpSVP,OpSVE,OpSVx,OpSVEff%,OpRA,OpRx,OpRg,OpRSucc%
100,58,9,58.0,14.50,23,14,2,60.9,9,2.25,95,4,11,19,6.3,65,35.0,6.0,58.5,152,2021-11-27,2021,11,27,長野県,松本市総合体育館,ジェイテクトSTINGS,VC長野トライデンツ,ﾌｧｼﾞｬｰﾆﾌｪﾃﾞﾘｺ,酒井大祐,3,1,4,Win,96,86,100,15:30,17:26,1580,小林朝実,原啓之,新田浩幸,片平知之,Away,126,57,5,45.2,14.25,25,12,0,48.0,5,1.25,87,3,20,23,4.3,83,43.0,18.0,62.7
101,33,7,32.7,11.00,19,6,2,31.6,4,1.33,51,0,10,12,1.0,60,27.0,18.0,60.0,157,2021-11-28,2021,11,28,長野県,松本市総合体育館,VC長野トライデンツ,ジェイテクトSTINGS,松本隆義,宮澤武吉,0,3,3,Lose,49,75,73,15:30,16:56,1330,小林朝実,服部篤史,原啓之,片平知之,Home,77,40,2,51.9,13.33,20,11,2,55.0,11,3.67,73,5,9,14,8.6,40,19.0,9.0,58.8
77,40,2,51.9,13.33,20,11,2,55.0,11,3.67,73,5,9,14,8.6,40,19.0,9.0,58.8,157,2021-11-28,2021,11,28,長野県,松本市総合体育館,ジェイテクトSTINGS,VC長野トライデンツ,ﾌｧｼﾞｬｰﾆﾌｪﾃﾞﾘｺ,酒井大祐,3,0,3,Win,75,49,73,15:30,16:56,1330,小林朝実,服部篤史,原啓之,片平知之,Away,101,33,7,32.7,11.00,19,6,2,31.6,4,1.33,51,0,10,12,1.0,60,27.0,18.0,60.0
107,46,9,43.0,15.33,27,11,4,40.7,4,1.33,75,2,11,18,5.0,65,33.0,11.0,59.2,155,2021-11-27,2021,11,27,大分県,昭和電工武道スポーツセンター,大分三好ヴァイセアドラー,JTサンダーズ広島,ﾑﾚｲﾎﾟｰﾙ,安田将利,0,3,3,Lose,73,83,94,14:00,15:40,812,塚本健,澤達大,平田敬基,佐藤圭一郎,Home,90,50,7,55.6,16.67,20,16,1,80.0,8,2.67,81,4,13,20,7.1,62,34.0,10.0,62.9
90,50,7,55.6,16.67,20,16,1,80.0,8,2.67,81,4,13,20,7.1,62,34.0,10.0,62.9,155,2021-11-27,2021,11,27,大分県,昭和電工武道スポーツセンター,JTサンダーズ広島,大分三好ヴァイセアドラー,原秀治,古田博幸,3,0,3,Win,83,73,94,14:00,15:40,812,塚本健,澤達大,平田敬基,佐藤圭一郎,Away,107,46,9,43.0,15.33,27,11,4,40.7,4,1.33,75,2,11,18,5.0,65,33.0,11.0,59.2
88,28,10,31.8,9.33,26,9,5,34.6,4,1.33,50,2,13,10,2.5,62,27.0,16.0,56.5,160,2021-11-28,2021,11,28,大分県,昭和電工武道スポーツセンター,大分三好ヴァイセアドラー,JTサンダーズ広島,ﾑﾚｲﾎﾟｰﾙ,安田将利,0,3,3,Lose,48,75,70,13:00,14:16,1009,塚本健,木内誠二,澤達大,平川祐介,Home,66,37,4,56.1,12.33,14,8,1,57.1,11,3.67,73,3,8,19,7.9,37,14.0,11.0,52.7
66,37,4,56.1,12.33,14,8,1,57.1,11,3.67,73,3,8,19,7.9,37,14.0,11.0,52.7,160,2021-11-28,2021,11,28,大分県,昭和電工武道スポーツセンター,JTサンダーズ広島,大分三好ヴァイセアドラー,原秀治,古田博幸,3,0,3,Win,75,48,70,13:00,14:16,1009,塚本健,木内誠二,澤達大,平川祐介,Away,88,28,10,31.8,9.33,26,9,5,34.6,4,1.33,50,2,13,10,2.5,62,27.0,16.0,56.5
116,53,3,45.7,13.25,22,8,2,36.4,8,2.00,91,3,14,34,8.8,68,20.0,20.0,44.1,154,2021-11-27,2021,11,27,和歌山県,和歌山県立体育館,堺ブレイザーズ,ウルフドッグス名古屋,千葉進也,長江祥司,3,1,4,Win,92,82,107,13:00,15:00,550,田野昭彦,千代延靖夫,西山尚幸,中井博文,Home,125,54,11,43.2,13.50,35,18,3,51.4,6,1.50,83,1,14,28,5.4,76,27.0,13.0,44.1
125,54,11,43.2,13.50,35,18,3,51.4,6,1.50,83,1,14,28,5.4,76,27.0,13.0,44.1,154,2021-11-27,2021,11,27,和歌山県,和歌山県立体育館,ウルフドッグス名古屋,堺ブレイザーズ,ﾏｸｶﾞｳﾝｸﾘｽ,深津貴之,1,3,4,Lose,82,92,107,13:00,15:00,550,田野昭彦,千代延靖夫,西山尚幸,中井博文,Away,116,53,3,45.7,13.25,22,8,2,36.4,8,2.00,91,3,14,34,8.8,68,20.0,20.0,44.1
115,63,3,54.8,15.75,14,7,1,50.0,2,0.50,95,9,13,26,12.9,71,14.0,22.0,35.2,159,2021-11-28,2021,11,28,和歌山県,和歌山県立体育館,堺ブレイザーズ,ウルフドッグス名古屋,千葉進也,長江祥司,3,1,4,Win,96,85,112,13:00,15:01,635,田野昭彦,山本和良,西山尚幸,中井博文,Home,109,53,7,48.6,13.25,35,17,3,48.6,10,2.50,86,4,14,32,9.9,77,30.0,17.0,50.0
109,53,7,48.6,13.25,35,17,3,48.6,10,2.50,86,4,14,32,9.9,77,30.0,17.0,50.0,159,2021-11-28,2021,11,28,和歌山県,和歌山県立体育館,ウルフドッグス名古屋,堺ブレイザーズ,ﾏｸｶﾞｳﾝｸﾘｽ,深津貴之,1,3,4,Lose,85,96,112,13:00,15:01,635,田野昭彦,山本和良,西山尚幸,中井博文,Away,115,63,3,54.8,15.75,14,7,1,50.0,2,0.50,95,9,13,26,12.9,71,14.0,22.0,35.2
76,35,3,46.1,11.67,18,14,0,77.8,2,0.67,53,0,16,7,-4.2,62,27.0,11.0,52.4,151,2021-11-27,2021,11,27,東京都,大田区総合体育館,サントリーサンバーズ,パナソニックパンサーズ,山村宏太,米山達也,0,3,3,Lose,51,75,76,13:07,14:36,1645,村上成司,村中伸,慈眼雅啓,古田法美,Home,64,39,7,60.9,13.00,11,5,0,45.5,6,2.00,73,10,7,18,17.5,37,21.0,9.0,68.9
64,39,7,60.9,13.00,11,5,0,45.5,6,2.00,73,10,7,18,17.5,37,21.0,9.0,68.9,151,2021-11-27,2021,11,27,東京都,大田区総合体育館,パナソニックパンサーズ,サントリーサンバーズ,ﾃｨﾘﾛﾗﾝ,ｳﾞｨﾝｾﾝﾄﾋﾟｼｪｯﾄ,3,0,3,Win,75,51,76,13:07,14:36,1645,村上成司,村中伸,慈眼雅啓,古田法美,Away,76,35,3,46.1,11.67,18,14,0,77.8,2,0.67,53,0,16,7,-4.2,62,27.0,11.0,52.4
114,66,7,57.9,13.20,30,21,1,70.0,10,2.00,108,3,21,28,4.4,90,34.0,24.0,51.1,156,2021-11-28,2021,11,28,東京都,大田区総合体育館,サントリーサンバーズ,パナソニックパンサーズ,山村宏太,米山達也,2,3,5,Lose,107,109,132,13:00,15:31,1715,村上成司,中山健,慈眼雅啓,塚本健二,Home,130,69,7,53.1,13.80,27,16,3,59.3,8,1.60,108,2,18,30,4.6,86,30.0,26.0,50.0
130,69,7,53.1,13.80,27,16,3,59.3,8,1.60,108,2,18,30,4.6,86,30.0,26.0,50.0,156,2021-11-28,2021,11,28,東京都,大田区総合体育館,パナソニックパンサーズ,サントリーサンバーズ,ﾃｨﾘﾛﾗﾝ,ｳﾞｨﾝｾﾝﾄﾋﾟｼｪｯﾄ,3,2,5,Win,109,107,132,13:00,15:31,1715,村上成司,中山健,慈眼雅啓,塚本健二,Away,114,66,7,57.9,13.20,30,21,1,70.0,10,2.00,108,3,21,28,4.4,90,34.0,24.0,51.1
71,41,4,57.7,13.67,20,12,0,60.0,9,3.00,73,5,10,20,10.3,47,23.0,13.0,62.8,153,2021-11-27,2021,11,27,静岡県,草薙総合運動場体育館,東レアローズ,FC東京,篠田歩,阿部裕太,3,0,3,Win,75,59,74,15:00,16:20,1350,廣田修二,戸川太輔,城智人,久保池洋介,Home,70,37,5,52.9,12.33,21,12,2,57.1,4,1.33,61,1,13,11,0.8,61,27.0,11.0,53.3
70,37,5,52.9,12.33,21,12,2,57.1,4,1.33,61,1,13,11,0.8,61,27.0,11.0,53.3,153,2021-11-27,2021,11,27,静岡県,草薙総合運動場体育館,FC東京,東レアローズ,真保綱一郎,橘裕也,0,3,3,Lose,59,75,74,15:00,16:20,1350,廣田修二,戸川太輔,城智人,久保池洋介,Away,71,41,4,57.7,13.67,20,12,0,60.0,9,3.00,73,5,10,20,10.3,47,23.0,13.0,62.8
73,38,5,52.1,12.67,13,4,4,30.8,8,2.67,73,7,15,14,9.2,44,20.0,10.0,56.8,158,2021-11-28,2021,11,28,静岡県,草薙総合運動場体育館,東レアローズ,FC東京,篠田歩,阿部裕太,3,0,3,Win,75,54,73,15:00,16:19,1350,廣田修二,城智人,戸川太輔,望月壮,Home,85,27,7,31.8,9.00,11,5,1,45.5,3,1.00,56,1,12,13,2.2,56,21.0,16.0,51.8
85,27,7,31.8,9.00,11,5,1,45.5,3,1.00,56,1,12,13,2.2,56,21.0,16.0,51.8,158,2021-11-28,2021,11,28,静岡県,草薙総合運動場体育館,FC東京,東レアローズ,真保綱一郎,橘裕也,0,3,3,Lose,54,75,73,15:00,16:19,1350,廣田修二,城智人,戸川太輔,望月壮,Away,73,38,5,52.1,12.67,13,4,4,30.8,8,2.67,73,7,15,14,9.2,44,20.0,10.0,56.8
111,50,8,45.0,12.50,24,16,0,66.7,7,1.75,84,1,12,27,5.7,78,32.0,21.0,54.5,161,2021-12-03,2021,12,03,徳島県,アミノバリューホール,ジェイテクトSTINGS,ウルフドッグス名古屋,ﾌｧｼﾞｬｰﾆﾌｪﾃﾞﾘｺ,酒井大祐,1,3,4,Lose,83,96,112,19:00,21:08,550,伊藤博之,中山健,本間明,森貴幸,Home,106,61,3,57.5,15.25,30,21,1,70.0,8,2.00,95,5,15,22,7.1,72,33.0,11.0,53.5
106,61,3,57.5,15.25,30,21,1,70.0,8,2.00,95,5,15,22,7.1,72,33.0,11.0,53.5,161,2021-12-03,2021,12,03,徳島県,アミノバリューホール,ウルフドッグス名古屋,ジェイテクトSTINGS,ﾏｸｶﾞｳﾝｸﾘｽ,ﾎﾟｰﾙﾛﾊﾞｰﾄ,3,1,4,Win,96,83,112,19:00,21:08,550,伊藤博之,中山健,本間明,森貴幸,Away,111,50,8,45.0,12.50,24,16,0,66.7,7,1.75,84,1,12,27,5.7,78,32.0,21.0,54.5
111,53,5,47.7,10.60,25,15,1,60.0,7,1.40,100,7,9,18,9.2,86,47.0,15.0,63.4,169,2021-12-05,2021,12,05,徳島県,アミノバリューホール,ジェイテクトSTINGS,ウルフドッグス名古屋,ﾌｧｼﾞｬｰﾆﾌｪﾃﾞﾘｺ,酒井大祐,2,3,5,Lose,100,104,128,13:00,15:27,750,伊藤博之,原敬之,中山健,横手美紀,Home,134,71,9,53.0,14.20,28,16,1,57.1,13,2.60,104,0,18,25,1.7,89,48.0,18.0,64.0
134,71,9,53.0,14.20,28,16,1,57.1,13,2.60,104,0,18,25,1.7,89,48.0,18.0,64.0,169,2021-12-05,2021,12,05,徳島県,アミノバリューホール,ウルフドッグス名古屋,ジェイテクトSTINGS,ﾏｸｶﾞｳﾝｸﾘｽ,深津貴之,3,2,5,Win,104,100,128,13:00,15:27,750,伊藤博之,原敬之,中山健,横手美紀,Away,111,53,5,47.7,10.60,25,15,1,60.0,7,1.40,100,7,9,18,9.2,86,47.0,15.0,63.4
109,56,8,51.4,14.00,23,12,3,52.2,7,1.75,89,6,10,30,12.4,67,21.0,15.0,42.5,162,2021-12-04,2021,12,04,東京都,駒沢オリンピック公園総合運動場体育館,FC東京,堺ブレイザーズ,真保綱一郎,橘裕也,3,1,4,Win,90,81,97,14:00,15:46,700,印藤智一,服部篤史,慈眼雅啓,金廣美喜夫,Home,110,55,7,50.0,13.75,12,7,2,58.3,5,1.25,82,3,14,29,8.2,76,20.0,23.0,41.4
110,55,7,50.0,13.75,12,7,2,58.3,5,1.25,82,3,14,29,8.2,76,20.0,23.0,41.4,162,2021-12-04,2021,12,04,東京都,駒沢オリンピック公園総合運動場体育館,堺ブレイザーズ,FC東京,千葉進也,長江祥司,1,3,4,Lose,81,90,97,14:00,15:46,700,印藤智一,服部篤史,慈眼雅啓,金廣美喜夫,Away,109,56,8,51.4,14.00,23,12,3,52.2,7,1.75,89,6,10,30,12.4,67,21.0,15.0,42.5
135,53,11,39.3,13.25,31,12,3,38.7,8,2.00,84,3,11,20,6.2,87,21.0,26.0,39.1,166,2021-12-05,2021,12,05,東京都,駒沢オリンピック公園総合運動場体育館,FC東京,堺ブレイザーズ,真保綱一郎,橘裕也,1,3,4,Lose,83,99,110,14:00,15:59,850,印藤智一,戸川太輔,服部篤史,金廣美喜夫,Home,119,58,5,48.7,14.50,15,6,1,40.0,14,3.50,98,2,11,38,8.9,72,28.0,22.0,54.2
119,58,5,48.7,14.50,15,6,1,40.0,14,3.50,98,2,11,38,8.9,72,28.0,22.0,54.2,166,2021-12-05,2021,12,05,東京都,駒沢オリンピック公園総合運動場体育館,堺ブレイザーズ,FC東京,千葉進也,長江祥司,3,1,4,Win,99,83,110,14:00,15:59,850,印藤智一,戸川太輔,服部篤史,金廣美喜夫,Away,135,53,11,39.3,13.25,31,12,3,38.7,8,2.00,84,3,11,20,6.2,87,21.0,26.0,39.1
82,44,5,53.7,14.67,19,7,2,36.8,11,3.67,74,3,8,17,7.1,44,24.0,8.0,63.6,164,2021-12-04,2021,12,04,島根県,島根県立浜山体育館,JTサンダーズ広島,VC長野トライデンツ,原秀治,古田博幸,3,0,3,Win,75,50,69,14:00,15:22,960,石井洋壮,千代延靖夫,弘中秀治,山崎真伍,Home,87,28,10,32.2,9.33,17,4,3,23.5,7,2.33,51,2,6,11,6.4,64,34.0,12.0,62.5
87,28,10,32.2,9.33,17,4,3,23.5,7,2.33,51,2,6,11,6.4,64,34.0,12.0,62.5,164,2021-12-04,2021,12,04,島根県,島根県立浜山体育館,VC長野トライデンツ,JTサンダーズ広島,松本隆義,宮澤武吉,0,3,3,Lose,50,75,69,14:00,15:22,960,石井洋壮,千代延靖夫,弘中秀治,山崎真伍,Away,82,44,5,53.7,14.67,19,7,2,36.8,11,3.67,74,3,8,17,7.1,44,24.0,8.0,63.6
84,48,2,57.1,16.00,14,7,0,50.0,7,2.33,73,1,8,20,5.5,47,22.0,6.0,53.2,168,2021-12-05,2021,12,05,島根県,島根県立浜山体育館,JTサンダーズ広島,VC長野トライデンツ,原秀治,古田博幸,3,0,3,Win,75,55,72,13:00,14:25,1050,石井洋壮,國頭亮太,弘中秀治,波田野政幸,Home,100,41,6,41.0,13.67,12,5,2,41.7,2,0.67,57,1,10,18,5.3,64,30.0,14.0,57.8
100,41,6,41.0,13.67,12,5,2,41.7,2,0.67,57,1,10,18,5.3,64,30.0,14.0,57.8,168,2021-12-05,2021,12,05,島根県,島根県立浜山体育館,VC長野トライデンツ,JTサンダーズ広島,松本隆義,宮澤武吉,0,3,3,Lose,55,75,72,13:00,14:25,1050,石井洋壮,國頭亮太,弘中秀治,波田野政幸,Away,84,48,2,57.1,16.00,14,7,0,50.0,7,2.33,73,1,8,20,5.5,47,22.0,6.0,53.2
109,58,7,53.2,11.60,26,12,3,46.2,13,2.60,115,7,18,36,10.0,77,25.0,13.0,40.9,165,2021-12-04,2021,12,04,熊本県,熊本県立総合体育館,サントリーサンバーズ,大分三好ヴァイセアドラー,山村宏太,米山達也,3,2,5,Win,115,104,141,13:00,15:40,1850,田野昭彦,木内誠二,林淳一,中山雄喜,Home,135,66,11,48.9,13.20,30,17,4,56.7,7,1.40,104,6,24,36,8.7,95,38.0,16.0,48.4
135,66,11,48.9,13.20,30,17,4,56.7,7,1.40,104,6,24,36,8.7,95,38.0,16.0,48.4,165,2021-12-04,2021,12,04,熊本県,熊本県立総合体育館,大分三好ヴァイセアドラー,サントリーサンバーズ,ﾑﾚｲﾎﾟｰﾙ,辻口泰地,2,3,5,Lose,104,115,141,13:00,15:40,1850,田野昭彦,木内誠二,林淳一,中山雄喜,Away,109,58,7,53.2,11.60,26,12,3,46.2,13,2.60,115,7,18,36,10.0,77,25.0,13.0,40.9
73,41,6,56.2,10.25,17,9,3,52.9,11,2.75,95,6,16,39,12.4,52,12.0,8.0,30.8,170,2021-12-05,2021,12,05,熊本県,熊本県立総合体育館,サントリーサンバーズ,大分三好ヴァイセアドラー,山村宏太,米山達也,3,1,4,Win,96,79,107,13:00,15:03,1850,田野昭彦,山本晋五,木内誠二,中山雄喜,Home,100,43,12,43.0,10.75,25,11,5,44.0,4,1.00,80,9,25,26,11.6,78,23.0,11.0,36.5
100,43,12,43.0,10.75,25,11,5,44.0,4,1.00,80,9,25,26,11.6,78,23.0,11.0,36.5,170,2021-12-05,2021,12,05,熊本県,熊本県立総合体育館,大分三好ヴァイセアドラー,サントリーサンバーズ,ﾑﾚｲﾎﾟｰﾙ,秋田陸希,1,3,4,Lose,79,96,107,13:00,15:03,1850,田野昭彦,山本晋五,木内誠二,中山雄喜,Away,73,41,6,56.2,10.25,17,9,3,52.9,11,2.75,95,6,16,39,12.4,52,12.0,8.0,30.8
117,60,8,51.3,15.00,23,10,4,43.5,12,3.00,103,4,18,21,4.6,80,53.0,13.0,74.4,163,2021-12-04,2021,12,04,静岡県,三島市民体育館,東レアローズ,パナソニックパンサーズ,篠田歩,阿部裕太,3,1,4,Win,104,98,121,12:00,14:10,600,大江憲一,村中伸,岡田崇,丸山洋幸,Home,126,59,10,46.8,14.75,19,6,1,31.6,8,2.00,99,1,18,14,0.0,85,41.0,19.0,59.4
126,59,10,46.8,14.75,19,6,1,31.6,8,2.00,99,1,18,14,0.0,85,41.0,19.0,59.4,163,2021-12-04,2021,12,04,静岡県,三島市民体育館,パナソニックパンサーズ,東レアローズ,ﾃｨﾘﾛﾗﾝ,ｳﾞｨﾝｾﾝﾄﾋﾟｼｪｯﾄ,1,3,4,Lose,98,104,121,12:00,14:10,600,大江憲一,村中伸,岡田崇,丸山洋幸,Away,117,60,8,51.3,15.00,23,10,4,43.5,12,3.00,103,4,18,21,4.6,80,53.0,13.0,74.4
109,55,9,50.5,13.75,20,9,3,45.0,7,1.75,97,6,18,24,7.7,70,42.0,14.0,70.0,167,2021-12-05,2021,12,05,静岡県,三島市民体育館,東レアローズ,パナソニックパンサーズ,篠田歩,阿部裕太,3,1,4,Win,98,92,111,12:00,14:00,620,大江憲一,澤達大,村中伸,堀江圭美,Home,105,54,8,51.4,13.50,21,11,3,52.4,6,1.50,93,3,21,13,1.1,79,36.0,13.0,53.8
105,54,8,51.4,13.50,21,11,3,52.4,6,1.50,93,3,21,13,1.1,79,36.0,13.0,53.8,167,2021-12-05,2021,12,05,静岡県,三島市民体育館,パナソニックパンサーズ,東レアローズ,ﾃｨﾘﾛﾗﾝ,ｳﾞｨﾝｾﾝﾄﾋﾟｼｪｯﾄ,1,3,4,Lose,92,98,111,12:00,14:00,620,大江憲一,澤達大,村中伸,堀江圭美,Away,109,55,9,50.5,13.75,20,9,3,45.0,7,1.75,97,6,18,24,7.7,70,42.0,14.0,70.0
