No.,L,Player,Set,1,2,3,4,5,AA,AP,AE,ASucc%,AP/S,BAA,BAP,BAE,BASucc%,BP,BP/S,SVA,SVP,SVE,SVx,SVEff%,RA,Rx,Rg,RSucc%,MatchNo.,Date,Year,Month,Day,Place,Venue,Team,Op.Team,Director,Coach,Win Set,Lose Set,Total Set,Win Lose,Game time,Home Away
8,,坂根朱里,4,■,■,■,■,,60,19,6,31.7,4.75,22,5,4,22.7,3,0.75,16,1,4,1,7.8,4,3.0,0.0,75.0,822,2017-01-21,2017,01,21,,箕面市第1総合運動場,大阪スーペリアーズ,GSS東京サンビームズ,廣田卓三,平上帆澄,1,3,4,Lose,85,Home
9,,木幡祥子,4,■,■,■,■,,13,5,2,38.5,1.25,1,0,1,0.0,0,-,15,1,0,4,12.0,24,9.0,0.0,37.5,822,2017-01-21,2017,01,21,,箕面市第1総合運動場,大阪スーペリアーズ,GSS東京サンビームズ,廣田卓三,平上帆澄,1,3,4,Lose,85,Home
10,,林仁美,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,822,2017-01-21,2017,01,21,,箕面市第1総合運動場,大阪スーペリアーズ,GSS東京サンビームズ,廣田卓三,平上帆澄,1,3,4,Lose,85,Home
15,,不破沙耶佳,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,822,2017-01-21,2017,01,21,,箕面市第1総合運動場,大阪スーペリアーズ,GSS東京サンビームズ,廣田卓三,平上帆澄,1,3,4,Lose,85,Home
17,,南涼音,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,822,2017-01-21,2017,01,21,,箕面市第1総合運動場,大阪スーペリアーズ,GSS東京サンビームズ,廣田卓三,平上帆澄,1,3,4,Lose,85,Home
19,,小林理奈,4,■,■,■,■,,0,0,0,-,-,0,0,0,-,2,0.50,10,0,3,4,10.0,1,0.0,0.0,0.0,822,2017-01-21,2017,01,21,,箕面市第1総合運動場,大阪スーペリアーズ,GSS東京サンビームズ,廣田卓三,平上帆澄,1,3,4,Lose,85,Home
1,,重松史乃,3,■,■,,□,,2,2,0,100.0,0.67,0,0,0,-,0,-,6,0,1,3,12.5,1,0.0,0.0,0.0,822,2017-01-21,2017,01,21,,箕面市第1総合運動場,GSS東京サンビームズ,大阪スーペリアーズ,笛木彰,久保雅,3,1,4,Win,85,Away
2,,村尾葉津樹,3,,□,■,■,,2,0,0,0.0,-,1,0,0,0.0,0,-,15,0,2,6,10.0,0,0.0,0.0,-,822,2017-01-21,2017,01,21,,箕面市第1総合運動場,GSS東京サンビームズ,大阪スーペリアーズ,笛木彰,久保雅,3,1,4,Win,85,Away
4,L,平岩沙紀,4,●,●,●,●,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,12,11.0,0.0,91.7,822,2017-01-21,2017,01,21,,箕面市第1総合運動場,GSS東京サンビームズ,大阪スーペリアーズ,笛木彰,久保雅,3,1,4,Win,85,Away
8,,三浦あゆみ,1,□,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,2,0.0,0.0,0.0,822,2017-01-21,2017,01,21,,箕面市第1総合運動場,GSS東京サンビームズ,大阪スーペリアーズ,笛木彰,久保雅,3,1,4,Win,85,Away
12,,百瀬彩夏,4,■,■,■,■,,21,8,0,38.1,2.00,0,0,0,-,0,-,10,0,1,3,7.5,0,0.0,0.0,-,822,2017-01-21,2017,01,21,,箕面市第1総合運動場,GSS東京サンビームズ,大阪スーペリアーズ,笛木彰,久保雅,3,1,4,Win,85,Away
20,L,柴田由夏,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,822,2017-01-21,2017,01,21,,箕面市第1総合運動場,GSS東京サンビームズ,大阪スーペリアーズ,笛木彰,久保雅,3,1,4,Win,85,Away
21,,山下真理,2,■,■,,,,23,4,1,17.4,2.00,1,0,0,0.0,0,-,6,1,2,2,25.0,15,9.0,0.0,60.0,822,2017-01-21,2017,01,21,,箕面市第1総合運動場,GSS東京サンビームズ,大阪スーペリアーズ,笛木彰,久保雅,3,1,4,Win,85,Away
23,,棟方真衣,4,■,■,■,■,,21,5,1,23.8,1.25,1,0,0,0.0,0,-,13,0,1,7,13.5,2,1.0,0.0,50.0,822,2017-01-21,2017,01,21,,箕面市第1総合運動場,GSS東京サンビームズ,大阪スーペリアーズ,笛木彰,久保雅,3,1,4,Win,85,Away
24,,縄田香世子,1,,,,□,,3,3,0,100.0,3.00,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,822,2017-01-21,2017,01,21,,箕面市第1総合運動場,GSS東京サンビームズ,大阪スーペリアーズ,笛木彰,久保雅,3,1,4,Win,85,Away
25,,高橋美桜,3,,□,■,■,,35,11,1,31.4,3.67,4,1,0,25.0,1,0.33,10,1,0,3,17.5,15,12.0,0.0,80.0,822,2017-01-21,2017,01,21,,箕面市第1総合運動場,GSS東京サンビームズ,大阪スーペリアーズ,笛木彰,久保雅,3,1,4,Win,85,Away
26,,財前実可子,2,,,■,■,,4,2,0,50.0,1.00,0,0,0,-,0,-,6,0,0,3,12.5,0,0.0,0.0,-,822,2017-01-21,2017,01,21,,箕面市第1総合運動場,GSS東京サンビームズ,大阪スーペリアーズ,笛木彰,久保雅,3,1,4,Win,85,Away
27,,関口梨紗子,2,■,■,,,,10,5,1,50.0,2.50,0,0,0,-,0,-,9,0,0,4,11.1,0,0.0,0.0,-,822,2017-01-21,2017,01,21,,箕面市第1総合運動場,GSS東京サンビームズ,大阪スーペリアーズ,笛木彰,久保雅,3,1,4,Win,85,Away
28,,松浦未波,4,□,□,□,□,,0,0,0,-,-,0,0,0,-,0,-,6,1,0,2,21.7,2,0.0,0.0,0.0,822,2017-01-21,2017,01,21,,箕面市第1総合運動場,GSS東京サンビームズ,大阪スーペリアーズ,笛木彰,久保雅,3,1,4,Win,85,Away
29,,勝見咲子,4,■,■,■,■,,40,17,2,42.5,4.25,4,0,1,0.0,0,-,13,0,2,5,9.6,23,12.0,0.0,52.2,822,2017-01-21,2017,01,21,,箕面市第1総合運動場,GSS東京サンビームズ,大阪スーペリアーズ,笛木彰,久保雅,3,1,4,Win,85,Away
1,,重松史乃,1,□,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,823,2017-01-22,2017,01,22,,箕面市第1総合運動場,GSS東京サンビームズ,プレステージ・インターナショナルアランマーレ,笛木彰,,0,3,3,Lose,72,Home
2,,村尾葉津樹,2,,□,■,,,1,1,0,100.0,0.50,0,0,0,-,0,-,10,1,0,4,18.0,0,0.0,0.0,-,823,2017-01-22,2017,01,22,,箕面市第1総合運動場,GSS東京サンビームズ,プレステージ・インターナショナルアランマーレ,笛木彰,,0,3,3,Lose,72,Home
4,L,平岩沙紀,3,●,●,●,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,20,14.0,0.0,70.0,823,2017-01-22,2017,01,22,,箕面市第1総合運動場,GSS東京サンビームズ,プレステージ・インターナショナルアランマーレ,笛木彰,,0,3,3,Lose,72,Home
8,,三浦あゆみ,3,□,□,□,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,3,2.0,0.0,66.7,823,2017-01-22,2017,01,22,,箕面市第1総合運動場,GSS東京サンビームズ,プレステージ・インターナショナルアランマーレ,笛木彰,,0,3,3,Lose,72,Home
12,,百瀬彩夏,3,■,■,■,,,11,5,1,45.5,1.67,0,0,0,-,0,-,7,1,0,4,25.7,0,0.0,0.0,-,823,2017-01-22,2017,01,22,,箕面市第1総合運動場,GSS東京サンビームズ,プレステージ・インターナショナルアランマーレ,笛木彰,,0,3,3,Lose,72,Home
20,L,柴田由夏,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,823,2017-01-22,2017,01,22,,箕面市第1総合運動場,GSS東京サンビームズ,プレステージ・インターナショナルアランマーレ,笛木彰,,0,3,3,Lose,72,Home
21,,山下真理,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,823,2017-01-22,2017,01,22,,箕面市第1総合運動場,GSS東京サンビームズ,プレステージ・インターナショナルアランマーレ,笛木彰,,0,3,3,Lose,72,Home
23,,棟方真衣,3,■,■,■,,,16,8,0,50.0,2.67,0,0,0,-,0,-,7,0,1,2,7.1,4,2.0,0.0,50.0,823,2017-01-22,2017,01,22,,箕面市第1総合運動場,GSS東京サンビームズ,プレステージ・インターナショナルアランマーレ,笛木彰,,0,3,3,Lose,72,Home
24,,縄田香世子,2,□,□,,,,6,0,1,0.0,-,0,0,0,-,0,-,2,0,0,0,0.0,0,0.0,0.0,-,823,2017-01-22,2017,01,22,,箕面市第1総合運動場,GSS東京サンビームズ,プレステージ・インターナショナルアランマーレ,笛木彰,,0,3,3,Lose,72,Home
25,,高橋美桜,3,■,■,■,,,32,10,1,31.2,3.33,0,0,0,-,0,-,8,1,0,2,16.2,20,10.0,0.0,50.0,823,2017-01-22,2017,01,22,,箕面市第1総合運動場,GSS東京サンビームズ,プレステージ・インターナショナルアランマーレ,笛木彰,,0,3,3,Lose,72,Home
26,,財前実可子,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,823,2017-01-22,2017,01,22,,箕面市第1総合運動場,GSS東京サンビームズ,プレステージ・インターナショナルアランマーレ,笛木彰,,0,3,3,Lose,72,Home
27,,関口梨紗子,3,■,■,■,,,14,3,1,21.4,1.00,0,0,0,-,1,0.33,11,0,1,5,11.4,0,0.0,0.0,-,823,2017-01-22,2017,01,22,,箕面市第1総合運動場,GSS東京サンビームズ,プレステージ・インターナショナルアランマーレ,笛木彰,,0,3,3,Lose,72,Home
28,,松浦未波,3,■,■,□,,,0,0,0,-,-,0,0,0,-,0,-,6,0,0,3,12.5,0,0.0,0.0,-,823,2017-01-22,2017,01,22,,箕面市第1総合運動場,GSS東京サンビームズ,プレステージ・インターナショナルアランマーレ,笛木彰,,0,3,3,Lose,72,Home
29,,勝見咲子,3,■,■,■,,,34,11,2,32.4,3.67,2,1,0,50.0,0,-,10,0,1,2,5.0,12,5.0,0.0,41.7,823,2017-01-22,2017,01,22,,箕面市第1総合運動場,GSS東京サンビームズ,プレステージ・インターナショナルアランマーレ,笛木彰,,0,3,3,Lose,72,Home
2,,佐藤綾,3,■,■,■,,,40,21,1,52.5,7.00,11,2,1,18.2,1,0.33,9,1,3,2,16.7,2,1.0,0.0,50.0,823,2017-01-22,2017,01,22,,箕面市第1総合運動場,プレステージ・インターナショナルアランマーレ,GSS東京サンビームズ,北原勉,小林準,3,0,3,Win,72,Away
3,L,佐藤円,3,〇,〇,〇,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,823,2017-01-22,2017,01,22,,箕面市第1総合運動場,プレステージ・インターナショナルアランマーレ,GSS東京サンビームズ,北原勉,小林準,3,0,3,Win,72,Away
5,,中田香澄,3,■,■,■,,,26,12,1,46.2,4.00,0,0,0,-,0,-,9,0,0,3,8.3,10,3.0,0.0,30.0,823,2017-01-22,2017,01,22,,箕面市第1総合運動場,プレステージ・インターナショナルアランマーレ,GSS東京サンビームズ,北原勉,小林準,3,0,3,Win,72,Away
6,,松尾由紀子,3,■,■,■,,,0,0,0,-,-,0,0,0,-,0,-,15,1,1,6,15.3,1,0.0,0.0,0.0,823,2017-01-22,2017,01,22,,箕面市第1総合運動場,プレステージ・インターナショナルアランマーレ,GSS東京サンビームズ,北原勉,小林準,3,0,3,Win,72,Away
8,,田村愛美,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,823,2017-01-22,2017,01,22,,箕面市第1総合運動場,プレステージ・インターナショナルアランマーレ,GSS東京サンビームズ,北原勉,小林準,3,0,3,Win,72,Away
9,,戸田さやか,3,■,■,■,,,14,4,1,28.6,1.33,0,0,0,-,2,0.67,16,3,3,3,20.9,0,0.0,0.0,-,823,2017-01-22,2017,01,22,,箕面市第1総合運動場,プレステージ・インターナショナルアランマーレ,GSS東京サンビームズ,北原勉,小林準,3,0,3,Win,72,Away
10,,三澤未憂,3,□,□,□,,,0,0,0,-,-,0,0,0,-,0,-,5,0,1,3,15.0,6,3.0,0.0,50.0,823,2017-01-22,2017,01,22,,箕面市第1総合運動場,プレステージ・インターナショナルアランマーレ,GSS東京サンビームズ,北原勉,小林準,3,0,3,Win,72,Away
11,L,森寿実子,3,●,●,●,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,9,7.0,0.0,77.8,823,2017-01-22,2017,01,22,,箕面市第1総合運動場,プレステージ・インターナショナルアランマーレ,GSS東京サンビームズ,北原勉,小林準,3,0,3,Win,72,Away
12,,佐藤梨夏,3,■,■,■,,,23,10,1,43.5,3.33,0,0,0,-,1,0.33,11,1,1,4,18.2,2,2.0,0.0,100.0,823,2017-01-22,2017,01,22,,箕面市第1総合運動場,プレステージ・インターナショナルアランマーレ,GSS東京サンビームズ,北原勉,小林準,3,0,3,Win,72,Away
14,,丹野瑞希,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,823,2017-01-22,2017,01,22,,箕面市第1総合運動場,プレステージ・インターナショナルアランマーレ,GSS東京サンビームズ,北原勉,小林準,3,0,3,Win,72,Away
15,,浅川希,3,■,■,■,,,14,3,0,21.4,1.00,0,0,0,-,0,-,6,1,3,1,17.5,28,18.0,0.0,64.3,823,2017-01-22,2017,01,22,,箕面市第1総合運動場,プレステージ・インターナショナルアランマーレ,GSS東京サンビームズ,北原勉,小林準,3,0,3,Win,72,Away
16,,江川優貴,3,□,□,□,,,10,2,1,20.0,0.67,0,0,0,-,0,-,3,0,0,1,8.3,0,0.0,0.0,-,823,2017-01-22,2017,01,22,,箕面市第1総合運動場,プレステージ・インターナショナルアランマーレ,GSS東京サンビームズ,北原勉,小林準,3,0,3,Win,72,Away
17,,柳沢紫子,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,823,2017-01-22,2017,01,22,,箕面市第1総合運動場,プレステージ・インターナショナルアランマーレ,GSS東京サンビームズ,北原勉,小林準,3,0,3,Win,72,Away
18,,佐藤千咲,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,823,2017-01-22,2017,01,22,,箕面市第1総合運動場,プレステージ・インターナショナルアランマーレ,GSS東京サンビームズ,北原勉,小林準,3,0,3,Win,72,Away
1,,原まなみ,2,■,■,,,,2,1,0,50.0,0.50,0,0,0,-,0,-,4,0,0,2,12.5,0,0.0,0.0,-,824,2017-01-22,2017,01,22,,箕面市第1総合運動場,大阪スーペリアーズ,群馬銀行グリーンウイングス,廣田卓三,平上帆澄,0,3,3,Lose,59,Home
2,L,姫野来実,3,●,●,●,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,30,20.0,0.0,66.7,824,2017-01-22,2017,01,22,,箕面市第1総合運動場,大阪スーペリアーズ,群馬銀行グリーンウイングス,廣田卓三,平上帆澄,0,3,3,Lose,59,Home
3,,矢口紗友美,3,■,■,■,,,16,5,0,31.2,1.67,0,0,0,-,1,0.33,7,0,0,1,3.6,0,0.0,0.0,-,824,2017-01-22,2017,01,22,,箕面市第1総合運動場,大阪スーペリアーズ,群馬銀行グリーンウイングス,廣田卓三,平上帆澄,0,3,3,Lose,59,Home
4,,平上帆澄,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,824,2017-01-22,2017,01,22,,箕面市第1総合運動場,大阪スーペリアーズ,群馬銀行グリーンウイングス,廣田卓三,平上帆澄,0,3,3,Lose,59,Home
5,,宮垣寛子,3,■,■,■,,,14,3,2,21.4,1.00,0,0,0,-,0,-,8,0,0,3,9.4,0,0.0,0.0,-,824,2017-01-22,2017,01,22,,箕面市第1総合運動場,大阪スーペリアーズ,群馬銀行グリーンウイングス,廣田卓三,平上帆澄,0,3,3,Lose,59,Home
6,,平岡みさと,3,■,■,■,,,45,8,6,17.8,2.67,11,2,3,18.2,1,0.33,6,0,0,1,4.2,2,0.0,0.0,0.0,824,2017-01-22,2017,01,22,,箕面市第1総合運動場,大阪スーペリアーズ,群馬銀行グリーンウイングス,廣田卓三,平上帆澄,0,3,3,Lose,59,Home
8,,坂根朱里,3,■,■,■,,,46,9,8,19.6,3.00,11,0,4,0.0,0,-,10,1,1,2,15.0,7,5.0,0.0,71.4,824,2017-01-22,2017,01,22,,箕面市第1総合運動場,大阪スーペリアーズ,群馬銀行グリーンウイングス,廣田卓三,平上帆澄,0,3,3,Lose,59,Home
9,,木幡祥子,3,■,■,■,,,10,3,1,30.0,1.00,0,0,0,-,0,-,11,0,1,2,4.5,31,22.0,0.0,71.0,824,2017-01-22,2017,01,22,,箕面市第1総合運動場,大阪スーペリアーズ,群馬銀行グリーンウイングス,廣田卓三,平上帆澄,0,3,3,Lose,59,Home
10,,林仁美,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,824,2017-01-22,2017,01,22,,箕面市第1総合運動場,大阪スーペリアーズ,群馬銀行グリーンウイングス,廣田卓三,平上帆澄,0,3,3,Lose,59,Home
11,,鳥越美奈都,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,824,2017-01-22,2017,01,22,,箕面市第1総合運動場,大阪スーペリアーズ,群馬銀行グリーンウイングス,廣田卓三,平上帆澄,0,3,3,Lose,59,Home
15,,不破沙耶佳,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,824,2017-01-22,2017,01,22,,箕面市第1総合運動場,大阪スーペリアーズ,群馬銀行グリーンウイングス,廣田卓三,平上帆澄,0,3,3,Lose,59,Home
19,,小林理奈,1,,,■,,,2,1,0,50.0,1.00,0,0,0,-,0,-,2,0,0,1,12.5,0,0.0,0.0,-,824,2017-01-22,2017,01,22,,箕面市第1総合運動場,大阪スーペリアーズ,群馬銀行グリーンウイングス,廣田卓三,平上帆澄,0,3,3,Lose,59,Home
1,,須崎杏,3,■,■,■,,,18,8,1,44.4,2.67,0,0,0,-,2,0.67,2,0,0,1,12.5,0,0.0,0.0,-,824,2017-01-22,2017,01,22,,箕面市第1総合運動場,群馬銀行グリーンウイングス,大阪スーペリアーズ,石原昭久,遠藤孔太,3,0,3,Win,59,Away
6,,矢萩ももこ,1,,,□,,,0,0,0,-,-,0,0,0,-,0,-,1,0,0,1,25.0,0,0.0,0.0,-,824,2017-01-22,2017,01,22,,箕面市第1総合運動場,群馬銀行グリーンウイングス,大阪スーペリアーズ,石原昭久,遠藤孔太,3,0,3,Win,59,Away
7,,鬼頭朋子,1,,□,,,,0,0,0,-,-,0,0,0,-,0,-,1,0,0,0,0.0,0,0.0,0.0,-,824,2017-01-22,2017,01,22,,箕面市第1総合運動場,群馬銀行グリーンウイングス,大阪スーペリアーズ,石原昭久,遠藤孔太,3,0,3,Win,59,Away
8,L,谷内真美,3,●,●,●,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,11,6.0,0.0,54.5,824,2017-01-22,2017,01,22,,箕面市第1総合運動場,群馬銀行グリーンウイングス,大阪スーペリアーズ,石原昭久,遠藤孔太,3,0,3,Win,59,Away
9,L,丸山佳穂,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,824,2017-01-22,2017,01,22,,箕面市第1総合運動場,群馬銀行グリーンウイングス,大阪スーペリアーズ,石原昭久,遠藤孔太,3,0,3,Win,59,Away
10,,柿沼杏奈,3,■,■,■,,,22,6,3,27.3,2.00,0,0,0,-,1,0.33,18,0,0,6,8.3,12,9.0,0.0,75.0,824,2017-01-22,2017,01,22,,箕面市第1総合運動場,群馬銀行グリーンウイングス,大阪スーペリアーズ,石原昭久,遠藤孔太,3,0,3,Win,59,Away
11,,齋藤朱音,2,□,□,,,,0,0,0,-,-,0,0,0,-,0,-,3,0,0,2,16.7,0,0.0,0.0,-,824,2017-01-22,2017,01,22,,箕面市第1総合運動場,群馬銀行グリーンウイングス,大阪スーペリアーズ,石原昭久,遠藤孔太,3,0,3,Win,59,Away
12,,土屋智菜実,1,,,□,,,3,0,0,0.0,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,824,2017-01-22,2017,01,22,,箕面市第1総合運動場,群馬銀行グリーンウイングス,大阪スーペリアーズ,石原昭久,遠藤孔太,3,0,3,Win,59,Away
13,,三好紗弥香,3,■,■,■,,,27,9,1,33.3,3.00,0,0,0,-,0,-,17,1,1,5,12.1,22,18.0,0.0,81.8,824,2017-01-22,2017,01,22,,箕面市第1総合運動場,群馬銀行グリーンウイングス,大阪スーペリアーズ,石原昭久,遠藤孔太,3,0,3,Win,59,Away
14,,鈴木日葵,3,■,■,■,,,20,10,1,50.0,3.33,0,0,0,-,1,0.33,7,0,0,2,7.1,0,0.0,0.0,-,824,2017-01-22,2017,01,22,,箕面市第1総合運動場,群馬銀行グリーンウイングス,大阪スーペリアーズ,石原昭久,遠藤孔太,3,0,3,Win,59,Away
15,,寺坂茜,3,■,■,■,,,35,12,2,34.3,4.00,4,1,0,25.0,0,-,12,0,2,3,6.2,0,0.0,0.0,-,824,2017-01-22,2017,01,22,,箕面市第1総合運動場,群馬銀行グリーンウイングス,大阪スーペリアーズ,石原昭久,遠藤孔太,3,0,3,Win,59,Away
17,,栗田楓,3,■,■,■,,,1,0,0,0.0,-,0,0,0,-,0,-,12,0,0,3,6.2,0,0.0,0.0,-,824,2017-01-22,2017,01,22,,箕面市第1総合運動場,群馬銀行グリーンウイングス,大阪スーペリアーズ,石原昭久,遠藤孔太,3,0,3,Win,59,Away
19,,磯野明日香,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,824,2017-01-22,2017,01,22,,箕面市第1総合運動場,群馬銀行グリーンウイングス,大阪スーペリアーズ,石原昭久,遠藤孔太,3,0,3,Win,59,Away
20,,田中瑠奈,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,824,2017-01-22,2017,01,22,,箕面市第1総合運動場,群馬銀行グリーンウイングス,大阪スーペリアーズ,石原昭久,遠藤孔太,3,0,3,Win,59,Away
1,,須崎杏,4,■,■,■,■,,21,6,1,28.6,1.50,0,0,0,-,1,0.25,8,1,1,1,13.1,0,0.0,0.0,-,825,2017-01-28,2017,01,28,,碧南市臨海体育館,群馬銀行グリーンウイングス,プレステージ・インターナショナルアランマーレ,石原昭久,遠藤孔太,3,1,4,Win,101,Home
6,,矢萩ももこ,2,,□,□,,,0,0,0,-,-,0,0,0,-,0,-,2,0,0,0,0.0,0,0.0,0.0,-,825,2017-01-28,2017,01,28,,碧南市臨海体育館,群馬銀行グリーンウイングス,プレステージ・インターナショナルアランマーレ,石原昭久,遠藤孔太,3,1,4,Win,101,Home
7,,鬼頭朋子,2,□,,,□,,0,0,0,-,-,0,0,0,-,0,-,3,0,0,1,8.3,0,0.0,0.0,-,825,2017-01-28,2017,01,28,,碧南市臨海体育館,群馬銀行グリーンウイングス,プレステージ・インターナショナルアランマーレ,石原昭久,遠藤孔太,3,1,4,Win,101,Home
8,L,谷内真美,4,●,●,●,●,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,19,9.0,0.0,47.4,825,2017-01-28,2017,01,28,,碧南市臨海体育館,群馬銀行グリーンウイングス,プレステージ・インターナショナルアランマーレ,石原昭久,遠藤孔太,3,1,4,Win,101,Home
9,L,丸山佳穂,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,825,2017-01-28,2017,01,28,,碧南市臨海体育館,群馬銀行グリーンウイングス,プレステージ・インターナショナルアランマーレ,石原昭久,遠藤孔太,3,1,4,Win,101,Home
10,,柿沼杏奈,4,■,■,■,■,,31,8,4,25.8,2.00,0,0,0,-,0,-,13,1,1,1,8.1,20,14.0,0.0,70.0,825,2017-01-28,2017,01,28,,碧南市臨海体育館,群馬銀行グリーンウイングス,プレステージ・インターナショナルアランマーレ,石原昭久,遠藤孔太,3,1,4,Win,101,Home
11,,齋藤朱音,4,□,□,□,□,,0,0,0,-,-,0,0,0,-,0,-,5,0,0,4,20.0,2,1.0,0.0,50.0,825,2017-01-28,2017,01,28,,碧南市臨海体育館,群馬銀行グリーンウイングス,プレステージ・インターナショナルアランマーレ,石原昭久,遠藤孔太,3,1,4,Win,101,Home
12,,土屋智菜実,2,,□,□,,,3,0,0,0.0,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,825,2017-01-28,2017,01,28,,碧南市臨海体育館,群馬銀行グリーンウイングス,プレステージ・インターナショナルアランマーレ,石原昭久,遠藤孔太,3,1,4,Win,101,Home
13,,三好紗弥香,4,■,■,■,■,,56,10,5,17.9,2.50,2,0,0,0.0,0,-,18,0,0,9,12.5,36,19.0,0.0,52.8,825,2017-01-28,2017,01,28,,碧南市臨海体育館,群馬銀行グリーンウイングス,プレステージ・インターナショナルアランマーレ,石原昭久,遠藤孔太,3,1,4,Win,101,Home
14,,鈴木日葵,4,■,■,■,■,,26,14,2,53.8,3.50,0,0,0,-,2,0.50,15,1,1,5,13.7,0,0.0,0.0,-,825,2017-01-28,2017,01,28,,碧南市臨海体育館,群馬銀行グリーンウイングス,プレステージ・インターナショナルアランマーレ,石原昭久,遠藤孔太,3,1,4,Win,101,Home
15,,寺坂茜,4,■,■,■,■,,50,16,5,32.0,4.00,2,0,0,0.0,1,0.25,14,0,0,1,1.8,0,0.0,0.0,-,825,2017-01-28,2017,01,28,,碧南市臨海体育館,群馬銀行グリーンウイングス,プレステージ・インターナショナルアランマーレ,石原昭久,遠藤孔太,3,1,4,Win,101,Home
17,,栗田楓,4,■,■,■,■,,0,0,0,-,-,0,0,0,-,0,-,19,0,3,5,6.6,0,0.0,0.0,-,825,2017-01-28,2017,01,28,,碧南市臨海体育館,群馬銀行グリーンウイングス,プレステージ・インターナショナルアランマーレ,石原昭久,遠藤孔太,3,1,4,Win,101,Home
19,,磯野明日香,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,825,2017-01-28,2017,01,28,,碧南市臨海体育館,群馬銀行グリーンウイングス,プレステージ・インターナショナルアランマーレ,石原昭久,遠藤孔太,3,1,4,Win,101,Home
20,,田中瑠奈,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,825,2017-01-28,2017,01,28,,碧南市臨海体育館,群馬銀行グリーンウイングス,プレステージ・インターナショナルアランマーレ,石原昭久,遠藤孔太,3,1,4,Win,101,Home
1,,伊藤セレナ,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,825,2017-01-28,2017,01,28,,碧南市臨海体育館,プレステージ・インターナショナルアランマーレ,群馬銀行グリーンウイングス,北原勉,小林準,1,3,4,Lose,101,Away
2,,佐藤綾,4,■,■,■,■,,78,26,8,33.3,6.50,16,3,2,18.8,2,0.50,14,1,6,5,14.6,1,1.0,0.0,100.0,825,2017-01-28,2017,01,28,,碧南市臨海体育館,プレステージ・インターナショナルアランマーレ,群馬銀行グリーンウイングス,北原勉,小林準,1,3,4,Lose,101,Away
3,L,佐藤円,4,〇,〇,〇,〇,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,825,2017-01-28,2017,01,28,,碧南市臨海体育館,プレステージ・インターナショナルアランマーレ,群馬銀行グリーンウイングス,北原勉,小林準,1,3,4,Lose,101,Away
