No.,L,Player,Set,1,2,3,4,5,AA,AP,AE,ASucc%,AP/S,BAA,BAP,BAE,BASucc%,BP,BP/S,SVA,SVP,SVE,SVx,SVEff%,RA,Rx,Rg,RSucc%,MatchNo.,Date,Year,Month,Day,Place,Venue,Team,Op.Team,Director,Coach,Win Set,Lose Set,Total Set,Win Lose,Game time,Home Away
9,,森田亜衣,3,■,■,■,,,29,3,2,10.3,1.00,0,0,0,-,0,-,11,0,0,9,20.5,24,12.0,0.0,50.0,732,2010-01-16,2010,01,16,,松任総合運動公園体育館,大野石油広島オイラーズ,フォレストリーヴズ熊本,三ヶ島正好,,0,3,3,Lose,69,Home
10,,芦澤美加,1,□,,,,,0,0,0,-,-,0,0,0,-,0,-,1,0,0,0,0.0,0,0.0,0.0,-,732,2010-01-16,2010,01,16,,松任総合運動公園体育館,大野石油広島オイラーズ,フォレストリーヴズ熊本,三ヶ島正好,,0,3,3,Lose,69,Home
14,,松本茜,3,■,■,■,,,20,8,1,40.0,2.67,0,0,0,-,0,-,6,1,0,0,13.3,6,4.0,0.0,66.7,732,2010-01-16,2010,01,16,,松任総合運動公園体育館,大野石油広島オイラーズ,フォレストリーヴズ熊本,三ヶ島正好,,0,3,3,Lose,69,Home
1,,上岡奈々瀬,1,,,□,,,0,0,0,-,-,0,0,0,-,0,-,2,0,1,0,0.0,0,0.0,0.0,-,732,2010-01-16,2010,01,16,,松任総合運動公園体育館,フォレストリーヴズ熊本,大野石油広島オイラーズ,中島裕二,古閑鈴香,3,0,3,Win,69,Away
2,,坂本久美子,3,■,■,■,,,13,6,1,46.2,2.00,0,0,0,-,3,1.00,9,0,1,4,11.1,0,0.0,0.0,-,732,2010-01-16,2010,01,16,,松任総合運動公園体育館,フォレストリーヴズ熊本,大野石油広島オイラーズ,中島裕二,古閑鈴香,3,0,3,Win,69,Away
3,L,福田優,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,732,2010-01-16,2010,01,16,,松任総合運動公園体育館,フォレストリーヴズ熊本,大野石油広島オイラーズ,中島裕二,古閑鈴香,3,0,3,Win,69,Away
4,,木村亜沙美,3,■,■,■,,,42,22,3,52.4,7.33,0,0,0,-,1,0.33,7,1,0,2,21.4,0,0.0,0.0,-,732,2010-01-16,2010,01,16,,松任総合運動公園体育館,フォレストリーヴズ熊本,大野石油広島オイラーズ,中島裕二,古閑鈴香,3,0,3,Win,69,Away
5,,山下麻衣,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,732,2010-01-16,2010,01,16,,松任総合運動公園体育館,フォレストリーヴズ熊本,大野石油広島オイラーズ,中島裕二,古閑鈴香,3,0,3,Win,69,Away
7,,梅野早也佳,3,■,■,■,,,25,12,2,48.0,4.00,0,0,0,-,0,-,10,0,1,6,15.0,1,0.0,0.0,0.0,732,2010-01-16,2010,01,16,,松任総合運動公園体育館,フォレストリーヴズ熊本,大野石油広島オイラーズ,中島裕二,古閑鈴香,3,0,3,Win,69,Away
8,,丸山香菜子,3,■,■,■,,,26,11,2,42.3,3.67,0,0,0,-,2,0.67,14,0,0,7,12.5,22,7.0,0.0,31.8,732,2010-01-16,2010,01,16,,松任総合運動公園体育館,フォレストリーヴズ熊本,大野石油広島オイラーズ,中島裕二,古閑鈴香,3,0,3,Win,69,Away
9,,松田亜也,3,■,■,■,,,20,8,1,40.0,2.67,1,0,0,0.0,0,-,16,2,2,7,23.4,17,8.0,0.0,47.1,732,2010-01-16,2010,01,16,,松任総合運動公園体育館,フォレストリーヴズ熊本,大野石油広島オイラーズ,中島裕二,古閑鈴香,3,0,3,Win,69,Away
10,,山口有香,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,732,2010-01-16,2010,01,16,,松任総合運動公園体育館,フォレストリーヴズ熊本,大野石油広島オイラーズ,中島裕二,古閑鈴香,3,0,3,Win,69,Away
11,,永溝友美子,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,732,2010-01-16,2010,01,16,,松任総合運動公園体育館,フォレストリーヴズ熊本,大野石油広島オイラーズ,中島裕二,古閑鈴香,3,0,3,Win,69,Away
12,,城奈津希,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,732,2010-01-16,2010,01,16,,松任総合運動公園体育館,フォレストリーヴズ熊本,大野石油広島オイラーズ,中島裕二,古閑鈴香,3,0,3,Win,69,Away
13,,和多桃子,3,■,■,■,,,2,0,1,0.0,-,0,0,0,-,0,-,16,0,0,8,12.5,0,0.0,0.0,-,732,2010-01-16,2010,01,16,,松任総合運動公園体育館,フォレストリーヴズ熊本,大野石油広島オイラーズ,中島裕二,古閑鈴香,3,0,3,Win,69,Away
15,L,久保みゆき,3,●,●,●,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,20,14.0,0.0,70.0,732,2010-01-16,2010,01,16,,松任総合運動公園体育館,フォレストリーヴズ熊本,大野石油広島オイラーズ,中島裕二,古閑鈴香,3,0,3,Win,69,Away
1,,門間希,3,■,■,■,,,11,6,1,54.5,2.00,0,0,0,-,3,1.00,10,2,1,4,28.0,2,2.0,0.0,100.0,733,2010-01-16,2010,01,16,,松任総合運動公園体育館,Befcoビービースターズ,GSS東京サンビームズ,佐藤稔,門間希,3,0,3,Win,73,Home
3,,樽谷真由美,3,■,■,■,,,20,6,3,30.0,2.00,0,0,0,-,0,-,15,1,0,3,10.3,4,1.0,0.0,25.0,733,2010-01-16,2010,01,16,,松任総合運動公園体育館,Befcoビービースターズ,GSS東京サンビームズ,佐藤稔,門間希,3,0,3,Win,73,Home
5,,佐々木瞳,3,■,■,■,,,47,14,2,29.8,4.67,0,0,0,-,0,-,8,1,4,0,10.0,18,16.0,0.0,88.9,733,2010-01-16,2010,01,16,,松任総合運動公園体育館,Befcoビービースターズ,GSS東京サンビームズ,佐藤稔,門間希,3,0,3,Win,73,Home
6,,渡辺佑梨子,3,■,■,■,,,25,4,1,16.0,1.33,0,0,0,-,1,0.33,15,0,0,5,8.3,0,0.0,0.0,-,733,2010-01-16,2010,01,16,,松任総合運動公園体育館,Befcoビービースターズ,GSS東京サンビームズ,佐藤稔,門間希,3,0,3,Win,73,Home
7,,栗田琴恵,3,■,■,■,,,4,1,0,25.0,0.33,0,0,0,-,1,0.33,13,1,1,4,13.8,0,0.0,0.0,-,733,2010-01-16,2010,01,16,,松任総合運動公園体育館,Befcoビービースターズ,GSS東京サンビームズ,佐藤稔,門間希,3,0,3,Win,73,Home
8,L,佐藤みなみ,3,●,●,●,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,13,10.0,0.0,76.9,733,2010-01-16,2010,01,16,,松任総合運動公園体育館,Befcoビービースターズ,GSS東京サンビームズ,佐藤稔,門間希,3,0,3,Win,73,Home
9,,山本摩理,2,,□,□,,,5,2,1,40.0,1.00,0,0,0,-,0,-,3,0,0,2,16.7,0,0.0,0.0,-,733,2010-01-16,2010,01,16,,松任総合運動公園体育館,Befcoビービースターズ,GSS東京サンビームズ,佐藤稔,門間希,3,0,3,Win,73,Home
10,,山崎望,3,■,■,■,,,31,15,0,48.4,5.00,0,0,0,-,2,0.67,11,1,1,5,18.6,20,14.0,0.0,70.0,733,2010-01-16,2010,01,16,,松任総合運動公園体育館,Befcoビービースターズ,GSS東京サンビームズ,佐藤稔,門間希,3,0,3,Win,73,Home
11,,松崎渉,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,733,2010-01-16,2010,01,16,,松任総合運動公園体育館,Befcoビービースターズ,GSS東京サンビームズ,佐藤稔,門間希,3,0,3,Win,73,Home
13,,眞鍋春佳,1,,□,,,,0,0,0,-,-,0,0,0,-,0,-,1,0,0,1,25.0,2,1.0,0.0,50.0,733,2010-01-16,2010,01,16,,松任総合運動公園体育館,Befcoビービースターズ,GSS東京サンビームズ,佐藤稔,門間希,3,0,3,Win,73,Home
14,,田野倉穂美,1,,,□,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,733,2010-01-16,2010,01,16,,松任総合運動公園体育館,Befcoビービースターズ,GSS東京サンビームズ,佐藤稔,門間希,3,0,3,Win,73,Home
16,,赤西喜代里,1,,,□,,,3,1,0,33.3,1.00,0,0,0,-,0,-,1,0,0,0,0.0,0,0.0,0.0,-,733,2010-01-16,2010,01,16,,松任総合運動公園体育館,Befcoビービースターズ,GSS東京サンビームズ,佐藤稔,門間希,3,0,3,Win,73,Home
1,,竹村由紀子,3,■,■,■,,,21,9,2,42.9,3.00,2,1,0,50.0,0,-,3,0,0,1,8.3,8,5.0,0.0,62.5,733,2010-01-16,2010,01,16,,松任総合運動公園体育館,GSS東京サンビームズ,Befcoビービースターズ,笛木彰,國見茂行,0,3,3,Lose,73,Away
2,,宮川紗麻亜,3,■,■,■,,,47,15,3,31.9,5.00,1,0,1,0.0,2,0.67,8,0,0,0,0.0,10,7.0,0.0,70.0,733,2010-01-16,2010,01,16,,松任総合運動公園体育館,GSS東京サンビームズ,Befcoビービースターズ,笛木彰,國見茂行,0,3,3,Lose,73,Away
4,,桐井海千子,3,■,■,■,,,4,1,0,25.0,0.33,0,0,0,-,0,-,10,0,0,1,2.5,0,0.0,0.0,-,733,2010-01-16,2010,01,16,,松任総合運動公園体育館,GSS東京サンビームズ,Befcoビービースターズ,笛木彰,國見茂行,0,3,3,Lose,73,Away
5,,長谷川理加,2,□,□,,,,1,0,0,0.0,-,1,0,0,0.0,0,-,4,0,0,2,12.5,2,0.0,0.0,0.0,733,2010-01-16,2010,01,16,,松任総合運動公園体育館,GSS東京サンビームズ,Befcoビービースターズ,笛木彰,國見茂行,0,3,3,Lose,73,Away
6,,清水智子,3,■,■,■,,,29,6,3,20.7,2.00,0,0,0,-,1,0.33,10,0,1,2,5.0,15,9.0,0.0,60.0,733,2010-01-16,2010,01,16,,松任総合運動公園体育館,GSS東京サンビームズ,Befcoビービースターズ,笛木彰,國見茂行,0,3,3,Lose,73,Away
7,L,村木満由子,3,●,●,●,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,31,18.0,0.0,58.1,733,2010-01-16,2010,01,16,,松任総合運動公園体育館,GSS東京サンビームズ,Befcoビービースターズ,笛木彰,國見茂行,0,3,3,Lose,73,Away
8,,黄秀京,1,,,□,,,0,0,0,-,-,0,0,0,-,1,1.00,1,0,0,0,0.0,0,0.0,0.0,-,733,2010-01-16,2010,01,16,,松任総合運動公園体育館,GSS東京サンビームズ,Befcoビービースターズ,笛木彰,國見茂行,0,3,3,Lose,73,Away
9,,大田原真美,2,□,□,,,,0,0,0,-,-,0,0,0,-,0,-,2,0,0,1,12.5,1,0.0,0.0,0.0,733,2010-01-16,2010,01,16,,松任総合運動公園体育館,GSS東京サンビームズ,Befcoビービースターズ,笛木彰,國見茂行,0,3,3,Lose,73,Away
12,,山下みなみ,3,■,■,■,,,11,2,4,18.2,0.67,0,0,0,-,0,-,6,0,0,2,8.3,0,0.0,0.0,-,733,2010-01-16,2010,01,16,,松任総合運動公園体育館,GSS東京サンビームズ,Befcoビービースターズ,笛木彰,國見茂行,0,3,3,Lose,73,Away
13,,安武三咲樹,1,,,□,,,2,1,0,50.0,1.00,0,0,0,-,0,-,2,0,0,0,0.0,0,0.0,0.0,-,733,2010-01-16,2010,01,16,,松任総合運動公園体育館,GSS東京サンビームズ,Befcoビービースターズ,笛木彰,國見茂行,0,3,3,Lose,73,Away
14,,高橋美穂,1,,,■,,,3,0,1,0.0,-,0,0,0,-,0,-,2,0,0,1,12.5,0,0.0,0.0,-,733,2010-01-16,2010,01,16,,松任総合運動公園体育館,GSS東京サンビームズ,Befcoビービースターズ,笛木彰,國見茂行,0,3,3,Lose,73,Away
16,,菊地めぐみ,3,■,■,□,,,12,1,0,8.3,0.33,0,0,0,-,1,0.33,12,0,0,5,10.4,2,1.0,0.0,50.0,733,2010-01-16,2010,01,16,,松任総合運動公園体育館,GSS東京サンビームズ,Befcoビービースターズ,笛木彰,國見茂行,0,3,3,Lose,73,Away
1,,餅田千佳,4,■,■,■,■,,35,13,3,37.1,3.25,0,0,0,-,2,0.50,10,0,1,3,7.5,15,9.0,0.0,60.0,734,2010-01-16,2010,01,16,,松任総合運動公園体育館,PFUブルーキャッツ,KUROBEアクアフェアリーズ,岸本太道,東谷友恵,1,3,4,Lose,102,Home
2,L,松永真果,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,734,2010-01-16,2010,01,16,,松任総合運動公園体育館,PFUブルーキャッツ,KUROBEアクアフェアリーズ,岸本太道,東谷友恵,1,3,4,Lose,102,Home
3,,大久保梨紗,4,■,■,■,■,,23,7,1,30.4,1.75,1,0,0,0.0,0,-,14,0,0,6,10.7,13,4.0,0.0,30.8,734,2010-01-16,2010,01,16,,松任総合運動公園体育館,PFUブルーキャッツ,KUROBEアクアフェアリーズ,岸本太道,東谷友恵,1,3,4,Lose,102,Home
4,,時長真菜,2,,□,□,,,0,0,0,-,-,0,0,0,-,0,-,1,0,0,0,0.0,0,0.0,0.0,-,734,2010-01-16,2010,01,16,,松任総合運動公園体育館,PFUブルーキャッツ,KUROBEアクアフェアリーズ,岸本太道,東谷友恵,1,3,4,Lose,102,Home
5,,塚原佳代子,1,,,□,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,734,2010-01-16,2010,01,16,,松任総合運動公園体育館,PFUブルーキャッツ,KUROBEアクアフェアリーズ,岸本太道,東谷友恵,1,3,4,Lose,102,Home
6,,佐々木夏希,1,,,,□,,7,0,0,0.0,-,0,0,0,-,0,-,2,0,0,1,12.5,0,0.0,0.0,-,734,2010-01-16,2010,01,16,,松任総合運動公園体育館,PFUブルーキャッツ,KUROBEアクアフェアリーズ,岸本太道,東谷友恵,1,3,4,Lose,102,Home
7,,東山由香,4,■,■,■,■,,2,0,0,0.0,-,0,0,0,-,0,-,15,0,0,7,11.7,0,0.0,0.0,-,734,2010-01-16,2010,01,16,,松任総合運動公園体育館,PFUブルーキャッツ,KUROBEアクアフェアリーズ,岸本太道,東谷友恵,1,3,4,Lose,102,Home
8,L,足立史織,4,●,●,●,●,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,48,20.0,0.0,41.7,734,2010-01-16,2010,01,16,,松任総合運動公園体育館,PFUブルーキャッツ,KUROBEアクアフェアリーズ,岸本太道,東谷友恵,1,3,4,Lose,102,Home
9,,松下琴美,4,■,■,■,■,,23,12,1,52.2,3.00,1,0,0,0.0,3,0.75,12,0,0,4,8.3,0,0.0,0.0,-,734,2010-01-16,2010,01,16,,松任総合運動公園体育館,PFUブルーキャッツ,KUROBEアクアフェアリーズ,岸本太道,東谷友恵,1,3,4,Lose,102,Home
11,,佐藤奈美,4,■,■,■,■,,24,8,3,33.3,2.00,0,0,0,-,3,0.75,10,0,0,4,10.0,0,0.0,0.0,-,734,2010-01-16,2010,01,16,,松任総合運動公園体育館,PFUブルーキャッツ,KUROBEアクアフェアリーズ,岸本太道,東谷友恵,1,3,4,Lose,102,Home
12,,砂田遥,1,,□,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,734,2010-01-16,2010,01,16,,松任総合運動公園体育館,PFUブルーキャッツ,KUROBEアクアフェアリーズ,岸本太道,東谷友恵,1,3,4,Lose,102,Home
13,,鈴木未来,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,734,2010-01-16,2010,01,16,,松任総合運動公園体育館,PFUブルーキャッツ,KUROBEアクアフェアリーズ,岸本太道,東谷友恵,1,3,4,Lose,102,Home
14,,清水亜寿里,2,□,,,□,,6,1,1,16.7,0.50,0,0,0,-,0,-,3,0,1,0,0.0,5,1.0,0.0,20.0,734,2010-01-16,2010,01,16,,松任総合運動公園体育館,PFUブルーキャッツ,KUROBEアクアフェアリーズ,岸本太道,東谷友恵,1,3,4,Lose,102,Home
15,,川上真央,4,■,■,■,■,,37,13,2,35.1,3.25,1,0,0,0.0,1,0.25,19,1,0,8,14.7,7,1.0,0.0,14.3,734,2010-01-16,2010,01,16,,松任総合運動公園体育館,PFUブルーキャッツ,KUROBEアクアフェアリーズ,岸本太道,東谷友恵,1,3,4,Lose,102,Home
1,,伊藤智美,3,,□,□,□,,0,0,0,-,-,0,0,0,-,0,-,3,0,1,2,16.7,0,0.0,0.0,-,734,2010-01-16,2010,01,16,,松任総合運動公園体育館,KUROBEアクアフェアリーズ,PFUブルーキャッツ,米山弘,浜田勝彦,3,1,4,Win,102,Away
2,L,田中三奈未,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,734,2010-01-16,2010,01,16,,松任総合運動公園体育館,KUROBEアクアフェアリーズ,PFUブルーキャッツ,米山弘,浜田勝彦,3,1,4,Win,102,Away
3,,伊藤睦美,0,,,,,,3,1,0,33.3,INF,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,734,2010-01-16,2010,01,16,,松任総合運動公園体育館,KUROBEアクアフェアリーズ,PFUブルーキャッツ,米山弘,浜田勝彦,3,1,4,Win,102,Away
4,,吉田彩乃,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,734,2010-01-16,2010,01,16,,松任総合運動公園体育館,KUROBEアクアフェアリーズ,PFUブルーキャッツ,米山弘,浜田勝彦,3,1,4,Win,102,Away
5,,色摩知巳,4,■,■,■,■,,39,20,2,51.3,5.00,0,0,0,-,3,0.75,15,2,1,5,20.3,6,5.0,0.0,83.3,734,2010-01-16,2010,01,16,,松任総合運動公園体育館,KUROBEアクアフェアリーズ,PFUブルーキャッツ,米山弘,浜田勝彦,3,1,4,Win,102,Away
6,,井西彩乃,4,■,■,■,■,,37,10,3,27.0,2.50,0,0,0,-,1,0.25,17,2,1,7,19.7,35,21.0,0.0,60.0,734,2010-01-16,2010,01,16,,松任総合運動公園体育館,KUROBEアクアフェアリーズ,PFUブルーキャッツ,米山弘,浜田勝彦,3,1,4,Win,102,Away
7,,田中弓貴,4,■,■,■,■,,16,5,1,31.2,1.25,0,0,0,-,0,-,25,2,2,13,19.4,29,17.0,0.0,58.6,734,2010-01-16,2010,01,16,,松任総合運動公園体育館,KUROBEアクアフェアリーズ,PFUブルーキャッツ,米山弘,浜田勝彦,3,1,4,Win,102,Away
8,,播磨春香,4,□,□,□,□,,0,0,0,-,-,0,0,0,-,0,-,6,1,1,1,17.5,0,0.0,0.0,-,734,2010-01-16,2010,01,16,,松任総合運動公園体育館,KUROBEアクアフェアリーズ,PFUブルーキャッツ,米山弘,浜田勝彦,3,1,4,Win,102,Away
9,,位田愛,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,9,1,0,5,22.8,1,0.0,0.0,0.0,734,2010-01-16,2010,01,16,,松任総合運動公園体育館,KUROBEアクアフェアリーズ,PFUブルーキャッツ,米山弘,浜田勝彦,3,1,4,Win,102,Away
10,,高崎由佳梨,4,■,■,■,■,,31,14,2,45.2,3.50,0,0,0,-,1,0.25,13,0,2,8,15.4,0,0.0,0.0,-,734,2010-01-16,2010,01,16,,松任総合運動公園体育館,KUROBEアクアフェアリーズ,PFUブルーキャッツ,米山弘,浜田勝彦,3,1,4,Win,102,Away
11,,村上菜央,4,■,■,■,■,,33,11,2,33.3,2.75,0,0,0,-,4,1.00,8,1,0,4,22.5,0,0.0,0.0,-,734,2010-01-16,2010,01,16,,松任総合運動公園体育館,KUROBEアクアフェアリーズ,PFUブルーキャッツ,米山弘,浜田勝彦,3,1,4,Win,102,Away
12,,熊谷更紗,1,□,,,,,0,0,0,-,-,0,0,0,-,0,-,1,0,0,0,0.0,0,0.0,0.0,-,734,2010-01-16,2010,01,16,,松任総合運動公園体育館,KUROBEアクアフェアリーズ,PFUブルーキャッツ,米山弘,浜田勝彦,3,1,4,Win,102,Away
13,,吉川ひかる,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,734,2010-01-16,2010,01,16,,松任総合運動公園体育館,KUROBEアクアフェアリーズ,PFUブルーキャッツ,米山弘,浜田勝彦,3,1,4,Win,102,Away
14,L,小島愛実,4,●,●,●,●,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,12,6.0,0.0,50.0,734,2010-01-16,2010,01,16,,松任総合運動公園体育館,KUROBEアクアフェアリーズ,PFUブルーキャッツ,米山弘,浜田勝彦,3,1,4,Win,102,Away
1,,伊藤智美,2,,□,□,,,2,1,0,50.0,0.50,0,0,0,-,0,-,2,0,0,2,25.0,4,1.0,0.0,25.0,737,2010-01-17,2010,01,17,,松任総合運動公園体育館,KUROBEアクアフェアリーズ,Befcoビービースターズ,米山弘,浜田勝彦,3,1,4,Win,94,Home
2,L,田中三奈未,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,737,2010-01-17,2010,01,17,,松任総合運動公園体育館,KUROBEアクアフェアリーズ,Befcoビービースターズ,米山弘,浜田勝彦,3,1,4,Win,94,Home
3,,伊藤睦美,1,,,□,,,5,3,1,60.0,3.00,0,0,0,-,0,-,1,0,0,0,0.0,1,0.0,0.0,0.0,737,2010-01-17,2010,01,17,,松任総合運動公園体育館,KUROBEアクアフェアリーズ,Befcoビービースターズ,米山弘,浜田勝彦,3,1,4,Win,94,Home
4,,吉田彩乃,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,737,2010-01-17,2010,01,17,,松任総合運動公園体育館,KUROBEアクアフェアリーズ,Befcoビービースターズ,米山弘,浜田勝彦,3,1,4,Win,94,Home
5,,色摩知巳,4,■,■,■,■,,28,10,3,35.7,2.50,0,0,0,-,0,-,14,2,0,6,22.1,9,3.0,0.0,33.3,737,2010-01-17,2010,01,17,,松任総合運動公園体育館,KUROBEアクアフェアリーズ,Befcoビービースターズ,米山弘,浜田勝彦,3,1,4,Win,94,Home
6,,井西彩乃,4,■,■,■,■,,26,10,1,38.5,2.50,0,0,0,-,1,0.25,16,1,1,8,17.5,25,13.0,0.0,52.0,737,2010-01-17,2010,01,17,,松任総合運動公園体育館,KUROBEアクアフェアリーズ,Befcoビービースターズ,米山弘,浜田勝彦,3,1,4,Win,94,Home
7,,田中弓貴,4,■,■,■,■,,24,9,2,37.5,2.25,0,0,0,-,1,0.25,11,0,3,7,15.9,11,6.0,0.0,54.5,737,2010-01-17,2010,01,17,,松任総合運動公園体育館,KUROBEアクアフェアリーズ,Befcoビービースターズ,米山弘,浜田勝彦,3,1,4,Win,94,Home
8,,播磨春香,2,□,□,,,,0,0,0,-,-,0,0,0,-,0,-,3,0,2,1,8.3,1,0.0,0.0,0.0,737,2010-01-17,2010,01,17,,松任総合運動公園体育館,KUROBEアクアフェアリーズ,Befcoビービースターズ,米山弘,浜田勝彦,3,1,4,Win,94,Home
9,,位田愛,0,,,,,,3,2,0,66.7,INF,0,0,0,-,0,-,15,0,2,7,11.7,0,0.0,0.0,-,737,2010-01-17,2010,01,17,,松任総合運動公園体育館,KUROBEアクアフェアリーズ,Befcoビービースターズ,米山弘,浜田勝彦,3,1,4,Win,94,Home
10,,高崎由佳梨,4,■,■,■,■,,40,13,3,32.5,3.25,0,0,0,-,0,-,7,1,0,3,22.1,3,0.0,0.0,0.0,737,2010-01-17,2010,01,17,,松任総合運動公園体育館,KUROBEアクアフェアリーズ,Befcoビービースターズ,米山弘,浜田勝彦,3,1,4,Win,94,Home
11,,村上菜央,4,■,■,■,■,,29,10,3,34.5,2.50,0,0,0,-,0,-,14,0,2,8,14.3,1,0.0,0.0,0.0,737,2010-01-17,2010,01,17,,松任総合運動公園体育館,KUROBEアクアフェアリーズ,Befcoビービースターズ,米山弘,浜田勝彦,3,1,4,Win,94,Home
12,,熊谷更紗,1,,,,□,,0,0,0,-,-,0,0,0,-,0,-,2,0,0,1,12.5,0,0.0,0.0,-,737,2010-01-17,2010,01,17,,松任総合運動公園体育館,KUROBEアクアフェアリーズ,Befcoビービースターズ,米山弘,浜田勝彦,3,1,4,Win,94,Home
13,,吉川ひかる,1,,,,□,,0,0,0,-,-,0,0,0,-,0,-,1,0,1,0,0.0,1,0.0,0.0,0.0,737,2010-01-17,2010,01,17,,松任総合運動公園体育館,KUROBEアクアフェアリーズ,Befcoビービースターズ,米山弘,浜田勝彦,3,1,4,Win,94,Home
14,L,小島愛実,4,●,●,●,●,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,19,9.0,0.0,47.4,737,2010-01-17,2010,01,17,,松任総合運動公園体育館,KUROBEアクアフェアリーズ,Befcoビービースターズ,米山弘,浜田勝彦,3,1,4,Win,94,Home
1,,門間希,4,■,■,■,■,,16,5,1,31.2,1.25,0,0,0,-,2,0.50,9,0,1,4,11.1,4,1.0,0.0,25.0,737,2010-01-17,2010,01,17,,松任総合運動公園体育館,Befcoビービースターズ,KUROBEアクアフェアリーズ,佐藤稔,門間希,1,3,4,Lose,94,Away
3,,樽谷真由美,4,■,■,■,■,,21,9,1,42.9,2.25,1,0,0,0.0,3,0.75,23,3,0,11,23.3,4,0.0,0.0,0.0,737,2010-01-17,2010,01,17,,松任総合運動公園体育館,Befcoビービースターズ,KUROBEアクアフェアリーズ,佐藤稔,門間希,1,3,4,Lose,94,Away
5,,佐々木瞳,4,■,■,■,■,,35,9,2,25.7,2.25,0,0,0,-,1,0.25,12,0,4,5,10.4,13,7.0,0.0,53.8,737,2010-01-17,2010,01,17,,松任総合運動公園体育館,Befcoビービースターズ,KUROBEアクアフェアリーズ,佐藤稔,門間希,1,3,4,Lose,94,Away
6,,渡辺佑梨子,4,■,■,■,■,,16,8,1,50.0,2.00,0,0,0,-,1,0.25,5,0,0,2,10.0,2,0.0,0.0,0.0,737,2010-01-17,2010,01,17,,松任総合運動公園体育館,Befcoビービースターズ,KUROBEアクアフェアリーズ,佐藤稔,門間希,1,3,4,Lose,94,Away
7,,栗田琴恵,4,■,■,■,■,,1,0,0,0.0,-,0,0,0,-,0,-,20,4,1,10,28.5,0,0.0,0.0,-,737,2010-01-17,2010,01,17,,松任総合運動公園体育館,Befcoビービースターズ,KUROBEアクアフェアリーズ,佐藤稔,門間希,1,3,4,Lose,94,Away
8,L,佐藤みなみ,4,●,●,●,●,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,18,7.0,0.0,38.9,737,2010-01-17,2010,01,17,,松任総合運動公園体育館,Befcoビービースターズ,KUROBEアクアフェアリーズ,佐藤稔,門間希,1,3,4,Lose,94,Away
9,,山本摩理,3,□,□,,□,,7,1,0,14.3,0.33,0,0,0,-,2,0.67,1,0,1,0,0.0,1,1.0,0.0,100.0,737,2010-01-17,2010,01,17,,松任総合運動公園体育館,Befcoビービースターズ,KUROBEアクアフェアリーズ,佐藤稔,門間希,1,3,4,Lose,94,Away
10,,山崎望,4,■,■,■,■,,29,9,1,31.0,2.25,1,1,0,100.0,1,0.25,5,0,2,1,5.0,31,12.0,0.0,38.7,737,2010-01-17,2010,01,17,,松任総合運動公園体育館,Befcoビービースターズ,KUROBEアクアフェアリーズ,佐藤稔,門間希,1,3,4,Lose,94,Away
11,,松崎渉,1,,,□,,,0,0,0,-,-,0,0,0,-,0,-,1,0,1,0,0.0,0,0.0,0.0,-,737,2010-01-17,2010,01,17,,松任総合運動公園体育館,Befcoビービースターズ,KUROBEアクアフェアリーズ,佐藤稔,門間希,1,3,4,Lose,94,Away
