No.,L,Player,Set,1,2,3,4,5,AA,AP,AE,ASucc%,AP/S,BAA,BAP,BAE,BASucc%,BP,BP/S,SVA,SVP,SVE,SVx,SVEff%,RA,Rx,Rg,RSucc%,MatchNo.,Date,Year,Month,Day,Place,Venue,Team,Op.Team,Director,Coach,Win Set,Lose Set,Total Set,Win Lose,Game time,Home Away
1,L,鈴木遥,5,〇,〇,〇,〇,〇,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,829,2018-01-14,2018,01,14,,天童市スポーツセンター,柏エンゼルクロス,GSS東京サンビームズ,岩下忠正,吉川三博,2,3,5,Lose,123,Home
2,,城野真衣,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,829,2018-01-14,2018,01,14,,天童市スポーツセンター,柏エンゼルクロス,GSS東京サンビームズ,岩下忠正,吉川三博,2,3,5,Lose,123,Home
3,,山本直美,1,,,,□,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,829,2018-01-14,2018,01,14,,天童市スポーツセンター,柏エンゼルクロス,GSS東京サンビームズ,岩下忠正,吉川三博,2,3,5,Lose,123,Home
4,,石川綾菜,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,829,2018-01-14,2018,01,14,,天童市スポーツセンター,柏エンゼルクロス,GSS東京サンビームズ,岩下忠正,吉川三博,2,3,5,Lose,123,Home
5,,田中実季,5,■,■,■,■,■,70,25,3,35.7,5.00,0,0,0,-,0,-,24,3,1,9,20.8,16,4.0,10.0,56.2,829,2018-01-14,2018,01,14,,天童市スポーツセンター,柏エンゼルクロス,GSS東京サンビームズ,岩下忠正,吉川三博,2,3,5,Lose,123,Home
6,,黒木麻衣,5,■,■,■,■,■,8,2,0,25.0,0.40,0,0,0,-,1,0.20,18,1,0,7,15.3,0,0.0,0.0,-,829,2018-01-14,2018,01,14,,天童市スポーツセンター,柏エンゼルクロス,GSS東京サンビームズ,岩下忠正,吉川三博,2,3,5,Lose,123,Home
8,,末代真歩,5,■,■,■,■,■,41,15,5,36.6,3.00,0,0,0,-,3,0.60,11,0,0,3,6.8,1,0.0,0.0,0.0,829,2018-01-14,2018,01,14,,天童市スポーツセンター,柏エンゼルクロス,GSS東京サンビームズ,岩下忠正,吉川三博,2,3,5,Lose,123,Home
9,,高桑裕恵,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,829,2018-01-14,2018,01,14,,天童市スポーツセンター,柏エンゼルクロス,GSS東京サンビームズ,岩下忠正,吉川三博,2,3,5,Lose,123,Home
10,,楠木舞美子,4,□,□,□,□,,0,0,0,-,-,0,0,0,-,0,-,5,0,1,0,-5.0,0,0.0,0.0,-,829,2018-01-14,2018,01,14,,天童市スポーツセンター,柏エンゼルクロス,GSS東京サンビームズ,岩下忠正,吉川三博,2,3,5,Lose,123,Home
11,,萩原希,5,■,■,■,■,■,28,8,2,28.6,1.60,0,0,0,-,1,0.20,11,0,2,1,-2.3,54,11.0,29.0,47.2,829,2018-01-14,2018,01,14,,天童市スポーツセンター,柏エンゼルクロス,GSS東京サンビームズ,岩下忠正,吉川三博,2,3,5,Lose,123,Home
12,,齊藤葉月,5,■,■,■,■,■,52,12,1,23.1,2.40,0,0,0,-,0,-,18,0,2,5,4.2,22,8.0,9.0,56.8,829,2018-01-14,2018,01,14,,天童市スポーツセンター,柏エンゼルクロス,GSS東京サンビームズ,岩下忠正,吉川三博,2,3,5,Lose,123,Home
14,L,鶴ヶ崎佳寿葉,5,●,●,●,●,●,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,18,6.0,4.0,44.4,829,2018-01-14,2018,01,14,,天童市スポーツセンター,柏エンゼルクロス,GSS東京サンビームズ,岩下忠正,吉川三博,2,3,5,Lose,123,Home
16,,名原寧音,2,,,□,□,,0,0,0,-,-,0,0,0,-,0,-,4,0,0,2,12.5,0,0.0,0.0,-,829,2018-01-14,2018,01,14,,天童市スポーツセンター,柏エンゼルクロス,GSS東京サンビームズ,岩下忠正,吉川三博,2,3,5,Lose,123,Home
17,,小清水茉弥,5,■,■,■,■,■,37,14,0,37.8,2.80,0,0,0,-,0,-,26,1,2,7,8.7,0,0.0,0.0,-,829,2018-01-14,2018,01,14,,天童市スポーツセンター,柏エンゼルクロス,GSS東京サンビームズ,岩下忠正,吉川三博,2,3,5,Lose,123,Home
1,,重松史乃,2,,,□,□,,0,0,0,-,-,0,0,0,-,0,-,4,0,0,1,6.2,0,0.0,0.0,-,829,2018-01-14,2018,01,14,,天童市スポーツセンター,GSS東京サンビームズ,柏エンゼルクロス,笛木彰,山口弥緒,3,2,5,Win,123,Away
2,,村尾葉津樹,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,829,2018-01-14,2018,01,14,,天童市スポーツセンター,GSS東京サンビームズ,柏エンゼルクロス,笛木彰,山口弥緒,3,2,5,Win,123,Away
3,,有川由季乃,5,■,■,■,■,■,31,7,4,22.6,1.40,0,0,0,-,4,0.80,17,0,1,4,4.4,41,8.0,18.0,41.5,829,2018-01-14,2018,01,14,,天童市スポーツセンター,GSS東京サンビームズ,柏エンゼルクロス,笛木彰,山口弥緒,3,2,5,Win,123,Away
4,L,平岩沙紀,5,●,●,●,●,●,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,21,5.0,9.0,45.2,829,2018-01-14,2018,01,14,,天童市スポーツセンター,GSS東京サンビームズ,柏エンゼルクロス,笛木彰,山口弥緒,3,2,5,Win,123,Away
8,,三浦あゆみ,5,□,□,□,□,□,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,9,3.0,2.0,44.4,829,2018-01-14,2018,01,14,,天童市スポーツセンター,GSS東京サンビームズ,柏エンゼルクロス,笛木彰,山口弥緒,3,2,5,Win,123,Away
12,,百瀬彩夏,5,■,■,■,■,■,17,7,1,41.2,1.40,0,0,0,-,2,0.40,11,0,0,3,6.8,0,0.0,0.0,-,829,2018-01-14,2018,01,14,,天童市スポーツセンター,GSS東京サンビームズ,柏エンゼルクロス,笛木彰,山口弥緒,3,2,5,Win,123,Away
18,,草野静奈,2,□,,,□,,0,0,0,-,-,0,0,0,-,0,-,3,0,1,1,0.0,2,1.0,0.0,50.0,829,2018-01-14,2018,01,14,,天童市スポーツセンター,GSS東京サンビームズ,柏エンゼルクロス,笛木彰,山口弥緒,3,2,5,Win,123,Away
19,L,大原萌,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,829,2018-01-14,2018,01,14,,天童市スポーツセンター,GSS東京サンビームズ,柏エンゼルクロス,笛木彰,山口弥緒,3,2,5,Win,123,Away
20,,鬼塚雛子,5,■,■,■,■,■,45,18,4,40.0,3.60,0,0,0,-,0,-,14,0,2,3,1.8,24,5.0,12.0,45.8,829,2018-01-14,2018,01,14,,天童市スポーツセンター,GSS東京サンビームズ,柏エンゼルクロス,笛木彰,山口弥緒,3,2,5,Win,123,Away
21,,張心穆意,5,■,■,■,■,■,58,26,2,44.8,5.20,0,0,0,-,4,0.80,20,0,3,8,6.2,0,0.0,0.0,-,829,2018-01-14,2018,01,14,,天童市スポーツセンター,GSS東京サンビームズ,柏エンゼルクロス,笛木彰,山口弥緒,3,2,5,Win,123,Away
24,,縄田香世子,1,,,□,,,4,0,1,0.0,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,829,2018-01-14,2018,01,14,,天童市スポーツセンター,GSS東京サンビームズ,柏エンゼルクロス,笛木彰,山口弥緒,3,2,5,Win,123,Away
27,,関口梨紗子,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,829,2018-01-14,2018,01,14,,天童市スポーツセンター,GSS東京サンビームズ,柏エンゼルクロス,笛木彰,山口弥緒,3,2,5,Win,123,Away
28,,松浦未波,5,■,■,■,■,■,5,3,0,60.0,0.60,0,0,0,-,1,0.20,26,1,0,6,9.6,1,0.0,0.0,0.0,829,2018-01-14,2018,01,14,,天童市スポーツセンター,GSS東京サンビームズ,柏エンゼルクロス,笛木彰,山口弥緒,3,2,5,Win,123,Away
30,,色摩知巳,5,■,■,■,■,■,64,17,3,26.6,3.40,0,0,0,-,2,0.40,24,1,0,4,8.3,9,2.0,5.0,50.0,829,2018-01-14,2018,01,14,,天童市スポーツセンター,GSS東京サンビームズ,柏エンゼルクロス,笛木彰,山口弥緒,3,2,5,Win,123,Away
3,L,佐藤円,5,●,●,●,●,●,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,17,10.0,3.0,67.6,830,2018-01-14,2018,01,14,,天童市スポーツセンター,プレステージ・インターナショナルアランマーレ,群馬銀行グリーンウイングス,北原勉,小林準,2,3,5,Lose,112,Home
5,,中田香澄,1,,,,,□,2,0,0,0.0,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,830,2018-01-14,2018,01,14,,天童市スポーツセンター,プレステージ・インターナショナルアランマーレ,群馬銀行グリーンウイングス,北原勉,小林準,2,3,5,Lose,112,Home
6,,松尾由紀子,1,,,,,□,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,830,2018-01-14,2018,01,14,,天童市スポーツセンター,プレステージ・インターナショナルアランマーレ,群馬銀行グリーンウイングス,北原勉,小林準,2,3,5,Lose,112,Home
7,,川満理子,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,830,2018-01-14,2018,01,14,,天童市スポーツセンター,プレステージ・インターナショナルアランマーレ,群馬銀行グリーンウイングス,北原勉,小林準,2,3,5,Lose,112,Home
8,,田村愛美,5,■,■,■,■,■,5,1,1,20.0,0.20,0,0,0,-,0,-,19,0,1,7,7.9,0,0.0,0.0,-,830,2018-01-14,2018,01,14,,天童市スポーツセンター,プレステージ・インターナショナルアランマーレ,群馬銀行グリーンウイングス,北原勉,小林準,2,3,5,Lose,112,Home
9,,戸田さやか,5,■,■,■,■,■,14,4,1,28.6,0.80,0,0,0,-,8,1.60,19,1,5,7,7.9,2,1.0,0.0,50.0,830,2018-01-14,2018,01,14,,天童市スポーツセンター,プレステージ・インターナショナルアランマーレ,群馬銀行グリーンウイングス,北原勉,小林準,2,3,5,Lose,112,Home
10,,三澤未憂,2,□,,,□,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,2,1.0,0.0,50.0,830,2018-01-14,2018,01,14,,天童市スポーツセンター,プレステージ・インターナショナルアランマーレ,群馬銀行グリーンウイングス,北原勉,小林準,2,3,5,Lose,112,Home
11,L,森寿実子,1,,,,,〇,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,830,2018-01-14,2018,01,14,,天童市スポーツセンター,プレステージ・インターナショナルアランマーレ,群馬銀行グリーンウイングス,北原勉,小林準,2,3,5,Lose,112,Home
14,,丹野瑞希,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,830,2018-01-14,2018,01,14,,天童市スポーツセンター,プレステージ・インターナショナルアランマーレ,群馬銀行グリーンウイングス,北原勉,小林準,2,3,5,Lose,112,Home
15,,浅川希,5,■,■,■,■,■,39,13,1,33.3,2.60,0,0,0,-,0,-,14,0,1,6,8.9,66,36.0,3.0,56.8,830,2018-01-14,2018,01,14,,天童市スポーツセンター,プレステージ・インターナショナルアランマーレ,群馬銀行グリーンウイングス,北原勉,小林準,2,3,5,Lose,112,Home
16,,江川優貴,5,■,■,■,■,■,77,28,5,36.4,5.60,12,4,1,33.3,2,0.40,19,3,4,2,13.2,0,0.0,0.0,-,830,2018-01-14,2018,01,14,,天童市スポーツセンター,プレステージ・インターナショナルアランマーレ,群馬銀行グリーンウイングス,北原勉,小林準,2,3,5,Lose,112,Home
17,,柳沢紫子,5,■,■,■,■,■,15,5,2,33.3,1.00,0,0,0,-,1,0.20,13,1,1,4,13.5,2,1.0,0.0,50.0,830,2018-01-14,2018,01,14,,天童市スポーツセンター,プレステージ・インターナショナルアランマーレ,群馬銀行グリーンウイングス,北原勉,小林準,2,3,5,Lose,112,Home
18,,本間有貴,1,,,,□,,4,0,0,0.0,-,0,0,0,-,0,-,2,0,1,0,-12.5,1,1.0,0.0,100.0,830,2018-01-14,2018,01,14,,天童市スポーツセンター,プレステージ・インターナショナルアランマーレ,群馬銀行グリーンウイングス,北原勉,小林準,2,3,5,Lose,112,Home
20,,木村友里,5,■,■,■,■,■,44,12,1,27.3,2.40,0,0,0,-,0,-,22,1,1,4,8.0,12,6.0,0.0,50.0,830,2018-01-14,2018,01,14,,天童市スポーツセンター,プレステージ・インターナショナルアランマーレ,群馬銀行グリーンウイングス,北原勉,小林準,2,3,5,Lose,112,Home
1,L,須崎杏,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,830,2018-01-14,2018,01,14,,天童市スポーツセンター,群馬銀行グリーンウイングス,プレステージ・インターナショナルアランマーレ,石原昭久,遠藤孔太,3,2,5,Win,112,Away
2,,磯野明日香,2,■,■,,,,14,5,2,35.7,2.50,0,0,0,-,0,-,5,0,2,0,-10.0,0,0.0,0.0,-,830,2018-01-14,2018,01,14,,天童市スポーツセンター,群馬銀行グリーンウイングス,プレステージ・インターナショナルアランマーレ,石原昭久,遠藤孔太,3,2,5,Win,112,Away
3,,鈴木日葵,5,■,■,■,■,■,26,13,1,50.0,2.60,0,0,0,-,2,0.40,18,0,1,10,12.5,1,1.0,0.0,100.0,830,2018-01-14,2018,01,14,,天童市スポーツセンター,群馬銀行グリーンウイングス,プレステージ・インターナショナルアランマーレ,石原昭久,遠藤孔太,3,2,5,Win,112,Away
4,,小林愛里,1,,,,,□,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,830,2018-01-14,2018,01,14,,天童市スポーツセンター,群馬銀行グリーンウイングス,プレステージ・インターナショナルアランマーレ,石原昭久,遠藤孔太,3,2,5,Win,112,Away
5,,田中瑠奈,5,■,■,■,■,■,56,25,4,44.6,5.00,0,0,0,-,3,0.60,20,1,2,5,8.8,49,22.0,8.0,53.1,830,2018-01-14,2018,01,14,,天童市スポーツセンター,群馬銀行グリーンウイングス,プレステージ・インターナショナルアランマーレ,石原昭久,遠藤孔太,3,2,5,Win,112,Away
6,,栗田楓,2,■,■,,,,1,0,0,0.0,-,0,0,0,-,1,0.50,5,0,2,1,-5.0,0,0.0,0.0,-,830,2018-01-14,2018,01,14,,天童市スポーツセンター,群馬銀行グリーンウイングス,プレステージ・インターナショナルアランマーレ,石原昭久,遠藤孔太,3,2,5,Win,112,Away
7,,寺坂茜,5,■,■,■,■,■,39,13,2,33.3,2.60,0,0,0,-,0,-,12,0,1,3,4.2,0,0.0,0.0,-,830,2018-01-14,2018,01,14,,天童市スポーツセンター,群馬銀行グリーンウイングス,プレステージ・インターナショナルアランマーレ,石原昭久,遠藤孔太,3,2,5,Win,112,Away
8,L,谷内真美,5,●,●,●,●,●,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,18,13.0,1.0,75.0,830,2018-01-14,2018,01,14,,天童市スポーツセンター,群馬銀行グリーンウイングス,プレステージ・インターナショナルアランマーレ,石原昭久,遠藤孔太,3,2,5,Win,112,Away
10,,柿沼杏奈,5,■,■,■,■,■,40,4,2,10.0,0.80,0,0,0,-,0,-,27,0,0,20,18.5,22,14.0,1.0,65.9,830,2018-01-14,2018,01,14,,天童市スポーツセンター,群馬銀行グリーンウイングス,プレステージ・インターナショナルアランマーレ,石原昭久,遠藤孔太,3,2,5,Win,112,Away
11,,三好紗弥香,4,□,,□,□,□,0,0,0,-,-,0,0,0,-,0,-,7,0,0,6,21.4,0,0.0,0.0,-,830,2018-01-14,2018,01,14,,天童市スポーツセンター,群馬銀行グリーンウイングス,プレステージ・インターナショナルアランマーレ,石原昭久,遠藤孔太,3,2,5,Win,112,Away
12,,土屋智菜実,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,830,2018-01-14,2018,01,14,,天童市スポーツセンター,群馬銀行グリーンウイングス,プレステージ・インターナショナルアランマーレ,石原昭久,遠藤孔太,3,2,5,Win,112,Away
13,,愛宕諒子,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,830,2018-01-14,2018,01,14,,天童市スポーツセンター,群馬銀行グリーンウイングス,プレステージ・インターナショナルアランマーレ,石原昭久,遠藤孔太,3,2,5,Win,112,Away
15,,古市彩音,4,,□,■,■,■,6,4,0,66.7,1.00,0,0,0,-,1,0.25,10,0,0,1,2.5,0,0.0,0.0,-,830,2018-01-14,2018,01,14,,天童市スポーツセンター,群馬銀行グリーンウイングス,プレステージ・インターナショナルアランマーレ,石原昭久,遠藤孔太,3,2,5,Win,112,Away
16,,安福若菜,4,,□,■,■,■,10,5,1,50.0,1.25,0,0,0,-,3,0.75,7,0,1,1,0.0,1,1.0,0.0,100.0,830,2018-01-14,2018,01,14,,天童市スポーツセンター,群馬銀行グリーンウイングス,プレステージ・インターナショナルアランマーレ,石原昭久,遠藤孔太,3,2,5,Win,112,Away
1,L,鈴木遥,1,,,〇,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,835,2018-02-03,2018,02,03,,ヤマト市民体育館前橋（前橋市民体育館）,柏エンゼルクロス,大阪スーペリアーズ,岩下忠正,吉川三博,3,0,3,Win,65,Home
2,,城野真衣,1,,□,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,1,1.0,0.0,100.0,835,2018-02-03,2018,02,03,,ヤマト市民体育館前橋（前橋市民体育館）,柏エンゼルクロス,大阪スーペリアーズ,岩下忠正,吉川三博,3,0,3,Win,65,Home
3,,山本直美,1,,,□,,,5,1,1,20.0,1.00,0,0,0,-,2,2.00,0,0,0,0,-,0,0.0,0.0,-,835,2018-02-03,2018,02,03,,ヤマト市民体育館前橋（前橋市民体育館）,柏エンゼルクロス,大阪スーペリアーズ,岩下忠正,吉川三博,3,0,3,Win,65,Home
4,,石川綾菜,1,,,□,,,0,0,0,-,-,0,0,0,-,0,-,2,1,0,0,50.0,4,1.0,0.0,25.0,835,2018-02-03,2018,02,03,,ヤマト市民体育館前橋（前橋市民体育館）,柏エンゼルクロス,大阪スーペリアーズ,岩下忠正,吉川三博,3,0,3,Win,65,Home
5,,田中実季,3,■,■,■,,,33,15,3,45.5,5.00,3,0,2,0.0,4,1.33,5,0,0,4,20.0,13,6.0,5.0,65.4,835,2018-02-03,2018,02,03,,ヤマト市民体育館前橋（前橋市民体育館）,柏エンゼルクロス,大阪スーペリアーズ,岩下忠正,吉川三博,3,0,3,Win,65,Home
6,,黒木麻衣,3,■,■,■,,,5,4,0,80.0,1.33,0,0,0,-,0,-,13,2,1,7,26.9,0,0.0,0.0,-,835,2018-02-03,2018,02,03,,ヤマト市民体育館前橋（前橋市民体育館）,柏エンゼルクロス,大阪スーペリアーズ,岩下忠正,吉川三博,3,0,3,Win,65,Home
8,,末代真歩,3,■,■,■,,,13,5,2,38.5,1.67,0,0,0,-,2,0.67,3,0,0,0,0.0,0,0.0,0.0,-,835,2018-02-03,2018,02,03,,ヤマト市民体育館前橋（前橋市民体育館）,柏エンゼルクロス,大阪スーペリアーズ,岩下忠正,吉川三博,3,0,3,Win,65,Home
9,,高桑裕恵,1,,,□,,,1,0,0,0.0,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,835,2018-02-03,2018,02,03,,ヤマト市民体育館前橋（前橋市民体育館）,柏エンゼルクロス,大阪スーペリアーズ,岩下忠正,吉川三博,3,0,3,Win,65,Home
10,,楠木舞美子,3,□,□,□,,,2,0,1,0.0,-,0,0,0,-,1,0.33,4,0,0,4,25.0,0,0.0,0.0,-,835,2018-02-03,2018,02,03,,ヤマト市民体育館前橋（前橋市民体育館）,柏エンゼルクロス,大阪スーペリアーズ,岩下忠正,吉川三博,3,0,3,Win,65,Home
11,,萩原希,3,■,■,■,,,19,5,0,26.3,1.67,0,0,0,-,1,0.33,19,0,2,6,5.3,11,5.0,1.0,50.0,835,2018-02-03,2018,02,03,,ヤマト市民体育館前橋（前橋市民体育館）,柏エンゼルクロス,大阪スーペリアーズ,岩下忠正,吉川三博,3,0,3,Win,65,Home
12,,齊藤葉月,3,■,■,■,,,23,4,0,17.4,1.33,0,0,0,-,0,-,14,0,2,7,8.9,10,7.0,3.0,85.0,835,2018-02-03,2018,02,03,,ヤマト市民体育館前橋（前橋市民体育館）,柏エンゼルクロス,大阪スーペリアーズ,岩下忠正,吉川三博,3,0,3,Win,65,Home
14,L,鶴ヶ崎佳寿葉,3,●,●,●,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,8,7.0,0.0,87.5,835,2018-02-03,2018,02,03,,ヤマト市民体育館前橋（前橋市民体育館）,柏エンゼルクロス,大阪スーペリアーズ,岩下忠正,吉川三博,3,0,3,Win,65,Home
16,,名原寧音,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,835,2018-02-03,2018,02,03,,ヤマト市民体育館前橋（前橋市民体育館）,柏エンゼルクロス,大阪スーペリアーズ,岩下忠正,吉川三博,3,0,3,Win,65,Home
17,,小清水茉弥,3,■,■,■,,,19,8,2,42.1,2.67,0,0,0,-,3,1.00,14,1,0,3,12.5,0,0.0,0.0,-,835,2018-02-03,2018,02,03,,ヤマト市民体育館前橋（前橋市民体育館）,柏エンゼルクロス,大阪スーペリアーズ,岩下忠正,吉川三博,3,0,3,Win,65,Home
3,,矢口紗友美,3,■,■,■,,,19,7,0,36.8,2.33,0,0,0,-,0,-,6,0,0,1,4.2,27,6.0,8.0,37.0,835,2018-02-03,2018,02,03,,ヤマト市民体育館前橋（前橋市民体育館）,大阪スーペリアーズ,柏エンゼルクロス,,,0,3,3,Lose,65,Away
6,,松村美穂,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,835,2018-02-03,2018,02,03,,ヤマト市民体育館前橋（前橋市民体育館）,大阪スーペリアーズ,柏エンゼルクロス,,,0,3,3,Lose,65,Away
7,,山本紗良,3,■,■,■,,,14,3,1,21.4,1.00,0,0,0,-,0,-,6,0,3,1,-8.3,1,0.0,1.0,50.0,835,2018-02-03,2018,02,03,,ヤマト市民体育館前橋（前橋市民体育館）,大阪スーペリアーズ,柏エンゼルクロス,,,0,3,3,Lose,65,Away
8,,坂根朱里,3,■,■,■,,,13,1,2,7.7,0.33,0,0,0,-,1,0.33,10,0,0,3,7.5,0,0.0,0.0,-,835,2018-02-03,2018,02,03,,ヤマト市民体育館前橋（前橋市民体育館）,大阪スーペリアーズ,柏エンゼルクロス,,,0,3,3,Lose,65,Away
9,,張歓歓,3,■,■,■,,,30,8,3,26.7,2.67,4,0,0,0.0,0,-,9,0,1,0,-2.8,4,2.0,0.0,50.0,835,2018-02-03,2018,02,03,,ヤマト市民体育館前橋（前橋市民体育館）,大阪スーペリアーズ,柏エンゼルクロス,,,0,3,3,Lose,65,Away
10,,林仁美,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,835,2018-02-03,2018,02,03,,ヤマト市民体育館前橋（前橋市民体育館）,大阪スーペリアーズ,柏エンゼルクロス,,,0,3,3,Lose,65,Away
14,L,須田美南,3,●,●,●,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,16,9.0,0.0,56.2,835,2018-02-03,2018,02,03,,ヤマト市民体育館前橋（前橋市民体育館）,大阪スーペリアーズ,柏エンゼルクロス,,,0,3,3,Lose,65,Away
15,,不破沙耶佳,3,■,■,■,,,25,8,1,32.0,2.67,1,0,0,0.0,0,-,10,1,1,1,10.0,21,4.0,4.0,28.6,835,2018-02-03,2018,02,03,,ヤマト市民体育館前橋（前橋市民体育館）,大阪スーペリアーズ,柏エンゼルクロス,,,0,3,3,Lose,65,Away
17,,南涼音,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,835,2018-02-03,2018,02,03,,ヤマト市民体育館前橋（前橋市民体育館）,大阪スーペリアーズ,柏エンゼルクロス,,,0,3,3,Lose,65,Away
20,,岩本梨音,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,835,2018-02-03,2018,02,03,,ヤマト市民体育館前橋（前橋市民体育館）,大阪スーペリアーズ,柏エンゼルクロス,,,0,3,3,Lose,65,Away
21,,田中綾香,3,■,■,■,,,0,0,0,-,-,0,0,0,-,0,-,11,0,0,4,9.1,0,0.0,0.0,-,835,2018-02-03,2018,02,03,,ヤマト市民体育館前橋（前橋市民体育館）,大阪スーペリアーズ,柏エンゼルクロス,,,0,3,3,Lose,65,Away
22,,入江彩水,1,□,,,,,4,0,0,0.0,-,0,0,0,-,1,1.00,0,0,0,0,-,0,0.0,0.0,-,835,2018-02-03,2018,02,03,,ヤマト市民体育館前橋（前橋市民体育館）,大阪スーペリアーズ,柏エンゼルクロス,,,0,3,3,Lose,65,Away
1,L,須崎杏,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,836,2018-02-03,2018,02,03,,ヤマト市民体育館前橋（前橋市民体育館）,群馬銀行グリーンウイングス,プレステージ・インターナショナルアランマーレ,石原昭久,遠藤孔太,3,1,4,Win,98,Home
2,,磯野明日香,4,■,■,■,■,,26,8,4,30.8,2.00,0,0,0,-,1,0.25,9,0,4,1,-8.3,0,0.0,0.0,-,836,2018-02-03,2018,02,03,,ヤマト市民体育館前橋（前橋市民体育館）,群馬銀行グリーンウイングス,プレステージ・インターナショナルアランマーレ,石原昭久,遠藤孔太,3,1,4,Win,98,Home
3,,鈴木日葵,4,■,■,■,■,,23,10,1,43.5,2.50,0,0,0,-,5,1.25,13,0,0,7,13.5,0,0.0,0.0,-,836,2018-02-03,2018,02,03,,ヤマト市民体育館前橋（前橋市民体育館）,群馬銀行グリーンウイングス,プレステージ・インターナショナルアランマーレ,石原昭久,遠藤孔太,3,1,4,Win,98,Home
4,,小林愛里,3,,■,■,■,,40,12,4,30.0,4.00,1,0,0,0.0,0,-,12,2,1,6,27.1,22,5.0,9.0,43.2,836,2018-02-03,2018,02,03,,ヤマト市民体育館前橋（前橋市民体育館）,群馬銀行グリーンウイングス,プレステージ・インターナショナルアランマーレ,石原昭久,遠藤孔太,3,1,4,Win,98,Home
5,,田中瑠奈,4,■,■,■,■,,34,13,3,38.2,3.25,0,0,0,-,0,-,17,1,2,4,8.8,30,11.0,4.0,43.3,836,2018-02-03,2018,02,03,,ヤマト市民体育館前橋（前橋市民体育館）,群馬銀行グリーンウイングス,プレステージ・インターナショナルアランマーレ,石原昭久,遠藤孔太,3,1,4,Win,98,Home
6,,栗田楓,1,■,,,,,0,0,0,-,-,0,0,0,-,0,-,1,0,0,1,25.0,0,0.0,0.0,-,836,2018-02-03,2018,02,03,,ヤマト市民体育館前橋（前橋市民体育館）,群馬銀行グリーンウイングス,プレステージ・インターナショナルアランマーレ,石原昭久,遠藤孔太,3,1,4,Win,98,Home
7,,寺坂茜,4,■,■,■,■,,30,12,3,40.0,3.00,0,0,0,-,0,-,11,0,2,2,0.0,0,0.0,0.0,-,836,2018-02-03,2018,02,03,,ヤマト市民体育館前橋（前橋市民体育館）,群馬銀行グリーンウイングス,プレステージ・インターナショナルアランマーレ,石原昭久,遠藤孔太,3,1,4,Win,98,Home
