No.,L,Player,Set,1,2,3,4,5,AA,AP,AE,ASucc%,AP/S,BAA,BAP,BAE,BASucc%,BP,BP/S,SVA,SVP,SVE,SVx,SVEff%,RA,Rx,Rg,RSucc%,MatchNo.,Date,Year,Month,Day,Place,Venue,Team,Op.Team,Director,Coach,Win Set,Lose Set,Total Set,Win Lose,Game time,Home Away
9,,高桑裕恵,3,■,■,■,,,17,6,1,35.3,2.00,0,0,0,-,3,1.00,12,0,3,1,2.1,0,0.0,0.0,-,626,2015-11-29,2015,11,29,,柏市中央体育館,柏エンゼルクロス,仙台ベルフィーユ,岩下忠正,飯田功也,0,3,3,Lose,83,Home
11,,萩原希,3,■,■,■,,,26,8,1,30.8,2.67,0,0,0,-,0,-,10,0,1,2,5.0,22,17.0,0.0,77.3,626,2015-11-29,2015,11,29,,柏市中央体育館,柏エンゼルクロス,仙台ベルフィーユ,岩下忠正,飯田功也,0,3,3,Lose,83,Home
13,,清水玲衣,3,■,■,■,,,46,15,2,32.6,5.00,0,0,0,-,1,0.33,6,0,0,0,0.0,5,4.0,0.0,80.0,626,2015-11-29,2015,11,29,,柏市中央体育館,柏エンゼルクロス,仙台ベルフィーユ,岩下忠正,飯田功也,0,3,3,Lose,83,Home
14,,鶴ヶ崎佳寿葉,3,□,□,□,,,0,0,0,-,-,0,0,0,-,0,-,7,1,0,4,25.7,4,3.0,0.0,75.0,626,2015-11-29,2015,11,29,,柏市中央体育館,柏エンゼルクロス,仙台ベルフィーユ,岩下忠正,飯田功也,0,3,3,Lose,83,Home
17,,小清水茉弥,3,■,■,■,,,26,14,1,53.8,4.67,0,0,0,-,0,-,14,1,0,3,11.1,0,0.0,0.0,-,626,2015-11-29,2015,11,29,,柏市中央体育館,柏エンゼルクロス,仙台ベルフィーユ,岩下忠正,飯田功也,0,3,3,Lose,83,Home
1,,井上実咲,3,■,■,■,,,14,10,0,71.4,3.33,0,0,0,-,5,1.67,11,0,2,1,2.3,0,0.0,0.0,-,626,2015-11-29,2015,11,29,,柏市中央体育館,仙台ベルフィーユ,柏エンゼルクロス,葛和伸元,渡辺将嵩,3,0,3,Win,83,Away
2,,雨堤みなみ,3,■,■,■,,,40,11,1,27.5,3.67,2,0,0,0.0,1,0.33,15,0,1,1,1.7,0,0.0,0.0,-,626,2015-11-29,2015,11,29,,柏市中央体育館,仙台ベルフィーユ,柏エンゼルクロス,葛和伸元,渡辺将嵩,3,0,3,Win,83,Away
3,,高橋咲妃惠,3,■,■,■,,,21,6,1,28.6,2.00,0,0,0,-,0,-,9,2,0,4,28.9,12,10.0,0.0,83.3,626,2015-11-29,2015,11,29,,柏市中央体育館,仙台ベルフィーユ,柏エンゼルクロス,葛和伸元,渡辺将嵩,3,0,3,Win,83,Away
4,,堀崎智恵美,3,■,■,■,,,20,6,0,30.0,2.00,0,0,0,-,0,-,11,0,0,4,9.1,25,23.0,0.0,92.0,626,2015-11-29,2015,11,29,,柏市中央体育館,仙台ベルフィーユ,柏エンゼルクロス,葛和伸元,渡辺将嵩,3,0,3,Win,83,Away
6,L,荻野雅子,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,626,2015-11-29,2015,11,29,,柏市中央体育館,仙台ベルフィーユ,柏エンゼルクロス,葛和伸元,渡辺将嵩,3,0,3,Win,83,Away
7,,渡邉和香里,3,□,□,□,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,7,5.0,0.0,71.4,626,2015-11-29,2015,11,29,,柏市中央体育館,仙台ベルフィーユ,柏エンゼルクロス,葛和伸元,渡辺将嵩,3,0,3,Win,83,Away
8,,中野清香,3,□,□,□,,,7,3,0,42.9,1.00,0,0,0,-,1,0.33,2,0,0,0,0.0,0,0.0,0.0,-,626,2015-11-29,2015,11,29,,柏市中央体育館,仙台ベルフィーユ,柏エンゼルクロス,葛和伸元,渡辺将嵩,3,0,3,Win,83,Away
9,,笹山みなみ,3,■,■,■,,,0,0,0,-,-,0,0,0,-,0,-,14,1,1,1,8.9,0,0.0,0.0,-,626,2015-11-29,2015,11,29,,柏市中央体育館,仙台ベルフィーユ,柏エンゼルクロス,葛和伸元,渡辺将嵩,3,0,3,Win,83,Away
11,,渡邊彩,3,■,■,■,,,27,14,1,51.9,4.67,0,0,0,-,1,0.33,13,2,0,3,19.6,1,1.0,0.0,100.0,626,2015-11-29,2015,11,29,,柏市中央体育館,仙台ベルフィーユ,柏エンゼルクロス,葛和伸元,渡辺将嵩,3,0,3,Win,83,Away
13,L,大内世莉香,3,●,●,●,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,21,13.0,0.0,61.9,626,2015-11-29,2015,11,29,,柏市中央体育館,仙台ベルフィーユ,柏エンゼルクロス,葛和伸元,渡辺将嵩,3,0,3,Win,83,Away
16,,逆瀬川由衣,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,626,2015-11-29,2015,11,29,,柏市中央体育館,仙台ベルフィーユ,柏エンゼルクロス,葛和伸元,渡辺将嵩,3,0,3,Win,83,Away
20,,川尻彩香,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,626,2015-11-29,2015,11,29,,柏市中央体育館,仙台ベルフィーユ,柏エンゼルクロス,葛和伸元,渡辺将嵩,3,0,3,Win,83,Away
1,,川上真央,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,627,2015-11-29,2015,11,29,,滑川市総合体育センター,PFUブルーキャッツ,大野石油広島オイラーズ,寺廻太,金子健太郎,3,0,3,Win,62,Home
2,,ドリスジェニファー,3,■,■,■,,,12,8,0,66.7,2.67,0,0,0,-,6,2.00,5,0,0,1,5.0,0,0.0,0.0,-,627,2015-11-29,2015,11,29,,滑川市総合体育センター,PFUブルーキャッツ,大野石油広島オイラーズ,寺廻太,金子健太郎,3,0,3,Win,62,Home
4,,石橋朋美,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,627,2015-11-29,2015,11,29,,滑川市総合体育センター,PFUブルーキャッツ,大野石油広島オイラーズ,寺廻太,金子健太郎,3,0,3,Win,62,Home
7,,彌永衣利,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,627,2015-11-29,2015,11,29,,滑川市総合体育センター,PFUブルーキャッツ,大野石油広島オイラーズ,寺廻太,金子健太郎,3,0,3,Win,62,Home
8,,三橋聡恵,3,■,■,■,,,23,8,2,34.8,2.67,0,0,0,-,1,0.33,7,1,2,1,17.9,11,6.0,0.0,54.5,627,2015-11-29,2015,11,29,,滑川市総合体育センター,PFUブルーキャッツ,大野石油広島オイラーズ,寺廻太,金子健太郎,3,0,3,Win,62,Home
9,,松浦寛子,3,■,■,■,,,0,0,0,-,-,0,0,0,-,4,1.33,16,0,1,7,10.9,0,0.0,0.0,-,627,2015-11-29,2015,11,29,,滑川市総合体育センター,PFUブルーキャッツ,大野石油広島オイラーズ,寺廻太,金子健太郎,3,0,3,Win,62,Home
10,,坂下麻衣子,3,■,■,■,,,17,7,0,41.2,2.33,4,1,0,25.0,1,0.33,20,2,1,8,18.0,0,0.0,0.0,-,627,2015-11-29,2015,11,29,,滑川市総合体育センター,PFUブルーキャッツ,大野石油広島オイラーズ,寺廻太,金子健太郎,3,0,3,Win,62,Home
11,,矢野美子,3,■,■,■,,,8,5,0,62.5,1.67,0,0,0,-,1,0.33,4,0,0,0,0.0,0,0.0,0.0,-,627,2015-11-29,2015,11,29,,滑川市総合体育センター,PFUブルーキャッツ,大野石油広島オイラーズ,寺廻太,金子健太郎,3,0,3,Win,62,Home
12,,清水眞衣,1,,,□,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,627,2015-11-29,2015,11,29,,滑川市総合体育センター,PFUブルーキャッツ,大野石油広島オイラーズ,寺廻太,金子健太郎,3,0,3,Win,62,Home
15,,大保早耶加,2,□,,□,,,0,0,0,-,-,0,0,0,-,0,-,3,1,0,1,35.0,0,0.0,0.0,-,627,2015-11-29,2015,11,29,,滑川市総合体育センター,PFUブルーキャッツ,大野石油広島オイラーズ,寺廻太,金子健太郎,3,0,3,Win,62,Home
16,,宇田沙織,2,□,,□,,,0,0,0,-,-,0,0,0,-,0,-,7,0,1,5,17.9,0,0.0,0.0,-,627,2015-11-29,2015,11,29,,滑川市総合体育センター,PFUブルーキャッツ,大野石油広島オイラーズ,寺廻太,金子健太郎,3,0,3,Win,62,Home
17,,高橋千晶,3,■,■,■,,,17,5,2,29.4,1.67,0,0,0,-,1,0.33,11,1,0,3,14.1,12,9.0,0.0,75.0,627,2015-11-29,2015,11,29,,滑川市総合体育センター,PFUブルーキャッツ,大野石油広島オイラーズ,寺廻太,金子健太郎,3,0,3,Win,62,Home
18,L,新井祐喜子,3,〇,〇,〇,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,627,2015-11-29,2015,11,29,,滑川市総合体育センター,PFUブルーキャッツ,大野石油広島オイラーズ,寺廻太,金子健太郎,3,0,3,Win,62,Home
22,L,谷七海,3,●,●,●,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,10,9.0,0.0,90.0,627,2015-11-29,2015,11,29,,滑川市総合体育センター,PFUブルーキャッツ,大野石油広島オイラーズ,寺廻太,金子健太郎,3,0,3,Win,62,Home
1,,矢山美沙,3,■,■,■,,,11,3,1,27.3,1.00,0,0,0,-,1,0.33,6,0,0,2,8.3,0,0.0,0.0,-,627,2015-11-29,2015,11,29,,滑川市総合体育センター,大野石油広島オイラーズ,PFUブルーキャッツ,豆田憲昭,鈴木輝,0,3,3,Lose,62,Away
2,,平川実愛,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,627,2015-11-29,2015,11,29,,滑川市総合体育センター,大野石油広島オイラーズ,PFUブルーキャッツ,豆田憲昭,鈴木輝,0,3,3,Lose,62,Away
3,L,福田有里,3,●,●,●,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,37,17.0,0.0,45.9,627,2015-11-29,2015,11,29,,滑川市総合体育センター,大野石油広島オイラーズ,PFUブルーキャッツ,豆田憲昭,鈴木輝,0,3,3,Lose,62,Away
4,,田井琴美,3,■,■,■,,,19,3,2,15.8,1.00,0,0,0,-,0,-,6,0,0,2,8.3,13,7.0,0.0,53.8,627,2015-11-29,2015,11,29,,滑川市総合体育センター,大野石油広島オイラーズ,PFUブルーキャッツ,豆田憲昭,鈴木輝,0,3,3,Lose,62,Away
5,,大楠鼓雪,3,■,■,■,,,16,6,1,37.5,2.00,0,0,0,-,1,0.33,6,0,0,2,8.3,1,1.0,0.0,100.0,627,2015-11-29,2015,11,29,,滑川市総合体育センター,大野石油広島オイラーズ,PFUブルーキャッツ,豆田憲昭,鈴木輝,0,3,3,Lose,62,Away
6,,馬渡晴菜,3,■,■,■,,,1,0,0,0.0,-,0,0,0,-,1,0.33,5,0,1,1,5.0,0,0.0,0.0,-,627,2015-11-29,2015,11,29,,滑川市総合体育センター,大野石油広島オイラーズ,PFUブルーキャッツ,豆田憲昭,鈴木輝,0,3,3,Lose,62,Away
7,,押川真保,1,,□,,,,1,0,0,0.0,-,0,0,0,-,0,-,1,0,0,0,0.0,0,0.0,0.0,-,627,2015-11-29,2015,11,29,,滑川市総合体育センター,大野石油広島オイラーズ,PFUブルーキャッツ,豆田憲昭,鈴木輝,0,3,3,Lose,62,Away
9,,松本晴香,3,■,■,■,,,31,5,4,16.1,1.67,3,1,1,33.3,2,0.67,5,0,0,1,5.0,0,0.0,0.0,-,627,2015-11-29,2015,11,29,,滑川市総合体育センター,大野石油広島オイラーズ,PFUブルーキャッツ,豆田憲昭,鈴木輝,0,3,3,Lose,62,Away
12,,高本佳澄,3,■,■,■,,,28,5,6,17.9,1.67,0,0,0,-,1,0.33,5,0,3,0,0.0,14,10.0,0.0,71.4,627,2015-11-29,2015,11,29,,滑川市総合体育センター,大野石油広島オイラーズ,PFUブルーキャッツ,豆田憲昭,鈴木輝,0,3,3,Lose,62,Away
14,,吉本梓穂,3,□,□,□,,,0,0,0,-,-,0,0,0,-,0,-,5,0,2,1,5.0,2,2.0,0.0,100.0,627,2015-11-29,2015,11,29,,滑川市総合体育センター,大野石油広島オイラーズ,PFUブルーキャッツ,豆田憲昭,鈴木輝,0,3,3,Lose,62,Away
16,,野上紗希,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,627,2015-11-29,2015,11,29,,滑川市総合体育センター,大野石油広島オイラーズ,PFUブルーキャッツ,豆田憲昭,鈴木輝,0,3,3,Lose,62,Away
1,,丸山紗季,1,,,□,,,0,0,0,-,-,0,0,0,-,0,-,1,0,0,0,0.0,0,0.0,0.0,-,628,2015-11-29,2015,11,29,,滑川市総合体育センター,KUROBEアクアフェアリーズ,JTマーヴェラス,米山弘,,0,3,3,Lose,76,Home
2,,倉見夏乃,2,■,■,,,,5,2,0,40.0,1.00,0,0,0,-,0,-,6,0,0,2,8.3,0,0.0,0.0,-,628,2015-11-29,2015,11,29,,滑川市総合体育センター,KUROBEアクアフェアリーズ,JTマーヴェラス,米山弘,,0,3,3,Lose,76,Home
3,,和才奈々美,3,■,■,■,,,32,4,3,12.5,1.33,6,0,0,0.0,2,0.67,15,0,3,7,11.7,25,16.0,0.0,64.0,628,2015-11-29,2015,11,29,,滑川市総合体育センター,KUROBEアクアフェアリーズ,JTマーヴェラス,米山弘,,0,3,3,Lose,76,Home
4,,古屋美紀,3,■,■,■,,,12,2,1,16.7,0.67,0,0,0,-,1,0.33,4,0,0,3,18.8,0,0.0,0.0,-,628,2015-11-29,2015,11,29,,滑川市総合体育センター,KUROBEアクアフェアリーズ,JTマーヴェラス,米山弘,,0,3,3,Lose,76,Home
5,,色摩知巳,1,,,□,,,2,1,0,50.0,1.00,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,628,2015-11-29,2015,11,29,,滑川市総合体育センター,KUROBEアクアフェアリーズ,JTマーヴェラス,米山弘,,0,3,3,Lose,76,Home
6,,宮城奈菜子,1,,,■,,,9,2,0,22.2,2.00,0,0,0,-,1,1.00,3,0,0,1,8.3,0,0.0,0.0,-,628,2015-11-29,2015,11,29,,滑川市総合体育センター,KUROBEアクアフェアリーズ,JTマーヴェラス,米山弘,,0,3,3,Lose,76,Home
7,L,駒井士峰,3,●,●,●,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,32,21.0,0.0,65.6,628,2015-11-29,2015,11,29,,滑川市総合体育センター,KUROBEアクアフェアリーズ,JTマーヴェラス,米山弘,,0,3,3,Lose,76,Home
8,,南美寿希,3,■,■,■,,,2,1,0,50.0,0.33,0,0,0,-,2,0.67,5,0,0,1,5.0,0,0.0,0.0,-,628,2015-11-29,2015,11,29,,滑川市総合体育センター,KUROBEアクアフェアリーズ,JTマーヴェラス,米山弘,,0,3,3,Lose,76,Home
9,,厨子真帆,2,,□,□,,,0,0,0,-,-,0,0,0,-,0,-,2,0,0,1,12.5,0,0.0,0.0,-,628,2015-11-29,2015,11,29,,滑川市総合体育センター,KUROBEアクアフェアリーズ,JTマーヴェラス,米山弘,,0,3,3,Lose,76,Home
10,,菅野菜緒美,3,■,■,■,,,16,1,1,6.2,0.33,0,0,0,-,1,0.33,8,0,1,3,9.4,9,5.0,0.0,55.6,628,2015-11-29,2015,11,29,,滑川市総合体育センター,KUROBEアクアフェアリーズ,JTマーヴェラス,米山弘,,0,3,3,Lose,76,Home
11,,平谷里奈,1,,□,,,,0,0,0,-,-,0,0,0,-,0,-,2,0,1,0,0.0,1,0.0,0.0,0.0,628,2015-11-29,2015,11,29,,滑川市総合体育センター,KUROBEアクアフェアリーズ,JTマーヴェラス,米山弘,,0,3,3,Lose,76,Home
12,,太田あかり,3,■,■,■,,,50,17,2,34.0,5.67,6,1,1,16.7,1,0.33,7,0,0,4,14.3,1,0.0,0.0,0.0,628,2015-11-29,2015,11,29,,滑川市総合体育センター,KUROBEアクアフェアリーズ,JTマーヴェラス,米山弘,,0,3,3,Lose,76,Home
13,,吉川ひかる,2,□,□,,,,0,0,0,-,-,0,0,0,-,0,-,2,0,1,1,12.5,0,0.0,0.0,-,628,2015-11-29,2015,11,29,,滑川市総合体育センター,KUROBEアクアフェアリーズ,JTマーヴェラス,米山弘,,0,3,3,Lose,76,Home
14,L,大盛梢,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,628,2015-11-29,2015,11,29,,滑川市総合体育センター,KUROBEアクアフェアリーズ,JTマーヴェラス,米山弘,,0,3,3,Lose,76,Home
1,,芥川愛加,3,■,■,■,,,14,6,0,42.9,2.00,0,0,0,-,1,0.33,12,0,1,5,10.4,1,0.0,0.0,0.0,628,2015-11-29,2015,11,29,,滑川市総合体育センター,JTマーヴェラス,KUROBEアクアフェアリーズ,吉原知子,丹山禎昭,3,0,3,Win,76,Away
2,,高橋昌美,1,,□,,,,1,0,0,0.0,-,1,0,0,0.0,0,-,1,0,0,1,25.0,3,2.0,0.0,66.7,628,2015-11-29,2015,11,29,,滑川市総合体育センター,JTマーヴェラス,KUROBEアクアフェアリーズ,吉原知子,丹山禎昭,3,0,3,Win,76,Away
3,,奥村麻依,3,■,■,■,,,14,3,2,21.4,1.00,0,0,0,-,4,1.33,8,0,0,1,3.1,0,0.0,0.0,-,628,2015-11-29,2015,11,29,,滑川市総合体育センター,JTマーヴェラス,KUROBEアクアフェアリーズ,吉原知子,丹山禎昭,3,0,3,Win,76,Away
4,,中村亜友美,3,■,■,■,,,25,9,2,36.0,3.00,1,0,0,0.0,2,0.67,13,2,2,4,21.5,19,8.0,0.0,42.1,628,2015-11-29,2015,11,29,,滑川市総合体育センター,JTマーヴェラス,KUROBEアクアフェアリーズ,吉原知子,丹山禎昭,3,0,3,Win,76,Away
5,L,位田愛,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,628,2015-11-29,2015,11,29,,滑川市総合体育センター,JTマーヴェラス,KUROBEアクアフェアリーズ,吉原知子,丹山禎昭,3,0,3,Win,76,Away
6,,シッティラックオヌマー,3,■,■,■,,,31,13,1,41.9,4.33,4,2,0,50.0,1,0.33,15,3,0,8,29.3,0,0.0,0.0,-,628,2015-11-29,2015,11,29,,滑川市総合体育センター,JTマーヴェラス,KUROBEアクアフェアリーズ,吉原知子,丹山禎昭,3,0,3,Win,76,Away
7,,田中美咲,3,■,■,■,,,2,0,0,0.0,-,0,0,0,-,0,-,7,0,1,3,10.7,0,0.0,0.0,-,628,2015-11-29,2015,11,29,,滑川市総合体育センター,JTマーヴェラス,KUROBEアクアフェアリーズ,吉原知子,丹山禎昭,3,0,3,Win,76,Away
9,,金杉由香,1,,,□,,,2,0,0,0.0,-,2,0,0,0.0,0,-,2,0,0,0,0.0,0,0.0,0.0,-,628,2015-11-29,2015,11,29,,滑川市総合体育センター,JTマーヴェラス,KUROBEアクアフェアリーズ,吉原知子,丹山禎昭,3,0,3,Win,76,Away
11,,田中瑞稀,3,■,■,■,,,38,11,2,28.9,3.67,4,2,0,50.0,1,0.33,11,0,0,2,4.5,18,10.0,0.0,55.6,628,2015-11-29,2015,11,29,,滑川市総合体育センター,JTマーヴェラス,KUROBEアクアフェアリーズ,吉原知子,丹山禎昭,3,0,3,Win,76,Away
12,,安藤典莉子,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,628,2015-11-29,2015,11,29,,滑川市総合体育センター,JTマーヴェラス,KUROBEアクアフェアリーズ,吉原知子,丹山禎昭,3,0,3,Win,76,Away
13,,小川杏奈,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,628,2015-11-29,2015,11,29,,滑川市総合体育センター,JTマーヴェラス,KUROBEアクアフェアリーズ,吉原知子,丹山禎昭,3,0,3,Win,76,Away
14,,橘井友香,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,628,2015-11-29,2015,11,29,,滑川市総合体育センター,JTマーヴェラス,KUROBEアクアフェアリーズ,吉原知子,丹山禎昭,3,0,3,Win,76,Away
15,L,小幡真子,3,●,●,●,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,8,6.0,0.0,75.0,628,2015-11-29,2015,11,29,,滑川市総合体育センター,JTマーヴェラス,KUROBEアクアフェアリーズ,吉原知子,丹山禎昭,3,0,3,Win,76,Away
16,,山本美沙,1,,□,,,,1,0,0,0.0,-,0,0,0,-,0,-,4,0,0,1,6.2,0,0.0,0.0,-,628,2015-11-29,2015,11,29,,滑川市総合体育センター,JTマーヴェラス,KUROBEアクアフェアリーズ,吉原知子,丹山禎昭,3,0,3,Win,76,Away
1,,川上真央,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,629,2015-12-05,2015,12,05,,富谷スポーツセンター,PFUブルーキャッツ,フォレストリーヴズ熊本,寺廻太,金子健太郎,3,0,3,Win,74,Home
2,,ドリスジェニファー,3,■,■,■,,,18,12,0,66.7,4.00,0,0,0,-,4,1.33,7,0,0,0,0.0,0,0.0,0.0,-,629,2015-12-05,2015,12,05,,富谷スポーツセンター,PFUブルーキャッツ,フォレストリーヴズ熊本,寺廻太,金子健太郎,3,0,3,Win,74,Home
4,,石橋朋美,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,629,2015-12-05,2015,12,05,,富谷スポーツセンター,PFUブルーキャッツ,フォレストリーヴズ熊本,寺廻太,金子健太郎,3,0,3,Win,74,Home
7,,彌永衣利,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,629,2015-12-05,2015,12,05,,富谷スポーツセンター,PFUブルーキャッツ,フォレストリーヴズ熊本,寺廻太,金子健太郎,3,0,3,Win,74,Home
8,,三橋聡恵,3,■,■,■,,,33,10,1,30.3,3.33,0,0,0,-,0,-,12,1,4,5,17.1,20,14.0,0.0,70.0,629,2015-12-05,2015,12,05,,富谷スポーツセンター,PFUブルーキャッツ,フォレストリーヴズ熊本,寺廻太,金子健太郎,3,0,3,Win,74,Home
9,,松浦寛子,3,■,■,■,,,1,0,0,0.0,-,0,0,0,-,2,0.67,16,1,0,7,15.9,0,0.0,0.0,-,629,2015-12-05,2015,12,05,,富谷スポーツセンター,PFUブルーキャッツ,フォレストリーヴズ熊本,寺廻太,金子健太郎,3,0,3,Win,74,Home
10,,坂下麻衣子,3,■,■,■,,,38,13,2,34.2,4.33,5,1,0,20.0,2,0.67,13,0,2,3,5.8,0,0.0,0.0,-,629,2015-12-05,2015,12,05,,富谷スポーツセンター,PFUブルーキャッツ,フォレストリーヴズ熊本,寺廻太,金子健太郎,3,0,3,Win,74,Home
11,,矢野美子,3,■,■,■,,,9,2,0,22.2,0.67,0,0,0,-,6,2.00,11,0,0,5,11.4,0,0.0,0.0,-,629,2015-12-05,2015,12,05,,富谷スポーツセンター,PFUブルーキャッツ,フォレストリーヴズ熊本,寺廻太,金子健太郎,3,0,3,Win,74,Home
12,,清水眞衣,2,□,,□,,,3,0,0,0.0,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,629,2015-12-05,2015,12,05,,富谷スポーツセンター,PFUブルーキャッツ,フォレストリーヴズ熊本,寺廻太,金子健太郎,3,0,3,Win,74,Home
16,,宇田沙織,2,□,□,,,,0,0,0,-,-,0,0,0,-,0,-,2,0,0,2,25.0,0,0.0,0.0,-,629,2015-12-05,2015,12,05,,富谷スポーツセンター,PFUブルーキャッツ,フォレストリーヴズ熊本,寺廻太,金子健太郎,3,0,3,Win,74,Home
17,,高橋千晶,3,■,■,■,,,22,7,0,31.8,2.33,2,0,0,0.0,0,-,12,0,0,1,2.1,21,12.0,0.0,57.1,629,2015-12-05,2015,12,05,,富谷スポーツセンター,PFUブルーキャッツ,フォレストリーヴズ熊本,寺廻太,金子健太郎,3,0,3,Win,74,Home
18,L,新井祐喜子,3,〇,〇,〇,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,629,2015-12-05,2015,12,05,,富谷スポーツセンター,PFUブルーキャッツ,フォレストリーヴズ熊本,寺廻太,金子健太郎,3,0,3,Win,74,Home
20,,槇田莉乃,1,□,,,,,0,0,0,-,-,0,0,0,-,0,-,1,0,0,0,0.0,0,0.0,0.0,-,629,2015-12-05,2015,12,05,,富谷スポーツセンター,PFUブルーキャッツ,フォレストリーヴズ熊本,寺廻太,金子健太郎,3,0,3,Win,74,Home
22,L,谷七海,3,●,●,●,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,11,6.0,0.0,54.5,629,2015-12-05,2015,12,05,,富谷スポーツセンター,PFUブルーキャッツ,フォレストリーヴズ熊本,寺廻太,金子健太郎,3,0,3,Win,74,Home
1,,斉藤千佳,3,□,□,■,,,15,4,1,26.7,1.33,0,0,0,-,0,-,3,0,0,1,8.3,1,0.0,0.0,0.0,629,2015-12-05,2015,12,05,,富谷スポーツセンター,フォレストリーヴズ熊本,PFUブルーキャッツ,中島裕二,,0,3,3,Lose,74,Away
2,,山形美沙紀,3,■,■,■,,,22,5,1,22.7,1.67,0,0,0,-,0,-,8,0,0,3,9.4,23,17.0,0.0,73.9,629,2015-12-05,2015,12,05,,富谷スポーツセンター,フォレストリーヴズ熊本,PFUブルーキャッツ,中島裕二,,0,3,3,Lose,74,Away
3,,川口美久,3,■,■,■,,,36,12,2,33.3,4.00,0,0,0,-,0,-,6,0,1,2,8.3,0,0.0,0.0,-,629,2015-12-05,2015,12,05,,富谷スポーツセンター,フォレストリーヴズ熊本,PFUブルーキャッツ,中島裕二,,0,3,3,Lose,74,Away
4,,福田みつ子,3,■,■,■,,,25,9,2,36.0,3.00,0,0,0,-,1,0.33,10,0,0,5,12.5,0,0.0,0.0,-,629,2015-12-05,2015,12,05,,富谷スポーツセンター,フォレストリーヴズ熊本,PFUブルーキャッツ,中島裕二,,0,3,3,Lose,74,Away
5,,吉岡みなみ,3,□,□,□,,,0,0,0,-,-,0,0,0,-,0,-,3,0,0,2,16.7,0,0.0,0.0,-,629,2015-12-05,2015,12,05,,富谷スポーツセンター,フォレストリーヴズ熊本,PFUブルーキャッツ,中島裕二,,0,3,3,Lose,74,Away
8,L,佐藤みなみ,3,●,●,●,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,20,12.0,0.0,60.0,629,2015-12-05,2015,12,05,,富谷スポーツセンター,フォレストリーヴズ熊本,PFUブルーキャッツ,中島裕二,,0,3,3,Lose,74,Away
9,,酢田眞実,3,□,□,□,,,0,0,0,-,-,0,0,0,-,0,-,8,0,0,3,9.4,0,0.0,0.0,-,629,2015-12-05,2015,12,05,,富谷スポーツセンター,フォレストリーヴズ熊本,PFUブルーキャッツ,中島裕二,,0,3,3,Lose,74,Away
10,,矢城あさみ,3,■,■,■,,,39,10,3,25.6,3.33,0,0,0,-,0,-,4,0,1,1,6.2,0,0.0,0.0,-,629,2015-12-05,2015,12,05,,富谷スポーツセンター,フォレストリーヴズ熊本,PFUブルーキャッツ,中島裕二,,0,3,3,Lose,74,Away
13,,和多桃子,3,■,■,■,,,0,0,0,-,-,0,0,0,-,0,-,5,0,0,1,5.0,0,0.0,0.0,-,629,2015-12-05,2015,12,05,,富谷スポーツセンター,フォレストリーヴズ熊本,PFUブルーキャッツ,中島裕二,,0,3,3,Lose,74,Away
