No.,L,Player,Set,1,2,3,4,5,AA,AP,AE,ASucc%,AP/S,BAA,BAP,BAE,BASucc%,BP,BP/S,SVA,SVP,SVE,SVx,SVEff%,RA,Rx,Rg,RSucc%,MatchNo.,Date,Year,Month,Day,Place,Venue,Team,Op.Team,Director,Coach,Win Set,Lose Set,Total Set,Win Lose,Game time,Home Away
9,,和田法子,4,■,■,■,■,,20,6,1,30.0,1.50,0,0,0,-,1,0.25,20,1,0,5,11.2,2,1.0,0.0,50.0,751,2019-01-19,2019,01,19,,サーラグリーンアリーナ（浜北総合体育館）,ブレス浜松,群馬銀行グリーンウイングス,藤原道生,元場貴哉,3,1,4,Win,108,Home
10,,多田遥,4,■,■,■,■,,59,23,1,39.0,5.75,2,0,0,0.0,3,0.75,17,1,1,8,16.2,34,19.0,4.0,61.8,751,2019-01-19,2019,01,19,,サーラグリーンアリーナ（浜北総合体育館）,ブレス浜松,群馬銀行グリーンウイングス,藤原道生,元場貴哉,3,1,4,Win,108,Home
11,,加藤彩夏,4,■,■,■,■,,32,10,1,31.2,2.50,1,0,0,0.0,0,-,16,0,1,4,4.7,0,0.0,0.0,-,751,2019-01-19,2019,01,19,,サーラグリーンアリーナ（浜北総合体育館）,ブレス浜松,群馬銀行グリーンウイングス,藤原道生,元場貴哉,3,1,4,Win,108,Home
14,,藤原ちひろ,2,□,,,□,,1,1,0,100.0,0.50,0,0,0,-,0,-,1,0,0,0,0.0,0,0.0,0.0,-,751,2019-01-19,2019,01,19,,サーラグリーンアリーナ（浜北総合体育館）,ブレス浜松,群馬銀行グリーンウイングス,藤原道生,元場貴哉,3,1,4,Win,108,Home
16,,山本悠維,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,751,2019-01-19,2019,01,19,,サーラグリーンアリーナ（浜北総合体育館）,ブレス浜松,群馬銀行グリーンウイングス,藤原道生,元場貴哉,3,1,4,Win,108,Home
18,,春田詩織,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,751,2019-01-19,2019,01,19,,サーラグリーンアリーナ（浜北総合体育館）,ブレス浜松,群馬銀行グリーンウイングス,藤原道生,元場貴哉,3,1,4,Win,108,Home
19,,金田梨花,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,751,2019-01-19,2019,01,19,,サーラグリーンアリーナ（浜北総合体育館）,ブレス浜松,群馬銀行グリーンウイングス,藤原道生,元場貴哉,3,1,4,Win,108,Home
20,,澁谷美妃,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,751,2019-01-19,2019,01,19,,サーラグリーンアリーナ（浜北総合体育館）,ブレス浜松,群馬銀行グリーンウイングス,藤原道生,元場貴哉,3,1,4,Win,108,Home
21,,水上真悠子,4,■,■,■,■,,42,13,3,31.0,3.25,2,0,0,0.0,1,0.25,18,0,3,5,2.8,31,19.0,6.0,71.0,751,2019-01-19,2019,01,19,,サーラグリーンアリーナ（浜北総合体育館）,ブレス浜松,群馬銀行グリーンウイングス,藤原道生,元場貴哉,3,1,4,Win,108,Home
22,L,前村明里,4,●,●,●,●,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,20,13.0,3.0,72.5,751,2019-01-19,2019,01,19,,サーラグリーンアリーナ（浜北総合体育館）,ブレス浜松,群馬銀行グリーンウイングス,藤原道生,元場貴哉,3,1,4,Win,108,Home
23,,梅村悠,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,751,2019-01-19,2019,01,19,,サーラグリーンアリーナ（浜北総合体育館）,ブレス浜松,群馬銀行グリーンウイングス,藤原道生,元場貴哉,3,1,4,Win,108,Home
24,,宮崎陽衣,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,751,2019-01-19,2019,01,19,,サーラグリーンアリーナ（浜北総合体育館）,ブレス浜松,群馬銀行グリーンウイングス,藤原道生,元場貴哉,3,1,4,Win,108,Home
1,,栗田楓,4,□,□,■,■,,1,0,0,0.0,-,0,0,0,-,0,-,12,0,0,5,10.4,0,0.0,0.0,-,751,2019-01-19,2019,01,19,,サーラグリーンアリーナ（浜北総合体育館）,群馬銀行グリーンウイングス,ブレス浜松,石原昭久,須崎杏,1,3,4,Lose,108,Away
2,L,吉岡みなみ,4,●,●,●,●,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,11,8.0,1.0,77.3,751,2019-01-19,2019,01,19,,サーラグリーンアリーナ（浜北総合体育館）,群馬銀行グリーンウイングス,ブレス浜松,石原昭久,須崎杏,1,3,4,Lose,108,Away
3,,鈴木日葵,4,■,■,■,■,,27,13,3,48.1,3.25,0,0,0,-,0,-,13,0,3,4,1.9,0,0.0,0.0,-,751,2019-01-19,2019,01,19,,サーラグリーンアリーナ（浜北総合体育館）,群馬銀行グリーンウイングス,ブレス浜松,石原昭久,須崎杏,1,3,4,Lose,108,Away
5,,田中瑠奈,3,■,■,,■,,40,9,6,22.5,3.00,1,0,0,0.0,1,0.33,7,0,1,1,0.0,14,7.0,4.0,64.3,751,2019-01-19,2019,01,19,,サーラグリーンアリーナ（浜北総合体育館）,群馬銀行グリーンウイングス,ブレス浜松,石原昭久,須崎杏,1,3,4,Lose,108,Away
6,,古市彩音,3,■,■,,□,,2,1,0,50.0,0.33,0,0,0,-,0,-,6,0,0,1,4.2,0,0.0,0.0,-,751,2019-01-19,2019,01,19,,サーラグリーンアリーナ（浜北総合体育館）,群馬銀行グリーンウイングス,ブレス浜松,石原昭久,須崎杏,1,3,4,Lose,108,Away
7,,寺坂茜,4,■,■,■,■,,25,7,2,28.0,1.75,0,0,0,-,1,0.25,13,0,2,5,5.8,0,0.0,0.0,-,751,2019-01-19,2019,01,19,,サーラグリーンアリーナ（浜北総合体育館）,群馬銀行グリーンウイングス,ブレス浜松,石原昭久,須崎杏,1,3,4,Lose,108,Away
8,,斉藤千佳,2,,,□,■,,15,9,0,60.0,4.50,0,0,0,-,0,-,6,0,0,1,4.2,0,0.0,0.0,-,751,2019-01-19,2019,01,19,,サーラグリーンアリーナ（浜北総合体育館）,群馬銀行グリーンウイングス,ブレス浜松,石原昭久,須崎杏,1,3,4,Lose,108,Away
9,,上地野乃香,3,,□,□,□,,0,0,0,-,-,0,0,0,-,0,-,6,0,1,1,0.0,12,6.0,3.0,62.5,751,2019-01-19,2019,01,19,,サーラグリーンアリーナ（浜北総合体育館）,群馬銀行グリーンウイングス,ブレス浜松,石原昭久,須崎杏,1,3,4,Lose,108,Away
10,,新井祥,4,■,■,■,■,,44,15,3,34.1,3.75,0,0,0,-,0,-,15,0,0,2,3.3,56,30.0,11.0,63.4,751,2019-01-19,2019,01,19,,サーラグリーンアリーナ（浜北総合体育館）,群馬銀行グリーンウイングス,ブレス浜松,石原昭久,須崎杏,1,3,4,Lose,108,Away
11,,三好紗弥香,3,□,□,□,,,0,0,0,-,-,0,0,0,-,0,-,4,0,0,0,0.0,0,0.0,0.0,-,751,2019-01-19,2019,01,19,,サーラグリーンアリーナ（浜北総合体育館）,群馬銀行グリーンウイングス,ブレス浜松,石原昭久,須崎杏,1,3,4,Lose,108,Away
12,,土屋智菜実,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,751,2019-01-19,2019,01,19,,サーラグリーンアリーナ（浜北総合体育館）,群馬銀行グリーンウイングス,ブレス浜松,石原昭久,須崎杏,1,3,4,Lose,108,Away
13,,愛宕諒子,4,□,□,■,□,,21,8,2,38.1,2.00,0,0,0,-,1,0.25,3,0,1,0,-8.3,0,0.0,0.0,-,751,2019-01-19,2019,01,19,,サーラグリーンアリーナ（浜北総合体育館）,群馬銀行グリーンウイングス,ブレス浜松,石原昭久,須崎杏,1,3,4,Lose,108,Away
14,,濱邊優愛,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,751,2019-01-19,2019,01,19,,サーラグリーンアリーナ（浜北総合体育館）,群馬銀行グリーンウイングス,ブレス浜松,石原昭久,須崎杏,1,3,4,Lose,108,Away
16,,安福若菜,3,■,■,■,,,21,4,0,19.0,1.33,0,0,0,-,3,1.00,10,1,0,2,15.0,0,0.0,0.0,-,751,2019-01-19,2019,01,19,,サーラグリーンアリーナ（浜北総合体育館）,群馬銀行グリーンウイングス,ブレス浜松,石原昭久,須崎杏,1,3,4,Lose,108,Away
2,,鈴木千織,1,,□,,,,2,0,0,0.0,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,752,2019-01-19,2019,01,19,,第一総合運動場市民体育館（スカイアリーナ）,トヨタ自動車ヴァルキューレ,GSS東京サンビームズ,金子健一郎,太田有紀,0,3,3,Lose,73,Home
5,,権藤玲奈,3,■,■,■,,,49,15,2,30.6,5.00,10,3,1,30.0,1,0.33,6,0,0,2,8.3,2,1.0,1.0,75.0,752,2019-01-19,2019,01,19,,第一総合運動場市民体育館（スカイアリーナ）,トヨタ自動車ヴァルキューレ,GSS東京サンビームズ,金子健一郎,太田有紀,0,3,3,Lose,73,Home
8,,松尾妃七菜,3,■,■,■,,,3,2,0,66.7,0.67,0,0,0,-,1,0.33,8,1,0,1,15.6,0,0.0,0.0,-,752,2019-01-19,2019,01,19,,第一総合運動場市民体育館（スカイアリーナ）,トヨタ自動車ヴァルキューレ,GSS東京サンビームズ,金子健一郎,太田有紀,0,3,3,Lose,73,Home
9,,廣田唯,3,■,■,■,,,9,1,1,11.1,0.33,0,0,0,-,0,-,12,1,1,4,14.6,0,0.0,0.0,-,752,2019-01-19,2019,01,19,,第一総合運動場市民体育館（スカイアリーナ）,トヨタ自動車ヴァルキューレ,GSS東京サンビームズ,金子健一郎,太田有紀,0,3,3,Lose,73,Home
11,,小川古都,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,752,2019-01-19,2019,01,19,,第一総合運動場市民体育館（スカイアリーナ）,トヨタ自動車ヴァルキューレ,GSS東京サンビームズ,金子健一郎,太田有紀,0,3,3,Lose,73,Home
12,,石山綺里,3,□,□,■,,,1,0,0,0.0,-,0,0,0,-,0,-,9,2,0,2,27.8,6,2.0,3.0,58.3,752,2019-01-19,2019,01,19,,第一総合運動場市民体育館（スカイアリーナ）,トヨタ自動車ヴァルキューレ,GSS東京サンビームズ,金子健一郎,太田有紀,0,3,3,Lose,73,Home
14,L,田戸美咲,3,●,●,●,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,13,6.0,3.0,57.7,752,2019-01-19,2019,01,19,,第一総合運動場市民体育館（スカイアリーナ）,トヨタ自動車ヴァルキューレ,GSS東京サンビームズ,金子健一郎,太田有紀,0,3,3,Lose,73,Home
15,,一森祐希奈,2,□,,□,,,0,0,0,-,-,0,0,0,-,0,-,4,1,0,1,31.2,0,0.0,0.0,-,752,2019-01-19,2019,01,19,,第一総合運動場市民体育館（スカイアリーナ）,トヨタ自動車ヴァルキューレ,GSS東京サンビームズ,金子健一郎,太田有紀,0,3,3,Lose,73,Home
16,,梅木瞳,3,■,■,■,,,18,9,1,50.0,3.00,0,0,0,-,1,0.33,6,0,0,0,0.0,0,0.0,0.0,-,752,2019-01-19,2019,01,19,,第一総合運動場市民体育館（スカイアリーナ）,トヨタ自動車ヴァルキューレ,GSS東京サンビームズ,金子健一郎,太田有紀,0,3,3,Lose,73,Home
18,,浅野美波,3,■,■,■,,,25,7,4,28.0,2.33,0,0,0,-,0,-,8,0,1,0,-3.1,21,13.0,3.0,69.0,752,2019-01-19,2019,01,19,,第一総合運動場市民体育館（スカイアリーナ）,トヨタ自動車ヴァルキューレ,GSS東京サンビームズ,金子健一郎,太田有紀,0,3,3,Lose,73,Home
19,,吉田伽那,3,■,■,□,,,22,7,1,31.8,2.33,2,0,0,0.0,0,-,8,0,1,1,0.0,27,12.0,7.0,57.4,752,2019-01-19,2019,01,19,,第一総合運動場市民体育館（スカイアリーナ）,トヨタ自動車ヴァルキューレ,GSS東京サンビームズ,金子健一郎,太田有紀,0,3,3,Lose,73,Home
1,,重松史乃,1,,□,,,,0,0,0,-,-,0,0,0,-,0,-,1,0,0,1,25.0,0,0.0,0.0,-,752,2019-01-19,2019,01,19,,第一総合運動場市民体育館（スカイアリーナ）,GSS東京サンビームズ,トヨタ自動車ヴァルキューレ,笛木彰,山口弥緒,3,0,3,Win,73,Away
2,,松浦未波,3,■,■,■,,,2,0,0,0.0,-,0,0,0,-,0,-,11,1,0,3,15.9,0,0.0,0.0,-,752,2019-01-19,2019,01,19,,第一総合運動場市民体育館（スカイアリーナ）,GSS東京サンビームズ,トヨタ自動車ヴァルキューレ,笛木彰,山口弥緒,3,0,3,Win,73,Away
3,,有川由季乃,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,752,2019-01-19,2019,01,19,,第一総合運動場市民体育館（スカイアリーナ）,GSS東京サンビームズ,トヨタ自動車ヴァルキューレ,笛木彰,山口弥緒,3,0,3,Win,73,Away
4,L,平岩沙紀,3,●,●,●,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,9,6.0,1.0,72.2,752,2019-01-19,2019,01,19,,第一総合運動場市民体育館（スカイアリーナ）,GSS東京サンビームズ,トヨタ自動車ヴァルキューレ,笛木彰,山口弥緒,3,0,3,Win,73,Away
5,,色摩知巳,3,■,■,■,,,33,11,1,33.3,3.67,0,0,0,-,2,0.67,13,0,0,2,3.8,5,2.0,3.0,70.0,752,2019-01-19,2019,01,19,,第一総合運動場市民体育館（スカイアリーナ）,GSS東京サンビームズ,トヨタ自動車ヴァルキューレ,笛木彰,山口弥緒,3,0,3,Win,73,Away
8,L,三浦あゆみ,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,752,2019-01-19,2019,01,19,,第一総合運動場市民体育館（スカイアリーナ）,GSS東京サンビームズ,トヨタ自動車ヴァルキューレ,笛木彰,山口弥緒,3,0,3,Win,73,Away
12,,百瀬彩夏,3,■,■,■,,,21,8,0,38.1,2.67,0,0,0,-,2,0.67,6,0,0,1,4.2,0,0.0,0.0,-,752,2019-01-19,2019,01,19,,第一総合運動場市民体育館（スカイアリーナ）,GSS東京サンビームズ,トヨタ自動車ヴァルキューレ,笛木彰,山口弥緒,3,0,3,Win,73,Away
19,,大原萌,3,□,□,□,,,0,0,0,-,-,0,0,0,-,0,-,5,1,0,0,20.0,4,1.0,0.0,25.0,752,2019-01-19,2019,01,19,,第一総合運動場市民体育館（スカイアリーナ）,GSS東京サンビームズ,トヨタ自動車ヴァルキューレ,笛木彰,山口弥緒,3,0,3,Win,73,Away
20,,鬼塚雛子,3,■,■,■,,,14,9,1,64.3,3.00,0,0,0,-,0,-,11,2,1,2,20.5,9,3.0,1.0,38.9,752,2019-01-19,2019,01,19,,第一総合運動場市民体育館（スカイアリーナ）,GSS東京サンビームズ,トヨタ自動車ヴァルキューレ,笛木彰,山口弥緒,3,0,3,Win,73,Away
21,,張心穆意,3,■,■,■,,,28,13,2,46.4,4.33,1,0,0,0.0,3,1.00,19,3,1,3,18.4,0,0.0,0.0,-,752,2019-01-19,2019,01,19,,第一総合運動場市民体育館（スカイアリーナ）,GSS東京サンビームズ,トヨタ自動車ヴァルキューレ,笛木彰,山口弥緒,3,0,3,Win,73,Away
23,,天澤優奈,3,■,■,■,,,11,4,2,36.4,1.33,0,0,0,-,0,-,7,0,0,1,3.6,28,13.0,12.0,67.9,752,2019-01-19,2019,01,19,,第一総合運動場市民体育館（スカイアリーナ）,GSS東京サンビームズ,トヨタ自動車ヴァルキューレ,笛木彰,山口弥緒,3,0,3,Win,73,Away
24,,縄田香世子,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,752,2019-01-19,2019,01,19,,第一総合運動場市民体育館（スカイアリーナ）,GSS東京サンビームズ,トヨタ自動車ヴァルキューレ,笛木彰,山口弥緒,3,0,3,Win,73,Away
25,,賀谷明日光,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,752,2019-01-19,2019,01,19,,第一総合運動場市民体育館（スカイアリーナ）,GSS東京サンビームズ,トヨタ自動車ヴァルキューレ,笛木彰,山口弥緒,3,0,3,Win,73,Away
29,,勝見咲子,2,,□,□,,,5,2,0,40.0,1.00,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,752,2019-01-19,2019,01,19,,第一総合運動場市民体育館（スカイアリーナ）,GSS東京サンビームズ,トヨタ自動車ヴァルキューレ,笛木彰,山口弥緒,3,0,3,Win,73,Away
1,,梅木夢乃,3,■,■,■,,,0,0,0,-,-,0,0,0,-,0,-,8,0,3,2,-3.1,0,0.0,0.0,-,753,2019-01-19,2019,01,19,,第一総合運動場市民体育館（スカイアリーナ）,大阪スーペリアーズ,ヴィクトリーナ姫路,平上帆澄,,0,3,3,Lose,57,Home
3,,矢口紗友美,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,753,2019-01-19,2019,01,19,,第一総合運動場市民体育館（スカイアリーナ）,大阪スーペリアーズ,ヴィクトリーナ姫路,平上帆澄,,0,3,3,Lose,57,Home
5,,寺田遥,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,753,2019-01-19,2019,01,19,,第一総合運動場市民体育館（スカイアリーナ）,大阪スーペリアーズ,ヴィクトリーナ姫路,平上帆澄,,0,3,3,Lose,57,Home
8,,坂根朱里,1,,■,,,,5,1,0,20.0,1.00,2,0,0,0.0,0,-,2,0,0,0,0.0,1,0.0,0.0,0.0,753,2019-01-19,2019,01,19,,第一総合運動場市民体育館（スカイアリーナ）,大阪スーペリアーズ,ヴィクトリーナ姫路,平上帆澄,,0,3,3,Lose,57,Home
9,,張歓歓,3,■,■,■,,,40,13,3,32.5,4.33,10,2,2,20.0,0,-,10,1,0,0,10.0,4,1.0,0.0,25.0,753,2019-01-19,2019,01,19,,第一総合運動場市民体育館（スカイアリーナ）,大阪スーペリアーズ,ヴィクトリーナ姫路,平上帆澄,,0,3,3,Lose,57,Home
11,,栗栖明歩,3,■,■,■,,,11,1,0,9.1,0.33,0,0,0,-,1,0.33,7,0,1,2,3.6,0,0.0,0.0,-,753,2019-01-19,2019,01,19,,第一総合運動場市民体育館（スカイアリーナ）,大阪スーペリアーズ,ヴィクトリーナ姫路,平上帆澄,,0,3,3,Lose,57,Home
12,,吉田珠菜,3,■,■,■,,,15,4,0,26.7,1.33,0,0,0,-,0,-,8,0,1,2,3.1,1,0.0,0.0,0.0,753,2019-01-19,2019,01,19,,第一総合運動場市民体育館（スカイアリーナ）,大阪スーペリアーズ,ヴィクトリーナ姫路,平上帆澄,,0,3,3,Lose,57,Home
13,,原田茉由,3,■,■,■,,,8,3,3,37.5,1.00,0,0,0,-,0,-,9,1,1,1,11.1,31,8.0,12.0,45.2,753,2019-01-19,2019,01,19,,第一総合運動場市民体育館（スカイアリーナ）,大阪スーペリアーズ,ヴィクトリーナ姫路,平上帆澄,,0,3,3,Lose,57,Home
14,L,須田美南,3,●,●,●,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,16,7.0,4.0,56.2,753,2019-01-19,2019,01,19,,第一総合運動場市民体育館（スカイアリーナ）,大阪スーペリアーズ,ヴィクトリーナ姫路,平上帆澄,,0,3,3,Lose,57,Home
15,,不破沙耶佳,2,■,,■,,,18,8,2,44.4,4.00,8,4,1,50.0,0,-,9,1,1,4,19.4,7,1.0,2.0,28.6,753,2019-01-19,2019,01,19,,第一総合運動場市民体育館（スカイアリーナ）,大阪スーペリアーズ,ヴィクトリーナ姫路,平上帆澄,,0,3,3,Lose,57,Home
16,,松村美空,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,753,2019-01-19,2019,01,19,,第一総合運動場市民体育館（スカイアリーナ）,大阪スーペリアーズ,ヴィクトリーナ姫路,平上帆澄,,0,3,3,Lose,57,Home
18,,園田乃菜,1,,□,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,5,2.0,2.0,60.0,753,2019-01-19,2019,01,19,,第一総合運動場市民体育館（スカイアリーナ）,大阪スーペリアーズ,ヴィクトリーナ姫路,平上帆澄,,0,3,3,Lose,57,Home
20,,岩本梨音,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,753,2019-01-19,2019,01,19,,第一総合運動場市民体育館（スカイアリーナ）,大阪スーペリアーズ,ヴィクトリーナ姫路,平上帆澄,,0,3,3,Lose,57,Home
1,,筒井視穂子,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,753,2019-01-19,2019,01,19,,第一総合運動場市民体育館（スカイアリーナ）,ヴィクトリーナ姫路,大阪スーペリアーズ,竹下佳江,中谷宏大,3,0,3,Win,57,Away
3,,高橋咲妃惠,3,■,■,■,,,17,4,1,23.5,1.33,0,0,0,-,1,0.33,18,1,0,7,15.3,15,7.0,6.0,66.7,753,2019-01-19,2019,01,19,,第一総合運動場市民体育館（スカイアリーナ）,ヴィクトリーナ姫路,大阪スーペリアーズ,竹下佳江,中谷宏大,3,0,3,Win,57,Away
4,,浅津ゆうこ,2,■,■,,,,10,5,0,50.0,2.50,1,1,0,100.0,1,0.50,10,1,0,4,20.0,0,0.0,0.0,-,753,2019-01-19,2019,01,19,,第一総合運動場市民体育館（スカイアリーナ）,ヴィクトリーナ姫路,大阪スーペリアーズ,竹下佳江,中谷宏大,3,0,3,Win,57,Away
7,,河合由貴,2,■,■,,,,0,0,0,-,-,0,0,0,-,0,-,4,0,0,1,6.2,0,0.0,0.0,-,753,2019-01-19,2019,01,19,,第一総合運動場市民体育館（スカイアリーナ）,ヴィクトリーナ姫路,大阪スーペリアーズ,竹下佳江,中谷宏大,3,0,3,Win,57,Away
8,L,片下恭子,1,,,〇,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,2,2.0,0.0,100.0,753,2019-01-19,2019,01,19,,第一総合運動場市民体育館（スカイアリーナ）,ヴィクトリーナ姫路,大阪スーペリアーズ,竹下佳江,中谷宏大,3,0,3,Win,57,Away
9,,吉岡可奈,2,,■,■,,,6,2,3,33.3,1.00,0,0,0,-,1,0.50,8,0,0,3,9.4,1,0.0,0.0,0.0,753,2019-01-19,2019,01,19,,第一総合運動場市民体育館（スカイアリーナ）,ヴィクトリーナ姫路,大阪スーペリアーズ,竹下佳江,中谷宏大,3,0,3,Win,57,Away
10,,金杉由香,3,■,□,■,,,28,15,1,53.6,5.00,6,1,1,16.7,0,-,7,1,2,1,10.7,5,1.0,0.0,20.0,753,2019-01-19,2019,01,19,,第一総合運動場市民体育館（スカイアリーナ）,ヴィクトリーナ姫路,大阪スーペリアーズ,竹下佳江,中谷宏大,3,0,3,Win,57,Away
11,,逆瀬川由衣,2,□,,□,,,0,0,0,-,-,0,0,0,-,0,-,4,0,0,0,0.0,1,1.0,0.0,100.0,753,2019-01-19,2019,01,19,,第一総合運動場市民体育館（スカイアリーナ）,ヴィクトリーナ姫路,大阪スーペリアーズ,竹下佳江,中谷宏大,3,0,3,Win,57,Away
14,,高木理江,2,■,■,,,,10,5,0,50.0,2.50,0,0,0,-,4,2.00,4,0,2,1,-6.2,0,0.0,0.0,-,753,2019-01-19,2019,01,19,,第一総合運動場市民体育館（スカイアリーナ）,ヴィクトリーナ姫路,大阪スーペリアーズ,竹下佳江,中谷宏大,3,0,3,Win,57,Away
15,,大元朱菜,1,■,,,,,4,1,1,25.0,1.00,0,0,0,-,0,-,3,0,1,2,8.3,0,0.0,0.0,-,753,2019-01-19,2019,01,19,,第一総合運動場市民体育館（スカイアリーナ）,ヴィクトリーナ姫路,大阪スーペリアーズ,竹下佳江,中谷宏大,3,0,3,Win,57,Away
16,,菅原未来,2,,□,■,,,0,0,0,-,-,0,0,0,-,1,0.50,6,1,0,2,25.0,0,0.0,0.0,-,753,2019-01-19,2019,01,19,,第一総合運動場市民体育館（スカイアリーナ）,ヴィクトリーナ姫路,大阪スーペリアーズ,竹下佳江,中谷宏大,3,0,3,Win,57,Away
17,,中本葉月,1,,,■,,,4,3,0,75.0,3.00,0,0,0,-,0,-,2,0,0,1,12.5,0,0.0,0.0,-,753,2019-01-19,2019,01,19,,第一総合運動場市民体育館（スカイアリーナ）,ヴィクトリーナ姫路,大阪スーペリアーズ,竹下佳江,中谷宏大,3,0,3,Win,57,Away
18,L,溝口由利香,3,●,●,●,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,8,6.0,2.0,87.5,753,2019-01-19,2019,01,19,,第一総合運動場市民体育館（スカイアリーナ）,ヴィクトリーナ姫路,大阪スーペリアーズ,竹下佳江,中谷宏大,3,0,3,Win,57,Away
20,,貞包里穂,2,,■,■,,,19,7,1,36.8,3.50,0,0,0,-,1,0.50,7,0,2,1,-3.6,14,0.0,7.0,25.0,753,2019-01-19,2019,01,19,,第一総合運動場市民体育館（スカイアリーナ）,ヴィクトリーナ姫路,大阪スーペリアーズ,竹下佳江,中谷宏大,3,0,3,Win,57,Away
3,,播磨若奈,3,■,■,■,,,1,0,0,0.0,-,0,0,0,-,2,0.67,9,0,1,4,8.3,0,0.0,0.0,-,754,2019-01-20,2019,01,20,,サーラグリーンアリーナ（浜北総合体育館）,ブレス浜松,大野石油広島オイラーズ,藤原道生,元場貴哉,0,3,3,Lose,80,Home
8,,菅原麻衣,3,■,■,■,,,27,6,4,22.2,2.00,0,0,0,-,0,-,10,0,1,1,0.0,1,1.0,0.0,100.0,754,2019-01-20,2019,01,20,,サーラグリーンアリーナ（浜北総合体育館）,ブレス浜松,大野石油広島オイラーズ,藤原道生,元場貴哉,0,3,3,Lose,80,Home
9,,和田法子,3,■,■,■,,,28,12,0,42.9,4.00,0,0,0,-,1,0.33,11,1,3,1,4.5,0,0.0,0.0,-,754,2019-01-20,2019,01,20,,サーラグリーンアリーナ（浜北総合体育館）,ブレス浜松,大野石油広島オイラーズ,藤原道生,元場貴哉,0,3,3,Lose,80,Home
10,,多田遥,3,■,■,■,,,37,10,1,27.0,3.33,4,1,0,25.0,1,0.33,11,0,0,2,4.5,24,14.0,3.0,64.6,754,2019-01-20,2019,01,20,,サーラグリーンアリーナ（浜北総合体育館）,ブレス浜松,大野石油広島オイラーズ,藤原道生,元場貴哉,0,3,3,Lose,80,Home
11,,加藤彩夏,3,■,■,■,,,24,7,1,29.2,2.33,0,0,0,-,2,0.67,12,0,0,3,6.2,0,0.0,0.0,-,754,2019-01-20,2019,01,20,,サーラグリーンアリーナ（浜北総合体育館）,ブレス浜松,大野石油広島オイラーズ,藤原道生,元場貴哉,0,3,3,Lose,80,Home
14,,藤原ちひろ,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,754,2019-01-20,2019,01,20,,サーラグリーンアリーナ（浜北総合体育館）,ブレス浜松,大野石油広島オイラーズ,藤原道生,元場貴哉,0,3,3,Lose,80,Home
16,,山本悠維,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,754,2019-01-20,2019,01,20,,サーラグリーンアリーナ（浜北総合体育館）,ブレス浜松,大野石油広島オイラーズ,藤原道生,元場貴哉,0,3,3,Lose,80,Home
