AA,AP,AE,ASucc%,AP/S,BAA,BAP,BAE,BASucc%,BP,BP/S,SVA,SVP,SVE,SVx,SVEff%,RA,Rx,Rg,RSucc%,MatchNo.,Date,Year,Month,Day,Place,Venue,Team,Op.Team,Director,Coach,Win Set,Lose Set,Total Set,Win Lose,Game time,Home Away,OpAA,OpAP,OpAE,OpASucc%,OpAP/S,OpBAA,OpBAP,OpBAE,OpBASucc%,OpBP,OpBP/S,OpSVA,OpSVP,OpSVE,OpSVx,OpSVEff%,OpRA,OpRx,OpRg,OpRSucc%
96,42,9,43.8,14.00,7,2,4,28.6,14,4.67,73,7,4,28,18.4,56,34.0,0.0,60.7,836,2008-02-23,2008,02,23,,上尾市民体育館,PFUブルーキャッツ,四国Eighty8Queen,大津躍,東谷友恵,3,0,3,Win,64,Home,94,37,4,39.4,12.33,1,0,1,0.0,3,1.00,61,1,4,22,10.7,65,34.0,0.0,52.3
94,37,4,39.4,12.33,1,0,1,0.0,3,1.00,61,1,4,22,10.7,65,34.0,0.0,52.3,836,2008-02-23,2008,02,23,,上尾市民体育館,四国Eighty8Queen,PFUブルーキャッツ,米田一典,由淵聖,0,3,3,Lose,64,Away,96,42,9,43.8,14.00,7,2,4,28.6,14,4.67,73,7,4,28,18.4,56,34.0,0.0,60.7
138,48,13,34.8,12.00,0,0,0,-,13,3.25,87,4,4,37,14.3,92,44.0,0.0,47.8,837,2008-02-24,2008,02,24,,上尾市民体育館,KUROBEアクアフェアリーズ,四国Eighty8Queen,根本勝司,浜田勝彦,1,3,4,Lose,93,Home,147,60,14,40.8,15.00,4,2,1,50.0,11,2.75,97,6,4,43,16.2,83,42.0,0.0,50.6
147,60,14,40.8,15.00,4,2,1,50.0,11,2.75,97,6,4,43,16.2,83,42.0,0.0,50.6,837,2008-02-24,2008,02,24,,上尾市民体育館,四国Eighty8Queen,KUROBEアクアフェアリーズ,米田一典,由淵聖,3,1,4,Win,93,Away,138,48,13,34.8,12.00,0,0,0,-,13,3.25,87,4,4,37,14.3,92,44.0,0.0,47.8
135,53,10,39.3,17.67,6,3,0,50.0,4,1.33,77,1,2,32,11.4,59,44.0,0.0,74.6,838,2008-02-24,2008,02,24,,上尾市民体育館,大野石油広島オイラーズ,柏エンゼルクロス,三ヶ島正好,豆田憲昭,3,0,3,Win,74,Home,110,38,7,34.5,12.67,0,0,0,-,12,4.00,69,3,9,13,8.5,75,42.0,0.0,56.0
110,38,7,34.5,12.67,0,0,0,-,12,4.00,69,3,9,13,8.5,75,42.0,0.0,56.0,838,2008-02-24,2008,02,24,,上尾市民体育館,柏エンゼルクロス,大野石油広島オイラーズ,藤井聡,柿島新太郎,0,3,3,Lose,74,Away,135,53,10,39.3,17.67,6,3,0,50.0,4,1.33,77,1,2,32,11.4,59,44.0,0.0,74.6
191,67,14,35.1,13.40,1,1,0,100.0,3,0.60,100,6,8,42,15.7,93,41.0,0.0,44.1,839,2008-02-24,2008,02,24,,上尾市民体育館,三洋電機レッドソア,PFUブルーキャッツ,藤本幹朗,長屋和敏,3,2,5,Win,108,Home,179,54,14,30.2,10.80,11,3,1,27.3,15,3.00,102,6,6,49,17.3,90,44.0,0.0,48.9
179,54,14,30.2,10.80,11,3,1,27.3,15,3.00,102,6,6,49,17.3,90,44.0,0.0,48.9,839,2008-02-24,2008,02,24,,上尾市民体育館,PFUブルーキャッツ,三洋電機レッドソア,大津躍,清水香織,2,3,5,Lose,108,Away,191,67,14,35.1,13.40,1,1,0,100.0,3,0.60,100,6,8,42,15.7,93,41.0,0.0,44.1
170,77,13,45.3,15.40,19,7,3,36.8,8,1.60,111,1,9,34,8.4,102,63.0,0.0,61.8,840,2008-02-24,2008,02,24,,上尾市民体育館,埼玉上尾メディックス,健祥会レッドハーツ,高野圭介,附田義信,2,3,5,Lose,117,Home,162,68,12,42.0,13.60,1,1,0,100.0,9,1.80,111,6,6,36,13.0,102,67.0,0.0,65.7
162,68,12,42.0,13.60,1,1,0,100.0,9,1.80,111,6,6,36,13.0,102,67.0,0.0,65.7,840,2008-02-24,2008,02,24,,上尾市民体育館,健祥会レッドハーツ,埼玉上尾メディックス,佐々木充,米山弘,3,2,5,Win,117,Away,170,77,13,45.3,15.40,19,7,3,36.8,8,1.60,111,1,9,34,8.4,102,63.0,0.0,61.8
162,60,9,37.0,12.00,4,2,0,50.0,8,1.60,105,4,8,44,13.7,93,47.0,0.0,50.5,841,2008-03-01,2008,03,01,,猫田記念体育館,大野石油広島オイラーズ,PFUブルーキャッツ,三ヶ島正好,豆田憲昭,2,3,5,Lose,100,Home,168,71,11,42.3,14.20,14,1,0,7.1,8,1.60,102,4,8,43,13.9,96,49.0,0.0,51.0
168,71,11,42.3,14.20,14,1,0,7.1,8,1.60,102,4,8,43,13.9,96,49.0,0.0,51.0,841,2008-03-01,2008,03,01,,猫田記念体育館,PFUブルーキャッツ,大野石油広島オイラーズ,大津躍,清水香織,3,2,5,Win,100,Away,162,60,9,37.0,12.00,4,2,0,50.0,8,1.60,105,4,8,44,13.7,93,47.0,0.0,50.5
169,67,5,39.6,16.75,0,0,0,-,8,2.00,93,2,4,32,10.3,85,57.0,0.0,67.1,842,2008-03-01,2008,03,01,,猫田記念体育館,三洋電機レッドソア,柏エンゼルクロス,藤本幹朗,長屋和敏,3,1,4,Win,91,Home,150,56,11,37.3,14.00,4,1,2,25.0,9,2.25,88,5,1,25,12.1,89,55.0,0.0,61.8
150,56,11,37.3,14.00,4,1,2,25.0,9,2.25,88,5,1,25,12.1,89,55.0,0.0,61.8,842,2008-03-01,2008,03,01,,猫田記念体育館,柏エンゼルクロス,三洋電機レッドソア,藤井聡,柿島新太郎,1,3,4,Lose,91,Away,169,67,5,39.6,16.75,0,0,0,-,8,2.00,93,2,4,32,10.3,85,57.0,0.0,67.1
112,34,17,30.4,11.33,0,0,0,-,12,4.00,65,4,1,21,13.0,72,37.0,0.0,51.4,843,2008-03-01,2008,03,01,,黒部市総合体育センター,KUROBEアクアフェアリーズ,健祥会レッドハーツ,根本勝司,浜田勝彦,0,3,3,Lose,70,Home,112,42,5,37.5,14.00,4,1,0,25.0,8,2.67,75,3,2,33,14.5,64,39.0,0.0,60.9
112,42,5,37.5,14.00,4,1,0,25.0,8,2.67,75,3,2,33,14.5,64,39.0,0.0,60.9,843,2008-03-01,2008,03,01,,黒部市総合体育センター,健祥会レッドハーツ,KUROBEアクアフェアリーズ,佐々木充,米山弘,3,0,3,Win,70,Away,112,34,17,30.4,11.33,0,0,0,-,12,4.00,65,4,1,21,13.0,72,37.0,0.0,51.4
158,70,13,44.3,14.00,2,1,0,50.0,4,0.80,102,6,5,30,12.3,99,66.0,0.0,66.7,844,2008-03-01,2008,03,01,,黒部市総合体育センター,四国Eighty8Queen,埼玉上尾メディックス,米田一典,由淵聖,2,3,5,Lose,105,Home,146,66,10,45.2,13.20,11,4,4,36.4,10,2.00,107,5,6,30,11.1,96,61.0,0.0,63.5
146,66,10,45.2,13.20,11,4,4,36.4,10,2.00,107,5,6,30,11.1,96,61.0,0.0,63.5,844,2008-03-01,2008,03,01,,黒部市総合体育センター,埼玉上尾メディックス,四国Eighty8Queen,高野圭介,附田義信,3,2,5,Win,105,Away,158,70,13,44.3,14.00,2,1,0,50.0,4,0.80,102,6,5,30,12.3,99,66.0,0.0,66.7
91,24,7,26.4,8.00,2,0,2,0.0,3,1.00,56,1,2,15,8.1,67,44.0,0.0,65.7,845,2008-03-02,2008,03,02,,猫田記念体育館,柏エンゼルクロス,PFUブルーキャッツ,藤井聡,柿島新太郎,0,3,3,Lose,60,Home,105,50,11,47.6,16.67,4,1,2,25.0,6,2.00,74,3,7,20,10.0,54,38.0,0.0,70.4
105,50,11,47.6,16.67,4,1,2,25.0,6,2.00,74,3,7,20,10.0,54,38.0,0.0,70.4,845,2008-03-02,2008,03,02,,猫田記念体育館,PFUブルーキャッツ,柏エンゼルクロス,大津躍,清水香織,3,0,3,Win,60,Away,91,24,7,26.4,8.00,2,0,2,0.0,3,1.00,56,1,2,15,8.1,67,44.0,0.0,65.7
186,67,11,36.0,13.40,0,0,0,-,14,2.80,104,3,3,33,10.6,89,53.0,0.0,59.6,846,2008-03-02,2008,03,02,,猫田記念体育館,三洋電機レッドソア,大野石油広島オイラーズ,藤本幹朗,長屋和敏,2,3,5,Lose,103,Home,203,64,13,31.5,12.80,9,1,1,11.1,10,2.00,94,2,5,34,10.7,99,65.0,0.0,65.7
203,64,13,31.5,12.80,9,1,1,11.1,10,2.00,94,2,5,34,10.7,99,65.0,0.0,65.7,846,2008-03-02,2008,03,02,,猫田記念体育館,大野石油広島オイラーズ,三洋電機レッドソア,三ヶ島正好,豆田憲昭,3,2,5,Win,103,Away,186,67,11,36.0,13.40,0,0,0,-,14,2.80,104,3,3,33,10.6,89,53.0,0.0,59.6
168,61,13,36.3,15.25,0,0,0,-,4,1.00,88,5,5,27,13.1,96,71.0,0.0,74.0,847,2008-03-02,2008,03,02,,黒部市総合体育センター,四国Eighty8Queen,健祥会レッドハーツ,米田一典,由淵聖,1,3,4,Lose,98,Home,154,73,8,47.4,18.25,4,0,1,0.0,6,1.50,103,5,6,21,9.2,79,51.0,0.0,64.6
154,73,8,47.4,18.25,4,0,1,0.0,6,1.50,103,5,6,21,9.2,79,51.0,0.0,64.6,847,2008-03-02,2008,03,02,,黒部市総合体育センター,健祥会レッドハーツ,四国Eighty8Queen,佐々木充,米山弘,3,1,4,Win,98,Away,168,61,13,36.3,15.25,0,0,0,-,4,1.00,88,5,5,27,13.1,96,71.0,0.0,74.0
114,38,9,33.3,9.50,2,1,0,50.0,9,2.25,72,1,6,13,5.6,88,49.0,0.0,55.7,848,2008-03-02,2008,03,02,,黒部市総合体育センター,KUROBEアクアフェアリーズ,埼玉上尾メディックス,根本勝司,浜田勝彦,1,3,4,Lose,93,Home,143,66,13,46.2,16.50,3,1,2,33.3,6,1.50,97,6,7,35,14.4,66,52.0,0.0,78.8
143,66,13,46.2,16.50,3,1,2,33.3,6,1.50,97,6,7,35,14.4,66,52.0,0.0,78.8,848,2008-03-02,2008,03,02,,黒部市総合体育センター,埼玉上尾メディックス,KUROBEアクアフェアリーズ,高野圭介,附田義信,3,1,4,Win,93,Away,114,38,9,33.3,9.50,2,1,0,50.0,9,2.25,72,1,6,13,5.6,88,49.0,0.0,55.7
100,54,5,54.0,18.00,0,0,0,-,5,1.67,74,4,8,23,12.6,48,40.0,0.0,83.3,849,2008-03-08,2008,03,08,,観音寺市立総合体育館,四国Eighty8Queen,柏エンゼルクロス,米田一典,由淵聖,3,0,3,Win,61,Home,87,34,7,39.1,11.33,0,0,0,-,2,0.67,53,1,4,8,5.7,64,39.0,0.0,60.9
87,34,7,39.1,11.33,0,0,0,-,2,0.67,53,1,4,8,5.7,64,39.0,0.0,60.9,849,2008-03-08,2008,03,08,,観音寺市立総合体育館,柏エンゼルクロス,四国Eighty8Queen,藤井聡,柿島新太郎,0,3,3,Lose,61,Away,100,54,5,54.0,18.00,0,0,0,-,5,1.67,74,4,8,23,12.6,48,40.0,0.0,83.3
120,28,14,23.3,9.33,0,0,0,-,5,1.67,43,1,4,9,7.1,73,58.0,0.0,79.5,850,2008-03-08,2008,03,08,,観音寺市立総合体育館,KUROBEアクアフェアリーズ,大野石油広島オイラーズ,根本勝司,,0,3,3,Lose,60,Home,116,45,6,38.8,15.00,6,1,1,16.7,8,2.67,74,1,1,14,5.8,39,29.0,0.0,74.4
116,45,6,38.8,15.00,6,1,1,16.7,8,2.67,74,1,1,14,5.8,39,29.0,0.0,74.4,850,2008-03-08,2008,03,08,,観音寺市立総合体育館,大野石油広島オイラーズ,KUROBEアクアフェアリーズ,三ヶ島正好,豆田憲昭,3,0,3,Win,60,Away,120,28,14,23.3,9.33,0,0,0,-,5,1.67,43,1,4,9,7.1,73,58.0,0.0,79.5
257,81,11,31.5,16.20,0,0,0,-,13,2.60,119,2,4,33,8.6,108,77.0,0.0,71.3,851,2008-03-08,2008,03,08,,大東市立市民体育館,三洋電機レッドソア,健祥会レッドハーツ,藤本幹朗,長屋和敏,2,3,5,Lose,133,Home,238,76,14,31.9,15.20,1,1,0,100.0,14,2.80,113,2,4,30,8.2,113,80.0,0.0,70.8
238,76,14,31.9,15.20,1,1,0,100.0,14,2.80,113,2,4,30,8.2,113,80.0,0.0,70.8,851,2008-03-08,2008,03,08,,大東市立市民体育館,健祥会レッドハーツ,三洋電機レッドソア,佐々木充,米山弘,3,2,5,Win,133,Away,257,81,11,31.5,16.20,0,0,0,-,13,2.60,119,2,4,33,8.6,108,77.0,0.0,71.3
149,70,12,47.0,14.00,2,1,0,50.0,8,1.60,110,5,14,28,10.5,96,59.0,0.0,61.5,852,2008-03-08,2008,03,08,,大東市立市民体育館,PFUブルーキャッツ,埼玉上尾メディックス,大津躍,清水香織,2,3,5,Lose,108,Home,152,68,8,44.7,13.60,13,4,1,30.8,6,1.20,110,2,14,35,9.4,93,63.0,0.0,67.7
152,68,8,44.7,13.60,13,4,1,30.8,6,1.20,110,2,14,35,9.4,93,63.0,0.0,67.7,852,2008-03-08,2008,03,08,,大東市立市民体育館,埼玉上尾メディックス,PFUブルーキャッツ,高野圭介,附田義信,3,2,5,Win,108,Away,149,70,12,47.0,14.00,2,1,0,50.0,8,1.60,110,5,14,28,10.5,96,59.0,0.0,61.5
190,59,12,31.1,11.80,1,0,0,0.0,19,3.80,96,2,6,17,6.3,103,75.0,0.0,72.8,853,2008-03-09,2008,03,09,,観音寺市立総合体育館,KUROBEアクアフェアリーズ,柏エンゼルクロス,根本勝司,浜田勝彦,2,3,5,Lose,109,Home,195,75,7,38.5,15.00,0,0,0,-,8,1.60,112,4,7,26,9.0,89,71.0,0.0,79.8
195,75,7,38.5,15.00,0,0,0,-,8,1.60,112,4,7,26,9.0,89,71.0,0.0,79.8,853,2008-03-09,2008,03,09,,観音寺市立総合体育館,柏エンゼルクロス,KUROBEアクアフェアリーズ,藤井聡,柿島新太郎,3,2,5,Win,109,Away,190,59,12,31.1,11.80,1,0,0,0.0,19,3.80,96,2,6,17,6.3,103,75.0,0.0,72.8
131,56,6,42.7,14.00,6,1,0,16.7,10,2.50,90,7,3,11,9.3,81,64.0,0.0,79.0,854,2008-03-09,2008,03,09,,観音寺市立総合体育館,大野石油広島オイラーズ,四国Eighty8Queen,三ヶ島正好,豆田憲昭,3,1,4,Win,86,Home,144,63,11,43.8,15.75,1,0,1,0.0,10,2.50,91,6,6,15,10.3,87,69.0,0.0,79.3
144,63,11,43.8,15.75,1,0,1,0.0,10,2.50,91,6,6,15,10.3,87,69.0,0.0,79.3,854,2008-03-09,2008,03,09,,観音寺市立総合体育館,四国Eighty8Queen,大野石油広島オイラーズ,米田一典,由淵聖,1,3,4,Lose,86,Away,131,56,6,42.7,14.00,6,1,0,16.7,10,2.50,90,7,3,11,9.3,81,64.0,0.0,79.0
102,41,8,40.2,13.67,2,1,0,50.0,5,1.67,62,2,7,16,9.0,68,39.0,0.0,57.4,855,2008-03-09,2008,03,09,,大東市立市民体育館,PFUブルーキャッツ,健祥会レッドハーツ,大津躍,清水香織,0,3,3,Lose,69,Home,95,44,4,46.3,14.67,1,0,0,0.0,7,2.33,73,1,4,29,11.3,55,37.0,0.0,67.3
95,44,4,46.3,14.67,1,0,0,0.0,7,2.33,73,1,4,29,11.3,55,37.0,0.0,67.3,855,2008-03-09,2008,03,09,,大東市立市民体育館,健祥会レッドハーツ,PFUブルーキャッツ,佐々木充,米山弘,3,0,3,Win,69,Away,102,41,8,40.2,13.67,2,1,0,50.0,5,1.67,62,2,7,16,9.0,68,39.0,0.0,57.4
100,41,3,41.0,13.67,0,0,0,-,10,3.33,74,1,3,26,9.9,53,35.0,0.0,66.0,856,2008-03-09,2008,03,09,,大東市立市民体育館,三洋電機レッドソア,埼玉上尾メディックス,藤本幹朗,長屋和敏,3,0,3,Win,71,Home,116,40,11,34.5,13.33,13,4,2,30.8,10,3.33,59,1,6,17,8.6,71,44.0,0.0,62.0
116,40,11,34.5,13.33,13,4,2,30.8,10,3.33,59,1,6,17,8.6,71,44.0,0.0,62.0,856,2008-03-09,2008,03,09,,大東市立市民体育館,埼玉上尾メディックス,三洋電機レッドソア,高野圭介,附田義信,0,3,3,Lose,71,Away,100,41,3,41.0,13.67,0,0,0,-,10,3.33,74,1,3,26,9.9,53,35.0,0.0,66.0
