No.,L,Player,Set,1,2,3,4,5,AA,AP,AE,ASucc%,AP/S,BAA,BAP,BAE,BASucc%,BP,BP/S,SVA,SVP,SVE,SVx,SVEff%,RA,Rx,Rg,RSucc%,MatchNo.,Date,Year,Month,Day,Place,Venue,Team,Op.Team,Director,Coach,Win Set,Lose Set,Total Set,Win Lose,Game time,Home Away
6,,岸村恵実,4,■,■,■,■,,23,11,3,47.8,2.75,0,0,0,-,2,0.50,6,0,1,2,4.2,1,1.0,0.0,100.0,743,2019-12-15,2019,12,15,長野県,上田市立自然運動公園総合体育館,ルートインホテルズブリリアントアリーズ,プレステージ・インターナショナルアランマーレ,川口廣,野口京子,3,1,4,Win,98,Home
7,,平岡みさと,2,■,■,,,,19,7,1,36.8,3.50,1,1,0,100.0,0,-,4,0,0,0,0.0,6,3.0,1.0,58.3,743,2019-12-15,2019,12,15,長野県,上田市立自然運動公園総合体育館,ルートインホテルズブリリアントアリーズ,プレステージ・インターナショナルアランマーレ,川口廣,野口京子,3,1,4,Win,98,Home
8,L,石井彩,4,〇,〇,●,●,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,3,3.0,0.0,100.0,743,2019-12-15,2019,12,15,長野県,上田市立自然運動公園総合体育館,ルートインホテルズブリリアントアリーズ,プレステージ・インターナショナルアランマーレ,川口廣,野口京子,3,1,4,Win,98,Home
9,,降籏実可,3,,□,□,□,,0,0,0,-,-,0,0,0,-,0,-,3,0,0,0,0.0,0,0.0,0.0,-,743,2019-12-15,2019,12,15,長野県,上田市立自然運動公園総合体育館,ルートインホテルズブリリアントアリーズ,プレステージ・インターナショナルアランマーレ,川口廣,野口京子,3,1,4,Win,98,Home
10,,常田美夢,4,■,■,■,■,,20,5,2,25.0,1.25,0,0,0,-,1,0.25,24,2,0,5,13.5,1,1.0,0.0,100.0,743,2019-12-15,2019,12,15,長野県,上田市立自然運動公園総合体育館,ルートインホテルズブリリアントアリーズ,プレステージ・インターナショナルアランマーレ,川口廣,野口京子,3,1,4,Win,98,Home
11,,平原果歩,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,743,2019-12-15,2019,12,15,長野県,上田市立自然運動公園総合体育館,ルートインホテルズブリリアントアリーズ,プレステージ・インターナショナルアランマーレ,川口廣,野口京子,3,1,4,Win,98,Home
12,,綱田愛,4,■,■,■,■,,37,20,3,54.1,5.00,0,0,0,-,0,-,15,0,1,1,0.0,26,13.0,5.0,59.6,743,2019-12-15,2019,12,15,長野県,上田市立自然運動公園総合体育館,ルートインホテルズブリリアントアリーズ,プレステージ・インターナショナルアランマーレ,川口廣,野口京子,3,1,4,Win,98,Home
13,,白石ふう香,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,743,2019-12-15,2019,12,15,長野県,上田市立自然運動公園総合体育館,ルートインホテルズブリリアントアリーズ,プレステージ・インターナショナルアランマーレ,川口廣,野口京子,3,1,4,Win,98,Home
15,,平野七菜,4,□,□,■,■,,22,9,1,40.9,2.25,0,0,0,-,2,0.50,9,0,0,4,11.1,15,5.0,6.0,53.3,743,2019-12-15,2019,12,15,長野県,上田市立自然運動公園総合体育館,ルートインホテルズブリリアントアリーズ,プレステージ・インターナショナルアランマーレ,川口廣,野口京子,3,1,4,Win,98,Home
1,L,北村果穂,4,〇,〇,〇,〇,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,743,2019-12-15,2019,12,15,長野県,上田市立自然運動公園総合体育館,プレステージ・インターナショナルアランマーレ,ルートインホテルズブリリアントアリーズ,北原勉,村上昴,1,3,4,Lose,98,Away
2,,江川優貴,2,,,□,■,,10,3,0,30.0,1.50,2,0,0,0.0,0,-,3,0,3,0,-25.0,0,0.0,0.0,-,743,2019-12-15,2019,12,15,長野県,上田市立自然運動公園総合体育館,プレステージ・インターナショナルアランマーレ,ルートインホテルズブリリアントアリーズ,北原勉,村上昴,1,3,4,Lose,98,Away
3,,木村友里,4,■,■,■,■,,25,7,2,28.0,1.75,1,0,0,0.0,1,0.25,13,0,1,1,0.0,48,21.0,13.0,57.3,743,2019-12-15,2019,12,15,長野県,上田市立自然運動公園総合体育館,プレステージ・インターナショナルアランマーレ,ルートインホテルズブリリアントアリーズ,北原勉,村上昴,1,3,4,Lose,98,Away
5,,浅川希,4,■,■,■,□,,22,3,0,13.6,0.75,1,0,0,0.0,1,0.25,11,0,0,4,9.1,25,13.0,3.0,58.0,743,2019-12-15,2019,12,15,長野県,上田市立自然運動公園総合体育館,プレステージ・インターナショナルアランマーレ,ルートインホテルズブリリアントアリーズ,北原勉,村上昴,1,3,4,Lose,98,Away
8,,田村愛美,2,,,□,■,,1,0,0,0.0,-,0,0,0,-,0,-,4,0,0,1,6.2,0,0.0,0.0,-,743,2019-12-15,2019,12,15,長野県,上田市立自然運動公園総合体育館,プレステージ・インターナショナルアランマーレ,ルートインホテルズブリリアントアリーズ,北原勉,村上昴,1,3,4,Lose,98,Away
10,,柳沢紫子,4,□,■,■,■,,23,12,1,52.2,3.00,0,0,0,-,3,0.75,13,0,0,3,5.8,1,0.0,1.0,50.0,743,2019-12-15,2019,12,15,長野県,上田市立自然運動公園総合体育館,プレステージ・インターナショナルアランマーレ,ルートインホテルズブリリアントアリーズ,北原勉,村上昴,1,3,4,Lose,98,Away
11,L,森寿実子,4,●,●,●,●,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,4,4.0,0.0,100.0,743,2019-12-15,2019,12,15,長野県,上田市立自然運動公園総合体育館,プレステージ・インターナショナルアランマーレ,ルートインホテルズブリリアントアリーズ,北原勉,村上昴,1,3,4,Lose,98,Away
13,,本間有貴,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,743,2019-12-15,2019,12,15,長野県,上田市立自然運動公園総合体育館,プレステージ・インターナショナルアランマーレ,ルートインホテルズブリリアントアリーズ,北原勉,村上昴,1,3,4,Lose,98,Away
15,,投野ひかる,4,■,■,■,□,,3,1,0,33.3,0.25,0,0,0,-,0,-,7,1,1,1,14.3,0,0.0,0.0,-,743,2019-12-15,2019,12,15,長野県,上田市立自然運動公園総合体育館,プレステージ・インターナショナルアランマーレ,ルートインホテルズブリリアントアリーズ,北原勉,村上昴,1,3,4,Lose,98,Away
16,,宮本菜月,4,■,■,■,□,,41,6,6,14.6,1.50,4,2,0,50.0,0,-,8,0,2,2,0.0,1,1.0,0.0,100.0,743,2019-12-15,2019,12,15,長野県,上田市立自然運動公園総合体育館,プレステージ・インターナショナルアランマーレ,ルートインホテルズブリリアントアリーズ,北原勉,村上昴,1,3,4,Lose,98,Away
17,,伊藤摩耶,4,■,■,□,■,,23,11,1,47.8,2.75,0,0,0,-,2,0.50,13,1,1,1,7.7,0,0.0,0.0,-,743,2019-12-15,2019,12,15,長野県,上田市立自然運動公園総合体育館,プレステージ・インターナショナルアランマーレ,ルートインホテルズブリリアントアリーズ,北原勉,村上昴,1,3,4,Lose,98,Away
18,,藤原真理子,4,□,□,□,■,,13,5,1,38.5,1.25,0,0,0,-,0,-,5,0,0,0,0.0,13,1.0,7.0,34.6,743,2019-12-15,2019,12,15,長野県,上田市立自然運動公園総合体育館,プレステージ・インターナショナルアランマーレ,ルートインホテルズブリリアントアリーズ,北原勉,村上昴,1,3,4,Lose,98,Away
19,,菅原里奈,2,■,,■,,,4,2,0,50.0,1.00,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,743,2019-12-15,2019,12,15,長野県,上田市立自然運動公園総合体育館,プレステージ・インターナショナルアランマーレ,ルートインホテルズブリリアントアリーズ,北原勉,村上昴,1,3,4,Lose,98,Away
1,,栗田楓,3,□,□,□,,,0,0,0,-,-,0,0,0,-,0,-,1,0,0,0,0.0,0,0.0,0.0,-,744,2019-12-21,2019,12,21,,軽井沢風越公園総合体育館,群馬銀行グリーンウイングス,ブレス浜松,石原昭久,須崎杏,3,0,3,Win,72,Home
2,L,吉岡みなみ,3,●,●,●,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,2,1.0,1.0,75.0,744,2019-12-21,2019,12,21,,軽井沢風越公園総合体育館,群馬銀行グリーンウイングス,ブレス浜松,石原昭久,須崎杏,3,0,3,Win,72,Home
3,,鈴木日葵,3,■,■,■,,,18,9,0,50.0,3.00,0,0,0,-,1,0.33,12,0,0,4,8.3,0,0.0,0.0,-,744,2019-12-21,2019,12,21,,軽井沢風越公園総合体育館,群馬銀行グリーンウイングス,ブレス浜松,石原昭久,須崎杏,3,0,3,Win,72,Home
4,,小林愛里,1,,,□,,,2,1,1,50.0,1.00,0,0,0,-,0,-,0,0,0,0,-,1,1.0,0.0,100.0,744,2019-12-21,2019,12,21,,軽井沢風越公園総合体育館,群馬銀行グリーンウイングス,ブレス浜松,石原昭久,須崎杏,3,0,3,Win,72,Home
6,,古市彩音,3,■,■,■,,,3,2,0,66.7,0.67,0,0,0,-,0,-,18,0,1,3,2.8,0,0.0,0.0,-,744,2019-12-21,2019,12,21,,軽井沢風越公園総合体育館,群馬銀行グリーンウイングス,ブレス浜松,石原昭久,須崎杏,3,0,3,Win,72,Home
8,,斉藤千佳,3,□,□,□,,,9,0,0,0.0,-,0,0,0,-,2,0.67,0,0,0,0,-,0,0.0,0.0,-,744,2019-12-21,2019,12,21,,軽井沢風越公園総合体育館,群馬銀行グリーンウイングス,ブレス浜松,石原昭久,須崎杏,3,0,3,Win,72,Home
9,,上地野乃香,2,□,□,,,,0,0,0,-,-,0,0,0,-,0,-,2,0,1,0,-12.5,6,2.0,1.0,41.7,744,2019-12-21,2019,12,21,,軽井沢風越公園総合体育館,群馬銀行グリーンウイングス,ブレス浜松,石原昭久,須崎杏,3,0,3,Win,72,Home
10,,新井祥,3,■,■,■,,,22,4,0,18.2,1.33,1,0,0,0.0,0,-,6,0,1,1,0.0,17,8.0,5.0,61.8,744,2019-12-21,2019,12,21,,軽井沢風越公園総合体育館,群馬銀行グリーンウイングス,ブレス浜松,石原昭久,須崎杏,3,0,3,Win,72,Home
11,,坂本陽菜,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,744,2019-12-21,2019,12,21,,軽井沢風越公園総合体育館,群馬銀行グリーンウイングス,ブレス浜松,石原昭久,須崎杏,3,0,3,Win,72,Home
12,,土屋智菜実,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,744,2019-12-21,2019,12,21,,軽井沢風越公園総合体育館,群馬銀行グリーンウイングス,ブレス浜松,石原昭久,須崎杏,3,0,3,Win,72,Home
13,,愛宕諒子,3,■,■,■,,,30,9,0,30.0,3.00,0,0,0,-,1,0.33,17,2,1,8,22.1,0,0.0,0.0,-,744,2019-12-21,2019,12,21,,軽井沢風越公園総合体育館,群馬銀行グリーンウイングス,ブレス浜松,石原昭久,須崎杏,3,0,3,Win,72,Home
14,,伊藤きわ美,3,■,■,■,,,31,11,1,35.5,3.67,1,1,0,100.0,0,-,8,0,0,2,6.2,23,10.0,5.0,54.3,744,2019-12-21,2019,12,21,,軽井沢風越公園総合体育館,群馬銀行グリーンウイングス,ブレス浜松,石原昭久,須崎杏,3,0,3,Win,72,Home
15,,石川梨奈,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,744,2019-12-21,2019,12,21,,軽井沢風越公園総合体育館,群馬銀行グリーンウイングス,ブレス浜松,石原昭久,須崎杏,3,0,3,Win,72,Home
16,,安福若菜,3,■,■,■,,,16,8,1,50.0,2.67,0,0,0,-,2,0.67,10,0,0,2,5.0,0,0.0,0.0,-,744,2019-12-21,2019,12,21,,軽井沢風越公園総合体育館,群馬銀行グリーンウイングス,ブレス浜松,石原昭久,須崎杏,3,0,3,Win,72,Home
1,,熊本比奈,3,■,■,■,,,30,8,3,26.7,2.67,2,0,0,0.0,1,0.33,7,0,0,3,10.7,24,11.0,4.0,54.2,744,2019-12-21,2019,12,21,,軽井沢風越公園総合体育館,ブレス浜松,群馬銀行グリーンウイングス,濱田義弘,三島静香,0,3,3,Lose,72,Away
3,,播磨若奈,2,,□,■,,,5,2,0,40.0,1.00,0,0,0,-,1,0.50,6,2,0,3,45.8,0,0.0,0.0,-,744,2019-12-21,2019,12,21,,軽井沢風越公園総合体育館,ブレス浜松,群馬銀行グリーンウイングス,濱田義弘,三島静香,0,3,3,Lose,72,Away
6,L,松川美咲,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,744,2019-12-21,2019,12,21,,軽井沢風越公園総合体育館,ブレス浜松,群馬銀行グリーンウイングス,濱田義弘,三島静香,0,3,3,Lose,72,Away
8,,菅原麻衣,3,■,■,■,,,15,7,1,46.7,2.33,0,0,0,-,0,-,9,0,2,1,-2.8,0,0.0,0.0,-,744,2019-12-21,2019,12,21,,軽井沢風越公園総合体育館,ブレス浜松,群馬銀行グリーンウイングス,濱田義弘,三島静香,0,3,3,Lose,72,Away
9,,和田法子,2,□,□,,,,4,0,2,0.0,-,0,0,0,-,0,-,1,0,0,1,25.0,0,0.0,0.0,-,744,2019-12-21,2019,12,21,,軽井沢風越公園総合体育館,ブレス浜松,群馬銀行グリーンウイングス,濱田義弘,三島静香,0,3,3,Lose,72,Away
10,,多田遥,3,■,■,■,,,42,10,4,23.8,3.33,5,0,3,0.0,0,-,7,0,2,2,0.0,0,0.0,0.0,-,744,2019-12-21,2019,12,21,,軽井沢風越公園総合体育館,ブレス浜松,群馬銀行グリーンウイングス,濱田義弘,三島静香,0,3,3,Lose,72,Away
11,,加藤彩夏,3,■,■,■,,,23,6,3,26.1,2.00,0,0,0,-,2,0.67,11,0,0,2,4.5,20,12.0,5.0,72.5,744,2019-12-21,2019,12,21,,軽井沢風越公園総合体育館,ブレス浜松,群馬銀行グリーンウイングス,濱田義弘,三島静香,0,3,3,Lose,72,Away
12,,高田真央,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,744,2019-12-21,2019,12,21,,軽井沢風越公園総合体育館,ブレス浜松,群馬銀行グリーンウイングス,濱田義弘,三島静香,0,3,3,Lose,72,Away
14,,藤原ちひろ,3,■,■,■,,,17,3,1,17.6,1.00,0,0,0,-,2,0.67,8,0,0,3,9.4,0,0.0,0.0,-,744,2019-12-21,2019,12,21,,軽井沢風越公園総合体育館,ブレス浜松,群馬銀行グリーンウイングス,濱田義弘,三島静香,0,3,3,Lose,72,Away
16,,山本悠維,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,744,2019-12-21,2019,12,21,,軽井沢風越公園総合体育館,ブレス浜松,群馬銀行グリーンウイングス,濱田義弘,三島静香,0,3,3,Lose,72,Away
22,,島原玖南,2,■,■,,,,1,1,0,100.0,0.50,0,0,0,-,0,-,2,0,0,0,0.0,0,0.0,0.0,-,744,2019-12-21,2019,12,21,,軽井沢風越公園総合体育館,ブレス浜松,群馬銀行グリーンウイングス,濱田義弘,三島静香,0,3,3,Lose,72,Away
23,,浅野奈菜,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,744,2019-12-21,2019,12,21,,軽井沢風越公園総合体育館,ブレス浜松,群馬銀行グリーンウイングス,濱田義弘,三島静香,0,3,3,Lose,72,Away
25,,小川祐奈,2,□,□,,,,2,0,0,0.0,-,0,0,0,-,0,-,3,0,1,0,-8.3,3,1.0,0.0,33.3,744,2019-12-21,2019,12,21,,軽井沢風越公園総合体育館,ブレス浜松,群馬銀行グリーンウイングス,濱田義弘,三島静香,0,3,3,Lose,72,Away
26,L,中道香名子,3,●,●,●,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,23,12.0,5.0,63.0,744,2019-12-21,2019,12,21,,軽井沢風越公園総合体育館,ブレス浜松,群馬銀行グリーンウイングス,濱田義弘,三島静香,0,3,3,Lose,72,Away
2,,松浦未波,5,■,■,■,■,■,2,2,0,100.0,0.40,0,0,0,-,0,-,13,0,0,2,3.8,2,0.0,0.0,0.0,745,2019-12-21,2019,12,21,,軽井沢風越公園総合体育館,GSS東京サンビームズ,プレステージ・インターナショナルアランマーレ,笛木彰,縄田香世子,2,3,5,Lose,119,Home
3,,有川由季乃,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,745,2019-12-21,2019,12,21,,軽井沢風越公園総合体育館,GSS東京サンビームズ,プレステージ・インターナショナルアランマーレ,笛木彰,縄田香世子,2,3,5,Lose,119,Home
4,L,平岩沙紀,5,●,●,●,●,●,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,16,7.0,6.0,62.5,745,2019-12-21,2019,12,21,,軽井沢風越公園総合体育館,GSS東京サンビームズ,プレステージ・インターナショナルアランマーレ,笛木彰,縄田香世子,2,3,5,Lose,119,Home
5,,色摩知巳,3,■,■,■,,,18,3,1,16.7,1.00,0,0,0,-,0,-,7,0,0,2,7.1,14,6.0,2.0,50.0,745,2019-12-21,2019,12,21,,軽井沢風越公園総合体育館,GSS東京サンビームズ,プレステージ・インターナショナルアランマーレ,笛木彰,縄田香世子,2,3,5,Lose,119,Home
14,,竹内沙月,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,745,2019-12-21,2019,12,21,,軽井沢風越公園総合体育館,GSS東京サンビームズ,プレステージ・インターナショナルアランマーレ,笛木彰,縄田香世子,2,3,5,Lose,119,Home
15,,吉里遥,5,■,■,■,■,■,57,24,3,42.1,4.80,14,4,1,28.6,0,-,18,1,5,2,1.4,17,5.0,6.0,47.1,745,2019-12-21,2019,12,21,,軽井沢風越公園総合体育館,GSS東京サンビームズ,プレステージ・インターナショナルアランマーレ,笛木彰,縄田香世子,2,3,5,Lose,119,Home
17,,中條美月,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,745,2019-12-21,2019,12,21,,軽井沢風越公園総合体育館,GSS東京サンビームズ,プレステージ・インターナショナルアランマーレ,笛木彰,縄田香世子,2,3,5,Lose,119,Home
19,,大原萌,4,□,□,□,□,,0,0,0,-,-,0,0,0,-,0,-,6,0,0,0,0.0,1,1.0,0.0,100.0,745,2019-12-21,2019,12,21,,軽井沢風越公園総合体育館,GSS東京サンビームズ,プレステージ・インターナショナルアランマーレ,笛木彰,縄田香世子,2,3,5,Lose,119,Home
20,,鬼塚雛子,5,□,□,□,■,■,10,5,0,50.0,1.00,0,0,0,-,0,-,10,0,1,1,0.0,24,13.0,4.0,62.5,745,2019-12-21,2019,12,21,,軽井沢風越公園総合体育館,GSS東京サンビームズ,プレステージ・インターナショナルアランマーレ,笛木彰,縄田香世子,2,3,5,Lose,119,Home
21,,張心穆意,5,■,■,■,■,■,36,13,0,36.1,2.60,0,0,0,-,4,0.80,20,0,0,6,7.5,0,0.0,0.0,-,745,2019-12-21,2019,12,21,,軽井沢風越公園総合体育館,GSS東京サンビームズ,プレステージ・インターナショナルアランマーレ,笛木彰,縄田香世子,2,3,5,Lose,119,Home
24,,前村明里,2,□,□,,,,0,0,0,-,-,0,0,0,-,0,-,2,0,0,2,25.0,5,1.0,2.0,40.0,745,2019-12-21,2019,12,21,,軽井沢風越公園総合体育館,GSS東京サンビームズ,プレステージ・インターナショナルアランマーレ,笛木彰,縄田香世子,2,3,5,Lose,119,Home
25,,賀谷明日光,5,■,■,■,■,■,19,6,1,31.6,1.20,0,0,0,-,2,0.40,17,1,0,1,7.4,0,0.0,0.0,-,745,2019-12-21,2019,12,21,,軽井沢風越公園総合体育館,GSS東京サンビームズ,プレステージ・インターナショナルアランマーレ,笛木彰,縄田香世子,2,3,5,Lose,119,Home
27,,山本紗貴,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,745,2019-12-21,2019,12,21,,軽井沢風越公園総合体育館,GSS東京サンビームズ,プレステージ・インターナショナルアランマーレ,笛木彰,縄田香世子,2,3,5,Lose,119,Home
29,,勝見咲子,5,■,■,■,■,■,46,13,3,28.3,2.60,0,0,0,-,2,0.40,10,0,1,1,0.0,18,7.0,3.0,47.2,745,2019-12-21,2019,12,21,,軽井沢風越公園総合体育館,GSS東京サンビームズ,プレステージ・インターナショナルアランマーレ,笛木彰,縄田香世子,2,3,5,Lose,119,Home
1,,北村果穂,3,□,□,□,,,0,0,0,-,-,0,0,0,-,0,-,6,0,0,4,16.7,0,0.0,0.0,-,745,2019-12-21,2019,12,21,,軽井沢風越公園総合体育館,プレステージ・インターナショナルアランマーレ,GSS東京サンビームズ,北原勉,村上昴,3,2,5,Win,119,Away
2,,江川優貴,5,■,■,■,■,■,35,9,5,25.7,1.80,2,0,0,0.0,3,0.60,16,0,1,4,4.7,0,0.0,0.0,-,745,2019-12-21,2019,12,21,,軽井沢風越公園総合体育館,プレステージ・インターナショナルアランマーレ,GSS東京サンビームズ,北原勉,村上昴,3,2,5,Win,119,Away
3,,木村友里,5,■,■,■,■,■,52,19,3,36.5,3.80,7,1,1,14.3,1,0.20,19,0,1,5,5.3,45,26.0,9.0,67.8,745,2019-12-21,2019,12,21,,軽井沢風越公園総合体育館,プレステージ・インターナショナルアランマーレ,GSS東京サンビームズ,北原勉,村上昴,3,2,5,Win,119,Away
5,,浅川希,2,,□,,□,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,5,2.0,2.0,60.0,745,2019-12-21,2019,12,21,,軽井沢風越公園総合体育館,プレステージ・インターナショナルアランマーレ,GSS東京サンビームズ,北原勉,村上昴,3,2,5,Win,119,Away
8,,田村愛美,5,■,■,■,■,■,1,1,0,100.0,0.20,0,0,0,-,0,-,10,0,0,2,5.0,0,0.0,0.0,-,745,2019-12-21,2019,12,21,,軽井沢風越公園総合体育館,プレステージ・インターナショナルアランマーレ,GSS東京サンビームズ,北原勉,村上昴,3,2,5,Win,119,Away
10,,柳沢紫子,5,■,■,■,■,■,26,8,1,30.8,1.60,0,0,0,-,6,1.20,6,0,1,3,8.3,0,0.0,0.0,-,745,2019-12-21,2019,12,21,,軽井沢風越公園総合体育館,プレステージ・インターナショナルアランマーレ,GSS東京サンビームズ,北原勉,村上昴,3,2,5,Win,119,Away
11,L,森寿実子,5,●,●,●,●,●,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,14,12.0,0.0,85.7,745,2019-12-21,2019,12,21,,軽井沢風越公園総合体育館,プレステージ・インターナショナルアランマーレ,GSS東京サンビームズ,北原勉,村上昴,3,2,5,Win,119,Away
13,,本間有貴,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,745,2019-12-21,2019,12,21,,軽井沢風越公園総合体育館,プレステージ・インターナショナルアランマーレ,GSS東京サンビームズ,北原勉,村上昴,3,2,5,Win,119,Away
15,,投野ひかる,3,□,□,,□,,1,1,0,100.0,0.33,0,0,0,-,0,-,5,0,1,2,5.0,0,0.0,0.0,-,745,2019-12-21,2019,12,21,,軽井沢風越公園総合体育館,プレステージ・インターナショナルアランマーレ,GSS東京サンビームズ,北原勉,村上昴,3,2,5,Win,119,Away
16,,宮本菜月,3,□,□,,□,,11,4,0,36.4,1.33,1,1,0,100.0,0,-,3,0,0,2,16.7,0,0.0,0.0,-,745,2019-12-21,2019,12,21,,軽井沢風越公園総合体育館,プレステージ・インターナショナルアランマーレ,GSS東京サンビームズ,北原勉,村上昴,3,2,5,Win,119,Away
17,,伊藤摩耶,5,■,■,■,■,■,16,8,0,50.0,1.60,0,0,0,-,1,0.20,24,2,1,6,13.5,0,0.0,0.0,-,745,2019-12-21,2019,12,21,,軽井沢風越公園総合体育館,プレステージ・インターナショナルアランマーレ,GSS東京サンビームズ,北原勉,村上昴,3,2,5,Win,119,Away
18,,藤原真理子,5,■,■,■,■,■,69,30,5,43.5,6.00,9,3,2,33.3,0,-,21,2,6,4,7.1,32,18.0,8.0,68.8,745,2019-12-21,2019,12,21,,軽井沢風越公園総合体育館,プレステージ・インターナショナルアランマーレ,GSS東京サンビームズ,北原勉,村上昴,3,2,5,Win,119,Away
19,,菅原里奈,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,745,2019-12-21,2019,12,21,,軽井沢風越公園総合体育館,プレステージ・インターナショナルアランマーレ,GSS東京サンビームズ,北原勉,村上昴,3,2,5,Win,119,Away
1,,田代麻樹,4,■,■,■,■,,3,0,0,0.0,-,0,0,0,-,2,0.50,5,0,1,0,-5.0,0,0.0,0.0,-,746,2019-12-21,2019,12,21,岐阜県,プラザちゅうたい,JAぎふリオレーナ,柏エンゼルクロス,椿本真恵,鈴木智大,2,3,5,Lose,125,Home
2,,佐々原和,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,746,2019-12-21,2019,12,21,岐阜県,プラザちゅうたい,JAぎふリオレーナ,柏エンゼルクロス,椿本真恵,鈴木智大,2,3,5,Lose,125,Home
4,,吉井奎乃,5,■,■,■,■,■,57,12,5,21.1,2.40,3,1,0,33.3,1,0.20,30,0,2,11,7.5,76,24.0,34.0,53.9,746,2019-12-21,2019,12,21,岐阜県,プラザちゅうたい,JAぎふリオレーナ,柏エンゼルクロス,椿本真恵,鈴木智大,2,3,5,Lose,125,Home
5,,山本裕香,5,■,■,■,■,□,72,22,7,30.6,4.40,6,2,1,33.3,2,0.40,17,1,1,8,16.2,5,4.0,1.0,90.0,746,2019-12-21,2019,12,21,岐阜県,プラザちゅうたい,JAぎふリオレーナ,柏エンゼルクロス,椿本真恵,鈴木智大,2,3,5,Lose,125,Home
6,,宮井遥,5,■,■,■,■,■,61,21,1,34.4,4.20,7,3,1,42.9,1,0.20,16,1,0,3,10.9,0,0.0,0.0,-,746,2019-12-21,2019,12,21,岐阜県,プラザちゅうたい,JAぎふリオレーナ,柏エンゼルクロス,椿本真恵,鈴木智大,2,3,5,Lose,125,Home
8,,岩永明奈,3,□,□,,□,,0,0,0,-,-,0,0,0,-,0,-,3,0,0,0,0.0,0,0.0,0.0,-,746,2019-12-21,2019,12,21,岐阜県,プラザちゅうたい,JAぎふリオレーナ,柏エンゼルクロス,椿本真恵,鈴木智大,2,3,5,Lose,125,Home
9,,本間真樹子,4,□,□,□,,□,1,0,0,0.0,-,0,0,0,-,0,-,1,0,0,0,0.0,0,0.0,0.0,-,746,2019-12-21,2019,12,21,岐阜県,プラザちゅうたい,JAぎふリオレーナ,柏エンゼルクロス,椿本真恵,鈴木智大,2,3,5,Lose,125,Home
12,,井上実咲,3,,,□,□,■,6,3,0,50.0,1.00,0,0,0,-,2,0.67,9,0,0,3,8.3,2,2.0,0.0,100.0,746,2019-12-21,2019,12,21,岐阜県,プラザちゅうたい,JAぎふリオレーナ,柏エンゼルクロス,椿本真恵,鈴木智大,2,3,5,Lose,125,Home
13,L,岡田倫奈,5,〇,〇,〇,〇,〇,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,746,2019-12-21,2019,12,21,岐阜県,プラザちゅうたい,JAぎふリオレーナ,柏エンゼルクロス,椿本真恵,鈴木智大,2,3,5,Lose,125,Home
15,,齊藤望,3,,,□,□,■,14,3,0,21.4,1.00,0,0,0,-,1,0.33,0,0,0,0,-,0,0.0,0.0,-,746,2019-12-21,2019,12,21,岐阜県,プラザちゅうたい,JAぎふリオレーナ,柏エンゼルクロス,椿本真恵,鈴木智大,2,3,5,Lose,125,Home
