No.,L,Player,Set,1,2,3,4,5,AA,AP,AE,ASucc%,AP/S,BAA,BAP,BAE,BASucc%,BP,BP/S,SVA,SVP,SVE,SVx,SVEff%,RA,Rx,Rg,RSucc%,MatchNo.,Date,Year,Month,Day,Place,Venue,Team,Op.Team,Director,Coach,Win Set,Lose Set,Total Set,Win Lose,Game time,Home Away
11,,永溝友美子,2,,□,□,,,0,0,0,-,-,0,0,0,-,0,-,4,1,0,1,31.2,0,0.0,0.0,-,866,2012-01-29,2012,01,29,,八幡浜市民スポーツセンター,フォレストリーヴズ熊本,仙台ベルフィーユ,中島裕二,,3,0,3,Win,66,Away
12,,城奈津希,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,866,2012-01-29,2012,01,29,,八幡浜市民スポーツセンター,フォレストリーヴズ熊本,仙台ベルフィーユ,中島裕二,,3,0,3,Win,66,Away
13,,和多桃子,3,■,■,■,,,1,1,0,100.0,0.33,0,0,0,-,0,-,13,1,1,2,10.0,1,0.0,0.0,0.0,866,2012-01-29,2012,01,29,,八幡浜市民スポーツセンター,フォレストリーヴズ熊本,仙台ベルフィーユ,中島裕二,,3,0,3,Win,66,Away
15,L,久保みゆき,3,●,●,●,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,8,6.0,0.0,75.0,866,2012-01-29,2012,01,29,,八幡浜市民スポーツセンター,フォレストリーヴズ熊本,仙台ベルフィーユ,中島裕二,,3,0,3,Win,66,Away
1,,伊藤智美,3,■,■,■,,,25,10,3,40.0,3.33,2,0,1,0.0,1,0.33,13,1,2,2,10.0,13,7.0,0.0,53.8,867,2012-02-04,2012,02,04,,北本市体育センター,KUROBEアクアフェアリーズ,柏エンゼルクロス,米山弘,,3,0,3,Win,76,Home
2,,徐潔,3,■,■,■,,,20,10,0,50.0,3.33,0,0,0,-,1,0.33,14,2,0,4,20.0,1,1.0,0.0,100.0,867,2012-02-04,2012,02,04,,北本市体育センター,KUROBEアクアフェアリーズ,柏エンゼルクロス,米山弘,,3,0,3,Win,76,Home
3,,伊藤睦美,1,,,□,,,2,1,0,50.0,1.00,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,867,2012-02-04,2012,02,04,,北本市体育センター,KUROBEアクアフェアリーズ,柏エンゼルクロス,米山弘,,3,0,3,Win,76,Home
4,,小菅真弓,3,■,■,■,,,0,0,0,-,-,0,0,0,-,0,-,10,0,0,1,2.5,0,0.0,0.0,-,867,2012-02-04,2012,02,04,,北本市体育センター,KUROBEアクアフェアリーズ,柏エンゼルクロス,米山弘,,3,0,3,Win,76,Home
5,,色摩知巳,3,□,□,■,,,18,10,0,55.6,3.33,1,0,0,0.0,2,0.67,5,0,0,0,0.0,2,2.0,0.0,100.0,867,2012-02-04,2012,02,04,,北本市体育センター,KUROBEアクアフェアリーズ,柏エンゼルクロス,米山弘,,3,0,3,Win,76,Home
6,,井西彩乃,3,■,■,■,,,31,11,1,35.5,3.67,2,1,0,50.0,1,0.33,12,0,2,7,14.6,18,11.0,0.0,61.1,867,2012-02-04,2012,02,04,,北本市体育センター,KUROBEアクアフェアリーズ,柏エンゼルクロス,米山弘,,3,0,3,Win,76,Home
7,,田中弓貴,2,■,■,,,,5,1,0,20.0,0.50,0,0,0,-,0,-,7,1,1,1,15.0,10,5.0,0.0,50.0,867,2012-02-04,2012,02,04,,北本市体育センター,KUROBEアクアフェアリーズ,柏エンゼルクロス,米山弘,,3,0,3,Win,76,Home
8,,松浦未波,2,□,,□,,,0,0,0,-,-,0,0,0,-,0,-,2,0,0,0,0.0,0,0.0,0.0,-,867,2012-02-04,2012,02,04,,北本市体育センター,KUROBEアクアフェアリーズ,柏エンゼルクロス,米山弘,,3,0,3,Win,76,Home
9,,位田愛,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,1,0,0,0,0.0,0,0.0,0.0,-,867,2012-02-04,2012,02,04,,北本市体育センター,KUROBEアクアフェアリーズ,柏エンゼルクロス,米山弘,,3,0,3,Win,76,Home
11,,村上菜央,3,■,■,■,,,26,10,2,38.5,3.33,1,0,0,0.0,2,0.67,7,0,0,1,3.6,0,0.0,0.0,-,867,2012-02-04,2012,02,04,,北本市体育センター,KUROBEアクアフェアリーズ,柏エンゼルクロス,米山弘,,3,0,3,Win,76,Home
13,,吉川ひかる,2,,□,□,,,0,0,0,-,-,0,0,0,-,0,-,4,0,0,2,12.5,0,0.0,0.0,-,867,2012-02-04,2012,02,04,,北本市体育センター,KUROBEアクアフェアリーズ,柏エンゼルクロス,米山弘,,3,0,3,Win,76,Home
14,L,小島愛実,3,●,●,●,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,12,9.0,0.0,75.0,867,2012-02-04,2012,02,04,,北本市体育センター,KUROBEアクアフェアリーズ,柏エンゼルクロス,米山弘,,3,0,3,Win,76,Home
1,,田村真希,1,,□,,,,0,0,0,-,-,0,0,0,-,0,-,2,0,0,2,25.0,0,0.0,0.0,-,867,2012-02-04,2012,02,04,,北本市体育センター,柏エンゼルクロス,KUROBEアクアフェアリーズ,片田瑞己,田中芽衣,0,3,3,Lose,76,Away
2,,川村彩菜,3,□,□,□,,,0,0,0,-,-,0,0,0,-,0,-,5,0,0,1,5.0,4,1.0,0.0,25.0,867,2012-02-04,2012,02,04,,北本市体育センター,柏エンゼルクロス,KUROBEアクアフェアリーズ,片田瑞己,田中芽衣,0,3,3,Lose,76,Away
3,,岡村貴衣,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,867,2012-02-04,2012,02,04,,北本市体育センター,柏エンゼルクロス,KUROBEアクアフェアリーズ,片田瑞己,田中芽衣,0,3,3,Lose,76,Away
4,,石橋ちとせ,3,□,□,□,,,0,0,0,-,-,0,0,0,-,0,-,3,0,0,1,8.3,4,2.0,0.0,50.0,867,2012-02-04,2012,02,04,,北本市体育センター,柏エンゼルクロス,KUROBEアクアフェアリーズ,片田瑞己,田中芽衣,0,3,3,Lose,76,Away
5,,渡邊美菜,3,■,■,■,,,11,3,1,27.3,1.00,0,0,0,-,0,-,7,0,0,3,10.7,0,0.0,0.0,-,867,2012-02-04,2012,02,04,,北本市体育センター,柏エンゼルクロス,KUROBEアクアフェアリーズ,片田瑞己,田中芽衣,0,3,3,Lose,76,Away
6,,伊藤綾子,3,■,■,■,,,23,4,1,17.4,1.33,0,0,0,-,1,0.33,6,0,0,2,8.3,0,0.0,0.0,-,867,2012-02-04,2012,02,04,,北本市体育センター,柏エンゼルクロス,KUROBEアクアフェアリーズ,片田瑞己,田中芽衣,0,3,3,Lose,76,Away
7,,江森圭美,3,■,■,■,,,39,15,2,38.5,5.00,2,0,0,0.0,0,-,8,0,3,1,3.1,21,18.0,0.0,85.7,867,2012-02-04,2012,02,04,,北本市体育センター,柏エンゼルクロス,KUROBEアクアフェアリーズ,片田瑞己,田中芽衣,0,3,3,Lose,76,Away
10,,山城未沙,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,867,2012-02-04,2012,02,04,,北本市体育センター,柏エンゼルクロス,KUROBEアクアフェアリーズ,片田瑞己,田中芽衣,0,3,3,Lose,76,Away
11,,丸山祐希,3,■,■,■,,,2,1,0,50.0,0.33,0,0,0,-,0,-,9,0,0,4,11.1,0,0.0,0.0,-,867,2012-02-04,2012,02,04,,北本市体育センター,柏エンゼルクロス,KUROBEアクアフェアリーズ,片田瑞己,田中芽衣,0,3,3,Lose,76,Away
14,L,菅長愛子,3,●,●,●,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,12,10.0,0.0,83.3,867,2012-02-04,2012,02,04,,北本市体育センター,柏エンゼルクロス,KUROBEアクアフェアリーズ,片田瑞己,田中芽衣,0,3,3,Lose,76,Away
16,,鈴木悠佳子,3,■,■,■,,,37,8,1,21.6,2.67,2,1,0,50.0,0,-,9,0,0,4,11.1,18,9.0,0.0,50.0,867,2012-02-04,2012,02,04,,北本市体育センター,柏エンゼルクロス,KUROBEアクアフェアリーズ,片田瑞己,田中芽衣,0,3,3,Lose,76,Away
18,,佐藤由香,3,■,■,■,,,25,11,0,44.0,3.67,1,0,0,0.0,1,0.33,10,1,0,2,13.0,10,8.0,0.0,80.0,867,2012-02-04,2012,02,04,,北本市体育センター,柏エンゼルクロス,KUROBEアクアフェアリーズ,片田瑞己,田中芽衣,0,3,3,Lose,76,Away
2,,渡邊彩,3,■,■,■,,,16,8,0,50.0,2.67,0,0,0,-,0,-,7,0,0,3,10.7,0,0.0,0.0,-,868,2012-02-04,2012,02,04,,北本市体育センター,三洋電機レッドソア,Befcoビービースターズ,坂本博秋,,3,0,3,Win,69,Home
3,,佐々木侑,3,■,■,■,,,31,13,0,41.9,4.33,1,1,0,100.0,1,0.33,12,0,1,5,10.4,2,1.0,0.0,50.0,868,2012-02-04,2012,02,04,,北本市体育センター,三洋電機レッドソア,Befcoビービースターズ,坂本博秋,,3,0,3,Win,69,Home
4,,天野ゆかり,3,■,■,■,,,19,7,0,36.8,2.33,4,2,0,50.0,2,0.67,7,0,2,4,14.3,23,5.0,0.0,21.7,868,2012-02-04,2012,02,04,,北本市体育センター,三洋電機レッドソア,Befcoビービースターズ,坂本博秋,,3,0,3,Win,69,Home
6,,佐々木萌,3,■,■,■,,,47,15,3,31.9,5.00,19,4,2,21.1,1,0.33,13,1,1,7,21.2,9,4.0,0.0,44.4,868,2012-02-04,2012,02,04,,北本市体育センター,三洋電機レッドソア,Befcoビービースターズ,坂本博秋,,3,0,3,Win,69,Home
9,,寺沢美香,3,■,■,■,,,13,4,2,30.8,1.33,0,0,0,-,2,0.67,13,0,1,3,5.8,1,0.0,0.0,0.0,868,2012-02-04,2012,02,04,,北本市体育センター,三洋電機レッドソア,Befcoビービースターズ,坂本博秋,,3,0,3,Win,69,Home
10,,北上夏希,2,,□,□,,,11,3,0,27.3,1.50,1,1,0,100.0,0,-,5,1,0,0,20.0,10,4.0,0.0,40.0,868,2012-02-04,2012,02,04,,北本市体育センター,三洋電機レッドソア,Befcoビービースターズ,坂本博秋,,3,0,3,Win,69,Home
13,,酢田眞実,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,868,2012-02-04,2012,02,04,,北本市体育センター,三洋電機レッドソア,Befcoビービースターズ,坂本博秋,,3,0,3,Win,69,Home
14,,高田真帆,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,868,2012-02-04,2012,02,04,,北本市体育センター,三洋電機レッドソア,Befcoビービースターズ,坂本博秋,,3,0,3,Win,69,Home
15,L,横江千秋,3,●,●,●,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,9,5.0,0.0,55.6,868,2012-02-04,2012,02,04,,北本市体育センター,三洋電機レッドソア,Befcoビービースターズ,坂本博秋,,3,0,3,Win,69,Home
16,,松野由香,3,■,■,■,,,0,0,0,-,-,0,0,0,-,0,-,17,1,1,9,17.9,0,0.0,0.0,-,868,2012-02-04,2012,02,04,,北本市体育センター,三洋電機レッドソア,Befcoビービースターズ,坂本博秋,,3,0,3,Win,69,Home
17,,新城友美,1,,,□,,,0,0,0,-,-,0,0,0,-,0,-,1,0,0,1,25.0,0,0.0,0.0,-,868,2012-02-04,2012,02,04,,北本市体育センター,三洋電機レッドソア,Befcoビービースターズ,坂本博秋,,3,0,3,Win,69,Home
18,,嶋村菜都美,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,868,2012-02-04,2012,02,04,,北本市体育センター,三洋電機レッドソア,Befcoビービースターズ,坂本博秋,,3,0,3,Win,69,Home
1,,門間希,3,■,■,■,,,25,5,2,20.0,1.67,1,0,1,0.0,2,0.67,8,0,1,6,18.8,2,0.0,0.0,0.0,868,2012-02-04,2012,02,04,,北本市体育センター,Befcoビービースターズ,三洋電機レッドソア,藤原道生,佐藤和也,0,3,3,Lose,69,Away
2,,櫻井樹里,3,■,■,■,,,22,5,2,22.7,1.67,0,0,0,-,0,-,7,0,0,2,7.1,32,15.0,0.0,46.9,868,2012-02-04,2012,02,04,,北本市体育センター,Befcoビービースターズ,三洋電機レッドソア,藤原道生,佐藤和也,0,3,3,Lose,69,Away
3,,山田友香,3,■,■,□,,,38,11,3,28.9,3.67,4,1,0,25.0,0,-,5,0,0,3,15.0,11,6.0,0.0,54.5,868,2012-02-04,2012,02,04,,北本市体育センター,Befcoビービースターズ,三洋電機レッドソア,藤原道生,佐藤和也,0,3,3,Lose,69,Away
5,,丸山裕子,1,,,□,,,0,0,0,-,-,0,0,0,-,0,-,1,0,0,1,25.0,0,0.0,0.0,-,868,2012-02-04,2012,02,04,,北本市体育センター,Befcoビービースターズ,三洋電機レッドソア,藤原道生,佐藤和也,0,3,3,Lose,69,Away
6,,渡辺佑梨子,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,868,2012-02-04,2012,02,04,,北本市体育センター,Befcoビービースターズ,三洋電機レッドソア,藤原道生,佐藤和也,0,3,3,Lose,69,Away
7,,栗田琴恵,3,■,■,■,,,3,1,0,33.3,0.33,0,0,0,-,0,-,19,2,0,13,26.6,0,0.0,0.0,-,868,2012-02-04,2012,02,04,,北本市体育センター,Befcoビービースターズ,三洋電機レッドソア,藤原道生,佐藤和也,0,3,3,Lose,69,Away
8,L,佐藤みなみ,3,●,●,●,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,9,6.0,0.0,66.7,868,2012-02-04,2012,02,04,,北本市体育センター,Befcoビービースターズ,三洋電機レッドソア,藤原道生,佐藤和也,0,3,3,Lose,69,Away
10,,山崎望,2,,□,■,,,20,10,0,50.0,5.00,2,1,0,50.0,0,-,3,0,1,1,8.3,0,0.0,0.0,-,868,2012-02-04,2012,02,04,,北本市体育センター,Befcoビービースターズ,三洋電機レッドソア,藤原道生,佐藤和也,0,3,3,Lose,69,Away
11,,松崎渉,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,868,2012-02-04,2012,02,04,,北本市体育センター,Befcoビービースターズ,三洋電機レッドソア,藤原道生,佐藤和也,0,3,3,Lose,69,Away
12,,長池彩代,3,■,□,■,,,9,1,3,11.1,0.33,1,0,0,0.0,0,-,3,0,1,1,8.3,11,5.0,0.0,45.5,868,2012-02-04,2012,02,04,,北本市体育センター,Befcoビービースターズ,三洋電機レッドソア,藤原道生,佐藤和也,0,3,3,Lose,69,Away
13,L,眞鍋春佳,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,868,2012-02-04,2012,02,04,,北本市体育センター,Befcoビービースターズ,三洋電機レッドソア,藤原道生,佐藤和也,0,3,3,Lose,69,Away
14,,田野倉穂美,1,,□,,,,0,0,0,-,-,0,0,0,-,0,-,3,0,0,2,16.7,0,0.0,0.0,-,868,2012-02-04,2012,02,04,,北本市体育センター,Befcoビービースターズ,三洋電機レッドソア,藤原道生,佐藤和也,0,3,3,Lose,69,Away
15,,藤野英恵,2,,■,□,,,8,1,1,12.5,0.50,0,0,0,-,0,-,5,0,0,2,10.0,2,2.0,0.0,100.0,868,2012-02-04,2012,02,04,,北本市体育センター,Befcoビービースターズ,三洋電機レッドソア,藤原道生,佐藤和也,0,3,3,Lose,69,Away
16,,赤西喜代里,3,■,■,■,,,12,4,0,33.3,1.33,0,0,0,-,0,-,5,0,1,3,15.0,0,0.0,0.0,-,868,2012-02-04,2012,02,04,,北本市体育センター,Befcoビービースターズ,三洋電機レッドソア,藤原道生,佐藤和也,0,3,3,Lose,69,Away
4,L,岩永麻里江,3,●,●,●,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,11,9.0,0.0,81.8,869,2012-02-04,2012,02,04,,北本市体育センター,PFUブルーキャッツ,埼玉上尾メディックス,寺廻太,前田幸介,0,3,3,Lose,68,Home
5,,札場多恵,1,,,□,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,869,2012-02-04,2012,02,04,,北本市体育センター,PFUブルーキャッツ,埼玉上尾メディックス,寺廻太,前田幸介,0,3,3,Lose,68,Home
6,,佐々木夏希,3,■,■,■,,,22,6,1,27.3,2.00,1,0,0,0.0,1,0.33,13,1,2,8,21.5,39,24.0,0.0,61.5,869,2012-02-04,2012,02,04,,北本市体育センター,PFUブルーキャッツ,埼玉上尾メディックス,寺廻太,前田幸介,0,3,3,Lose,68,Home
8,,足立史織,2,□,□,,,,2,0,0,0.0,-,0,0,0,-,0,-,1,0,0,0,0.0,6,5.0,0.0,83.3,869,2012-02-04,2012,02,04,,北本市体育センター,PFUブルーキャッツ,埼玉上尾メディックス,寺廻太,前田幸介,0,3,3,Lose,68,Home
10,,遠藤りつこ,3,■,■,■,,,1,0,0,0.0,-,0,0,0,-,0,-,9,0,0,6,16.7,1,0.0,0.0,0.0,869,2012-02-04,2012,02,04,,北本市体育センター,PFUブルーキャッツ,埼玉上尾メディックス,寺廻太,前田幸介,0,3,3,Lose,68,Home
11,,佐藤奈美,3,■,■,■,,,16,5,2,31.2,1.67,0,0,0,-,1,0.33,8,0,0,4,12.5,1,1.0,0.0,100.0,869,2012-02-04,2012,02,04,,北本市体育センター,PFUブルーキャッツ,埼玉上尾メディックス,寺廻太,前田幸介,0,3,3,Lose,68,Home
12,,砂田遥,3,■,■,■,,,12,3,0,25.0,1.00,0,0,0,-,1,0.33,6,0,1,2,8.3,0,0.0,0.0,-,869,2012-02-04,2012,02,04,,北本市体育センター,PFUブルーキャッツ,埼玉上尾メディックス,寺廻太,前田幸介,0,3,3,Lose,68,Home
14,,清水亜寿里,3,■,■,■,,,28,3,0,10.7,1.00,0,0,0,-,1,0.33,5,0,0,3,15.0,12,7.0,0.0,58.3,869,2012-02-04,2012,02,04,,北本市体育センター,PFUブルーキャッツ,埼玉上尾メディックス,寺廻太,前田幸介,0,3,3,Lose,68,Home
15,,川上真央,3,■,■,■,,,46,15,6,32.6,5.00,20,5,4,25.0,0,-,7,0,1,1,3.6,0,0.0,0.0,-,869,2012-02-04,2012,02,04,,北本市体育センター,PFUブルーキャッツ,埼玉上尾メディックス,寺廻太,前田幸介,0,3,3,Lose,68,Home
16,,村松比呂子,1,□,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,869,2012-02-04,2012,02,04,,北本市体育センター,PFUブルーキャッツ,埼玉上尾メディックス,寺廻太,前田幸介,0,3,3,Lose,68,Home
18,,渡邊沙織,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,869,2012-02-04,2012,02,04,,北本市体育センター,PFUブルーキャッツ,埼玉上尾メディックス,寺廻太,前田幸介,0,3,3,Lose,68,Home
19,,清水理央,2,□,□,,,,1,0,0,0.0,-,0,0,0,-,0,-,2,0,0,0,0.0,0,0.0,0.0,-,869,2012-02-04,2012,02,04,,北本市体育センター,PFUブルーキャッツ,埼玉上尾メディックス,寺廻太,前田幸介,0,3,3,Lose,68,Home
1,,フィオーリンヴァレンティーナ,3,■,■,■,,,22,7,3,31.8,2.33,6,2,1,33.3,4,1.33,13,1,1,1,9.6,12,4.0,0.0,33.3,869,2012-02-04,2012,02,04,,北本市体育センター,埼玉上尾メディックス,PFUブルーキャッツ,吉田敏明,藤本幹朗,3,0,3,Win,68,Away
3,,南早希,3,■,■,■,,,1,1,0,100.0,0.33,0,0,0,-,0,-,6,0,0,3,12.5,0,0.0,0.0,-,869,2012-02-04,2012,02,04,,北本市体育センター,埼玉上尾メディックス,PFUブルーキャッツ,吉田敏明,藤本幹朗,3,0,3,Win,68,Away
4,,庄司夕起,3,■,■,■,,,8,1,1,12.5,0.33,0,0,0,-,1,0.33,11,0,1,5,11.4,0,0.0,0.0,-,869,2012-02-04,2012,02,04,,北本市体育センター,埼玉上尾メディックス,PFUブルーキャッツ,吉田敏明,藤本幹朗,3,0,3,Win,68,Away
5,,服部安佑香,3,■,■,■,,,8,3,0,37.5,1.00,0,0,0,-,1,0.33,9,0,0,7,19.4,2,1.0,0.0,50.0,869,2012-02-04,2012,02,04,,北本市体育センター,埼玉上尾メディックス,PFUブルーキャッツ,吉田敏明,藤本幹朗,3,0,3,Win,68,Away
6,,有田沙織,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,869,2012-02-04,2012,02,04,,北本市体育センター,埼玉上尾メディックス,PFUブルーキャッツ,吉田敏明,藤本幹朗,3,0,3,Win,68,Away
7,,滝沢ななえ,2,□,,□,,,0,0,0,-,-,0,0,0,-,0,-,2,0,0,2,25.0,2,0.0,0.0,0.0,869,2012-02-04,2012,02,04,,北本市体育センター,埼玉上尾メディックス,PFUブルーキャッツ,吉田敏明,藤本幹朗,3,0,3,Win,68,Away
9,,澤畠文子,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,869,2012-02-04,2012,02,04,,北本市体育センター,埼玉上尾メディックス,PFUブルーキャッツ,吉田敏明,藤本幹朗,3,0,3,Win,68,Away
10,,山本友里恵,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,869,2012-02-04,2012,02,04,,北本市体育センター,埼玉上尾メディックス,PFUブルーキャッツ,吉田敏明,藤本幹朗,3,0,3,Win,68,Away
12,,安藤典莉子,3,■,■,■,,,12,3,1,25.0,1.00,0,0,0,-,8,2.67,12,0,0,2,4.2,0,0.0,0.0,-,869,2012-02-04,2012,02,04,,北本市体育センター,埼玉上尾メディックス,PFUブルーキャッツ,吉田敏明,藤本幹朗,3,0,3,Win,68,Away
13,,大内志織,3,□,□,□,,,0,0,0,-,-,0,0,0,-,0,-,9,2,0,1,22.8,0,0.0,0.0,-,869,2012-02-04,2012,02,04,,北本市体育センター,埼玉上尾メディックス,PFUブルーキャッツ,吉田敏明,藤本幹朗,3,0,3,Win,68,Away
15,,細川麻美,3,□,□,□,,,19,11,2,57.9,3.67,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,869,2012-02-04,2012,02,04,,北本市体育センター,埼玉上尾メディックス,PFUブルーキャッツ,吉田敏明,藤本幹朗,3,0,3,Win,68,Away
16,,皆本明日香,3,■,■,■,,,32,13,0,40.6,4.33,1,0,0,0.0,2,0.67,12,0,0,2,4.2,21,9.0,0.0,42.9,869,2012-02-04,2012,02,04,,北本市体育センター,埼玉上尾メディックス,PFUブルーキャッツ,吉田敏明,藤本幹朗,3,0,3,Win,68,Away
17,L,田辺由美,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,869,2012-02-04,2012,02,04,,北本市体育センター,埼玉上尾メディックス,PFUブルーキャッツ,吉田敏明,藤本幹朗,3,0,3,Win,68,Away
19,L,関舞,3,●,●,●,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,10,8.0,0.0,80.0,869,2012-02-04,2012,02,04,,北本市体育センター,埼玉上尾メディックス,PFUブルーキャッツ,吉田敏明,藤本幹朗,3,0,3,Win,68,Away
2,,菅野友美,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,870,2012-02-04,2012,02,04,,健祥会パートナー多目的ホール,日立リヴァーレ,大野石油広島オイラーズ,濱田義弘,菅原貞敬,3,0,3,Win,65,Home
3,,南桃加,3,■,■,■,,,13,8,0,61.5,2.67,0,0,0,-,4,1.33,13,0,0,5,9.6,1,1.0,0.0,100.0,870,2012-02-04,2012,02,04,,健祥会パートナー多目的ホール,日立リヴァーレ,大野石油広島オイラーズ,濱田義弘,菅原貞敬,3,0,3,Win,65,Home
4,,江畑幸子,3,■,■,■,,,25,9,3,36.0,3.00,2,0,0,0.0,4,1.33,22,3,1,11,25.2,0,0.0,0.0,-,870,2012-02-04,2012,02,04,,健祥会パートナー多目的ホール,日立リヴァーレ,大野石油広島オイラーズ,濱田義弘,菅原貞敬,3,0,3,Win,65,Home
5,,城美鈴,3,■,■,■,,,24,10,0,41.7,3.33,1,0,0,0.0,1,0.33,12,0,1,3,6.2,6,4.0,0.0,66.7,870,2012-02-04,2012,02,04,,健祥会パートナー多目的ホール,日立リヴァーレ,大野石油広島オイラーズ,濱田義弘,菅原貞敬,3,0,3,Win,65,Home
6,,都澤みどり,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,870,2012-02-04,2012,02,04,,健祥会パートナー多目的ホール,日立リヴァーレ,大野石油広島オイラーズ,濱田義弘,菅原貞敬,3,0,3,Win,65,Home
9,,永松幸乃,3,■,■,■,,,0,0,0,-,-,0,0,0,-,0,-,14,1,2,5,14.6,0,0.0,0.0,-,870,2012-02-04,2012,02,04,,健祥会パートナー多目的ホール,日立リヴァーレ,大野石油広島オイラーズ,濱田義弘,菅原貞敬,3,0,3,Win,65,Home
11,,高橋沙織,2,,□,□,,,3,2,0,66.7,1.00,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,870,2012-02-04,2012,02,04,,健祥会パートナー多目的ホール,日立リヴァーレ,大野石油広島オイラーズ,濱田義弘,菅原貞敬,3,0,3,Win,65,Home
12,,遠井萌仁,3,■,■,■,,,21,7,0,33.3,2.33,2,0,0,0.0,3,1.00,5,0,1,2,10.0,23,15.0,0.0,65.2,870,2012-02-04,2012,02,04,,健祥会パートナー多目的ホール,日立リヴァーレ,大野石油広島オイラーズ,濱田義弘,菅原貞敬,3,0,3,Win,65,Home
13,,石田小枝,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,870,2012-02-04,2012,02,04,,健祥会パートナー多目的ホール,日立リヴァーレ,大野石油広島オイラーズ,濱田義弘,菅原貞敬,3,0,3,Win,65,Home
15,,高崎紗緒梨,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,870,2012-02-04,2012,02,04,,健祥会パートナー多目的ホール,日立リヴァーレ,大野石油広島オイラーズ,濱田義弘,菅原貞敬,3,0,3,Win,65,Home
16,,松本朋恵,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,870,2012-02-04,2012,02,04,,健祥会パートナー多目的ホール,日立リヴァーレ,大野石油広島オイラーズ,濱田義弘,菅原貞敬,3,0,3,Win,65,Home
17,L,斎田杏,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,870,2012-02-04,2012,02,04,,健祥会パートナー多目的ホール,日立リヴァーレ,大野石油広島オイラーズ,濱田義弘,菅原貞敬,3,0,3,Win,65,Home
18,L,伊関悠,3,●,●,●,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,10,5.0,0.0,50.0,870,2012-02-04,2012,02,04,,健祥会パートナー多目的ホール,日立リヴァーレ,大野石油広島オイラーズ,濱田義弘,菅原貞敬,3,0,3,Win,65,Home
33,,フールマンフランシーヌ,3,■,■,■,,,8,4,2,50.0,1.33,0,0,0,-,5,1.67,7,0,0,2,7.1,1,0.0,0.0,0.0,870,2012-02-04,2012,02,04,,健祥会パートナー多目的ホール,日立リヴァーレ,大野石油広島オイラーズ,濱田義弘,菅原貞敬,3,0,3,Win,65,Home
1,,矢山美沙,3,■,■,■,,,15,4,0,26.7,1.33,0,0,0,-,2,0.67,4,1,0,1,26.2,0,0.0,0.0,-,870,2012-02-04,2012,02,04,,健祥会パートナー多目的ホール,大野石油広島オイラーズ,日立リヴァーレ,豆田憲昭,知念諒,0,3,3,Lose,65,Away
