AA,AP,AE,ASucc%,AP/S,BAA,BAP,BAE,BASucc%,BP,BP/S,SVA,SVP,SVE,SVx,SVEff%,RA,Rx,Rg,RSucc%,MatchNo.,Date,Year,Month,Day,Place,Venue,Team,Op.Team,Director,Coach,Win Set,Lose Set,Total Set,Win Lose,Game time,Home Away,OpAA,OpAP,OpAE,OpASucc%,OpAP/S,OpBAA,OpBAP,OpBAE,OpBASucc%,OpBP,OpBP/S,OpSVA,OpSVP,OpSVE,OpSVx,OpSVEff%,OpRA,OpRx,OpRg,OpRSucc%
147,52,7,35.4,17.33,3,2,0,66.7,4,1.33,75,2,4,39,15.4,62,24.0,0.0,38.7,634,2016-12-03,2016,12,03,,富谷スポーツセンター,JAぎふリオレーナ,仙台ベルフィーユ,椿本真恵,皆川佳介,3,0,3,Win,74,Away,135,47,9,34.8,15.67,5,2,1,40.0,5,1.67,70,2,7,38,15.9,70,30.0,0.0,42.9
106,47,5,44.3,15.67,7,2,2,28.6,12,4.00,73,6,6,43,21.6,43,21.0,0.0,48.8,635,2016-12-03,2016,12,03,,猫田記念体育館,デンソーエアリービーズ,柏エンゼルクロス,山口祐之,辻健志,3,0,3,Win,60,Home,93,22,4,23.7,7.33,7,0,1,0.0,4,1.33,43,0,0,22,12.8,66,22.0,0.0,33.3
93,22,4,23.7,7.33,7,0,1,0.0,4,1.33,43,0,0,22,12.8,66,22.0,0.0,33.3,635,2016-12-03,2016,12,03,,猫田記念体育館,柏エンゼルクロス,デンソーエアリービーズ,岩下忠正,吉川三博,0,3,3,Lose,60,Away,106,47,5,44.3,15.67,7,2,2,28.6,12,4.00,73,6,6,43,21.6,43,21.0,0.0,48.8
196,58,7,29.6,14.50,0,0,0,-,10,2.50,86,2,8,22,8.3,90,53.0,0.0,58.9,636,2016-12-03,2016,12,03,,猫田記念体育館,大野石油広島オイラーズ,フォレストリーヴズ熊本,豆田憲昭,鈴木輝,1,3,4,Lose,96,Home,190,61,8,32.1,15.25,0,0,0,-,9,2.25,95,3,5,37,12.3,78,57.0,0.0,73.1
190,61,8,32.1,15.25,0,0,0,-,9,2.25,95,3,5,37,12.3,78,57.0,0.0,73.1,636,2016-12-03,2016,12,03,,猫田記念体育館,フォレストリーヴズ熊本,大野石油広島オイラーズ,中島裕二,,3,1,4,Win,96,Away,196,58,7,29.6,14.50,0,0,0,-,10,2.50,86,2,8,22,8.3,90,53.0,0.0,58.9
240,70,12,29.2,17.50,10,1,1,10.0,6,1.50,97,3,3,43,13.8,96,57.0,0.0,59.4,637,2016-12-04,2016,12,04,,富谷スポーツセンター,JAぎふリオレーナ,KUROBEアクアフェアリーズ,椿本真恵,皆川佳介,1,3,4,Lose,111,Home,232,69,11,29.7,17.25,10,3,0,30.0,12,3.00,103,4,5,39,13.0,93,50.0,0.0,53.8
232,69,11,29.7,17.25,10,3,0,30.0,12,3.00,103,4,5,39,13.0,93,50.0,0.0,53.8,637,2016-12-04,2016,12,04,,富谷スポーツセンター,KUROBEアクアフェアリーズ,JAぎふリオレーナ,米山弘,,3,1,4,Win,111,Away,240,70,12,29.2,17.50,10,1,1,10.0,6,1.50,97,3,3,43,13.8,96,57.0,0.0,59.4
101,34,4,33.7,11.33,0,0,0,-,6,2.00,57,1,2,27,13.2,63,34.0,0.0,54.0,638,2016-12-04,2016,12,04,,富谷スポーツセンター,仙台ベルフィーユ,埼玉上尾メディックス,葛和伸元,渡辺将嵩,0,3,3,Lose,69,Home,97,54,4,55.7,18.00,10,4,1,40.0,11,3.67,73,2,9,38,15.5,55,31.0,0.0,56.4
97,54,4,55.7,18.00,10,4,1,40.0,11,3.67,73,2,9,38,15.5,55,31.0,0.0,56.4,638,2016-12-04,2016,12,04,,富谷スポーツセンター,埼玉上尾メディックス,仙台ベルフィーユ,吉田敏明,箕輪憲吾,3,0,3,Win,69,Away,101,34,4,33.7,11.33,0,0,0,-,6,2.00,57,1,2,27,13.2,63,34.0,0.0,54.0
115,45,8,39.1,15.00,6,3,0,50.0,12,4.00,73,5,7,35,17.7,45,29.0,0.0,64.4,639,2016-12-04,2016,12,04,,猫田記念体育館,デンソーエアリービーズ,フォレストリーヴズ熊本,山口祐之,辻健志,3,0,3,Win,65,Home,112,30,5,26.8,10.00,0,0,0,-,2,0.67,52,0,7,16,7.7,65,32.0,0.0,49.2
112,30,5,26.8,10.00,0,0,0,-,2,0.67,52,0,7,16,7.7,65,32.0,0.0,49.2,639,2016-12-04,2016,12,04,,猫田記念体育館,フォレストリーヴズ熊本,デンソーエアリービーズ,中島裕二,,0,3,3,Lose,65,Away,115,45,8,39.1,15.00,6,3,0,50.0,12,4.00,73,5,7,35,17.7,45,29.0,0.0,64.4
192,60,9,31.2,12.00,2,1,0,50.0,12,2.40,112,2,4,36,9.6,91,57.0,0.0,62.6,640,2016-12-04,2016,12,04,,猫田記念体育館,大野石油広島オイラーズ,柏エンゼルクロス,豆田憲昭,鈴木輝,3,2,5,Win,112,Home,215,68,16,31.6,13.60,7,3,1,42.9,12,2.40,105,3,14,34,10.4,107,71.0,0.0,66.4
215,68,16,31.6,13.60,7,3,1,42.9,12,2.40,105,3,14,34,10.4,107,71.0,0.0,66.4,640,2016-12-04,2016,12,04,,猫田記念体育館,柏エンゼルクロス,大野石油広島オイラーズ,岩下忠正,吉川三博,2,3,5,Lose,112,Away,192,60,9,31.2,12.00,2,1,0,50.0,12,2.40,112,2,4,36,9.6,91,57.0,0.0,62.6
116,43,4,37.1,14.33,9,4,1,44.4,9,3.00,73,2,2,33,13.5,42,27.0,0.0,64.3,641,2017-01-07,2017,01,07,,松任総合運動公園体育館,仙台ベルフィーユ,フォレストリーヴズ熊本,葛和伸元,渡辺将嵩,3,0,3,Win,61,Home,138,35,14,25.4,11.67,0,0,0,-,0,0.00,45,1,3,15,10.1,71,36.0,0.0,50.7
138,35,14,25.4,11.67,0,0,0,-,0,0.00,45,1,3,15,10.1,71,36.0,0.0,50.7,641,2017-01-07,2017,01,07,,松任総合運動公園体育館,フォレストリーヴズ熊本,仙台ベルフィーユ,中島裕二,,0,3,3,Lose,61,Away,116,43,4,37.1,14.33,9,4,1,44.4,9,3.00,73,2,2,33,13.5,42,27.0,0.0,64.3
198,76,6,38.4,15.20,16,6,0,37.5,13,2.60,110,1,7,48,11.6,95,53.0,0.0,55.8,642,2017-01-07,2017,01,07,,松任総合運動公園体育館,JAぎふリオレーナ,柏エンゼルクロス,椿本真恵,皆川佳介,3,2,5,Win,110,Home,196,66,14,33.7,13.20,12,4,1,33.3,9,1.80,98,3,2,42,13.4,103,55.0,0.0,53.4
196,66,14,33.7,13.20,12,4,1,33.3,9,1.80,98,3,2,42,13.4,103,55.0,0.0,53.4,642,2017-01-07,2017,01,07,,松任総合運動公園体育館,柏エンゼルクロス,JAぎふリオレーナ,岩下忠正,吉川三博,2,3,5,Lose,110,Away,198,76,6,38.4,15.20,16,6,0,37.5,13,2.60,110,1,7,48,11.6,95,53.0,0.0,55.8
117,48,4,41.0,16.00,7,2,1,28.6,11,3.67,74,4,4,32,15.4,53,33.0,0.0,62.3,643,2017-01-08,2017,01,08,,松任総合運動公園体育館,デンソーエアリービーズ,埼玉上尾メディックス,山口祐之,辻健志,3,0,3,Win,72,Home,108,39,7,36.1,13.00,13,3,2,23.1,3,1.00,56,2,2,19,11.7,69,34.0,0.0,49.3
108,39,7,36.1,13.00,13,3,2,23.1,3,1.00,56,2,2,19,11.7,69,34.0,0.0,49.3,643,2017-01-08,2017,01,08,,松任総合運動公園体育館,埼玉上尾メディックス,デンソーエアリービーズ,吉田敏明,箕輪憲吾,0,3,3,Lose,72,Away,117,48,4,41.0,16.00,7,2,1,28.6,11,3.67,74,4,4,32,15.4,53,33.0,0.0,62.3
126,46,8,36.5,15.33,7,2,0,28.6,9,3.00,75,4,3,32,15.2,58,44.0,0.0,75.9,644,2017-01-08,2017,01,08,,松任総合運動公園体育館,KUROBEアクアフェアリーズ,大野石油広島オイラーズ,米山弘,武田一星,3,0,3,Win,73,Home,134,42,8,31.3,14.00,4,1,1,25.0,2,0.67,60,0,2,14,5.8,71,36.0,0.0,50.7
134,42,8,31.3,14.00,4,1,1,25.0,2,0.67,60,0,2,14,5.8,71,36.0,0.0,50.7,644,2017-01-08,2017,01,08,,松任総合運動公園体育館,大野石油広島オイラーズ,KUROBEアクアフェアリーズ,豆田憲昭,鈴木輝,0,3,3,Lose,73,Away,126,46,8,36.5,15.33,7,2,0,28.6,9,3.00,75,4,3,32,15.2,58,44.0,0.0,75.9
133,55,10,41.4,18.33,4,2,1,50.0,7,2.33,73,2,6,12,6.3,57,42.0,0.0,73.7,645,2017-01-14,2017,01,14,,柏市中央体育館,埼玉上尾メディックス,フォレストリーヴズ熊本,吉田敏明,箕輪憲吾,3,0,3,Win,72,Home,147,40,8,27.2,13.33,0,0,0,-,1,0.33,60,0,3,15,6.2,67,53.0,0.0,79.1
147,40,8,27.2,13.33,0,0,0,-,1,0.33,60,0,3,15,6.2,67,53.0,0.0,79.1,645,2017-01-14,2017,01,14,,柏市中央体育館,フォレストリーヴズ熊本,埼玉上尾メディックス,中島裕二,,0,3,3,Lose,72,Away,133,55,10,41.4,18.33,4,2,1,50.0,7,2.33,73,2,6,12,6.3,57,42.0,0.0,73.7
105,48,7,45.7,16.00,3,1,0,33.3,5,1.67,73,5,6,18,12.5,56,45.0,0.0,80.4,646,2017-01-14,2017,01,14,,柏市中央体育館,柏エンゼルクロス,KUROBEアクアフェアリーズ,岩下忠正,吉川三博,3,0,3,Win,69,Home,115,37,11,32.2,12.33,9,2,2,22.2,5,1.67,60,1,4,10,5.5,64,46.0,0.0,71.9
115,37,11,32.2,12.33,9,2,2,22.2,5,1.67,60,1,4,10,5.5,64,46.0,0.0,71.9,646,2017-01-14,2017,01,14,,柏市中央体育館,KUROBEアクアフェアリーズ,柏エンゼルクロス,米山弘,武田一星,0,3,3,Lose,69,Away,105,48,7,45.7,16.00,3,1,0,33.3,5,1.67,73,5,6,18,12.5,56,45.0,0.0,80.4
183,70,12,38.3,14.00,7,1,1,14.3,6,1.20,95,0,3,38,10.0,97,57.0,0.0,58.8,647,2017-01-14,2017,01,14,,OKBぎふ清流アリーナ,仙台ベルフィーユ,大野石油広島オイラーズ,葛和伸元,渡辺将嵩,2,3,5,Lose,112,Home,204,76,9,37.3,15.20,8,3,0,37.5,8,1.60,108,3,9,38,11.2,92,54.0,0.0,58.7
204,76,9,37.3,15.20,8,3,0,37.5,8,1.60,108,3,9,38,11.2,92,54.0,0.0,58.7,647,2017-01-14,2017,01,14,,OKBぎふ清流アリーナ,大野石油広島オイラーズ,仙台ベルフィーユ,豆田憲昭,鈴木輝,3,2,5,Win,112,Away,183,70,12,38.3,14.00,7,1,1,14.3,6,1.20,95,0,3,38,10.0,97,57.0,0.0,58.8
124,33,5,26.6,11.00,8,2,2,25.0,1,0.33,52,0,1,20,9.6,66,33.0,0.0,50.0,648,2017-01-14,2017,01,14,,OKBぎふ清流アリーナ,JAぎふリオレーナ,デンソーエアリービーズ,椿本真恵,皆川佳介,0,3,3,Lose,66,Home,126,55,7,43.7,18.33,9,1,3,11.1,10,3.33,73,0,7,33,11.3,51,31.0,0.0,60.8
126,55,7,43.7,18.33,9,1,3,11.1,10,3.33,73,0,7,33,11.3,51,31.0,0.0,60.8,648,2017-01-14,2017,01,14,,OKBぎふ清流アリーナ,デンソーエアリービーズ,JAぎふリオレーナ,山口祐之,辻健志,3,0,3,Win,66,Away,124,33,5,26.6,11.00,8,2,2,25.0,1,0.33,52,0,1,20,9.6,66,33.0,0.0,50.0
186,63,12,33.9,15.75,8,4,0,50.0,15,3.75,97,0,5,31,8.0,79,65.0,0.0,82.3,649,2017-01-15,2017,01,15,,柏市中央体育館,KUROBEアクアフェアリーズ,フォレストリーヴズ熊本,米山弘,武田一星,3,1,4,Win,96,Home,197,53,16,26.9,13.25,0,0,0,-,5,1.25,83,5,4,10,7.8,91,60.0,0.0,65.9
197,53,16,26.9,13.25,0,0,0,-,5,1.25,83,5,4,10,7.8,91,60.0,0.0,65.9,649,2017-01-15,2017,01,15,,柏市中央体育館,フォレストリーヴズ熊本,KUROBEアクアフェアリーズ,中島裕二,,1,3,4,Lose,96,Away,186,63,12,33.9,15.75,8,4,0,50.0,15,3.75,97,0,5,31,8.0,79,65.0,0.0,82.3
104,34,8,32.7,11.33,6,4,1,66.7,3,1.00,60,2,7,4,4.3,61,47.0,0.0,77.0,650,2017-01-15,2017,01,15,,柏市中央体育館,柏エンゼルクロス,埼玉上尾メディックス,岩下忠正,吉川三博,0,3,3,Lose,69,Home,112,47,9,42.0,15.67,2,0,0,0.0,8,2.67,73,4,9,13,9.7,53,47.0,0.0,88.7
112,47,9,42.0,15.67,2,0,0,0.0,8,2.67,73,4,9,13,9.7,53,47.0,0.0,88.7,650,2017-01-15,2017,01,15,,柏市中央体育館,埼玉上尾メディックス,柏エンゼルクロス,吉田敏明,箕輪憲吾,3,0,3,Win,69,Away,104,34,8,32.7,11.33,6,4,1,66.7,3,1.00,60,2,7,4,4.3,61,47.0,0.0,77.0
147,68,7,46.3,17.00,6,1,2,16.7,10,2.50,97,4,10,38,13.7,69,38.0,0.0,55.1,651,2017-01-15,2017,01,15,,OKBぎふ清流アリーナ,デンソーエアリービーズ,仙台ベルフィーユ,山口祐之,辻健志,3,1,4,Win,91,Home,160,50,8,31.2,12.50,7,3,1,42.9,6,1.50,76,0,7,31,10.2,84,46.0,0.0,54.8
160,50,8,31.2,12.50,7,3,1,42.9,6,1.50,76,0,7,31,10.2,84,46.0,0.0,54.8,651,2017-01-15,2017,01,15,,OKBぎふ清流アリーナ,仙台ベルフィーユ,デンソーエアリービーズ,葛和伸元,渡辺将嵩,1,3,4,Lose,91,Away,147,68,7,46.3,17.00,6,1,2,16.7,10,2.50,97,4,10,38,13.7,69,38.0,0.0,55.1
201,69,14,34.3,13.80,9,1,1,11.1,9,1.80,102,4,2,55,16.8,103,71.0,0.0,68.9,652,2017-01-15,2017,01,15,,OKBぎふ清流アリーナ,JAぎふリオレーナ,大野石油広島オイラーズ,椿本真恵,皆川佳介,3,2,5,Win,113,Home,212,77,9,36.3,15.40,6,1,1,16.7,7,1.40,109,0,6,33,7.6,99,42.0,0.0,42.4
212,77,9,36.3,15.40,6,1,1,16.7,7,1.40,109,0,6,33,7.6,99,42.0,0.0,42.4,652,2017-01-15,2017,01,15,,OKBぎふ清流アリーナ,大野石油広島オイラーズ,JAぎふリオレーナ,豆田憲昭,鈴木輝,2,3,5,Lose,113,Away,201,69,14,34.3,13.80,9,1,1,11.1,9,1.80,102,4,2,55,16.8,103,71.0,0.0,68.9
114,51,7,44.7,17.00,10,6,1,60.0,5,1.67,74,5,7,32,16.5,39,25.0,0.0,64.1,653,2017-01-21,2017,01,21,,サイデン化学アリーナ（さいたま市記念総合運動公園体育館）,仙台ベルフィーユ,KUROBEアクアフェアリーズ,葛和伸元,渡辺将嵩,3,0,3,Win,66,Home,109,27,5,24.8,9.00,6,2,1,33.3,1,0.33,45,1,5,14,10.0,66,31.0,0.0,47.0
109,27,5,24.8,9.00,6,2,1,33.3,1,0.33,45,1,5,14,10.0,66,31.0,0.0,47.0,653,2017-01-21,2017,01,21,,サイデン化学アリーナ（さいたま市記念総合運動公園体育館）,KUROBEアクアフェアリーズ,仙台ベルフィーユ,米山弘,武田一星,0,3,3,Lose,66,Away,114,51,7,44.7,17.00,10,6,1,60.0,5,1.67,74,5,7,32,16.5,39,25.0,0.0,64.1
173,70,8,40.5,17.50,15,5,2,33.3,13,3.25,98,3,9,28,9.8,84,50.0,0.0,59.5,654,2017-01-21,2017,01,21,,サイデン化学アリーナ（さいたま市記念総合運動公園体育館）,埼玉上尾メディックス,JAぎふリオレーナ,吉田敏明,箕輪憲吾,3,1,4,Win,99,Home,175,59,5,33.7,14.75,13,6,1,46.2,5,1.25,89,3,4,34,12.5,88,60.0,0.0,68.2
175,59,5,33.7,14.75,13,6,1,46.2,5,1.25,89,3,4,34,12.5,88,60.0,0.0,68.2,654,2017-01-21,2017,01,21,,サイデン化学アリーナ（さいたま市記念総合運動公園体育館）,JAぎふリオレーナ,埼玉上尾メディックス,椿本真恵,伊藤翔矢,1,3,4,Lose,99,Away,173,70,8,40.5,17.50,15,5,2,33.3,13,3.25,98,3,9,28,9.8,84,50.0,0.0,59.5
154,58,4,37.7,19.33,1,1,0,100.0,6,2.00,83,3,3,41,15.2,60,35.0,0.0,58.3,655,2017-01-21,2017,01,21,,猫田記念体育館,フォレストリーヴズ熊本,柏エンゼルクロス,中島裕二,,3,0,3,Win,74,Home,156,46,10,29.5,15.33,6,0,0,0.0,4,1.33,64,2,3,24,12.2,79,36.0,0.0,45.6
156,46,10,29.5,15.33,6,0,0,0.0,4,1.33,64,2,3,24,12.2,79,36.0,0.0,45.6,655,2017-01-21,2017,01,21,,猫田記念体育館,柏エンゼルクロス,フォレストリーヴズ熊本,岩下忠正,吉川三博,0,3,3,Lose,74,Away,154,58,4,37.7,19.33,1,1,0,100.0,6,2.00,83,3,3,41,15.2,60,35.0,0.0,58.3
105,34,3,32.4,11.33,2,0,0,0.0,3,1.00,49,3,6,11,10.5,70,45.0,0.0,64.3,656,2017-01-21,2017,01,21,,猫田記念体育館,大野石油広島オイラーズ,デンソーエアリービーズ,豆田憲昭,,0,3,3,Lose,61,Home,95,46,3,48.4,15.33,10,5,0,50.0,11,3.67,74,5,3,25,14.1,43,32.0,0.0,74.4
95,46,3,48.4,15.33,10,5,0,50.0,11,3.67,74,5,3,25,14.1,43,32.0,0.0,74.4,656,2017-01-21,2017,01,21,,猫田記念体育館,デンソーエアリービーズ,大野石油広島オイラーズ,山口祐之,辻健志,3,0,3,Win,61,Away,105,34,3,32.4,11.33,2,0,0,0.0,3,1.00,49,3,6,11,10.5,70,45.0,0.0,64.3
194,67,18,34.5,13.40,15,8,1,53.3,7,1.40,101,4,5,53,16.3,93,43.0,0.0,46.2,657,2017-01-22,2017,01,22,,サイデン化学アリーナ（さいたま市記念総合運動公園体育館）,JAぎふリオレーナ,KUROBEアクアフェアリーズ,椿本真恵,伊藤翔矢,3,2,5,Win,104,Home,189,65,10,34.4,13.00,9,3,1,33.3,11,2.20,103,2,10,50,13.7,96,40.0,0.0,41.7
189,65,10,34.4,13.00,9,3,1,33.3,11,2.20,103,2,10,50,13.7,96,40.0,0.0,41.7,657,2017-01-22,2017,01,22,,サイデン化学アリーナ（さいたま市記念総合運動公園体育館）,KUROBEアクアフェアリーズ,JAぎふリオレーナ,米山弘,武田一星,2,3,5,Lose,104,Away,194,67,18,34.5,13.40,15,8,1,53.3,7,1.40,101,4,5,53,16.3,93,43.0,0.0,46.2
127,55,6,43.3,18.33,5,2,1,40.0,10,3.33,76,2,6,30,12.5,66,35.0,0.0,53.0,658,2017-01-22,2017,01,22,,サイデン化学アリーナ（さいたま市記念総合運動公園体育館）,埼玉上尾メディックス,仙台ベルフィーユ,吉田敏明,箕輪憲吾,3,0,3,Win,80,Home,127,45,8,35.4,15.00,14,4,2,28.6,7,2.33,70,2,3,32,14.0,68,38.0,0.0,55.9
127,45,8,35.4,15.00,14,4,2,28.6,7,2.33,70,2,3,32,14.0,68,38.0,0.0,55.9,658,2017-01-22,2017,01,22,,サイデン化学アリーナ（さいたま市記念総合運動公園体育館）,仙台ベルフィーユ,埼玉上尾メディックス,葛和伸元,渡辺将嵩,0,3,3,Lose,80,Away,127,55,6,43.3,18.33,5,2,1,40.0,10,3.33,76,2,6,30,12.5,66,35.0,0.0,53.0
108,46,6,42.6,15.33,4,1,0,25.0,7,2.33,73,4,9,31,15.0,40,24.0,0.0,60.0,659,2017-01-22,2017,01,22,,猫田記念体育館,デンソーエアリービーズ,柏エンゼルクロス,山口祐之,辻健志,3,0,3,Win,61,Home,96,27,8,28.1,9.00,8,2,2,25.0,3,1.00,49,0,9,16,8.2,64,29.0,0.0,45.3
96,27,8,28.1,9.00,8,2,2,25.0,3,1.00,49,0,9,16,8.2,64,29.0,0.0,45.3,659,2017-01-22,2017,01,22,,猫田記念体育館,柏エンゼルクロス,デンソーエアリービーズ,岩下忠正,吉川三博,0,3,3,Lose,61,Away,108,46,6,42.6,15.33,4,1,0,25.0,7,2.33,73,4,9,31,15.0,40,24.0,0.0,60.0
121,41,12,33.9,13.67,1,0,1,0.0,1,0.33,54,1,4,9,5.6,71,40.0,0.0,56.3,660,2017-01-22,2017,01,22,,猫田記念体育館,大野石油広島オイラーズ,フォレストリーヴズ熊本,豆田憲昭,鈴木輝,0,3,3,Lose,68,Home,120,50,6,41.7,16.67,0,0,0,-,5,1.67,74,1,3,31,11.6,50,41.0,0.0,82.0
120,50,6,41.7,16.67,0,0,0,-,5,1.67,74,1,3,31,11.6,50,41.0,0.0,82.0,660,2017-01-22,2017,01,22,,猫田記念体育館,フォレストリーヴズ熊本,大野石油広島オイラーズ,中島裕二,,3,0,3,Win,68,Away,121,41,12,33.9,13.67,1,0,1,0.0,1,0.33,54,1,4,9,5.6,71,40.0,0.0,56.3
115,49,2,42.6,16.33,5,2,0,40.0,11,3.67,73,8,5,45,25.0,42,21.0,0.0,50.0,661,2017-01-28,2017,01,28,,仙台市青葉体育館,デンソーエアリービーズ,大野石油広島オイラーズ,山口祐之,辻健志,3,0,3,Win,65,Home,117,30,4,25.6,10.00,3,0,0,0.0,4,1.33,44,0,2,21,11.9,65,19.0,0.0,29.2
117,30,4,25.6,10.00,3,0,0,0.0,4,1.33,44,0,2,21,11.9,65,19.0,0.0,29.2,661,2017-01-28,2017,01,28,,仙台市青葉体育館,大野石油広島オイラーズ,デンソーエアリービーズ,豆田憲昭,鈴木輝,0,3,3,Lose,65,Away,115,49,2,42.6,16.33,5,2,0,40.0,11,3.67,73,8,5,45,25.0,42,21.0,0.0,50.0
198,74,11,37.4,14.80,14,6,2,42.9,5,1.00,98,1,8,45,12.3,100,63.0,0.0,63.0,662,2017-01-28,2017,01,28,,仙台市青葉体育館,仙台ベルフィーユ,フォレストリーヴズ熊本,葛和伸元,渡辺将嵩,2,3,5,Lose,111,Home,206,75,9,36.4,15.00,2,0,0,0.0,6,1.20,107,1,7,37,9.4,90,45.0,0.0,50.0
206,75,9,36.4,15.00,2,0,0,0.0,6,1.20,107,1,7,37,9.4,90,45.0,0.0,50.0,662,2017-01-28,2017,01,28,,仙台市青葉体育館,フォレストリーヴズ熊本,仙台ベルフィーユ,中島裕二,川内鈴香,3,2,5,Win,111,Away,198,74,11,37.4,14.80,14,6,2,42.9,5,1.00,98,1,8,45,12.3,100,63.0,0.0,63.0
153,71,5,46.4,17.75,12,2,1,16.7,10,2.50,97,3,8,53,16.3,65,52.0,0.0,80.0,663,2017-01-29,2017,01,29,,仙台市青葉体育館,デンソーエアリービーズ,フォレストリーヴズ熊本,山口祐之,辻健志,3,1,4,Win,87,Home,178,47,9,26.4,11.75,6,1,1,16.7,2,0.50,69,2,3,13,7.3,88,35.0,0.0,39.8
178,47,9,26.4,11.75,6,1,1,16.7,2,0.50,69,2,3,13,7.3,88,35.0,0.0,39.8,663,2017-01-29,2017,01,29,,仙台市青葉体育館,フォレストリーヴズ熊本,デンソーエアリービーズ,中島裕二,,1,3,4,Lose,87,Away,153,71,5,46.4,17.75,12,2,1,16.7,10,2.50,97,3,8,53,16.3,65,52.0,0.0,80.0
223,75,10,33.6,15.00,12,4,1,33.3,11,2.20,114,6,5,51,15.9,106,72.0,0.0,67.9,664,2017-01-29,2017,01,29,,仙台市青葉体育館,仙台ベルフィーユ,大野石油広島オイラーズ,葛和伸元,渡辺将嵩,2,3,5,Lose,127,Home,236,81,12,34.3,16.20,0,0,0,-,7,1.40,114,5,6,34,11.3,106,55.0,0.0,51.9
236,81,12,34.3,16.20,0,0,0,-,7,1.40,114,5,6,34,11.3,106,55.0,0.0,51.9,664,2017-01-29,2017,01,29,,仙台市青葉体育館,大野石油広島オイラーズ,仙台ベルフィーユ,豆田憲昭,鈴木輝,3,2,5,Win,127,Away,223,75,10,33.6,15.00,12,4,1,33.3,11,2.20,114,6,5,51,15.9,106,72.0,0.0,67.9
162,65,4,40.1,13.00,7,3,0,42.9,5,1.00,106,4,3,41,12.9,96,73.0,0.0,76.0,665,2017-02-11,2017,02,11,,柏市中央体育館,デンソーエアリービーズ,埼玉上尾メディックス,山口祐之,辻健志,2,3,5,Lose,120,Home,163,77,18,47.2,15.40,13,8,4,61.5,14,2.80,108,3,9,23,8.1,102,59.0,0.0,57.8
163,77,18,47.2,15.40,13,8,4,61.5,14,2.80,108,3,9,23,8.1,102,59.0,0.0,57.8,665,2017-02-11,2017,02,11,,柏市中央体育館,埼玉上尾メディックス,デンソーエアリービーズ,吉田敏明,箕輪憲吾,3,2,5,Win,120,Away,162,65,4,40.1,13.00,7,3,0,42.9,5,1.00,106,4,3,41,12.9,96,73.0,0.0,76.0
116,33,16,28.4,11.00,6,1,2,16.7,8,2.67,49,1,5,20,11.8,71,42.0,0.0,59.2,666,2017-02-11,2017,02,11,,柏市中央体育館,柏エンゼルクロス,仙台ベルフィーユ,岩下忠正,吉川三博,0,3,3,Lose,69,Home,107,44,3,41.1,14.67,3,2,0,66.7,5,1.67,74,1,2,28,10.5,44,24.0,0.0,54.5
107,44,3,41.1,14.67,3,2,0,66.7,5,1.67,74,1,2,28,10.5,44,24.0,0.0,54.5,666,2017-02-11,2017,02,11,,柏市中央体育館,仙台ベルフィーユ,柏エンゼルクロス,葛和伸元,渡辺将嵩,3,0,3,Win,69,Away,116,33,16,28.4,11.00,6,1,2,16.7,8,2.67,49,1,5,20,11.8,71,42.0,0.0,59.2
145,40,11,27.6,13.33,9,0,1,0.0,4,1.33,58,1,5,27,13.4,70,38.0,0.0,54.3,667,2017-02-11,2017,02,11,,瑞浪市民体育館,KUROBEアクアフェアリーズ,フォレストリーヴズ熊本,米山弘,武田一星,0,3,3,Lose,74,Home,152,51,7,33.6,17.00,3,2,0,66.7,4,1.33,73,1,3,32,12.1,52,25.0,0.0,48.1
152,51,7,33.6,17.00,3,2,0,66.7,4,1.33,73,1,3,32,12.1,52,25.0,0.0,48.1,667,2017-02-11,2017,02,11,,瑞浪市民体育館,フォレストリーヴズ熊本,KUROBEアクアフェアリーズ,中島裕二,,3,0,3,Win,74,Away,145,40,11,27.6,13.33,9,0,1,0.0,4,1.33,58,1,5,27,13.4,70,38.0,0.0,54.3
221,64,12,29.0,12.80,11,2,2,18.2,11,2.20,98,2,2,54,15.6,104,66.0,0.0,63.5,668,2017-02-11,2017,02,11,,瑞浪市民体育館,JAぎふリオレーナ,大野石油広島オイラーズ,椿本真恵,皆川佳介,2,3,5,Lose,113,Home,234,79,11,33.8,15.80,4,0,0,0.0,7,1.40,106,2,2,36,10.0,95,40.0,0.0,42.1
234,79,11,33.8,15.80,4,0,0,0.0,7,1.40,106,2,2,36,10.0,95,40.0,0.0,42.1,668,2017-02-11,2017,02,11,,瑞浪市民体育館,大野石油広島オイラーズ,JAぎふリオレーナ,豆田憲昭,鈴木輝,3,2,5,Win,113,Away,221,64,12,29.0,12.80,11,2,2,18.2,11,2.20,98,2,2,54,15.6,104,66.0,0.0,63.5
147,65,10,44.2,16.25,5,3,0,60.0,10,2.50,93,5,8,25,11.7,70,55.0,0.0,78.6,669,2017-02-12,2017,02,12,,柏市中央体育館,デンソーエアリービーズ,仙台ベルフィーユ,山口祐之,辻健志,3,1,4,Win,93,Home,150,47,6,31.3,11.75,10,4,0,40.0,3,0.75,75,2,5,13,6.5,82,55.0,0.0,67.1
